Elapsed Time (ms);ECEF X (m);ECEF Y (m);ECEF Z (m);ECEF Error X (m);ECEF Error Y (m);ECEF Error Z (m);Body Azimuth (rad);Body Elevation (rad);Range (m);PSR (m);ADR;Clock Correction (s);Clock Noise (m);Delta Af0 (s);Delta Af1 (s/s);Iono Correction (m);Tropo Correction (m);PSR Offset (m);Receiver Antenna Azimuth (rad);Receiver Antenna Elevation (rad);Receiver Antenna Gain (dBi);SV Antenna Azimuth (rad);SV Antenna Elevation (rad);Relative Power Level (incl. Receiver Antenna gain) (dB);Doppler Frequency (Hz);PSR Change Rate (m/s);Receiver Carrier Phase Offset (rad);Satellite Carrier Phase Offset (rad);GPS TOW;GPS Week Number;SBAS t0;Calibration offset (m);PSR satellite time (ms);;Doppler;Drift;Jerk
30400;6866543.646;574679.2549;730957.6499;0;0;0;0.666269778;0.48365939;1050282.132;1390850.634;7308969.414;-0.001135997;0;0;0;0;5.26975558;0;0.666269778;0.48365939;-1.834481067;-3.067366668;0.618253046;6.165518933;-31056.17033;5909.792714;0;0;86430.4;2163;16;0;30395.36062;;-31059.42238;-69.3886;1.21
30500;6866446.291;575048.2606;731581.7037;0;0;0;0.666167027;0.48325936;1050873.174;1391441.679;7312075.378;-0.001135997;0;0;0;0;5.273725495;0;0.666167027;0.48325936;-1.837766818;-3.06746926;0.617957678;6.162233182;-31063.11546;5911.114329;0;0;86430.5;2163;16;0;30495.35865;;-31066.36124;-69.2676;1.192
30600;6866348.86;575417.2609;732205.7488;0;0;0;0.666064435;0.482859716;1051464.347;1392032.857;7315182.036;-0.001135997;0;0;0;0;5.277698365;0;0.666064435;0.482859716;-1.841049403;-3.067571692;0.617662697;6.158950597;-31070.04851;5912.433644;0;0;86430.6;2163;16;0;30595.35668;;-31073.288;-69.1484;1.203
30700;6866251.352;575786.2557;732829.785;0;0;0;0.665962002;0.482460456;1052055.652;1392624.166;7318289.387;-0.001135997;0;0;0;0;5.281674194;0;0.665962002;0.482460456;-1.844328825;-3.067673966;0.617368102;6.155671175;-31076.96931;5913.750629;0;0;86430.7;2163;16;0;30695.35471;;-31080.20284;-69.0281;1.199
30800;6866153.767;576155.245;733453.8125;0;0;0;0.665859729;0.482061581;1052647.088;1393215.607;7321397.43;-0.001135997;0;0;0;0;5.285652984;0;0.665859729;0.482061581;-1.84760509;-3.06777608;0.617073893;6.15239491;-31083.87849;5915.065403;0;0;86430.8;2163;16;0;30795.35273;;-31087.10565;-68.9082;1.193
30900;6866056.106;576524.2289;734077.8312;0;0;0;0.665757614;0.481663089;1053238.656;1393807.179;7324506.163;-0.001135997;0;0;0;0;5.289634736;0;0.665757614;0.481663089;-1.850878202;-3.067878038;0.616780069;6.149121798;-31090.77523;5916.377809;0;0;86430.9;2163;16;0;30895.35076;;-31093.99647;-68.7889;1.197
31000;6865958.369;576893.2074;734701.841;0;0;0;0.665655658;0.481264981;1053830.355;1394398.882;7327615.585;-0.001135997;0;0;0;0;5.293619454;0;0.665655658;0.481264981;-1.854148166;-3.067979838;0.61648663;6.145851834;-31097.66031;5917.687997;0;0;86431;2163;16;0;30995.34879;;-31100.87536;-68.6692;1.178
31100;6865860.555;577262.1804;735325.8421;0;0;0;0.665553859;0.480867256;1054422.185;1394990.717;7330725.694;-0.001135997;0;0;0;0;5.297607138;0;0.665553859;0.480867256;-1.857414985;-3.068081479;0.616193575;6.142585015;-31104.53347;5918.995914;0;0;86431.1;2163;16;0;31095.34681;;-31107.74228;-68.5514;1.198
31200;6865762.664;577631.1479;735949.8344;0;0;0;0.665452219;0.480469913;1055014.146;1395582.682;7333836.491;-0.001135997;0;0;0;0;5.301597793;0;0.665452219;0.480469913;-1.860678665;-3.068182965;0.615900904;6.139321335;-31111.39448;5920.301521;0;0;86431.2;2163;16;0;31195.34484;;-31114.59742;-68.4316;1.188
31300;6865664.697;578000.1099;736573.8178;0;0;0;0.665350735;0.480072952;1055606.237;1396174.777;7336947.973;-0.001135997;0;0;0;0;5.30559142;0;0.665350735;0.480072952;-1.863939209;-3.068284293;0.615608616;6.136060791;-31118.244;5921.604941;0;0;86431.3;2163;16;0;31295.34286;;-31121.44058;-68.3128;1.172
31400;6865566.653;578369.0665;737197.7924;0;0;0;0.665249408;0.479676372;1056198.459;1396767.002;7340060.139;-0.001135997;0;0;0;0;5.309588021;0;0.665249408;0.479676372;-1.867196623;-3.068385465;0.615316711;6.132803377;-31125.08118;5922.906014;0;0;86431.4;2163;16;0;31395.34089;;-31128.27186;-68.1956;1.182
31500;6865468.533;578738.0176;737821.7581;0;0;0;0.665148238;0.479280172;1056790.81;1397359.358;7343172.989;-0.001135997;0;0;0;0;5.313587598;0;0.665148238;0.479280172;-1.870450911;-3.068486482;0.615025187;6.129549089;-31131.90683;5924.204891;0;0;86431.5;2163;16;0;31495.33891;;-31135.09142;-68.0774;1.187
31600;6865370.336;579106.9633;738445.715;0;0;0;0.665047225;0.478884353;1057383.291;1397951.843;7346286.52;-0.001135997;0;0;0;0;5.317590155;0;0.665047225;0.478884353;-1.873702077;-3.068587342;0.614734045;6.126297923;-31138.72067;5925.501522;0;0;86431.6;2163;16;0;31595.33693;;-31141.89916;-67.9587;1.167
31700;6865272.063;579475.9034;739069.6631;0;0;0;0.664946366;0.478488913;1057975.902;1398544.458;7349400.732;-0.001135997;0;0;0;0;5.321595693;0;0.664946366;0.478488913;-1.876950125;-3.068688048;0.614443284;6.123049875;-31145.52248;5926.795863;0;0;86431.7;2163;16;0;31695.33496;;-31148.69503;-67.842;1.178
31800;6865173.713;579844.8381;739693.6023;0;0;0;0.664845664;0.478093852;1058568.642;1399137.202;7352515.624;-0.001135997;0;0;0;0;5.325604214;0;0.664845664;0.478093852;-1.88019506;-3.068788599;0.614152903;6.11980494;-31152.31292;5928.088041;0;0;86431.8;2163;16;0;31795.33298;;-31155.47923;-67.7242;1.165
31900;6865075.287;580213.7673;740317.5326;0;0;0;0.664745116;0.477699169;1059161.511;1399730.076;7355631.195;-0.001135997;0;0;0;0;5.329615721;0;0.664745116;0.477699169;-1.883436888;-3.068888995;0.613862902;6.116563112;-31159.09115;5929.377895;0;0;86431.9;2163;16;0;31895.331;;-31162.25165;-67.6077;1.173
32000;6864976.784;580582.691;740941.4541;0;0;0;0.664644724;0.477304865;1059754.509;1400323.078;7358747.442;-0.001135997;0;0;0;0;5.333630217;0;0.664644724;0.477304865;-1.886675611;-3.068989239;0.613573281;6.113324389;-31165.85796;5930.665578;0;0;86432;2163;32;0;31995.32903;;-31169.01242;-67.4904;1.167
32100;6864878.205;580951.6092;741565.3667;0;0;0;0.664544485;0.476910937;1060347.635;1400916.209;7361864.366;-0.001135997;0;0;0;0;5.337647703;0;0.664544485;0.476910937;-1.889911234;-3.069089328;0.613284038;6.110088766;-31172.61309;5931.951036;0;0;86432.1;2163;32;0;32095.32705;;-31175.76146;-67.3737;1.166
32200;6864779.549;581320.522;742189.2703;0;0;0;0.664444401;0.476517387;1060940.89;1401509.468;7364981.964;-0.001135997;0;0;0;0;5.341668182;0;0.664444401;0.476517387;-1.893143762;-3.069189262;0.612995173;6.106856238;-31179.35631;5933.234228;0;0;86432.2;2163;32;0;32195.32507;;-31182.49883;-67.2571;1.156
32300;6864680.816;581689.4292;742813.1651;0;0;0;0.66434447;0.476124213;1061534.273;1402102.856;7368100.237;-0.001135997;0;0;0;0;5.345691657;0;0.66434447;0.476124213;-1.896373199;-3.069289044;0.612706686;6.103626801;-31186.08825;5934.515273;0;0;86432.3;2163;32;0;32295.32309;;-31189.22454;-67.1415;1.156
32400;6864582.008;582058.3309;743437.051;0;0;0;0.664244693;0.475731415;1062127.785;1402696.371;7371219.182;-0.001135997;0;0;0;0;5.349718129;0;0.664244693;0.475731415;-1.89959955;-3.069388673;0.612418576;6.10040045;-31192.80811;5935.79402;0;0;86432.4;2163;32;0;32395.32111;;-31195.93869;-67.0259;1.167
32500;6864483.122;582427.2271;744060.928;0;0;0;0.664145069;0.475338992;1062721.424;1403290.014;7374338.798;-0.001135997;0;0;0;0;5.353747602;0;0.664145069;0.475338992;-1.902822819;-3.069488152;0.612130843;6.097177181;-31199.51666;5937.070616;0;0;86432.5;2163;32;0;32495.31913;;-31202.64128;-66.9092;1.151
32600;6864384.16;582796.1178;744684.796;0;0;0;0.664045597;0.474946943;1063315.19;1403883.785;7377459.085;-0.001135997;0;0;0;0;5.357780076;0;0.664045597;0.474946943;-1.90604301;-3.069587477;0.611843485;6.09395699;-31206.21365;5938.34501;0;0;86432.6;2163;32;0;32595.31715;;-31209.3322;-66.7941;1.15
32700;6864285.122;583165.003;745308.6551;0;0;0;0.663946278;0.474555269;1063909.084;1404477.683;7380580.04;-0.001135997;0;0;0;0;5.361815556;0;0.663946278;0.474555269;-1.909260128;-3.06968665;0.611556504;6.090739872;-31212.89885;5939.61716;0;0;86432.7;2163;32;0;32695.31517;;-31216.01161;-66.6791;1.146
32800;6864186.007;583533.8827;745932.5053;0;0;0;0.663847111;0.474163968;1064503.105;1405071.708;7383701.664;-0.001135997;0;0;0;0;5.365854043;0;0.663847111;0.474163968;-1.912474177;-3.069785673;0.611269897;6.087525823;-31219.57288;5940.887187;0;0;86432.8;2163;32;0;32795.31319;;-31222.67952;-66.5645;1.157
32900;6864086.815;583902.7568;746556.3465;0;0;0;0.663748095;0.473773041;1065097.253;1405665.861;7386823.954;-0.001135997;0;0;0;0;5.36989554;0;0.663748095;0.473773041;-1.915685161;-3.069884543;0.610983664;6.084314839;-31226.23497;5942.154939;0;0;86432.9;2163;32;0;32895.3112;;-31229.33597;-66.4488;1.145
33000;6863987.547;584271.6255;747180.1788;0;0;0;0.663649231;0.473382486;1065691.527;1406260.139;7389946.911;-0.001135997;0;0;0;0;5.373940048;0;0.663649231;0.473382486;-1.918893085;-3.069983264;0.610697806;6.081106915;-31232.88585;5943.42056;0;0;86433;2163;32;0;32995.30922;;-31235.98085;-66.3343;1.135
33100;6863888.203;584640.4886;747804.0022;0;0;0;0.663550517;0.472992303;1066285.928;1406854.545;7393070.531;-0.001135997;0;0;0;0;5.377987571;0;0.663550517;0.472992303;-1.922097954;-3.070081835;0.610412321;6.077902046;-31239.52529;5944.684004;0;0;86433.1;2163;32;0;33095.30724;;-31242.61428;-66.2208;1.145
33200;6863788.782;585009.3462;748427.8165;0;0;0;0.663451954;0.472602492;1066880.455;1407449.076;7396194.815;-0.001135997;0;0;0;0;5.382038111;0;0.663451954;0.472602492;-1.925299771;-3.070180255;0.610127209;6.074700229;-31246.15304;5945.945224;0;0;86433.2;2163;32;0;33195.30526;;-31249.23636;-66.1063;1.136
33300;6863689.285;585378.1982;749051.6219;0;0;0;0.663353541;0.472213051;1067475.108;1408043.734;7399319.761;-0.001135997;0;0;0;0;5.38609167;0;0.663353541;0.472213051;-1.92849854;-3.070278527;0.609842469;6.07150146;-31252.76976;5947.204342;0;0;86433.3;2163;32;0;33295.30327;;-31255.84699;-65.9927;1.145
33400;6863589.711;585747.0448;749675.4183;0;0;0;0.663255279;0.471823981;1068069.887;1408638.517;7402445.369;-0.001135997;0;0;0;0;5.390148251;0;0.663255279;0.471823981;-1.931694267;-3.070376648;0.609558101;6.068305733;-31259.37463;5948.461207;0;0;86433.4;2163;32;0;33395.30129;;-31262.44626;-65.8782;1.125
33500;6863490.06;586115.8857;750299.2057;0;0;0;0.663157165;0.471435281;1068664.792;1409233.426;7405571.636;-0.001135997;0;0;0;0;5.394207857;0;0.663157165;0.471435281;-1.934886956;-3.070474621;0.609274104;6.065113044;-31265.96842;5949.715964;0;0;86433.5;2163;32;0;33495.2993;;-31269.03408;-65.7657;1.128999999
33600;6863390.333;586484.7212;750922.9842;0;0;0;0.663059201;0.471046951;1069259.822;1409828.46;7408698.562;-0.001135997;0;0;0;0;5.398270489;0;0.663059201;0.471046951;-1.938071897;-3.070572445;0.608990478;6.061928103;-31272.55088;5950.968564;0;0;86433.6;2163;32;0;33595.29732;;-31275.61065;-65.6528;1.141
33700;6863290.53;586853.5511;751546.7536;0;0;0;0.662961386;0.470658989;1069854.977;1410423.619;7411826.146;-0.001135997;0;0;0;0;5.40233615;0;0.662961386;0.470658989;-1.941248995;-3.070670121;0.608707222;6.058751005;-31279.12174;5952.218959;0;0;86433.7;2163;32;0;33695.29533;;-31282.17593;-65.5387;1.12
33800;6863190.65;587222.3754;752170.514;0;0;0;0.66286372;0.470271395;1070450.257;1411018.904;7414954.386;-0.001135997;0;0;0;0;5.406404842;0;0.66286372;0.470271395;-1.944423076;-3.07076765;0.608424335;6.055576924;-31285.68171;5953.467278;0;0;86433.8;2163;32;0;33795.29335;;-31288.7298;-65.4267;1.129
33900;6863090.693;587591.1942;752794.2654;0;0;0;0.662766201;0.46988417;1071045.662;1411614.313;7418083.282;-0.001135997;0;0;0;0;5.410476569;0;0.662766201;0.46988417;-1.947594145;-3.070865029;0.608141818;6.052405855;-31292.22994;5954.713365;0;0;86433.9;2163;32;0;33895.29136;;-31295.27247;-65.3138;1.114
34000;6862990.66;587960.0075;753418.0078;0;0;0;0.662668831;0.469497312;1071641.191;1412209.846;7421212.832;-0.001135997;0;0;0;0;5.414551332;0;0.662668831;0.469497312;-1.950762207;-3.070962264;0.60785967;6.049237793;-31298.76718;5955.957361;0;0;86434;2163;32;0;33995.28938;;-31301.80385;-65.2024;1.129999999
34100;6862890.551;588328.8152;754041.7411;0;0;0;0.662571608;0.46911082;1072236.845;1412805.504;7424343.035;-0.001135997;0;0;0;0;5.418629134;0;0.662571608;0.46911082;-1.953927264;-3.07105935;0.607577889;6.046072736;-31305.29324;5957.199228;0;0;86434.1;2163;32;0;34095.28739;;-31308.32409;-65.0894;1.114000001
34200;6862790.365;588697.6173;754665.4654;0;0;0;0.662474532;0.468724695;1072832.622;1413401.286;7427473.89;-0.001135997;0;0;0;0;5.422709977;0;0.662474532;0.468724695;-1.957089323;-3.07115629;0.607296476;6.042910677;-31311.80781;5958.438909;0;0;86434.2;2163;32;0;34195.2854;;-31314.83303;-64.978;1.114
34300;6862690.103;589066.4138;755289.1807;0;0;0;0.662377604;0.468338935;1073428.524;1413997.192;7430605.396;-0.001135997;0;0;0;0;5.426793864;0;0.662377604;0.468338935;-1.960248386;-3.071253083;0.607015431;6.039751614;-31318.31158;5959.676536;0;0;86434.3;2163;32;0;34295.28341;;-31321.33083;-64.8666;1.12
34400;6862589.764;589435.2048;755912.8869;0;0;0;0.662280821;0.467953541;1074024.549;1414593.221;7433737.552;-0.001135997;0;0;0;0;5.430880798;0;0.662280821;0.467953541;-1.963404458;-3.07134973;0.606734751;6.036595542;-31324.80372;5960.911949;0;0;86434.4;2163;32;0;34395.28142;;-31327.81749;-64.7546;1.108
34500;6862489.348;589803.9903;756536.584;0;0;0;0.662184185;0.467568512;1074620.697;1415189.374;7436870.356;-0.001135997;0;0;0;0;5.434970781;0;0.662184185;0.467568512;-1.966557544;-3.071446234;0.606454438;6.033442456;-31331.285;5962.145296;0;0;86434.5;2163;32;0;34495.27944;;-31334.29295;-64.6438;1.109
34600;6862388.856;590172.7701;757160.2721;0;0;0;0.662087695;0.467183846;1075216.969;1415785.65;7440003.809;-0.001135997;0;0;0;0;5.439063815;0;0.662087695;0.467183846;-1.969707647;-3.07154259;0.60617449;6.030292353;-31337.7552;5963.376534;0;0;86434.6;2163;32;0;34595.27745;;-31340.75733;-64.5329;1.104
34700;6862288.288;590541.5444;757783.951;0;0;0;0.661991351;0.466799544;1075813.364;1416382.049;7443137.907;-0.001135997;0;0;0;0;5.443159903;0;0.661991351;0.466799544;-1.972854772;-3.071638802;0.605894907;6.027145228;-31344.21403;5964.605608;0;0;86434.7;2163;32;0;34695.27546;;-31347.21062;-64.4225;1.114
34800;6862187.643;590910.3131;758407.6209;0;0;0;0.661895152;0.466415606;1076409.881;1416978.571;7446272.651;-0.001135997;0;0;0;0;5.447259048;0;0.661895152;0.466415606;-1.975998924;-3.07173487;0.605615689;6.024001076;-31350.66217;5965.832648;0;0;86434.8;2163;32;0;34795.27347;;-31353.65287;-64.3111;1.093
34900;6862086.922;591279.0762;759031.2818;0;0;0;0.661799097;0.46603203;1077006.522;1417575.216;7449408.039;-0.001135997;0;0;0;0;5.451361252;0;0.661799097;0.46603203;-1.979140105;-3.071830792;0.605336834;6.020859895;-31357.09878;5967.057495;0;0;86434.9;2163;32;0;34895.27148;;-31360.08398;-64.2018;1.108
35000;6861986.124;591647.8337;759654.9335;0;0;0;0.661703187;0.465648816;1077603.284;1418171.983;7452544.07;-0.001135997;0;0;0;0;5.455466517;0;0.661703187;0.465648816;-1.982278321;-3.071926572;0.605058343;6.017721679;-31363.52465;5968.280298;0;0;86435;2163;32;0;34995.26949;;-31366.50416;-64.091;1.094
35100;6861885.249;592016.5856;760278.5761;0;0;0;0.661607422;0.465265964;1078200.169;1418768.872;7455680.744;-0.001135997;0;0;0;0;5.459574847;0;0.661607422;0.465265964;-1.985413576;-3.072022207;0.604780215;6.014586424;-31369.93956;5969.501013;0;0;86435.1;2163;32;0;35095.2675;;-31372.91326;-63.9816;1.093
35200;6861784.299;592385.332;760902.2095;0;0;0;0.661511801;0.464883473;1078797.176;1419365.883;7458818.058;-0.001135997;0;0;0;0;5.463686243;0;0.661511801;0.464883473;-1.988545874;-3.0721177;0.604502449;6.011454126;-31376.34319;5970.719584;0;0;86435.2;2163;32;0;35195.26551;;-31379.31142;-63.8723;1.102999999
35300;6861683.271;592754.0727;761525.8339;0;0;0;0.661416323;0.464501342;1079394.304;1419963.016;7461956.012;-0.001135997;0;0;0;0;5.467800709;0;0.661416323;0.464501342;-1.99167522;-3.072213049;0.604225045;6.00832478;-31382.73623;5971.93614;0;0;86435.3;2163;32;0;35295.26351;;-31385.69865;-63.762;1.088
35400;6861582.168;593122.8078;762149.4491;0;0;0;0.661320988;0.464119572;1079991.554;1420560.27;7465094.605;-0.001135997;0;0;0;0;5.471918246;0;0.661320988;0.464119572;-1.994801616;-3.072308255;0.603948002;6.005198384;-31389.11788;5973.150528;0;0;86435.4;2163;32;0;35395.26152;;-31392.07485;-63.6532;1.083
35500;6861480.987;593491.5374;762773.0552;0;0;0;0.661225797;0.463738161;1080588.925;1421157.646;7468233.835;-0.001135997;0;0;0;0;5.476038858;0;0.661225797;0.463738161;-1.997925068;-3.072403321;0.60367132;6.002074932;-31395.4889;5974.362893;0;0;86435.5;2163;32;0;35495.25953;;-31398.44017;-63.5449;1.098
35600;6861379.731;593860.2613;763396.6522;0;0;0;0.661130748;0.463357109;1081186.418;1421755.143;7471373.702;-0.001135997;0;0;0;0;5.480162546;0;0.661130748;0.463357109;-2.00104558;-3.072498242;0.603394999;5.99895442;-31401.84903;5975.573185;0;0;86435.6;2163;32;0;35595.25754;;-31404.79466;-63.4351;1.082
35700;6861278.397;594228.9796;764020.24;0;0;0;0.661035841;0.462976415;1081784.031;1422352.76;7474514.205;-0.001135997;0;0;0;0;5.484289314;0;0.661035841;0.462976415;-2.004163156;-3.072593023;0.603119037;5.995836844;-31408.19803;5976.781359;0;0;86435.7;2163;32;0;35695.25554;;-31411.13817;-63.3269;1.078
35800;6861176.988;594597.6923;764643.8186;0;0;0;0.660941077;0.46259608;1082381.765;1422950.499;7477655.342;-0.001135997;0;0;0;0;5.488419165;0;0.660941077;0.46259608;-2.007277799;-3.072687661;0.602843435;5.992722201;-31414.53654;5977.987538;0;0;86435.8;2163;32;0;35795.25355;;-31417.47086;-63.2191;1.087
35900;6861075.501;594966.3994;765267.3881;0;0;0;0.660846454;0.462216102;1082979.62;1423548.358;7480797.112;-0.001135997;0;0;0;0;5.4925521;0;0.660846454;0.462216102;-2.010389515;-3.072782159;0.602568191;5.989610485;-31420.86375;5979.191566;0;0;86435.9;2163;32;0;35895.25155;;-31423.79277;-63.1104;1.073
36000;6860973.939;595335.1009;765890.9484;0;0;0;0.660751973;0.461836481;1083577.595;1424146.337;7483939.514;-0.001135997;0;0;0;0;5.496688122;0;0.660751973;0.461836481;-2.013498308;-3.072876519;0.602293305;5.986501692;-31427.18045;5980.393593;0;0;86436;2163;32;0;35995.24956;;-31430.10381;-63.0031;1.082
36100;6860872.3;595703.7967;766514.4995;0;0;0;0.660657633;0.461457217;1084175.69;1424744.436;7487082.547;-0.001135997;0;0;0;0;5.500827234;0;0.660657633;0.461457217;-2.016604181;-3.072970734;0.602018778;5.983395819;-31433.4864;5981.593576;0;0;86436.1;2163;32;0;36095.24756;;-31436.40412;-62.8949;1.072
36200;6860770.584;596072.4869;767138.0415;0;0;0;0.660563434;0.461078309;1084773.905;1425342.656;7490226.211;-0.001135997;0;0;0;0;5.504969439;0;0.660563434;0.461078309;-2.019707139;-3.073064812;0.601744607;5.980292861;-31439.78126;5982.791449;0;0;86436.2;2163;32;0;36195.24557;;-31442.69361;-62.7877;1.077
36300;6860668.792;596441.1715;767761.5742;0;0;0;0.660469375;0.460699756;1085372.239;1425940.995;7493370.503;-0.001135997;0;0;0;0;5.50911474;0;0.660469375;0.460699756;-2.022807185;-3.073158748;0.601470794;5.977192815;-31446.06579;5983.987355;0;0;86436.3;2163;32;0;36295.24357;;-31448.97238;-62.68;1.062
36400;6860566.924;596809.8505;768385.0977;0;0;0;0.660375456;0.460321558;1085970.693;1426539.453;7496515.424;-0.001135997;0;0;0;0;5.513263138;0;0.660375456;0.460321558;-2.025904325;-3.073252545;0.601197336;5.974095675;-31452.33912;5985.181129;0;0;86436.4;2163;32;0;36395.24158;;-31455.24038;-62.5738;1.077
36500;6860464.979;597178.5238;769008.612;0;0;0;0.660281677;0.459943714;1086569.267;1427138.031;7499660.971;-0.001135997;0;0;0;0;5.517414636;0;0.660281677;0.459943714;-2.028998561;-3.073346204;0.600924234;5.971001439;-31458.60203;5986.37292;0;0;86436.5;2163;32;0;36495.23958;;-31461.49776;-62.4661;1.057
36600;6860362.957;597547.1915;769632.1171;0;0;0;0.660188038;0.459566225;1087167.959;1427736.728;7502807.144;-0.001135997;0;0;0;0;5.521569238;0;0.660188038;0.459566225;-2.032089899;-3.073439723;0.600651488;5.967910101;-31464.85429;5987.562686;0;0;86436.6;2163;32;0;36595.23758;;-31467.74437;-62.3604;1.071
36700;6860260.859;597915.8535;770255.613;0;0;0;0.660094538;0.459189089;1087766.77;1428335.543;7505953.941;-0.001135997;0;0;0;0;5.525726945;0;0.660094538;0.459189089;-2.035178342;-3.073533105;0.600379096;5.964821658;-31471.09559;5988.750367;0;0;86436.7;2163;32;0;36695.23559;;-31473.98041;-62.2533;1.062
36800;6860158.685;598284.5099;770879.0996;0;0;0;0.660001177;0.458812306;1088365.7;1428934.478;7509101.362;-0.001135997;0;0;0;0;5.529887761;0;0.660001177;0.458812306;-2.038263895;-3.073626346;0.600107058;5.961736105;-31477.32666;5989.9361;0;0;86436.8;2163;32;0;36795.23359;;-31480.20574;-62.1471;1.057
36900;6860056.434;598653.1607;771502.577;0;0;0;0.659907954;0.458435876;1088964.749;1429533.53;7512249.406;-0.001135997;0;0;0;0;5.534051688;0;0.659907954;0.458435876;-2.041346561;-3.073719451;0.599835374;5.958653439;-31483.54664;5991.119723;0;0;86436.9;2163;32;0;36895.23159;;-31486.42045;-62.0414;1.055
37000;6859954.107;599021.8057;772126.0452;0;0;0;0.65981487;0.458059797;1089563.915;1430132.702;7515398.071;-0.001135997;0;0;0;0;5.538218729;0;0.65981487;0.458059797;-2.044426345;-3.073812419;0.599564043;5.955573655;-31489.75628;5992.301378;0;0;86437;2163;32;0;36995.22959;;-31492.62459;-61.9359;1.062
37100;6859851.703;599390.4452;772749.5041;0;0;0;0.659721924;0.45768407;1090163.2;1430731.991;7518547.357;-0.001135997;0;0;0;0;5.542388886;0;0.659721924;0.45768407;-2.047503251;-3.073905247;0.599293065;5.952496749;-31495.95541;5993.481033;0;0;86437.1;2163;32;0;37095.22759;;-31498.81818;-61.8297;1.046
37200;6859749.223;599759.0789;773372.9537;0;0;0;0.659629116;0.457308694;1090762.602;1431331.398;7521697.262;-0.001135997;0;0;0;0;5.546562162;0;0.659629116;0.457308694;-2.050577282;-3.07399794;0.599022439;5.949422718;-31502.14367;5994.65862;0;0;86437.2;2163;32;0;37195.22559;;-31505.00115;-61.7251;1.056
37300;6859646.666;600127.7071;773996.394;0;0;0;0.659536445;0.456933668;1091362.123;1431930.922;7524847.786;-0.001135997;0;0;0;0;5.55073856;0;0.659536445;0.456933668;-2.053648443;-3.074090495;0.598752165;5.946351557;-31508.3218;5995.83428;0;0;86437.3;2163;32;0;37295.22359;;-31511.17366;-61.6195;1.051
37400;6859544.033;600496.3295;774619.8251;0;0;0;0.659443911;0.456558993;1091961.76;1432530.564;7527998.926;-0.001135997;0;0;0;0;5.554918083;0;0.659443911;0.456558993;-2.056716738;-3.074182914;0.598482242;5.943283262;-31514.48894;5997.007848;0;0;86437.4;2163;32;0;37395.22159;;-31517.33561;-61.5144;1.046
37500;6859441.323;600864.9463;775243.2469;0;0;0;0.659351514;0.456184667;1092561.515;1433130.324;7531150.683;-0.001135997;0;0;0;0;5.559100733;0;0.659351514;0.456184667;-2.059782172;-3.074275198;0.59821267;5.940217828;-31520.64586;5998.17947;0;0;86437.5;2163;32;0;37495.21959;;-31523.48705;-61.4098;1.04
37600;6859338.537;601233.5574;775866.6594;0;0;0;0.659259253;0.455810689;1093161.387;1433730.2;7534303.055;-0.001135997;0;0;0;0;5.563286513;0;0.659259253;0.455810689;-2.062844747;-3.074367345;0.597943448;5.937155253;-31526.79238;5999.349114;0;0;86437.6;2163;32;0;37595.21759;;-31529.62803;-61.3058;1.052
37700;6859235.675;601602.1628;776490.0626;0;0;0;0.659167129;0.455437061;1093761.376;1434330.194;7537456.041;-0.001135997;0;0;0;0;5.567475426;0;0.659167129;0.455437061;-2.065904468;-3.074459357;0.597674575;5.934095532;-31532.92814;6000.51671;0;0;86437.7;2163;32;0;37695.21559;;-31535.75861;-61.2006;1.034
37800;6859132.736;601970.7626;777113.4565;0;0;0;0.65907514;0.45506378;1094361.482;1434930.304;7540609.64;-0.001135997;0;0;0;0;5.571667474;0;0.65907514;0.45506378;-2.06896134;-3.074551233;0.597406052;5.93103866;-31539.05385;6001.682393;0;0;86437.8;2163;32;0;37795.21359;;-31541.87867;-61.0972;1.041
37900;6859029.72;602339.3566;777736.841;0;0;0;0.658983287;0.454690847;1094961.704;1435530.53;7543763.852;-0.001135997;0;0;0;0;5.57586266;0;0.658983287;0.454690847;-2.072015366;-3.074642974;0.597137878;5.927984634;-31545.16868;6002.846007;0;0;86437.9;2163;32;0;37895.21159;;-31547.98839;-60.9931;1.035
38000;6858926.628;602707.945;778360.2163;0;0;0;0.65889157;0.454318261;1095562.042;1436130.873;7546918.674;-0.001135997;0;0;0;0;5.580060987;0;0.65889157;0.454318261;-2.07506655;-3.074734582;0.596870051;5.92493345;-31551.2734;6004.007696;0;0;86438;2163;32;0;37995.20958;;-31554.0877;-60.8896;1.036
38100;6858823.46;603076.5277;778983.5822;0;0;0;0.658799987;0.453946021;1096162.496;1436731.332;7550074.106;-0.001135997;0;0;0;0;5.584262458;0;0.658799987;0.453946021;-2.078114896;-3.074826054;0.596602573;5.921885104;-31557.36782;6005.167426;0;0;86438.1;2163;32;0;38095.20758;;-31560.17666;-60.786;1.035
38200;6858720.215;603445.1047;779606.9387;0;0;0;0.65870854;0.453574127;1096763.067;1437331.906;7553230.147;-0.001135997;0;0;0;0;5.588467075;0;0.65870854;0.453574127;-2.081170795;-3.074917393;0.596335442;5.918829205;-31563.45155;6006.325122;0;0;86438.2;2163;32;0;38195.20558;;-31566.25526;-60.6825;1.029999999
