Elapsed Time (ms);ECEF X (m);ECEF Y (m);ECEF Z (m);ECEF Error X (m);ECEF Error Y (m);ECEF Error Z (m);Body Azimuth (rad);Body Elevation (rad);Range (m);PSR (m);ADR;Clock Correction (s);Clock Noise (m);Delta Af0 (s);Delta Af1 (s/s);Iono Correction (m);Tropo Correction (m);PSR Offset (m);Receiver Antenna Azimuth (rad);Receiver Antenna Elevation (rad);Receiver Antenna Gain (dBi);SV Antenna Azimuth (rad);SV Antenna Elevation (rad);Relative Power Level (incl. Receiver Antenna gain) (dB);Doppler Frequency (Hz);PSR Change Rate (m/s);Receiver Carrier Phase Offset (rad);Satellite Carrier Phase Offset (rad);GPS TOW;GPS Week Number;SBAS t0;Calibration offset (m);PSR satellite time (ms);;Doppler;Drift;Jerk
15200;6876679.167;311273.6015;-622765.3883;0;0;0;2.678085194;0.621425211;856311.5406;1196878.954;6289641.356;-0.001135997;0;0;0;0;4.21823629;0;2.678085194;0.621425211;-0.659243715;-1.697922214;0.722325623;7.340756285;-2909.09976;553.5832779;0;0;86415.2;2163;0;0;15196.00764;;-2923.249664;-283.56823;0.5597
15300;6876671.734;311940.1526;-622514.2649;0;0;0;2.677067673;0.621368023;856367.1682;1196934.582;6289933.684;-0.001135997;0;0;0;0;4.21857059;0;2.677067673;0.621368023;-0.659735213;-1.698933902;0.722279157;7.340264787;-2937.459553;558.979967;0;0;86415.3;2163;0;0;15296.00746;;-2951.606487;-283.51226;0.5649
15400;6876664.228;312606.7001;-622263.1339;0;0;0;2.676050368;0.621310289;856423.3354;1196990.75;6290228.848;-0.001135997;0;0;0;0;4.218908148;0;2.676050368;0.621310289;-0.660231404;-1.699945374;0.722232249;7.339768596;-2965.813746;564.3755906;0;0;86415.4;2163;0;0;15396.00727;;-2979.957713;-283.45577;0.5691
15500;6876656.65;313273.2439;-622011.9955;0;0;0;2.675033282;0.621252009;856480.0421;1197047.457;6290526.847;-0.001135997;0;0;0;0;4.219248966;0;2.675033282;0.621252009;-0.660732285;-1.700956628;0.722184899;7.339267715;-2994.162347;569.7701499;0;0;86415.5;2163;0;0;15496.00708;;-3008.30329;-283.39886;0.5764
15600;6876648.998;313939.784;-621760.8495;0;0;0;2.674016416;0.621193183;856537.2882;1197104.704;6290827.68;-0.001135997;0;0;0;0;4.219593043;0;2.674016416;0.621193183;-0.661237851;-1.701967662;0.722137107;7.338762149;-3022.50523;575.1636212;0;0;86415.6;2163;0;0;15596.00689;;-3036.643176;-283.34122;0.5792
15700;6876641.274;314606.3205;-621509.6961;0;0;0;2.672999773;0.621133813;856595.0736;1197162.49;6291131.348;-0.001135997;0;0;0;0;4.219940378;0;2.672999773;0.621133813;-0.661748101;-1.702978475;0.722088874;7.338251899;-3050.842418;580.5560088;0;0;86415.7;2163;0;0;15696.0067;;-3064.977298;-283.2833;0.5859
15800;6876633.477;315272.8533;-621258.5351;0;0;0;2.671983354;0.621073898;856653.3982;1197220.815;6291437.848;-0.001135997;0;0;0;0;4.220290972;0;2.671983354;0.621073898;-0.662263031;-1.703989062;0.7220402;7.337736969;-3079.173838;585.9472989;0;0;86415.8;2163;0;0;15796.0065;;-3093.305628;-283.22471;0.5912
15900;6876625.606;315939.3824;-621007.3666;0;0;0;2.670967161;0.621013439;856712.2618;1197279.68;6291747.182;-0.001135997;0;0;0;0;4.220644824;0;2.670967161;0.621013439;-0.662782637;-1.704999424;0.721991085;7.337217363;-3107.4994;591.3374741;0;0;86415.9;2163;0;0;15896.0063;;-3121.628099;-283.16559;0.5965
16000;6876617.663;316605.9079;-620756.1907;0;0;0;2.669951197;0.620952436;856771.6644;1197339.083;6292059.348;-0.001135997;0;0;0;0;4.221001934;0;2.669951197;0.620952436;-0.663306917;-1.706009557;0.721941529;7.336693083;-3135.819116;596.7265369;0;0;86416;2163;16;0;15996.00611;;-3149.944658;-283.10594;0.6001
16100;6876609.647;317272.4296;-620505.0072;0;0;0;2.668935463;0.62089089;856831.6059;1197399.025;6292374.346;-0.001135997;0;0;0;0;4.221362301;0;2.668935463;0.62089089;-0.663835866;-1.707019461;0.721891534;7.336164134;-3164.132859;602.1144629;0;0;86416.1;2163;16;0;16096.00591;;-3178.255252;-283.04593;0.6074
16200;6876601.558;317938.9476;-620253.8162;0;0;0;2.667919962;0.620828801;856892.0861;1197459.506;6292692.174;-0.001135997;0;0;0;0;4.221725926;0;2.667919962;0.620828801;-0.664369481;-1.708029132;0.721841099;7.335630519;-3192.440627;607.5012521;0;0;86416.2;2163;16;0;16196.00571;;-3206.559845;-282.98519;0.6113
16300;6876593.396;318605.462;-620002.6178;0;0;0;2.666904695;0.62076617;856953.1049;1197520.525;6293012.834;-0.001135997;0;0;0;0;4.222092808;0;2.666904695;0.62076617;-0.66490776;-1.709038569;0.721790225;7.33509224;-3220.742391;612.8868988;0;0;86416.3;2163;16;0;16296.0055;;-3234.858364;-282.92406;0.6168
16400;6876585.161;319271.9726;-619751.4119;0;0;0;2.665889664;0.620702996;857014.6622;1197582.083;6293336.323;-0.001135997;0;0;0;0;4.222462947;0;2.665889664;0.620702996;-0.665450698;-1.71004777;0.721738911;7.334549302;-3249.038006;618.2713753;0;0;86416.4;2163;16;0;16396.0053;;-3263.15077;-282.86238;0.6218
16500;6876576.853;319938.4795;-619500.1985;0;0;0;2.664874872;0.620639281;857076.7579;1197644.179;6293662.641;-0.001135997;0;0;0;0;4.222836342;0;2.664874872;0.620639281;-0.665998292;-1.711056733;0.72168716;7.334001708;-3277.327532;623.654693;0;0;86416.5;2163;16;0;16496.00509;;-3291.437008;-282.8002;0.6279
16600;6876568.472;320604.9826;-619248.9776;0;0;0;2.66386032;0.620575024;857139.3918;1197706.814;6293991.788;-0.001135997;0;0;0;0;4.223212994;0;2.66386032;0.620575024;-0.666550538;-1.712065456;0.72163497;7.333449462;-3305.610813;629.0368224;0;0;86416.6;2163;16;0;16596.00488;;-3319.717028;-282.73741;0.6311
16700;6876560.018;321271.4821;-618997.7493;0;0;0;2.66284601;0.620510226;857202.564;1197769.987;6294323.763;-0.001135997;0;0;0;0;4.223592902;0;2.66284601;0.620510226;-0.667107433;-1.713073937;0.721582343;7.332892567;-3333.887877;634.4177688;0;0;86416.7;2163;16;0;16696.00467;;-3347.990769;-282.6743;0.6391
16800;6876551.491;321937.9777;-618746.5135;0;0;0;2.661831945;0.620444888;857266.2741;1197833.697;6294658.565;-0.001135997;0;0;0;0;4.223976065;0;2.661831945;0.620444888;-0.667668973;-1.714082173;0.721529278;7.332331027;-3362.158668;639.7975214;0;0;86416.8;2163;16;0;16796.00446;;-3376.258199;-282.61039;0.641
16900;6876542.892;322604.4697;-618495.2702;0;0;0;2.660818126;0.62037901;857330.5222;1197897.946;6294996.195;-0.001135997;0;0;0;0;4.224362484;0;2.660818126;0.62037901;-0.668235155;-1.715090165;0.721475776;7.331764845;-3390.423059;645.1760563;0;0;86416.9;2163;16;0;16896.00424;;-3404.519238;-282.54629;0.6491
17000;6876534.219;323270.9578;-618244.0194;0;0;0;2.659804555;0.620312592;857395.308;1197962.733;6295336.65;-0.001135997;0;0;0;0;4.224752159;0;2.659804555;0.620312592;-0.668805975;-1.716097907;0.721421837;7.331194025;-3418.681092;650.5533812;0;0;86417;2163;16;0;16996.00403;;-3432.773867;-282.48138;0.6526
17100;6876525.474;323937.4423;-617992.7612;0;0;0;2.658791234;0.620245635;857460.6315;1198028.057;6295679.931;-0.001135997;0;0;0;0;4.225145088;0;2.658791234;0.620245635;-0.66938143;-1.7171054;0.721367462;7.33061857;-3446.93263;655.92947;0;0;86417.1;2163;16;0;17096.00381;;-3461.022005;-282.41612;0.6575
17200;6876516.655;324603.9229;-617741.4955;0;0;0;2.657778165;0.620178139;857526.4926;1198093.918;6296026.036;-0.001135997;0;0;0;0;4.225541272;0;2.657778165;0.620178139;-0.669961515;-1.718112641;0.721312652;7.330038485;-3475.177686;661.3043254;0;0;86417.2;2163;16;0;17196.00359;;-3489.263617;-282.35037;0.6641
17300;6876507.764;325270.3998;-617490.2224;0;0;0;2.656765351;0.620110104;857592.8911;1198160.318;6296374.966;-0.001135997;0;0;0;0;4.22594071;0;2.656765351;0.620110104;-0.670546227;-1.719119629;0.721257406;7.329453773;-3503.416209;666.6779377;0;0;86417.3;2163;16;0;17296.00337;;-3517.498654;-282.28396;0.668
17400;6876498.799;325936.8728;-617238.9418;0;0;0;2.655752792;0.620041532;857659.8268;1198227.254;6296726.719;-0.001135997;0;0;0;0;4.226343402;0;2.655752792;0.620041532;-0.671135562;-1.72012636;0.721201725;7.328864438;-3531.648086;672.0502854;0;0;86417.4;2163;16;0;17396.00314;;-3545.72705;-282.21716;0.6732
17500;6876489.762;326603.3421;-616987.6538;0;0;0;2.654740492;0.619972422;857727.2998;1198294.728;6297081.295;-0.001135997;0;0;0;0;4.226749349;0;2.654740492;0.619972422;-0.671729517;-1.721132834;0.721145609;7.328270483;-3559.873356;677.4213756;0;0;86417.5;2163;16;0;17496.00292;;-3573.948766;-282.14984;0.6789
17600;6876480.652;327269.8076;-616736.3583;0;0;0;2.653728451;0.619902776;857795.3098;1198362.738;6297438.694;-0.001135997;0;0;0;0;4.227158548;0;2.653728451;0.619902776;-0.672328087;-1.722139048;0.721089059;7.327671913;-3588.091855;682.7911774;0;0;86417.6;2163;16;0;17596.00269;;-3602.16375;-282.08195;0.6837
17700;6876471.469;327936.2693;-616485.0553;0;0;0;2.652716673;0.619832592;857863.8566;1198431.286;6297798.913;-0.001135997;0;0;0;0;4.227571001;0;2.652716673;0.619832592;-0.672931269;-1.723145;0.721032075;7.327068731;-3616.303623;688.1596984;0;0;86417.7;2163;16;0;17696.00246;;-3630.371945;-282.01358;0.6884
17800;6876462.212;328602.7271;-616233.745;0;0;0;2.651705158;0.619761873;857932.9403;1198500.37;6298161.954;-0.001135997;0;0;0;0;4.227986707;0;2.651705158;0.619761873;-0.673539059;-1.724150689;0.720974658;7.326460941;-3644.5086;693.526927;0;0;86417.8;2163;16;0;17796.00223;;-3658.573303;-281.94474;0.6947
17900;6876452.883;329269.1812;-615982.4272;0;0;0;2.650693909;0.619690617;858002.5607;1198569.991;6298527.815;-0.001135997;0;0;0;0;4.228405666;0;2.650693909;0.619690617;-0.674151454;-1.725156112;0.720916807;7.325848546;-3672.706666;698.8928405;0;0;86417.9;2163;16;0;17896.002;;-3686.767777;-281.87527;0.6979
18000;6876443.481;329935.6314;-615731.1019;0;0;0;2.649682928;0.619618827;858072.7175;1198640.149;6298896.495;-0.001135997;0;0;0;0;4.228827877;0;2.649682928;0.619618827;-0.674768448;-1.726161268;0.720858524;7.325231552;-3700.897878;704.2574498;0;0;86418;2163;16;0;17996.00177;;-3714.955304;-281.80548;0.7052
18100;6876434.007;330602.0778;-615479.7693;0;0;0;2.648672216;0.619546501;858143.4108;1198710.843;6299267.994;-0.001135997;0;0;0;0;4.22925334;0;2.648672216;0.619546501;-0.675390038;-1.727166155;0.720799809;7.324609962;-3729.082066;709.6207226;0;0;86418.1;2163;16;0;18096.00153;;-3743.135852;-281.73496;0.7084
18200;6876424.459;331268.5203;-615228.4292;0;0;0;2.647661776;0.619473642;858214.6403;1198782.073;6299642.311;-0.001135997;0;0;0;0;4.229682055;0;2.647661776;0.619473642;-0.676016221;-1.72817077;0.720740662;7.323983779;-3757.259268;714.9826658;0;0;86418.2;2163;16;0;18196.00129;;-3771.309348;-281.66412;0.7142
18300;6876414.838;331934.959;-614977.0816;0;0;0;2.64665161;0.619400248;858286.4059;1198853.839;6300019.446;-0.001135997;0;0;0;0;4.230114022;0;2.64665161;0.619400248;-0.676646992;-1.729175111;0.720681084;7.323353008;-3785.429435;720.3432703;0;0;86418.3;2163;16;0;18296.00105;;-3799.47576;-281.5927;0.7194
18400;6876405.144;332601.3939;-614725.7267;0;0;0;2.645641719;0.619326321;858358.7075;1198926.141;6300399.397;-0.001135997;0;0;0;0;4.230549239;0;2.645641719;0.619326321;-0.677282347;-1.730179178;0.720621075;7.322717653;-3813.592421;725.7025084;0;0;86418.4;2163;16;0;18396.00081;;-3827.63503;-281.52076;0.7246
18500;6876395.377;333267.8249;-614474.3643;0;0;0;2.644632105;0.619251861;858431.545;1198998.98;6300782.164;-0.001135997;0;0;0;0;4.230987707;0;2.644632105;0.619251861;-0.677922282;-1.731182967;0.720560636;7.322077718;-3841.748301;731.0603942;0;0;86418.5;2163;16;0;18496.00057;;-3855.787106;-281.4483;0.7289
18600;6876385.538;333934.252;-614222.9945;0;0;0;2.643622771;0.619176869;858504.9182;1199072.353;6301167.746;-0.001135997;0;0;0;0;4.231429426;0;2.643622771;0.619176869;-0.678566794;-1.732186478;0.720499766;7.321433206;-3869.896904;736.4168953;0;0;86418.6;2163;16;0;18596.00033;;-3883.931936;-281.37541;0.7347
18700;6876375.625;334600.6752;-613971.6173;0;0;0;2.642613717;0.619101345;858578.827;1199146.263;6301556.143;-0.001135997;0;0;0;0;4.231874396;0;2.642613717;0.619101345;-0.679215877;-1.733189708;0.720438467;7.320784123;-3898.038274;741.7720199;0;0;86418.7;2163;16;0;18696.00008;;-3912.069477;-281.30194;0.7393
18800;6876365.64;335267.0946;-613720.2327;0;0;0;2.641604947;0.619025289;858653.2712;1199220.708;6301947.354;-0.001135997;0;0;0;0;4.232322615;0;2.641604947;0.619025289;-0.679869528;-1.734192654;0.720376738;7.320130472;-3926.172341;747.1257547;0;0;86418.8;2163;16;0;18795.99983;;-3940.199671;-281.22801;0.7447
18900;6876355.581;335933.51;-613468.8407;0;0;0;2.640596462;0.618948702;858728.2507;1199295.688;6302341.377;-0.001135997;0;0;0;0;4.232774083;0;2.640596462;0.618948702;-0.680527743;-1.735195316;0.720314581;7.319472257;-3954.299001;752.4780802;0;0;86418.9;2163;16;0;18895.99958;;-3968.322472;-281.15354;0.7488
19000;6876345.45;336599.9216;-613217.4412;0;0;0;2.639588264;0.618871585;858803.7653;1199371.203;6302738.213;-0.001135997;0;0;0;0;4.233228801;0;2.639588264;0.618871585;-0.681190518;-1.736197691;0.720251995;7.318809482;-3982.418283;757.8290018;0;0;86419;2163;16;0;18995.99933;;-3996.437826;-281.07866;0.7552
19100;6876335.246;337266.3293;-612966.0344;0;0;0;2.638580355;0.618793938;858879.815;1199447.254;6303137.861;-0.001135997;0;0;0;0;4.233686768;0;2.638580355;0.618793938;-0.681857848;-1.737199778;0.720188982;7.318142152;-4010.530042;763.1784915;0;0;86419.1;2163;16;0;19095.99907;;-4024.545692;-281.00314;0.7599
19200;6876324.968;337932.733;-612714.6202;0;0;0;2.637572736;0.618715761;858956.3996;1199523.839;6303540.319;-0.001135997;0;0;0;0;4.234147984;0;2.637572736;0.618715761;-0.682529728;-1.738201574;0.720125541;7.317470272;-4038.634303;768.5265547;0;0;86419.2;2163;16;0;19195.99882;;-4052.646006;-280.92715;0.7635
19300;6876314.618;338599.1329;-612463.1986;0;0;0;2.63656541;0.618637055;859033.5189;1199600.959;6303945.588;-0.001135997;0;0;0;0;4.234612448;0;2.63656541;0.618637055;-0.683206156;-1.739203078;0.720061674;7.316793844;-4066.731031;773.8731841;0;0;86419.3;2163;16;0;19295.99856;;-4080.738721;-280.8508;0.7699
19400;6876304.195;339265.5288;-612211.7696;0;0;0;2.635558379;0.61855782;859111.1727;1199678.614;6304353.665;-0.001135997;0;0;0;0;4.23508016;0;2.635558379;0.61855782;-0.683887126;-1.740204288;0.719997379;7.316112874;-4094.820078;779.2183522;0;0;86419.4;2163;16;0;19395.9983;;-4108.823801;-280.77381;0.7745
19500;6876293.699;339931.9208;-611960.3332;0;0;0;2.634551644;0.618478058;859189.3611;1199756.803;6304764.551;-0.001135997;0;0;0;0;4.23555112;0;2.634551644;0.618478058;-0.684572635;-1.741205202;0.719932659;7.315427365;-4122.901513;784.5620716;0;0;86419.5;2163;16;0;19495.99804;;-4136.901182;-280.69636;0.7794
19600;6876283.13;340598.3088;-611708.8894;0;0;0;2.633545207;0.618397768;859268.0837;1199835.526;6305178.245;-0.001135997;0;0;0;0;4.236025327;0;2.633545207;0.618397768;-0.685262677;-1.742205818;0.719867513;7.314737323;-4150.975174;789.9043115;0;0;86419.6;2163;16;0;19595.99778;;-4164.970818;-280.61842;0.7851
19700;6876272.488;341264.6929;-611457.4382;0;0;0;2.63253907;0.618316951;859347.3404;1199914.783;6305594.746;-0.001135997;0;0;0;0;4.236502781;0;2.63253907;0.618316951;-0.685957249;-1.743206133;0.719801942;7.314042751;-4179.041097;795.2450792;0;0;86419.7;2163;16;0;19695.99752;;-4193.03266;-280.53991;0.7883
19800;6876261.773;341931.073;-611205.9796;0;0;0;2.631533235;0.618235607;859427.1312;1199994.575;6306014.053;-0.001135997;0;0;0;0;4.236983482;0;2.631533235;0.618235607;-0.686656346;-1.744206147;0.719735947;7.313343654;-4207.099222;800.5843627;0;0;86419.8;2163;16;0;19795.99725;;-4221.086651;-280.46108;0.795
19900;6876250.986;342597.4492;-610954.5137;0;0;0;2.630527705;0.618153737;859507.4558;1200074.9;6306436.166;-0.001135997;0;0;0;0;4.237467429;0;2.630527705;0.618153737;-0.687359963;-1.745205857;0.719669527;7.312640037;-4235.149416;805.9221372;0;0;86419.9;2163;16;0;19895.99698;;-4249.132759;-280.38158;0.7993
20000;6876240.125;343263.8215;-610703.0404;0;0;0;2.62952248;0.618071342;859588.3141;1200155.759;6306861.083;-0.001135997;0;0;0;0;4.237954622;0;2.62952248;0.618071342;-0.688068097;-1.746205262;0.719602683;7.311931903;-4263.191758;811.2584174;0;0;86420;2163;16;0;19995.99671;;-4277.170917;-280.30165;0.8046
20100;6876229.191;343930.1897;-610451.5597;0;0;0;2.628517562;0.617988422;859669.706;1200237.152;6307288.804;-0.001135997;0;0;0;0;4.238445061;0;2.628517562;0.617988422;-0.688780743;-1.747204359;0.719535416;7.311219257;-4291.226064;816.5931685;0;0;86420.1;2163;16;0;20095.99644;;-4305.201082;-280.22119;0.8082
20200;6876218.185;344596.554;-610200.0717;0;0;0;2.627512954;0.617904978;859751.6312;1200319.078;6307719.328;-0.001135997;0;0;0;0;4.238938745;0;2.627512954;0.617904978;-0.689497896;-1.748203148;0.719467727;7.310502104;-4319.252389;821.9264008;0;0;86420.2;2163;16;0;20195.99617;;-4333.223201;-280.14037;0.815
20300;6876207.105;345262.9143;-609948.5763;0;0;0;2.626508658;0.617821009;859834.0897;1200401.537;6308152.654;-0.001135997;0;0;0;0;4.239435674;0;2.626508658;0.617821009;-0.690219552;-1.749201625;0.719399615;7.309780448;-4347.270682;827.2581048;0;0;86420.3;2163;16;0;20295.99589;;-4361.237238;-280.05887;0.8188
20400;6876195.953;345929.2706;-609697.0735;0;0;0;2.625504674;0.617736517;859917.0813;1200484.529;6308588.782;-0.001135997;0;0;0;0;4.239935848;0;2.625504674;0.617736517;-0.690945706;-1.750199789;0.719331081;7.309054294;-4375.280787;832.5882505;0;0;86420.4;2163;16;0;20395.99561;;-4389.243125;-279.97699;0.8235
20500;6876184.727;346595.6229;-609445.5634;0;0;0;2.624501006;0.617651503;860000.6058;1200568.055;6309027.71;-0.001135997;0;0;0;0;4.240439266;0;2.624501006;0.617651503;-0.691676353;-1.751197638;0.719262126;7.308323647;-4403.282797;837.9168558;0;0;86420.5;2163;16;0;20495.99534;;-4417.240824;-279.89464;0.8297
20600;6876173.429;347261.9711;-609194.0459;0;0;0;2.623497655;0.617565966;860084.6631;1200652.113;6309469.438;-0.001135997;0;0;0;0;4.240945928;0;2.623497655;0.617565966;-0.69241149;-1.75219517;0.71919275;7.30758851;-4431.276513;843.2438829;0;0;86420.6;2163;16;0;20595.99506;;-4445.230288;-279.81167;0.8329
20700;6876162.058;347928.3154;-608942.521;0;0;0;2.622494622;0.617479907;860169.253;1200736.703;6309913.965;-0.001135997;0;0;0;0;4.241455834;0;2.622494622;0.617479907;-0.693151111;-1.753192385;0.719122954;7.306848889;-4459.262009;848.5693457;0;0;86420.7;2163;16;0;20695.99477;;-4473.211455;-279.72838;0.8393
20800;6876150.613;348594.6557;-608690.9889;0;0;0;2.62149191;0.617393327;860254.3754;1200821.827;6310361.29;-0.001135997;0;0;0;0;4.241968983;0;2.62149191;0.617393327;-0.693895212;-1.754189279;0.719052738;7.306104788;-4487.239223;853.8932325;0;0;86420.8;2163;16;0;20795.99449;;-4501.184293;-279.64445;0.8434
20900;6876139.096;349260.9919;-608439.4493;0;0;0;2.620489521;0.617306226;860340.0301;1200907.482;6310811.412;-0.001135997;0;0;0;0;4.242485375;0;2.620489521;0.617306226;-0.694643788;-1.75518585;0.718982103;7.305356212;-4515.208011;859.2155159;0;0;86420.9;2163;16;0;20895.9942;;-4529.148738;-279.56011;0.8487
21000;6876127.506;349927.3241;-608187.9024;0;0;0;2.619487456;0.617218605;860426.2169;1200993.67;6311264.331;-0.001135997;0;0;0;0;4.24300501;0;2.619487456;0.617218605;-0.695396835;-1.756182098;0.718911048;7.304603165;-4543.168447;864.53621;0;0;86421;2163;16;0;20995.99392;;-4557.104749;-279.47524;0.8524
21100;6876115.843;350593.6522;-607936.3482;0;0;0;2.618485716;0.617130464;860512.9358;1201080.389;6311720.046;-0.001135997;0;0;0;0;4.243527886;0;2.618485716;0.617130464;-0.696154347;-1.757178019;0.718839576;7.303845653;-4571.120371;869.8552842;0;0;86421.1;2163;16;0;21095.99363;;-4585.052273;-279.39;0.8586
21200;6876104.107;351259.9763;-607684.7867;0;0;0;2.617484305;0.617041805;860600.1864;1201167.641;6312178.555;-0.001135997;0;0;0;0;4.244054005;0;2.617484305;0.617041805;-0.69691632;-1.758173614;0.718767685;7.30308368;-4599.063812;875.1727442;0;0;86421.2;2163;16;0;21195.99334;;-4612.991273;-279.30414;0.8634
21300;6876092.298;351926.2963;-607433.2178;0;0;0;2.616483224;0.616952627;860687.9687;1201255.424;6312639.858;-0.001135997;0;0;0;0;4.244583365;0;2.616483224;0.616952627;-0.69768275;-1.759168878;0.718695377;7.30231725;-4626.998721;880.4885807;0;0;86421.3;2163;16;0;21295.99304;;-4640.921687;-279.2178;0.8671
21400;6876080.416;352592.6123;-607181.6415;0;0;0;2.615482474;0.616862931;860776.2825;1201343.738;6313103.955;-0.001135997;0;0;0;0;4.245115966;0;2.615482474;0.616862931;-0.698453631;-1.760163811;0.718622653;7.301546369;-4654.924966;885.8027683;0;0;86421.4;2163;16;0;21395.99275;;-4668.843467;-279.13109;0.8734
21500;6876068.462;353258.9242;-606930.058;0;0;0;2.614482057;0.616772717;860865.1277;1201432.584;6313570.843;-0.001135997;0;0;0;0;4.245651808;0;2.614482057;0.616772717;-0.699228958;-1.761158412;0.718549512;7.300771042;-4682.842624;891.1153221;0;0;86421.5;2163;16;0;21495.99245;;-4696.756576;-279.04375;0.8766
21600;6876056.434;353925.2321;-606678.4671;0;0;0;2.613481976;0.616681987;860954.504;1201521.961;6314040.523;-0.001135997;0;0;0;0;4.24619089;0;2.613481976;0.616681987;-0.700008727;-1.762152677;0.718475955;7.299991273;-4710.751507;896.426206;0;0;86421.6;2163;16;0;21595.99215;;-4724.660951;-278.95609;0.8833
21700;6876044.333;354591.5358;-606426.8689;0;0;0;2.612482231;0.61659074;861044.4113;1201611.869;6314512.993;-0.001135997;0;0;0;0;4.246733212;0;2.612482231;0.61659074;-0.700792933;-1.763146606;0.718401983;7.299207067;-4738.651684;901.7354331;0;0;86421.7;2163;16;0;21695.99185;;-4752.55656;-278.86776;0.8865
21800;6876032.16;355257.8355;-606175.2634;0;0;0;2.611482825;0.616498978;861134.8494;1201702.308;6314988.253;-0.001135997;0;0;0;0;4.247278774;0;2.611482825;0.616498978;-0.701581571;-1.764140196;0.718327596;7.298418429;-4766.543087;907.0429906;0;0;86421.8;2163;16;0;21795.99155;;-4780.443336;-278.77911;0.8924
21900;6876019.913;355924.131;-605923.6505;0;0;0;2.61048376;0.616406701;861225.8182;1201793.278;6315466.301;-0.001135997;0;0;0;0;4.247827575;0;2.61048376;0.616406701;-0.702374636;-1.765133446;0.718252794;7.297625364;-4794.425579;912.3488524;0;0;86421.9;2163;16;0;21895.99125;;-4808.321247;-278.68987;0.8964
22000;6876007.594;356590.4225;-605672.0304;0;0;0;2.609485038;0.616313909;861317.3175;1201884.778;6315947.138;-0.001135997;0;0;0;0;4.248379615;0;2.609485038;0.616313909;-0.703172123;-1.766126353;0.718177579;7.296827877;-4822.299231;917.653032;0;0;86422;2163;16;0;21995.99094;;-4836.190234;-278.60023;0.9013
22100;6875995.201;357256.7098;-605420.4029;0;0;0;2.608486659;0.616220603;861409.3472;1201976.808;6316430.761;-0.001135997;0;0;0;0;4.248934894;0;2.608486659;0.616220603;-0.703974027;-1.767118917;0.718101951;7.296025973;-4850.163883;922.9554989;0;0;86422.1;2163;16;0;22095.99064;;-4864.050257;-278.5101;0.907
22200;6875982.736;357922.993;-605168.7681;0;0;0;2.607488627;0.616126784;861501.907;1202069.369;6316917.17;-0.001135997;0;0;0;0;4.24949341;0;2.607488627;0.616126784;-0.704780344;-1.768111135;0.71802591;7.295219656;-4878.019574;928.2562608;0;0;86422.2;2163;16;0;22195.99033;;-4891.901267;-278.4194;0.9108
22300;6875970.198;358589.2721;-604917.1261;0;0;0;2.606490942;0.616032452;861594.9968;1202162.46;6317406.364;-0.001135997;0;0;0;0;4.250055165;0;2.606490942;0.616032452;-0.705591067;-1.769103006;0.717949457;7.294408933;-4905.86626;933.555309;0;0;86422.3;2163;16;0;22295.99002;;-4919.743207;-278.32832;0.9153
22400;6875957.587;359255.5471;-604665.4767;0;0;0;2.605493606;0.615937608;861688.6164;1202256.08;6317898.343;-0.001135997;0;0;0;0;4.250620156;0;2.605493606;0.615937608;-0.706406193;-1.770094527;0.717872592;7.293593807;-4933.703792;938.8526151;0;0;86422.4;2163;16;0;22395.98971;;-4947.576039;-278.23679;0.9212
22500;6875944.903;359921.8179;-604413.82;0;0;0;2.604496622;0.615842252;861782.7656;1202350.23;6318393.105;-0.001135997;0;0;0;0;4.251188385;0;2.604496622;0.615842252;-0.707225716;-1.771085697;0.717795316;7.292774284;-4961.532268;944.148198;0;0;86422.5;2163;16;0;22495.98939;;-4975.399718;-278.14467;0.925
22600;6875932.146;360588.0846;-604162.156;0;0;0;2.603499991;0.615746385;861877.4443;1202444.91;6318890.649;-0.001135997;0;0;0;0;4.251759851;0;2.603499991;0.615746385;-0.708049631;-1.772076515;0.71771763;7.291950369;-4989.351478;949.4420176;0;0;86422.6;2163;16;0;22595.98908;;-5003.214185;-278.05217;0.9306
22700;6875919.316;361254.3471;-603910.4848;0;0;0;2.602503715;0.615650008;861972.6523;1202540.118;6319390.975;-0.001135997;0;0;0;0;4.252334552;0;2.602503715;0.615650008;-0.708877932;-1.773066978;0.717639534;7.291122068;-5017.161495;954.7340879;0;0;86422.7;2163;16;0;22695.98876;;-5031.019402;-277.95911;0.9343
22800;6875906.413;361920.6055;-603658.8062;0;0;0;2.601507796;0.615553121;862068.3894;1202635.856;6319894.081;-0.001135997;0;0;0;0;4.25291249;0;2.601507796;0.615553121;-0.709710616;-1.774057084;0.717561028;7.290289384;-5044.962272;960.0243999;0;0;86422.8;2163;16;0;22795.98844;;-5058.815313;-277.86568;0.9396
22900;6875893.437;362586.8597;-603407.1204;0;0;0;2.600512235;0.615455725;862164.6555;1202732.123;6320399.967;-0.001135997;0;0;0;0;4.253493663;0;2.600512235;0.615455725;-0.710547676;-1.775046833;0.717482113;7.289452324;-5072.753658;965.3129248;0;0;86422.9;2163;16;0;22895.98812;;-5086.601881;-277.77172;0.9449
