Elapsed Time (ms);ECEF X (m);ECEF Y (m);ECEF Z (m);ECEF Error X (m);ECEF Error Y (m);ECEF Error Z (m);Body Azimuth (rad);Body Elevation (rad);Range (m);PSR (m);ADR;Clock Correction (s);Clock Noise (m);Delta Af0 (s);Delta Af1 (s/s);Iono Correction (m);Tropo Correction (m);PSR Offset (m);Receiver Antenna Azimuth (rad);Receiver Antenna Elevation (rad);Receiver Antenna Gain (dBi);SV Antenna Azimuth (rad);SV Antenna Elevation (rad);Relative Power Level (incl. Receiver Antenna gain) (dB);Doppler Frequency (Hz);PSR Change Rate (m/s);Receiver Carrier Phase Offset (rad);Satellite Carrier Phase Offset (rad);GPS TOW;GPS Week Number;SBAS t0;Calibration offset (m);PSR satellite time (ms);;Doppler;Drift;Jitter
30500;6818282.151;900373.5665;-808005.4718;0;0;0;2.302179402;0.34893635;1287349.136;1627919.501;8554774.719;-0.001135997;0;0;0;0;7.133212629;0;2.302179402;0.34893635;-3.001312253;-3.073022469;0.524539259;4.998687747;-32722.02558;6226.794429;0;0;86430.5;2163;16;0;30494.56985;;-32723.40046;-33.3695;0.526
30600;6818156.427;900913.2832;-808464.5855;0;0;0;2.302163887;0.348656589;1287971.842;1628542.212;8558047.088;-0.001135997;0;0;0;0;7.138590644;0;2.302163887;0.348656589;-3.00414711;-3.073036894;0.524363386;4.99585289;-32725.36555;6227.430003;0;0;86430.6;2163;16;0;30594.56777;;-32726.73741;-33.3169;0.52
30700;6818030.629;901452.991;-808923.6895;0;0;0;2.302148389;0.348377049;1288594.611;1629164.987;8561319.792;-0.001135997;0;0;0;0;7.143973012;0;2.302148389;0.348377049;-3.006979737;-3.073051301;0.524187734;4.993020263;-32728.69994;6228.064518;0;0;86430.7;2163;16;0;30694.56569;;-32730.0691;-33.2649;0.515
30800;6817904.758;901992.6899;-809382.7838;0;0;0;2.302132908;0.348097729;1289217.444;1629787.825;8564592.828;-0.001135997;0;0;0;0;7.149359737;0;2.302132908;0.348097729;-3.009810136;-3.073065691;0.524012301;4.990189864;-32732.02932;6228.698077;0;0;86430.8;2163;16;0;30794.56361;;-32733.39559;-33.2134;0.51
30900;6817778.812;902532.3798;-809841.8684;0;0;0;2.302117444;0.347818628;1289840.339;1630410.727;8567866.197;-0.001135997;0;0;0;0;7.154750826;0;2.302117444;0.347818628;-3.01263831;-3.073080063;0.523837088;4.98736169;-32735.35344;6229.330636;0;0;86430.9;2163;16;0;30894.56154;;-32736.71693;-33.1624;0.525
31000;6817652.794;903072.0608;-810300.9432;0;0;0;2.302101997;0.347539747;1290463.298;1631033.691;8571139.899;-0.001135997;0;0;0;0;7.160146283;0;2.302101997;0.347539747;-3.015464264;-3.073094418;0.523662094;4.984535736;-32738.67233;6229.9622;0;0;86431;2163;16;0;30994.55946;;-32740.03317;-33.1099;0.515
31100;6817526.701;903611.7328;-810760.0083;0;0;0;2.302086567;0.347261084;1291086.32;1631656.719;8574413.932;-0.001135997;0;0;0;0;7.165546115;0;2.302086567;0.347261084;-3.018287999;-3.073108755;0.523487319;4.981712001;-32741.98641;6230.592848;0;0;86431.1;2163;16;0;31094.55738;;-32743.34416;-33.0584;0.505
31200;6817400.535;904151.3959;-811219.0637;0;0;0;2.302071155;0.34698264;1291709.406;1632279.81;8577688.296;-0.001135997;0;0;0;0;7.170950325;0;2.302071155;0.34698264;-3.021109518;-3.073123075;0.523312763;4.978890482;-32745.29495;6231.222443;0;0;86431.2;2163;16;0;31194.5553;;-32746.65;-33.0079;0.52
31300;6817274.296;904691.0499;-811678.1093;0;0;0;2.302055759;0.346704415;1292332.554;1632902.964;8580962.99;-0.001135997;0;0;0;0;7.176358921;0;2.302055759;0.346704415;-3.023928825;-3.073137377;0.523138425;4.976071175;-32748.59851;6231.851089;0;0;86431.3;2163;16;0;31294.55322;;-32749.95079;-32.9559;0.51
31400;6817147.983;905230.695;-812137.1452;0;0;0;2.30204038;0.346426407;1292955.764;1633526.18;8584238.015;-0.001135997;0;0;0;0;7.181771906;0;2.30204038;0.346426407;-3.026745923;-3.073151662;0.522964306;4.973254077;-32751.8969;6232.478751;0;0;86431.4;2163;16;0;31394.55114;;-32753.24638;-32.9049;0.509
31500;6817021.596;905770.3311;-812596.1713;0;0;0;2.302025017;0.346148617;1293579.038;1634149.459;8587513.37;-0.001135997;0;0;0;0;7.187189288;0;2.302025017;0.346148617;-3.029560814;-3.073165929;0.522790404;4.970439186;-32755.19006;6233.10542;0;0;86431.5;2163;16;0;31494.54906;;-32756.53687;-32.854;0.51
31600;6816895.135;906309.9583;-813055.1877;0;0;0;2.302009672;0.345871045;1294202.374;1634772.801;8590789.053;-0.001135997;0;0;0;0;7.19261107;0;2.302009672;0.345871045;-3.032373502;-3.073180179;0.522616719;4.967626498;-32758.47847;6233.731183;0;0;86431.6;2163;16;0;31594.54698;;-32759.82227;-32.803;0.515
31700;6816768.601;906849.5764;-813514.1943;0;0;0;2.301994344;0.34559369;1294825.773;1635396.206;8594065.065;-0.001135997;0;0;0;0;7.198037259;0;2.301994344;0.34559369;-3.035183989;-3.073194412;0.522443252;4.964816011;-32761.7614;6234.355904;0;0;86431.7;2163;16;0;31694.54491;;-32763.10257;-32.7515;0.5
31800;6816641.994;907389.1856;-813973.1911;0;0;0;2.301979032;0.345316551;1295449.234;1636019.672;8597341.405;-0.001135997;0;0;0;0;7.203467859;0;2.301979032;0.345316551;-3.037992278;-3.073208628;0.522270001;4.962007722;-32765.03939;6234.979684;0;0;86431.8;2163;16;0;31794.54283;;-32766.37772;-32.7015;0.514
31900;6816515.312;907928.7857;-814432.1781;0;0;0;2.301963737;0.345039629;1296072.757;1636643.201;8600618.073;-0.001135997;0;0;0;0;7.208902877;0;2.301963737;0.345039629;-3.040798373;-3.073222827;0.522096968;4.959201627;-32768.31225;6235.60249;0;0;86431.9;2163;16;0;31894.54075;;-32769.64787;-32.6501;0.505000001
32000;6816388.557;908468.3768;-814891.1554;0;0;0;2.301948459;0.344762924;1296696.343;1637266.793;8603895.068;-0.001135997;0;0;0;0;7.214342318;0;2.301948459;0.344762924;-3.043602276;-3.073237007;0.52192415;4.956397724;-32771.57995;6236.224312;0;0;86432;2163;32;0;31994.53867;;-32772.91288;-32.5996;0.498999999
32100;6816261.729;909007.9589;-815350.1229;0;0;0;2.301933197;0.344486435;1297319.991;1637890.446;8607172.389;-0.001135997;0;0;0;0;7.219786187;0;2.301933197;0.344486435;-3.04640399;-3.07325117;0.521751549;4.95359601;-32774.84292;6236.845235;0;0;86432.1;2163;32;0;32094.53659;;-32776.17284;-32.5497;0.515
32200;6816134.827;909547.532;-815809.0806;0;0;0;2.301917952;0.344210161;1297943.701;1638514.162;8610450.036;-0.001135997;0;0;0;0;7.22523449;0;2.301917952;0.344210161;-3.049203518;-3.073265318;0.521579163;4.950796482;-32778.10047;6237.465126;0;0;86432.2;2163;32;0;32194.53451;;-32779.42781;-32.4982;0.5
32300;6816007.851;910087.0961;-816268.0285;0;0;0;2.301902724;0.343934102;1298567.473;1639137.939;8613728.009;-0.001135997;0;0;0;0;7.230687232;0;2.301902724;0.343934102;-3.052000864;-3.073279447;0.521406993;4.947999136;-32781.3531;6238.084081;0;0;86432.3;2163;32;0;32294.53242;;-32782.67763;-32.4482;0.498
32400;6815880.802;910626.6512;-816726.9666;0;0;0;2.301887512;0.343658259;1299191.306;1639761.779;8617006.306;-0.001135997;0;0;0;0;7.236144419;0;2.301887512;0.343658259;-3.054796029;-3.073293561;0.521235038;4.945203971;-32784.60067;6238.702073;0;0;86432.4;2163;32;0;32394.53034;;-32785.92245;-32.3984;0.51
32500;6815753.679;911166.1972;-817185.8948;0;0;0;2.301872317;0.343382631;1299815.201;1640385.68;8620284.929;-0.001135997;0;0;0;0;7.241606057;0;2.301872317;0.343382631;-3.057589018;-3.073307655;0.521063298;4.942410982;-32787.84312;6239.31909;0;0;86432.5;2163;32;0;32494.52826;;-32789.16229;-32.3474;0.489
32600;6815626.482;911705.7341;-817644.8133;0;0;0;2.301857138;0.343107217;1300439.158;1641009.642;8623563.875;-0.001135997;0;0;0;0;7.24707215;0;2.301857138;0.343107217;-3.060379832;-3.073321733;0.520891772;4.939620168;-32791.08088;6239.935216;0;0;86432.6;2163;32;0;32594.52618;;-32792.39703;-32.2985;0.515
32700;6815499.212;912245.2621;-818103.722;0;0;0;2.301841976;0.342832018;1301063.177;1641633.667;8626843.145;-0.001135997;0;0;0;0;7.252542704;0;2.301841976;0.342832018;-3.063168475;-3.073335795;0.520720461;4.936831525;-32794.31327;6240.550319;0;0;86432.7;2163;32;0;32694.5241;;-32795.62688;-32.247;0.489
32800;6815371.869;912784.7809;-818562.6208;0;0;0;2.30182683;0.342557032;1301687.257;1642257.752;8630122.737;-0.001135997;0;0;0;0;7.258017726;0;2.30182683;0.342557032;-3.06595495;-3.073349839;0.520549363;4.93404505;-32797.5408;6241.164497;0;0;86432.8;2163;32;0;32794.52202;;-32798.85158;-32.1981;0.498999999
32900;6815244.451;913324.2908;-819021.5098;0;0;0;2.301811701;0.34228226;1302311.398;1642881.9;8633402.653;-0.001135997;0;0;0;0;7.26349722;0;2.301811701;0.34228226;-3.068739259;-3.073363868;0.52037848;4.931260741;-32800.7633;6241.77772;0;0;86432.9;2163;32;0;32894.51994;;-32802.07139;-32.1482;0.504
33000;6815116.961;913863.7915;-819480.3889;0;0;0;2.301796588;0.342007702;1302935.601;1643506.108;8636682.89;-0.001135997;0;0;0;0;7.268981192;0;2.301796588;0.342007702;-3.071521406;-3.073377878;0.52020781;4.928478594;-32803.9807;6242.389971;0;0;86433;2163;32;0;32994.51785;;-32805.28621;-32.0978;0.490000001
33100;6814989.396;914403.2832;-819939.2582;0;0;0;2.301781492;0.341733356;1303559.865;1644130.377;8639963.449;-0.001135997;0;0;0;0;7.274469648;0;2.301781492;0.341733356;-3.074301393;-3.073391871;0.520037353;4.925698607;-32807.19349;6243.001343;0;0;86433.1;2163;32;0;33094.51577;;-32808.49599;-32.0488;0.498
33200;6814861.758;914942.7658;-820398.1177;0;0;0;2.301766412;0.341459224;1304184.19;1644754.708;8643244.328;-0.001135997;0;0;0;0;7.279962593;0;2.301766412;0.341459224;-3.077079223;-3.073405848;0.519867109;4.922920777;-32810.40094;6243.6117;0;0;86433.2;2163;32;0;33194.51369;;-32811.70087;-31.999;0.494
33300;6814734.046;915482.2394;-820856.9673;0;0;0;2.301751348;0.341185304;1304808.576;1645379.1;8646525.529;-0.001135997;0;0;0;0;7.285460033;0;2.301751348;0.341185304;-3.0798549;-3.073419808;0.519697077;4.9201451;-32813.60356;6244.221138;0;0;86433.3;2163;32;0;33294.51161;;-32814.90077;-31.9496;0.495
33400;6814606.261;916021.7038;-821315.8071;0;0;0;2.301736301;0.340911596;1305433.023;1646003.552;8649807.049;-0.001135997;0;0;0;0;7.290961974;0;2.301736301;0.340911596;-3.082628425;-3.073433752;0.519527258;4.917371575;-32816.80121;6244.829631;0;0;86433.4;2163;32;0;33394.50952;;-32818.09573;-31.9001;0.493
33500;6814478.402;916561.1592;-821774.637;0;0;0;2.30172127;0.340638101;1306057.53;1646628.066;8653088.889;-0.001135997;0;0;0;0;7.29646842;0;2.30172127;0.340638101;-3.085399803;-3.073447677;0.519357651;4.914600197;-32819.99381;6245.437163;0;0;86433.5;2163;32;0;33494.50744;;-32821.28574;-31.8508;0.494000001
33600;6814350.47;917100.6054;-822233.457;0;0;0;2.301706255;0.340364817;1306682.099;1647252.64;8656371.047;-0.001135997;0;0;0;0;7.301979379;0;2.301706255;0.340364817;-3.088169035;-3.073461587;0.519188255;4.911830965;-32823.18183;6246.043824;0;0;86433.6;2163;32;0;33594.50536;;-32824.47082;-31.8014;0.483999999
33700;6814222.464;917640.0426;-822692.2671;0;0;0;2.301691256;0.340091744;1307306.727;1647877.274;8659653.525;-0.001135997;0;0;0;0;7.307494855;0;2.301691256;0.340091744;-3.090936124;-3.073475481;0.519019071;4.909063876;-32826.36457;6246.649479;0;0;86433.7;2163;32;0;33694.50327;;-32827.65096;-31.753;0.499
33800;6814094.385;918179.4707;-823151.0674;0;0;0;2.301676273;0.339818883;1307931.417;1648501.97;8662936.32;-0.001135997;0;0;0;0;7.313014854;0;2.301676273;0.339818883;-3.093701075;-3.073489356;0.518850099;4.906298925;-32829.54252;6247.254223;0;0;86433.8;2163;32;0;33794.50119;;-32830.82626;-31.7031;0.489
33900;6813966.231;918718.8896;-823609.8578;0;0;0;2.301661307;0.339546232;1308556.167;1649126.725;8666219.433;-0.001135997;0;0;0;0;7.318539382;0;2.301661307;0.339546232;-3.096463888;-3.073503217;0.518681337;4.903536112;-32832.71555;6247.858029;0;0;86433.9;2163;32;0;33894.49911;;-32833.99657;-31.6542;0.483
34000;6813838.005;919258.2995;-824068.6383;0;0;0;2.301646357;0.339273792;1309180.977;1649751.541;8669502.863;-0.001135997;0;0;0;0;7.324068444;0;2.301646357;0.339273792;-3.099224568;-3.073517059;0.518512785;4.900775432;-32835.88356;6248.460882;0;0;86434;2163;32;0;33994.49702;;-32837.16199;-31.6059;0.489
34100;6813709.704;919797.7002;-824527.4088;0;0;0;2.301631423;0.339001563;1309805.847;1650376.417;8672786.61;-0.001135997;0;0;0;0;7.329602046;0;2.301631423;0.339001563;-3.101983117;-3.073530886;0.518344444;4.898016883;-32839.04704;6249.062873;0;0;86434.1;2163;32;0;34094.49494;;-32840.32258;-31.557;0.494000001
34200;6813581.331;920337.0918;-824986.1695;0;0;0;2.301616505;0.338729543;1310430.778;1651001.354;8676070.672;-0.001135997;0;0;0;0;7.335140194;0;2.301616505;0.338729543;-3.104739537;-3.073544696;0.518176313;4.895260463;-32842.20528;6249.663865;0;0;86434.2;2163;32;0;34194.49285;;-32843.47828;-31.5076;0.478
34300;6813452.883;920876.4743;-825444.9203;0;0;0;2.301601603;0.338457733;1311055.768;1651626.35;8679355.051;-0.001135997;0;0;0;0;7.340682894;0;2.301601603;0.338457733;-3.107493833;-3.073558488;0.518008392;4.892506167;-32845.35876;6250.263952;0;0;86434.3;2163;32;0;34294.49077;;-32846.62904;-31.4598;0.483000001
34400;6813324.362;921415.8476;-825903.6612;0;0;0;2.301586717;0.338186133;1311680.819;1652251.406;8682639.744;-0.001135997;0;0;0;0;7.346230151;0;2.301586717;0.338186133;-3.110246006;-3.073572266;0.517840681;4.889753994;-32848.50738;6250.863115;0;0;86434.4;2163;32;0;34394.48868;;-32849.77502;-31.4115;0.495
34500;6813195.768;921955.2118;-826362.3921;0;0;0;2.301571847;0.337914741;1312305.929;1652876.523;8685924.752;-0.001135997;0;0;0;0;7.351781971;0;2.301571847;0.337914741;-3.112996059;-3.073586025;0.517673178;4.887003941;-32851.65102;6251.461331;0;0;86434.5;2163;32;0;34494.4866;;-32852.91617;-31.362;0.477
34600;6813067.099;922494.5668;-826821.1131;0;0;0;2.301556992;0.337643559;1312931.1;1653501.699;8689210.074;-0.001135997;0;0;0;0;7.35733836;0;2.301556992;0.337643559;-3.115743995;-3.07359977;0.517505884;4.884256005;-32854.79019;6252.058694;0;0;86434.6;2163;32;0;34594.48451;;-32856.05237;-31.3143;0.479
34700;6812938.358;923033.9127;-827279.8242;0;0;0;2.301542154;0.337372585;1313556.33;1654126.934;8692495.71;-0.001135997;0;0;0;0;7.362899323;0;2.301542154;0.337372585;-3.118489818;-3.073613497;0.5173388;4.881510182;-32857.92416;6252.655068;0;0;86434.7;2163;32;0;34694.48243;;-32859.1838;-31.2664;0.494000001
34800;6812809.542;923573.2494;-827738.5254;0;0;0;2.301527332;0.33710182;1314181.619;1654752.23;8695781.659;-0.001135997;0;0;0;0;7.368464867;0;2.301527332;0.33710182;-3.121233529;-3.073627208;0.517171923;4.878766471;-32861.0534;6253.250543;0;0;86434.8;2163;32;0;34794.48034;;-32862.31044;-31.217;0.467999999
34900;6812680.654;924112.577;-828197.2166;0;0;0;2.301512526;0.336831263;1314806.968;1655377.584;8699067.92;-0.001135997;0;0;0;0;7.374034997;0;2.301512526;0.336831263;-3.123975132;-3.073640903;0.517005255;4.876024868;-32864.17783;6253.845102;0;0;86434.9;2163;32;0;34894.47825;;-32865.43214;-31.1702;0.483000001
35000;6812551.691;924651.8954;-828655.8979;0;0;0;2.301497735;0.336560913;1315432.376;1656002.999;8702354.494;-0.001135997;0;0;0;0;7.379609718;0;2.301497735;0.336560913;-3.126714629;-3.07365458;0.516838794;4.873285371;-32867.29733;6254.438723;0;0;86435;2163;32;0;34994.47617;;-32868.54916;-31.1219;0.488
35100;6812422.655;925191.2046;-829114.5692;0;0;0;2.30148296;0.336290771;1316057.844;1656628.472;8705641.38;-0.001135997;0;0;0;0;7.385189038;0;2.30148296;0.336290771;-3.129452024;-3.073668243;0.516672541;4.870547976;-32870.41237;6255.031495;0;0;86435.1;2163;32;0;35094.47408;;-32871.66135;-31.0731;0.464
35200;6812293.546;925730.5046;-829573.2306;0;0;0;2.301468201;0.336020836;1316683.371;1657254.005;8708928.576;-0.001135997;0;0;0;0;7.39077296;0;2.301468201;0.336020836;-3.132187319;-3.073681889;0.516506495;4.867812681;-32873.52227;6255.623291;0;0;86435.2;2163;32;0;35194.472;;-32874.76866;-31.0267;0.493
35300;6812164.362;926269.7955;-830031.8819;0;0;0;2.301453458;0.335751108;1317308.957;1657879.597;8712216.084;-0.001135997;0;0;0;0;7.396361492;0;2.301453458;0.335751108;-3.134920516;-3.073695518;0.516340656;4.865079484;-32876.62748;6256.214192;0;0;86435.3;2163;32;0;35294.46991;;-32877.87133;-30.9774;0.468
35400;6812035.106;926809.0771;-830490.5234;0;0;0;2.301438731;0.335481587;1317934.602;1658505.248;8715503.902;-0.001135997;0;0;0;0;7.40195464;0;2.301438731;0.335481587;-3.137651619;-3.073709132;0.516175024;4.862348381;-32879.72794;6256.804191;0;0;86435.4;2163;32;0;35394.46782;;-32880.96907;-30.9306;0.472
35500;6811905.776;927348.3496;-830949.1548;0;0;0;2.301424019;0.335212272;1318560.306;1659130.958;8718792.029;-0.001135997;0;0;0;0;7.407552408;0;2.301424019;0.335212272;-3.140380631;-3.073722728;0.516009598;4.859619369;-32882.82348;6257.393252;0;0;86435.5;2163;32;0;35494.46573;;-32884.06213;-30.8834;0.485
35600;6811776.372;927887.6129;-831407.7763;0;0;0;2.301409323;0.334943164;1319186.069;1659756.726;8722080.466;-0.001135997;0;0;0;0;7.413154803;0;2.301409323;0.334943164;-3.143107553;-3.073736309;0.515844379;4.856892447;-32885.91463;6257.981478;0;0;86435.6;2163;32;0;35594.46365;;-32887.15047;-30.8349;0.466999999
35700;6811646.895;928426.8669;-831866.3878;0;0;0;2.301394643;0.334674261;1319811.891;1660382.554;8725369.212;-0.001135997;0;0;0;0;7.418761831;0;2.301394643;0.334674261;-3.14583239;-3.073749873;0.515679365;4.85416761;-32889.00069;6258.568735;0;0;86435.7;2163;32;0;35694.46156;;-32890.23396;-30.7882;0.473
35800;6811517.344;928966.1118;-832324.9893;0;0;0;2.301379978;0.334405564;1320437.771;1661008.44;8728658.266;-0.001135997;0;0;0;0;7.424373498;0;2.301379978;0.334405564;-3.148555143;-3.073763422;0.515514557;4.851444857;-32892.08208;6259.155105;0;0;86435.8;2163;32;0;35794.45947;;-32893.31278;-30.7409;0.478
35900;6811387.719;929505.3474;-832783.5808;0;0;0;2.301365329;0.334137072;1321063.71;1661634.385;8731947.628;-0.001135997;0;0;0;0;7.429989809;0;2.301365329;0.334137072;-3.151275816;-3.073776956;0.515349955;4.848724184;-32895.15877;6259.74058;0;0;86435.9;2163;32;0;35894.45738;;-32896.38687;-30.6931;0.468
36000;6811258.021;930044.5738;-833242.1623;0;0;0;2.301350695;0.333868785;1321689.707;1662260.388;8735237.298;-0.001135997;0;0;0;0;7.43561077;0;2.301350695;0.333868785;-3.153994411;-3.073790471;0.515185557;4.846005589;-32898.23058;6260.325126;0;0;86436;2163;32;0;35994.4553;;-32899.45618;-30.6463;0.472
36100;6811128.25;930583.791;-833700.7338;0;0;0;2.301336077;0.333600703;1322315.763;1662886.45;8738527.274;-0.001135997;0;0;0;0;7.441236388;0;2.301336077;0.333600703;-3.156710931;-3.073803972;0.515021364;4.843289069;-32901.29805;6260.908846;0;0;86436.1;2163;32;0;36094.45321;;-32902.52081;-30.5991;0.468999999
36200;6810998.405;931122.9989;-834159.2953;0;0;0;2.301321474;0.333332826;1322941.877;1663512.57;8741817.557;-0.001135997;0;0;0;0;7.446866668;0;2.301321474;0.333332826;-3.159425379;-3.073817455;0.514857376;4.840574621;-32904.36045;6261.491601;0;0;86436.2;2163;32;0;36194.45112;;-32905.58072;-30.5522;0.467
36300;6810868.486;931662.1976;-834617.8467;0;0;0;2.301306887;0.333065153;1323568.05;1664138.748;8745108.146;-0.001135997;0;0;0;0;7.452501616;0;2.301306887;0.333065153;-3.162137757;-3.073830924;0.514693592;4.837862243;-32907.41825;6262.073481;0;0;86436.3;2163;32;0;36294.44903;;-32908.63594;-30.5055;0.473
36400;6810738.494;932201.3871;-835076.3882;0;0;0;2.301292316;0.332797683;1324194.28;1664764.985;8748399.041;-0.001135997;0;0;0;0;7.458141239;0;2.301292316;0.332797683;-3.164848069;-3.073844377;0.514530012;4.835151931;-32910.47137;6262.654471;0;0;86436.4;2163;32;0;36394.44694;;-32911.68649;-30.4582;0.468
36500;6810608.428;932740.5673;-835534.9196;0;0;0;2.301277759;0.332530418;1324820.569;1665391.279;8751690.24;-0.001135997;0;0;0;0;7.463785541;0;2.301277759;0.332530418;-3.167556316;-3.073857813;0.514366636;4.832443684;-32913.51967;6263.234543;0;0;86436.5;2163;32;0;36494.44485;;-32914.73231;-30.4114;0.462
36600;6810478.289;933279.7382;-835993.4409;0;0;0;2.301263219;0.332263355;1325446.915;1666017.631;8754981.745;-0.001135997;0;0;0;0;7.46943453;0;2.301263219;0.332263355;-3.170262503;-3.073871234;0.514203463;4.829737497;-32916.56366;6263.813794;0;0;86436.6;2163;32;0;36594.44276;;-32917.77345;-30.3652;0.468000001
36700;6810348.076;933818.8999;-836451.9523;0;0;0;2.301248693;0.331996496;1326073.32;1666644.042;8758273.553;-0.001135997;0;0;0;0;7.475088211;0;2.301248693;0.331996496;-3.17296663;-3.073884638;0.514040493;4.82703337;-32919.60263;6264.392091;0;0;86436.7;2163;32;0;36694.44067;;-32920.80997;-30.3184;0.467999999
36800;6810217.79;934358.0524;-836910.4536;0;0;0;2.301234183;0.33172984;1326699.782;1667270.51;8761565.665;-0.001135997;0;0;0;0;7.480746589;0;2.301234183;0.33172984;-3.175668702;-3.073898027;0.513877727;4.824331298;-32922.63701;6264.969516;0;0;86436.8;2163;32;0;36794.43858;;-32923.84181;-30.2716;0.457000001
36900;6810087.43;934897.1955;-837368.9448;0;0;0;2.301219688;0.331463387;1327326.302;1667897.036;8764858.08;-0.001135997;0;0;0;0;7.486409672;0;2.301219688;0.331463387;-3.178451748;-3.0739114;0.513715163;4.821548252;-32925.66679;6265.546064;0;0;86436.9;2163;32;0;36894.43649;;-32926.86897;-30.2259;0.472999999
37000;6809956.997;935436.3294;-837827.426;0;0;0;2.301205209;0.331197135;1327952.879;1668523.619;8768150.798;-0.001135997;0;0;0;0;7.492077465;0;2.301205209;0.331197135;-3.181297908;-3.073924757;0.513552801;4.818702092;-32928.69178;6266.121699;0;0;86437;2163;32;0;36994.4344;;-32929.89156;-30.1786;0.451000001
37100;6809826.49;935975.454;-838285.8971;0;0;0;2.301190745;0.330931086;1328579.514;1669150.26;8771443.818;-0.001135997;0;0;0;0;7.497749974;0;2.301190745;0.330931086;-3.184141908;-3.073938098;0.513390641;4.815858092;-32931.71249;6266.696522;0;0;86437.1;2163;32;0;37094.43231;;-32932.90942;-30.1335;0.473999999
37200;6809695.909;936514.5693;-838744.3582;0;0;0;2.301176296;0.330665239;1329206.207;1669776.958;8774737.141;-0.001135997;0;0;0;0;7.503427205;0;2.301176296;0.330665239;-3.186983751;-3.073951424;0.513228683;4.813016249;-32934.72825;6267.270401;0;0;86437.2;2163;32;0;37194.43022;;-32935.92277;-30.0861;0.452000001
37300;6809565.255;937053.6753;-839202.8091;0;0;0;2.301161862;0.330399593;1329832.957;1670403.714;8778030.764;-0.001135997;0;0;0;0;7.509109165;0;2.301161862;0.330399593;-3.18982344;-3.073964734;0.513066927;4.81017656;-32937.73943;6267.84341;0;0;86437.3;2163;32;0;37294.42813;;-32938.93138;-30.0409;0.466999999
37400;6809434.528;937592.772;-839661.25;0;0;0;2.301147443;0.330134149;1330459.764;1671030.527;8781324.688;-0.001135997;0;0;0;0;7.514795859;0;2.301147443;0.330134149;-3.192660976;-3.073978029;0.512905372;4.807339024;-32940.74607;6268.415555;0;0;86437.4;2163;32;0;37394.42604;;-32941.93547;-29.9942;0.451999999
37500;6809303.727;938131.8594;-840119.6809;0;0;0;2.30113304;0.329868905;1331086.628;1671657.397;8784618.913;-0.001135997;0;0;0;0;7.520487293;0;2.30113304;0.329868905;-3.195496364;-3.073991307;0.512744018;4.804503636;-32943.74794;6268.986791;0;0;86437.5;2163;32;0;37494.42395;;-32944.93489;-29.949;0.463000001
37600;6809172.852;938670.9375;-840578.1016;0;0;0;2.301118652;0.329603862;1331713.549;1672284.324;8787913.438;-0.001135997;0;0;0;0;7.526183473;0;2.301118652;0.329603862;-3.198329606;-3.07400457;0.512582865;4.801670394;-32946.74558;6269.557224;0;0;86437.6;2163;32;0;37594.42186;;-32947.92979;-29.9027;0.456999999
37700;6809041.904;939210.0063;-841036.5122;0;0;0;2.301104279;0.32933902;1332340.527;1672911.308;8791208.262;-0.001135997;0;0;0;0;7.531884407;0;2.301104279;0.32933902;-3.201160705;-3.074017817;0.512421913;4.798839295;-32949.7383;6270.126719;0;0;86437.7;2163;32;0;37694.41977;;-32950.92006;-29.857;0.462000001
37800;6808910.882;939749.0658;-841494.9127;0;0;0;2.301089921;0.329074378;1332967.562;1673538.35;8794503.385;-0.001135997;0;0;0;0;7.537590098;0;2.301089921;0.329074378;-3.203989664;-3.074031048;0.51226116;4.796010336;-32952.7265;6270.695355;0;0;86437.8;2163;32;0;37794.41768;;-32953.90576;-29.8108;0.447
37900;6808779.787;940288.116;-841953.3032;0;0;0;2.301075578;0.328809936;1333594.654;1674165.448;8797798.807;-0.001135997;0;0;0;0;7.543300555;0;2.301075578;0.328809936;-3.206816485;-3.074044265;0.512100608;4.793183515;-32955.7102;6271.263134;0;0;86437.9;2163;32;0;37894.41559;;-32956.88684;-29.7661;0.457999999
38000;6808648.618;940827.1568;-842411.6835;0;0;0;2.30106125;0.328545694;1334221.803;1674792.602;8801094.527;-0.001135997;0;0;0;0;7.549015782;0;2.30106125;0.328545694;-3.209641172;-3.074057466;0.511940256;4.790358828;-32958.68916;6271.83001;0;0;86438;2163;32;0;37994.41349;;-32959.86345;-29.7203;0.461
38100;6808517.376;941366.1882;-842870.0537;0;0;0;2.301046937;0.328281651;1334849.009;1675419.814;8804390.545;-0.001135997;0;0;0;0;7.554735787;0;2.301046937;0.328281651;-3.212463727;-3.074070651;0.511780102;4.787536273;-32961.66393;6272.396091;0;0;86438.1;2163;32;0;38094.4114;;-32962.83548;-29.6742;0.448
38200;6808386.06;941905.2104;-843328.4137;0;0;0;2.301032639;0.328017807;1335476.27;1676047.081;8807686.86;-0.001135997;0;0;0;0;7.560460575;0;2.301032639;0.328017807;-3.215284153;-3.074083821;0.511620148;4.784715847;-32964.63382;6272.961243;0;0;86438.2;2163;32;0;38194.40931;;-32965.8029;-29.6294;0.451
38300;6808254.671;942444.2232;-843786.7637;0;0;0;2.301018356;0.327754162;1336103.589;1676674.406;8810983.471;-0.001135997;0;0;0;0;7.566190152;0;2.301018356;0.327754162;-3.218102452;-3.074096974;0.511460393;4.781897548;-32967.59923;6273.52554;0;0;86438.3;2163;32;0;38294.40722;;-32968.76584;-29.5843;0.457
