Elapsed Time (ms);ECEF X (m);ECEF Y (m);ECEF Z (m);ECEF Error X (m);ECEF Error Y (m);ECEF Error Z (m);Body Azimuth (rad);Body Elevation (rad);Range (m);PSR (m);ADR;Clock Correction (s);Clock Noise (m);Delta Af0 (s);Delta Af1 (s/s);Iono Correction (m);Tropo Correction (m);PSR Offset (m);Receiver Antenna Azimuth (rad);Receiver Antenna Elevation (rad);Receiver Antenna Gain (dBi);SV Antenna Azimuth (rad);SV Antenna Elevation (rad);Relative Power Level (incl. Receiver Antenna gain) (dB);Doppler Frequency (Hz);PSR Change Rate (m/s);Receiver Carrier Phase Offset (rad);Satellite Carrier Phase Offset (rad);GPS TOW;GPS Week Number;SBAS t0;Calibration offset (m);PSR satellite time (ms);;Doppler;Drift;Jerk
30400;6746391.534;-546651.5539;1515358.432;0;0;0;-0.346211199;0.224732917;1652498.663;1993072.694;10473667.7;-0.001135997;0;0;0;0;10.80294786;0;-0.346211199;0.224732917;-4.407846557;1.507329641;0.459129657;3.592153443;1458.74941;-277.5907828;0;0;86430.4;2163;16;0;30393.35183;;1451.620414;-142.45298;-0.0683
30500;6746398.594;-545973.1529;1515571.154;0;0;0;-0.345770248;0.224741121;1652471.039;1993045.07;10473522.53;-0.001135997;0;0;0;0;10.80257682;0;-0.345770248;0.224741121;-4.407748383;1.507756939;0.459133425;3.592251617;1444.504296;-274.8800279;0;0;86430.5;2163;16;0;30493.35192;;1437.375116;-142.45981;-0.0735
30600;6746405.584;-545294.7456;1515783.858;0;0;0;-0.345329282;0.224749244;1652443.687;1993017.718;10473378.8;-0.001135997;0;0;0;0;10.80220947;0;-0.345329282;0.224749244;-4.407651177;1.508184254;0.459137156;3.592348823;1430.258466;-272.1691366;0;0;86430.6;2163;16;0;30593.35201;;1423.129135;-142.46716;-0.0579
30700;6746412.504;-544616.3318;1515996.545;0;0;0;-0.3448883;0.224757287;1652416.606;1992990.636;10473236.48;-0.001135997;0;0;0;0;10.80184579;0;-0.3448883;0.224757287;-4.407554938;1.508611585;0.459140849;3.592445062;1416.011952;-269.4581151;0;0;86430.7;2163;16;0;30693.3521;;1408.882419;-142.47295;-0.084
30800;6746419.353;-543937.9118;1516209.213;0;0;0;-0.344447301;0.224765248;1652389.795;1992963.826;10473095.59;-0.001135997;0;0;0;0;10.8014858;0;-0.344447301;0.224765248;-4.407459668;1.509038931;0.459144505;3.592540332;1401.764722;-266.7469573;0;0;86430.8;2163;16;0;30793.35219;;1394.635124;-142.48135;-0.0526
30900;6746426.132;-543259.4854;1516421.863;0;0;0;-0.344006287;0.224773128;1652363.256;1992937.287;10472956.13;-0.001135997;0;0;0;0;10.80112949;0;-0.344006287;0.224773128;-4.407365366;1.509466293;0.459148123;3.592634634;1387.516818;-264.0356714;0;0;86430.9;2163;16;0;30893.35228;;1380.386989;-142.48661;-0.0788
31000;6746432.841;-542581.0526;1516634.494;0;0;0;-0.343565257;0.224780928;1652336.988;1992911.019;10472818.09;-0.001135997;0;0;0;0;10.80077686;0;-0.343565257;0.224780928;-4.407272032;1.509893671;0.459151704;3.592727968;1373.268234;-261.324256;0;0;86431;2163;16;0;30993.35236;;1366.138328;-142.49449;-0.0578
31100;6746439.479;-541902.6135;1516847.108;0;0;0;-0.343124212;0.224788646;1652310.992;1992885.022;10472681.48;-0.001135997;0;0;0;0;10.80042792;0;-0.343124212;0.224788646;-4.407179667;1.510321063;0.459155248;3.592820333;1359.018969;-258.6127111;0;0;86431.1;2163;16;0;31093.35245;;1351.888879;-142.50027;-0.0736
31200;6746446.047;-541224.1681;1517059.704;0;0;0;-0.342683152;0.224796284;1652285.266;1992859.297;10472546.29;-0.001135997;0;0;0;0;10.80008265;0;-0.342683152;0.224796284;-4.40708827;1.510748471;0.459158755;3.59291173;1344.769049;-255.9010414;0;0;86431.2;2163;16;0;31193.35254;;1337.638852;-142.50763;-0.0525
31300;6746452.545;-540545.7164;1517272.281;0;0;0;-0.342242076;0.224803841;1652259.812;1992833.842;10472412.52;-0.001135997;0;0;0;0;10.79974107;0;-0.342242076;0.224803841;-4.406997841;1.511175893;0.459162224;3.593002159;1330.518457;-253.1892438;0;0;86431.3;2163;16;0;31293.35262;;1323.388089;-142.51288;-0.0789
31400;6746458.973;-539867.2583;1517484.84;0;0;0;-0.341800986;0.224811316;1652234.628;1992808.659;10472280.18;-0.001135997;0;0;0;0;10.79940317;0;-0.341800986;0.224811316;-4.406908382;1.51160333;0.459165656;3.593091618;1316.267227;-250.4773249;0;0;86431.4;2163;16;0;31393.35271;;1309.136801;-142.52077;-0.0525
31500;6746465.33;-539188.794;1517697.382;0;0;0;-0.341359881;0.224818711;1652209.716;1992783.747;10472149.27;-0.001135997;0;0;0;0;10.79906895;0;-0.341359881;0.224818711;-4.406819891;1.512030782;0.459169051;3.593180109;1302.015352;-247.7652834;0;0;86431.5;2163;16;0;31493.35279;;1294.884724;-142.52602;-0.0683
31600;6746471.616;-538510.3233;1517909.905;0;0;0;-0.340918761;0.224826025;1652185.076;1992759.106;10472019.78;-0.001135997;0;0;0;0;10.7987384;0;-0.340918761;0.224826025;-4.406732369;1.512458248;0.459172408;3.593267631;1287.762833;-245.0531193;0;0;86431.6;2163;16;0;31593.35287;;1280.632122;-142.53285;-0.0579
31700;6746477.833;-537831.8464;1518122.41;0;0;0;-0.340477627;0.224833258;1652160.706;1992734.736;10471891.72;-0.001135997;0;0;0;0;10.79841154;0;-0.340477627;0.224833258;-4.406645817;1.512885729;0.459175728;3.593354183;1273.509686;-242.3408355;0;0;86431.7;2163;16;0;31693.35295;;1266.378837;-142.53864;-0.0682
31800;6746483.979;-537153.3632;1518334.896;0;0;0;-0.340036478;0.22484041;1652136.608;1992710.637;10471765.08;-0.001135997;0;0;0;0;10.79808836;0;-0.340036478;0.22484041;-4.406560233;1.513313223;0.45917901;3.593439767;1259.255912;-239.6284324;0;0;86431.8;2163;16;0;31793.35303;;1252.124973;-142.54546;-0.0473
31900;6746490.055;-536474.8737;1518547.365;0;0;0;-0.339595315;0.224847481;1652112.78;1992686.81;10471639.87;-0.001135997;0;0;0;0;10.79776886;0;-0.339595315;0.224847481;-4.406475619;1.513740732;0.459182255;3.593524381;1245.001527;-236.9159133;0;0;86431.9;2163;16;0;31893.35311;;1237.870427;-142.55019;-0.0737
32000;6746496.06;-535796.3779;1518759.815;0;0;0;-0.339154139;0.22485447;1652089.225;1992663.254;10471516.08;-0.001135997;0;0;0;0;10.79745303;0;-0.339154139;0.22485447;-4.406391974;1.514168254;0.459185463;3.593608026;1230.746535;-234.2032784;0;0;86432;2163;32;0;31993.35319;;1223.615408;-142.55756;-0.0524
32100;6746501.995;-535117.8759;1518972.248;0;0;0;-0.338712948;0.224861379;1652065.94;1992639.97;10471393.72;-0.001135997;0;0;0;0;10.79714089;0;-0.338712948;0.224861379;-4.406309299;1.514595789;0.459188633;3.593690701;1216.490937;-231.4905283;0;0;86432.1;2163;32;0;32093.35327;;1209.359652;-142.5628;-0.0631
32200;6746507.86;-534439.3677;1519184.662;0;0;0;-0.338271744;0.224868207;1652042.927;1992616.956;10471272.78;-0.001135997;0;0;0;0;10.79683242;0;-0.338271744;0.224868207;-4.406227593;1.515023339;0.459191766;3.593772407;1202.234756;-228.7776673;0;0;86432.2;2163;32;0;32193.35335;;1195.103372;-142.56911;-0.0474
32300;6746513.654;-533760.8531;1519397.058;0;0;0;-0.337830526;0.224874954;1652020.185;1992594.214;10471153.27;-0.001135997;0;0;0;0;10.79652764;0;-0.337830526;0.224874954;-4.406146857;1.515450901;0.459194862;3.593853143;1187.977969;-226.0646909;0;0;86432.3;2163;32;0;32293.35342;;1180.846461;-142.57385;-0.0682
32400;6746519.378;-533082.3324;1519609.436;0;0;0;-0.337389295;0.22488162;1651997.714;1992571.743;10471035.18;-0.001135997;0;0;0;0;10.79622653;0;-0.337389295;0.22488162;-4.406067091;1.515878477;0.45919792;3.593932909;1173.720614;-223.3516064;0;0;86432.4;2163;32;0;32393.3535;;1166.589076;-142.58067;-0.0473
32500;6746525.032;-532403.8054;1519821.796;0;0;0;-0.336948051;0.224888204;1651975.514;1992549.544;10470918.53;-0.001135997;0;0;0;0;10.7959291;0;-0.336948051;0.224888204;-4.405988295;1.516306066;0.459200941;3.594011705;1159.462684;-220.6384126;0;0;86432.5;2163;32;0;32493.35357;;1152.331009;-142.5854;-0.0631
32600;6746530.615;-531725.2722;1520034.137;0;0;0;-0.336506793;0.224894708;1651953.586;1992527.616;10470803.29;-0.001135997;0;0;0;0;10.79563534;0;-0.336506793;0.224894708;-4.405910469;1.516733667;0.459203924;3.594089531;1145.204189;-217.9251113;0;0;86432.6;2163;32;0;32593.35364;;1138.072469;-142.59171;-0.0525
32700;6746536.129;-531046.7327;1520246.461;0;0;0;-0.336065523;0.22490113;1651931.929;1992505.959;10470689.48;-0.001135997;0;0;0;0;10.79534527;0;-0.336065523;0.22490113;-4.405833613;1.517161282;0.45920687;3.594166387;1130.945139;-215.2117041;0;0;86432.7;2163;32;0;32693.35372;;1123.813298;-142.59696;-0.0474
32800;6746541.571;-530368.1871;1520458.766;0;0;0;-0.33562424;0.224907472;1651910.544;1992484.573;10470577.1;-0.001135997;0;0;0;0;10.79505887;0;-0.33562424;0.224907472;-4.405757727;1.517588908;0.459209778;3.594242273;1116.685529;-212.4981906;0;0;86432.8;2163;32;0;32793.35379;;1109.553602;-142.6017;-0.063
32900;6746546.944;-529689.6352;1520671.053;0;0;0;-0.335182945;0.224913732;1651889.43;1992463.459;10470466.15;-0.001135997;0;0;0;0;10.79477615;0;-0.335182945;0.224913732;-4.405682811;1.518016547;0.459212649;3.594317189;1102.42538;-209.7845746;0;0;86432.9;2163;32;0;32893.35386;;1095.293432;-142.608;-0.0525
33000;6746552.246;-529011.0772;1520883.322;0;0;0;-0.334741637;0.224919911;1651868.587;1992442.616;10470356.62;-0.001135997;0;0;0;0;10.7944971;0;-0.334741637;0.224919911;-4.405608866;1.518444198;0.459215482;3.594391134;1088.164696;-207.0708567;0;0;86433;2163;32;0;32993.35393;;1081.032632;-142.61325;-0.0421
33100;6746557.478;-528332.5129;1521095.572;0;0;0;-0.334300317;0.22492601;1651848.016;1992422.045;10470248.51;-0.001135997;0;0;0;0;10.79422174;0;-0.334300317;0.22492601;-4.405535891;1.518871861;0.459218278;3.594464109;1073.903474;-204.3570363;0;0;86433.1;2163;32;0;33093.354;;1066.771307;-142.61746;-0.0578
33200;6746562.639;-527653.9425;1521307.805;0;0;0;-0.333858985;0.224932027;1651827.716;1992401.745;10470141.84;-0.001135997;0;0;0;0;10.79395004;0;-0.333858985;0.224932027;-4.405463887;1.519299536;0.459221037;3.594536113;1059.641738;-201.6431182;0;0;86433.2;2163;32;0;33193.35406;;1052.509561;-142.62324;-0.0525
33300;6746567.73;-526975.3659;1521520.019;0;0;0;-0.333417641;0.224937963;1651807.687;1992381.716;10470036.59;-0.001135997;0;0;0;0;10.79368203;0;-0.333417641;0.224937963;-4.405392854;1.519727223;0.459223758;3.594607146;1045.379475;-198.9290997;0;0;86433.3;2163;32;0;33293.35413;;1038.247237;-142.62849;-0.0421
33400;6746572.751;-526296.7831;1521732.215;0;0;0;-0.332976285;0.224943817;1651787.93;1992361.959;10469932.76;-0.001135997;0;0;0;0;10.79341769;0;-0.332976285;0.224943817;-4.405322791;1.520154921;0.459226441;3.594677209;1031.116711;-196.214986;0;0;86433.4;2163;32;0;33393.3542;;1023.984388;-142.6327;-0.05781
33500;6746577.701;-525618.1942;1521944.393;0;0;0;-0.332534918;0.224949591;1651768.444;1992342.473;10469830.36;-0.001135997;0;0;0;0;10.79315703;0;-0.332534918;0.224949591;-4.4052537;1.520582631;0.459229087;3.5947463;1016.853446;-193.500777;0;0;86433.5;2163;32;0;33493.35426;;1009.721118;-142.638481;-0.04728
33600;6746582.581;-524939.5991;1522156.553;0;0;0;-0.332093539;0.224955284;1651749.23;1992323.259;10469729.39;-0.001135997;0;0;0;0;10.79290004;0;-0.332093539;0.224955284;-4.405185579;1.521010351;0.459231696;3.594814421;1002.58969;-190.7864744;0;0;86433.6;2163;32;0;33593.35432;;995.4572699;-142.643209;-0.04203
33700;6746587.391;-524260.9979;1522368.695;0;0;0;-0.331652149;0.224960895;1651730.287;1992304.316;10469629.84;-0.001135997;0;0;0;0;10.79264673;0;-0.331652149;0.224960895;-4.405118429;1.521438083;0.459234267;3.594881571;988.3254445;-188.0720787;0;0;86433.7;2163;32;0;33693.35439;;981.192949;-142.647412;-0.05255
33800;6746592.131;-523582.3905;1522580.818;0;0;0;-0.331210748;0.224966425;1651711.615;1992285.645;10469531.73;-0.001135997;0;0;0;0;10.79239709;0;-0.331210748;0.224966425;-4.405052251;1.521865826;0.459236801;3.594947749;974.0607091;-185.3575899;0;0;86433.8;2163;32;0;33793.35445;;966.9282078;-142.652667;-0.03679
33900;6746596.8;-522903.777;1522792.923;0;0;0;-0.330769335;0.224971874;1651693.215;1992267.244;10469435.03;-0.001135997;0;0;0;0;10.79215113;0;-0.330769335;0.224971874;-4.404987043;1.52229358;0.459239297;3.595012957;959.7955118;-182.6430131;0;0;86433.9;2163;32;0;33893.35451;;952.6629411;-142.656346;-0.0578
34000;6746601.399;-522225.1573;1523005.01;0;0;0;-0.330327913;0.224977242;1651675.087;1992249.116;10469339.77;-0.001135997;0;0;0;0;10.79190884;0;-0.330327913;0.224977242;-4.404922807;1.522721343;0.459241755;3.595077193;945.5298453;-179.928347;0;0;86434;2163;32;0;33993.35457;;938.3973065;-142.662126;-0.03679
34100;6746605.927;-521546.5316;1523217.079;0;0;0;-0.329886479;0.224982529;1651657.23;1992231.259;10469245.93;-0.001135997;0;0;0;0;10.79167023;0;-0.329886479;0.224982529;-4.404859542;1.523149118;0.459244177;3.595140458;931.2637181;-177.2135933;0;0;86434.1;2163;32;0;34093.35463;;924.1310939;-142.665805;-0.05255
34200;6746610.385;-520867.8997;1523429.13;0;0;0;-0.329445035;0.224987735;1651639.644;1992213.673;10469153.51;-0.001135997;0;0;0;0;10.79143529;0;-0.329445035;0.224987735;-4.404797249;1.523576903;0.45924656;3.595202751;916.9971505;-174.4987557;0;0;86434.2;2163;32;0;34193.35469;;909.8645134;-142.67106;-0.03153
34300;6746614.773;-520189.2617;1523641.162;0;0;0;-0.329003581;0.224992859;1651622.33;1992196.359;10469062.53;-0.001135997;0;0;0;0;10.79120402;0;-0.329003581;0.224992859;-4.404735927;1.524004697;0.459248906;3.595264073;902.7301271;-171.7838314;0;0;86434.3;2163;32;0;34293.35475;;895.5974074;-142.674213;-0.0473
34400;6746619.09;-519510.6176;1523853.177;0;0;0;-0.328562116;0.224997902;1651605.287;1992179.316;10468972.97;-0.001135997;0;0;0;0;10.79097643;0;-0.328562116;0.224997902;-4.404675577;1.524432502;0.459251215;3.595324423;888.4626724;-169.0688251;0;0;86434.4;2163;32;0;34393.35481;;881.3299861;-142.678943;-0.04729
34500;6746623.337;-518831.9675;1524065.173;0;0;0;-0.328120642;0.225002864;1651588.516;1992162.545;10468884.83;-0.001135997;0;0;0;0;10.79075252;0;-0.328120642;0.225002864;-4.404616199;1.524860316;0.459253486;3.595383801;874.1947852;-166.3537364;0;0;86434.5;2163;32;0;34493.35486;;867.0620918;-142.683672;-0.03153
34600;6746627.514;-518153.3112;1524277.15;0;0;0;-0.327679158;0.225007745;1651572.016;1992146.046;10468798.13;-0.001135997;0;0;0;0;10.79053227;0;-0.327679158;0.225007745;-4.404557792;1.525288141;0.459255719;3.595442208;859.9264747;-163.6385672;0;0;86434.6;2163;32;0;34593.35492;;852.7937246;-142.686825;-0.05255
34700;6746631.621;-517474.6489;1524489.11;0;0;0;-0.327237664;0.225012545;1651555.788;1992129.818;10468712.85;-0.001135997;0;0;0;0;10.7903157;0;-0.327237664;0.225012545;-4.404500357;1.525715974;0.459257915;3.595499643;845.6577542;-160.92332;0;0;86434.7;2163;32;0;34693.35497;;838.5250421;-142.69208;-0.03153
34800;6746635.657;-516795.9805;1524701.051;0;0;0;-0.326796161;0.225017263;1651539.832;1992113.861;10468629;-0.001135997;0;0;0;0;10.79010281;0;-0.326796161;0.225017263;-4.404443894;1.526143816;0.459260073;3.595556106;831.3886129;-158.2079927;0;0;86434.8;2163;32;0;34793.35502;;824.2558341;-142.695233;-0.03679
34900;6746639.623;-516117.306;1524912.975;0;0;0;-0.326354648;0.2250219;1651524.147;1992098.176;10468546.57;-0.001135997;0;0;0;0;10.78989359;0;-0.326354648;0.2250219;-4.404388403;1.526571669;0.459262194;3.595611597;817.1190813;-155.4925911;0;0;86434.9;2163;32;0;34893.35508;;809.9863108;-142.698912;-0.04203
35000;6746643.518;-515438.6255;1525124.879;0;0;0;-0.325913126;0.225026456;1651508.733;1992082.763;10468465.57;-0.001135997;0;0;0;0;10.78968804;0;-0.325913126;0.225026456;-4.404333884;1.526999529;0.459264277;3.595666116;802.8491544;-152.7771143;0;0;86435;2163;32;0;34993.35513;;795.7164196;-142.703115;-0.04205
35100;6746647.343;-514759.9389;1525336.766;0;0;0;-0.325471595;0.225030931;1651493.591;1992067.621;10468386;-0.001135997;0;0;0;0;10.78948616;0;-0.325471595;0.225030931;-4.404280338;1.527427399;0.459266323;3.595719662;788.5788391;-150.0615636;0;0;86435.1;2163;32;0;35093.35518;;781.4461081;-142.70732;-0.03153
35200;6746651.098;-514081.2463;1525548.635;0;0;0;-0.325030055;0.225035324;1651478.721;1992052.75;10468307.86;-0.001135997;0;0;0;0;10.78928795;0;-0.325030055;0.225035324;-4.404227763;1.527855277;0.459268331;3.595772237;774.3081494;-147.3459416;0;0;86435.2;2163;32;0;35193.35523;;767.1753761;-142.710473;-0.03152
35300;6746654.783;-513402.5476;1525760.485;0;0;0;-0.324588507;0.225039636;1651464.122;1992038.151;10468231.14;-0.001135997;0;0;0;0;10.78909342;0;-0.324588507;0.225039636;-4.404176161;1.528283164;0.459270301;3.595823839;760.0370767;-144.6302468;0;0;86435.3;2163;32;0;35293.35528;;752.9043288;-142.713625;-0.04731
35400;6746658.397;-512723.8429;1525972.317;0;0;0;-0.32414695;0.225043867;1651449.795;1992023.824;10468155.85;-0.001135997;0;0;0;0;10.78890256;0;-0.32414695;0.225043867;-4.404125531;1.528711059;0.459272234;3.595874469;745.7656437;-141.9144834;0;0;86435.4;2163;32;0;35393.35532;;738.6329663;-142.718356;-0.02626
35500;6746661.941;-512045.1322;1526184.131;0;0;0;-0.323705384;0.225048017;1651435.739;1992009.768;10468081.99;-0.001135997;0;0;0;0;10.78871538;0;-0.323705384;0.225048017;-4.404075873;1.529138962;0.45927413;3.595924127;731.4938577;-139.1986528;0;0;86435.5;2163;32;0;35493.35537;;724.3611307;-142.720982;-0.0368
35600;6746665.414;-511366.4155;1526395.926;0;0;0;-0.323263811;0.225052085;1651421.955;1991995.984;10468009.55;-0.001135997;0;0;0;0;10.78853186;0;-0.323263811;0.225052085;-4.404027188;1.529566873;0.459275987;3.595972812;717.2217163;-136.4827546;0;0;86435.6;2163;32;0;35593.35542;;710.0890325;-142.724662;-0.03152
35700;6746668.817;-510687.6928;1526607.704;0;0;0;-0.322822229;0.225056073;1651408.442;1991982.472;10467938.54;-0.001135997;0;0;0;0;10.78835202;0;-0.322822229;0.225056073;-4.403979475;1.529994793;0.459277808;3.596020525;702.9492378;-133.7667922;0;0;86435.7;2163;32;0;35693.35546;;695.8165663;-142.727814;-0.03679
35800;6746672.15;-510008.964;1526819.463;0;0;0;-0.32238064;0.225059979;1651395.201;1991969.231;10467868.96;-0.001135997;0;0;0;0;10.78817585;0;-0.32238064;0.225059979;-4.403932735;1.530422719;0.45927959;3.596067265;688.6764093;-131.0507633;0;0;86435.8;2163;32;0;35793.35551;;681.5437849;-142.731493;-0.02627
35900;6746675.413;-509330.2293;1527031.203;0;0;0;-0.321939043;0.225063803;1651382.232;1991956.262;10467800.81;-0.001135997;0;0;0;0;10.78800335;0;-0.321939043;0.225063803;-4.403886967;1.530850654;0.459281335;3.596113033;674.4032579;-128.3346729;0;0;86435.9;2163;32;0;35893.35555;;667.2706356;-142.73412;-0.03679
36000;6746678.605;-508651.4886;1527242.926;0;0;0;-0.321497438;0.225067546;1651369.534;1991943.564;10467734.08;-0.001135997;0;0;0;0;10.78783452;0;-0.321497438;0.225067546;-4.403842173;1.531278595;0.459283043;3.596157827;660.1297871;-125.6185217;0;0;86436;2163;32;0;35993.35559;;652.9972236;-142.737799;-0.02102
36100;6746681.727;-507972.7419;1527454.63;0;0;0;-0.321055825;0.225071208;1651357.108;1991931.138;10467668.78;-0.001135997;0;0;0;0;10.78766936;0;-0.321055825;0.225071208;-4.403798351;1.531706544;0.459284712;3.596201649;645.8559969;-122.9023098;0;0;86436.1;2163;32;0;36093.35563;;638.7234437;-142.739901;-0.04204
36200;6746684.778;-507293.9892;1527666.316;0;0;0;-0.320614206;0.225074789;1651344.954;1991918.984;10467604.91;-0.001135997;0;0;0;0;10.78750788;0;-0.320614206;0.225074789;-4.403755501;1.5321345;0.459286345;3.596244499;631.5819046;-120.1860403;0;0;86436.2;2163;32;0;36193.35567;;624.4494536;-142.744105;-0.02102
36300;6746687.759;-506615.2306;1527877.984;0;0;0;-0.320172579;0.225078289;1651333.071;1991907.101;10467542.47;-0.001135997;0;0;0;0;10.78735006;0;-0.320172579;0.225078289;-4.403713625;1.532562463;0.459287939;3.596286375;617.3075033;-117.469712;0;0;86436.3;2163;32;0;36293.35571;;610.1750431;-142.746207;-0.03153
36400;6746690.67;-505936.466;1528089.634;0;0;0;-0.319730946;0.225081707;1651321.459;1991895.49;10467481.45;-0.001135997;0;0;0;0;10.78719592;0;-0.319730946;0.225081707;-4.403672721;1.532990432;0.459289496;3.596327279;603.0328163;-114.7533294;0;0;86436.4;2163;32;0;36393.35575;;595.9004224;-142.74936;-0.02102
36500;6746693.511;-505257.6955;1528301.265;0;0;0;-0.319289306;0.225085044;1651310.12;1991884.15;10467421.86;-0.001135997;0;0;0;0;10.78704544;0;-0.319289306;0.225085044;-4.403632791;1.533418408;0.459291015;3.596367209;588.7578387;-112.0368915;0;0;86436.5;2163;32;0;36493.35579;;581.6254864;-142.751462;-0.03679
36600;6746696.281;-504578.919;1528512.878;0;0;0;-0.318847659;0.225088299;1651299.052;1991873.082;10467363.7;-0.001135997;0;0;0;0;10.78689864;0;-0.318847659;0.225088299;-4.403593833;1.53384639;0.459292497;3.596406167;574.4825858;-109.3204012;0;0;86436.6;2163;32;0;36593.35583;;567.3503402;-142.755141;-0.02101
36700;6746698.981;-503900.1366;1528724.473;0;0;0;-0.318406006;0.225091473;1651288.256;1991862.286;10467306.96;-0.001135997;0;0;0;0;10.78675551;0;-0.318406006;0.225091473;-4.403555849;1.534274379;0.459293941;3.596444151;560.2070601;-106.603859;0;0;86436.7;2163;32;0;36693.35586;;553.0748261;-142.757242;-0.02628
36800;6746701.61;-503221.3482;1528936.049;0;0;0;-0.317964346;0.225094566;1651277.731;1991851.762;10467251.66;-0.001135997;0;0;0;0;10.78661605;0;-0.317964346;0.225094566;-4.403518837;1.534702373;0.459295348;3.596481163;545.9312609;-103.8872647;0;0;86436.8;2163;32;0;36793.3559;;538.7991019;-142.75987;-0.02628
36900;6746704.17;-502542.554;1529147.608;0;0;0;-0.31752268;0.225097578;1651267.478;1991841.509;10467197.78;-0.001135997;0;0;0;0;10.78648026;0;-0.31752268;0.225097578;-4.403482799;1.535130374;0.459296717;3.596517201;531.6552127;-101.1706231;0;0;86436.9;2163;32;0;36893.35593;;524.5231149;-142.762498;-0.01576
37000;6746706.659;-501863.7538;1529359.148;0;0;0;-0.317081009;0.225100508;1651257.497;1991831.527;10467145.32;-0.001135997;0;0;0;0;10.78634814;0;-0.317081009;0.225100508;-4.403447734;1.53555838;0.459298048;3.596552266;517.3789186;-98.45393465;0;0;86437;2163;32;0;36993.35597;;510.2468651;-142.764074;-0.03153
37100;6746709.077;-501184.9477;1529570.669;0;0;0;-0.316639331;0.225103357;1651247.787;1991821.818;10467094.3;-0.001135997;0;0;0;0;10.78621969;0;-0.316639331;0.225103357;-4.403413642;1.535986392;0.459299341;3.596586358;503.1023749;-95.73719872;0;0;86437.1;2163;32;0;37093.356;;495.9704577;-142.767227;-0.02102
37200;6746711.425;-500506.1357;1529782.173;0;0;0;-0.316197648;0.225106124;1651238.349;1991812.38;10467044.7;-0.001135997;0;0;0;0;10.78609491;0;-0.316197648;0.225106124;-4.403380524;1.536414409;0.459300597;3.596619476;488.8255994;-93.02041866;0;0;86437.2;2163;32;0;37193.35603;;481.693735;-142.769329;-0.02628
37300;6746713.703;-499827.3178;1529993.658;0;0;0;-0.315755959;0.225108811;1651229.183;1991803.214;10466996.54;-0.001135997;0;0;0;0;10.7859738;0;-0.315755959;0.225108811;-4.403348378;1.536842432;0.459301815;3.596651622;474.5485852;-90.3035932;0;0;86437.3;2163;32;0;37293.35606;;467.4168021;-142.771957;-0.0105
37400;6746715.911;-499148.494;1530205.125;0;0;0;-0.315314266;0.225111416;1651220.288;1991794.319;10466949.79;-0.001135997;0;0;0;0;10.78585636;0;-0.315314266;0.225111416;-4.403317207;1.53727046;0.459302996;3.596682793;460.2713575;-87.58672711;0;0;86437.4;2163;32;0;37393.35609;;453.1396064;-142.773007;-0.02628
37500;6746718.048;-498469.6644;1530416.573;0;0;0;-0.314872567;0.225113939;1651211.665;1991785.696;10466904.48;-0.001135997;0;0;0;0;10.78574259;0;-0.314872567;0.225113939;-4.403287008;1.537698492;0.459304139;3.596712992;445.993917;-84.86982051;0;0;86437.5;2163;32;0;37493.35612;;438.8623057;-142.775635;-0.01577
37600;6746720.115;-497790.8288;1530628.003;0;0;0;-0.314430863;0.225116381;1651203.314;1991777.345;10466860.6;-0.001135997;0;0;0;0;10.78563249;0;-0.314430863;0.225116381;-4.403257783;1.538126529;0.459305244;3.596742217;431.7162611;-82.15287293;0;0;86437.6;2163;32;0;37593.35615;;424.5847422;-142.777212;-0.02627
37700;6746722.112;-497111.9874;1530839.415;0;0;0;-0.313989154;0.225118742;1651195.234;1991769.266;10466818.14;-0.001135997;0;0;0;0;10.78552605;0;-0.313989154;0.225118742;-4.403229532;1.538554571;0.459306312;3.596770468;417.4384149;-79.43588914;0;0;86437.7;2163;32;0;37693.35617;;410.307021;-142.779839;-0.01577
37800;6746724.038;-496433.1402;1531050.809;0;0;0;-0.31354744;0.225121022;1651187.426;1991761.458;10466777.11;-0.001135997;0;0;0;0;10.78542329;0;-0.31354744;0.225121022;-4.403202254;1.538982617;0.459307342;3.596797746;403.1603706;-76.71886764;0;0;86437.8;2163;32;0;37793.3562;;396.0290371;-142.781416;-0.01576
37900;6746725.894;-495754.287;1531262.185;0;0;0;-0.313105722;0.22512322;1651179.89;1991753.922;10466737.51;-0.001135997;0;0;0;0;10.7853242;0;-0.313105722;0.22512322;-4.403175949;1.539410668;0.459308335;3.596824051;388.882142;-74.0018111;0;0;86437.9;2163;32;0;37893.35622;;381.7508955;-142.782992;-0.01051
38000;6746727.679;-495075.4281;1531473.542;0;0;0;-0.312664;0.225125337;1651172.626;1991746.658;10466699.33;-0.001135997;0;0;0;0;10.78522878;0;-0.312664;0.225125337;-4.403150618;1.539838723;0.459309289;3.596849382;374.6037325;-71.28472009;0;0;86438;2163;32;0;37993.35625;;367.4725963;-142.784043;-0.03154
38100;6746729.395;-494396.5633;1531684.88;0;0;0;-0.312222273;0.225127372;1651165.633;1991739.665;10466662.58;-0.001135997;0;0;0;0;10.78513702;0;-0.312222273;0.225127372;-4.403126261;1.540266782;0.459310206;3.596873739;360.3251534;-68.56759684;0;0;86438.1;2163;32;0;38093.35627;;353.194192;-142.787197;1.00E-05
