Elapsed Time (ms);ECEF X (m);ECEF Y (m);ECEF Z (m);ECEF Error X (m);ECEF Error Y (m);ECEF Error Z (m);Body Azimuth (rad);Body Elevation (rad);Range (m);PSR (m);ADR;Clock Correction (s);Clock Noise (m);Delta Af0 (s);Delta Af1 (s/s);Iono Correction (m);Tropo Correction (m);PSR Offset (m);Receiver Antenna Azimuth (rad);Receiver Antenna Elevation (rad);Receiver Antenna Gain (dBi);SV Antenna Azimuth (rad);SV Antenna Elevation (rad);Relative Power Level (incl. Receiver Antenna gain) (dB);Doppler Frequency (Hz);PSR Change Rate (m/s);Receiver Carrier Phase Offset (rad);Satellite Carrier Phase Offset (rad);GPS TOW;GPS Week Number;SBAS t0;Calibration offset (m);PSR satellite time (ms);;Doppler;Drift;Jitter
15500;6931461.731;360690.0946;0.094780298;0;0;0;1.570796064;0.993113215;660501.8168;1001067.949;5260647.58;-0.001135997;0;0;0;0;2.937813774;0;1.570796064;0.993113215;3.037351887;-3.141592434;1.04510298;11.03735189;-18649.68511;3548.917075;0;0;86415.5;2163;0;0;15496.6608;;-18662.82391;-264.6042;4.286
15600;6931424.9;361396.422;0.095145472;0;0;0;1.570796064;0.992187411;660856.9585;1001423.093;5262513.873;-0.001135997;0;0;0;0;2.939580905;0;1.570796064;0.992187411;3.026051853;-3.141592435;1.044279078;11.02605185;-18676.16698;3553.956408;0;0;86415.6;2163;0;0;15596.65961;;-18689.28433;-264.1756;4.285
15700;6931387.996;362102.7456;0.09551075;0;0;0;1.570796063;0.991262547;661212.6038;1001778.74;5264382.812;-0.001135997;0;0;0;0;2.941350873;0;1.570796063;0.991262547;3.014763298;-3.141592435;1.043456116;11.0147633;-18702.6062;3558.987625;0;0;86415.7;2163;0;0;15696.65843;;-18715.70189;-263.7471;4.279
15800;6931351.021;362809.0653;0.095876131;0;0;0;1.570796063;0.990338623;661568.7517;1002134.89;5266254.393;-0.001135997;0;0;0;0;2.943123677;0;1.570796063;0.990338623;3.003486219;-3.141592435;1.042634094;11.00348622;-18729.00244;3564.010662;0;0;86415.8;2163;0;0;15796.65724;;-18742.0766;-263.3192;4.279
15900;6931313.974;363515.3814;0.096241615;0;0;0;1.570796062;0.98941564;661925.4016;1002491.542;5268128.611;-0.001135997;0;0;0;0;2.944899315;0;1.570796062;0.98941564;2.992220615;-3.141592436;1.041813013;10.99222062;-18755.35594;3569.025567;0;0;86415.9;2163;0;0;15896.65605;;-18768.40852;-262.8913;4.273
16000;6931276.854;364221.6936;0.096607203;0;0;0;1.570796062;0.988493596;662282.5525;1002848.695;5270005.463;-0.001135997;0;0;0;0;2.946677783;0;1.570796062;0.988493596;2.980966482;-3.141592436;1.040992871;10.98096648;-18781.66666;3574.032331;0;0;86416;2163;16;0;15996.65486;;-18794.69765;-262.464;4.272
16100;6931239.663;364928.002;0.096972894;0;0;0;1.570796061;0.987572492;662640.2037;1003206.348;5271884.943;-0.001135997;0;0;0;0;2.948459079;0;1.570796061;0.987572492;2.969723819;-3.141592436;1.040173669;10.96972382;-18807.93443;3579.03092;0;0;86416.1;2163;16;0;16096.65366;;-18820.94405;-262.0368;4.266
16200;6931202.4;365634.3066;0.097338689;0;0;0;1.570796061;0.986652327;662998.3544;1003564.501;5273767.048;-0.001135997;0;0;0;0;2.950243201;0;1.570796061;0.986652327;2.958492623;-3.141592437;1.039355407;10.95849262;-18834.15971;3584.021424;0;0;86416.2;2163;16;0;16196.65247;;-18847.14773;-261.6102;4.265
16300;6931165.064;366340.6074;0.097704588;0;0;0;1.57079606;0.985733102;663357.0037;1003923.152;5275651.774;-0.001135997;0;0;0;0;2.952030147;0;1.57079606;0.985733102;2.947272891;-3.141592437;1.038538084;10.94727289;-18860.34215;3589.003777;0;0;86416.3;2163;16;0;16296.65127;;-18873.30875;-261.1837;4.262
16400;6931127.657;367046.9044;0.098070589;0;0;0;1.57079606;0.984814815;663716.1508;1004282.302;5277539.115;-0.001135997;0;0;0;0;2.953819914;0;1.57079606;0.984814815;2.93606462;-3.141592437;1.0377217;10.93606462;-18886.48203;3593.978032;0;0;86416.4;2163;16;0;16396.65007;;-18899.42712;-260.7575;4.257
16500;6931090.178;367753.1975;0.098436695;0;0;0;1.570796059;0.983897468;664075.795;1004641.948;5279429.069;-0.001135997;0;0;0;0;2.9556125;0;1.570796059;0.983897468;2.924867808;-3.141592438;1.036906254;10.92486781;-18912.57928;3598.944174;0;0;86416.5;2163;16;0;16496.64888;;-18925.50287;-260.3318;4.253
16600;6931052.626;368459.4868;0.098802903;0;0;0;1.570796059;0.982981059;664435.9353;1005002.09;5281321.63;-0.001135997;0;0;0;0;2.957407902;0;1.570796059;0.982981059;2.913682452;-3.141592438;1.036091748;10.91368245;-18938.63375;3603.902175;0;0;86416.6;2163;16;0;16596.64767;;-18951.53605;-259.9065;4.253
16700;6931015.003;369165.7723;0.099169216;0;0;0;1.570796058;0.982065588;664796.5711;1005362.728;5283216.794;-0.001135997;0;0;0;0;2.959206118;0;1.570796058;0.982065588;2.902508549;-3.141592438;1.035278179;10.90250855;-18964.6459;3608.852122;0;0;86416.7;2163;16;0;16696.64647;;-18977.5267;-259.4812;4.245
16800;6930977.308;369872.0539;0.099535631;0;0;0;1.570796058;0.981151056;665157.7014;1005723.86;5285114.557;-0.001135997;0;0;0;0;2.961007145;0;1.570796058;0.981151056;2.891346097;-3.141592439;1.034465549;10.8913461;-18990.61538;3613.79395;0;0;86416.8;2163;16;0;16796.64527;;-19003.47482;-259.0567;4.246
16900;6930939.541;370578.3316;0.09990215;0;0;0;1.570796057;0.980237461;665519.3255;1006085.486;5287014.916;-0.001135997;0;0;0;0;2.962810982;0;1.570796057;0.980237461;2.880195091;-3.141592439;1.033653856;10.88019509;-19016.54246;3618.727708;0;0;86416.9;2163;16;0;16896.64406;;-19029.38049;-258.6321;4.239
17000;6930901.702;371284.6055;0.100268773;0;0;0;1.570796057;0.979324804;665881.4426;1006447.606;5288917.864;-0.001135997;0;0;0;0;2.964617625;0;1.570796057;0.979324804;2.86905553;-3.141592439;1.032843102;10.86905553;-19042.42708;3623.653389;0;0;86417;2163;16;0;16996.64285;;-19055.2437;-258.2082;4.238
17100;6930863.791;371990.8755;0.100635499;0;0;0;1.570796056;0.978413085;666244.0518;1006810.217;5290823.4;-0.001135997;0;0;0;0;2.966427073;0;1.570796056;0.978413085;2.85792741;-3.14159244;1.032033284;10.85792741;-19068.26911;3628.570963;0;0;86417.1;2163;16;0;17096.64164;;-19081.06452;-257.7844;4.234
17200;6930825.807;372697.1416;0.101002328;0;0;0;1.570796056;0.977502302;666607.1524;1007173.319;5292731.517;-0.001135997;0;0;0;0;2.968239323;0;1.570796056;0.977502302;2.846810727;-3.14159244;1.031224404;10.84681073;-19094.06897;3633.480512;0;0;86417.2;2163;16;0;17196.64043;;-19106.84296;-257.361;4.229
17300;6930787.752;373403.4039;0.101369261;0;0;0;1.570796055;0.976592456;666970.7435;1007536.913;5294642.212;-0.001135997;0;0;0;0;2.970054373;0;1.570796055;0.976592456;2.834886156;-3.14159244;1.03041646;10.83488616;-19119.82635;3638.38198;0;0;86417.3;2163;16;0;17296.63922;;-19132.57906;-256.9381;4.227
17400;6930749.625;374109.6622;0.101736297;0;0;0;1.570796055;0.975683547;667334.8244;1007900.996;5296555.481;-0.001135997;0;0;0;0;2.97187222;0;1.570796055;0.975683547;2.822851984;-3.141592441;1.029609453;10.82285198;-19145.54148;3643.275406;0;0;86417.4;2163;16;0;17396.638;;-19158.27287;-256.5154;4.223
17500;6930711.426;374815.9167;0.102103436;0;0;0;1.570796054;0.974775574;667699.3942;1008265.567;5298471.319;-0.001135997;0;0;0;0;2.973692862;0;1.570796054;0.974775574;2.810830208;-3.141592441;1.028803383;10.81083021;-19171.21435;3648.160791;0;0;86417.5;2163;16;0;17496.63679;;-19183.92441;-256.0931;4.219
17600;6930673.155;375522.1672;0.102470679;0;0;0;1.570796054;0.973868537;668064.4521;1008630.627;5300389.722;-0.001135997;0;0;0;0;2.975516297;0;1.570796054;0.973868537;2.798820826;-3.141592441;1.027998248;10.79882083;-19196.84477;3653.038097;0;0;86417.6;2163;16;0;17596.63557;;-19209.53372;-255.6712;4.215
17700;6930634.812;376228.4138;0.102838025;0;0;0;1.570796053;0.972962436;668429.9974;1008996.175;5302310.686;-0.001135997;0;0;0;0;2.977342522;0;1.570796053;0.972962436;2.786823833;-3.141592442;1.027194049;10.78682383;-19222.43323;3657.907419;0;0;86417.7;2163;16;0;17696.63435;;-19235.10084;-255.2497;4.213000001
17800;6930596.397;376934.6565;0.103205474;0;0;0;1.570796053;0.97205727;668796.0292;1009362.209;5304234.207;-0.001135997;0;0;0;0;2.979171535;0;1.570796053;0.97205727;2.774839225;-3.141592442;1.026390785;10.77483923;-19247.97936;3662.768687;0;0;86417.8;2163;16;0;17796.63313;;-19260.62581;-254.8284;4.208
17900;6930557.91;377640.8953;0.103573027;0;0;0;1.570796053;0.97115304;669162.5467;1009728.728;5306160.281;-0.001135997;0;0;0;0;2.981003334;0;1.570796053;0.97115304;2.762866999;-3.141592442;1.025588457;10.762867;-19273.48344;3667.621952;0;0;86417.9;2163;16;0;17896.63191;;-19286.10865;-254.4076;4.205
18000;6930519.351;378347.1301;0.103940683;0;0;0;1.570796052;0.970249744;669529.5492;1010095.733;5308088.903;-0.001135997;0;0;0;0;2.982837915;0;1.570796052;0.970249744;2.75090715;-3.141592443;1.024787064;10.75090715;-19298.94543;3672.467208;0;0;86418;2163;16;0;17996.63068;;-19311.54941;-253.9871;4.201
18100;6930480.72;379053.361;0.104308443;0;0;0;1.570796052;0.969347383;669897.0357;1010463.221;5310020.069;-0.001135997;0;0;0;0;2.984675278;0;1.570796052;0.969347383;2.738959675;-3.141592443;1.023986605;10.73895968;-19324.36517;3677.304422;0;0;86418.1;2163;16;0;18096.62946;;-19336.94812;-253.567;4.198
18200;6930442.017;379759.5879;0.104676306;0;0;0;1.570796051;0.968445956;670265.0056;1010831.193;5311953.774;-0.001135997;0;0;0;0;2.98651542;0;1.570796051;0.968445956;2.72702457;-3.141592443;1.02318708;10.72702457;-19349.74311;3682.133683;0;0;86418.2;2163;16;0;18196.62823;;-19362.30482;-253.1472;4.191
18300;6930403.242;380465.8108;0.105044272;0;0;0;1.570796051;0.967545463;670633.458;1011199.648;5313890.016;-0.001135997;0;0;0;0;2.988358338;0;1.570796051;0.967545463;2.715101829;-3.141592444;1.022388489;10.71510183;-19375.07892;3686.954928;0;0;86418.3;2163;16;0;18296.627;;-19387.61954;-252.7281;4.193
18400;6930364.396;381172.0298;0.105412341;0;0;0;1.57079605;0.966645904;671002.3922;1011568.584;5315828.789;-0.001135997;0;0;0;0;2.990204029;0;1.57079605;0.966645904;2.70319145;-3.141592444;1.021590832;10.70319145;-19400.37286;3691.768204;0;0;86418.4;2163;16;0;18396.62577;;-19412.89235;-252.3088;4.184000001
18500;6930325.477;381878.2448;0.105780514;0;0;0;1.57079605;0.965747277;671371.8072;1011938.001;5317770.089;-0.001135997;0;0;0;0;2.992052493;0;1.57079605;0.965747277;2.691293428;-3.141592444;1.020794108;10.69129343;-19425.62489;3696.573507;0;0;86418.5;2163;16;0;18496.62454;;-19438.12323;-251.8904;4.182999999
18600;6930286.486;382584.4559;0.10614879;0;0;0;1.570796049;0.964849584;671741.7024;1012307.899;5319713.912;-0.001135997;0;0;0;0;2.993903726;0;1.570796049;0.964849584;2.679407758;-3.141592445;1.019998317;10.67940776;-19450.83486;3701.370804;0;0;86418.6;2163;16;0;18596.6233;;-19463.31227;-251.4721;4.179
18700;6930247.423;383290.6629;0.10651717;0;0;0;1.570796049;0.963952824;672112.0769;1012678.275;5321660.255;-0.001135997;0;0;0;0;2.995757726;0;1.570796049;0.963952824;2.667534436;-3.141592445;1.019203458;10.66753444;-19476.0032;3706.16018;0;0;86418.7;2163;16;0;18696.62207;;-19488.45948;-251.0542;4.173
18800;6930208.288;383996.866;0.106885652;0;0;0;1.570796048;0.963056995;672482.93;1013049.13;5323609.111;-0.001135997;0;0;0;0;2.997614491;0;1.570796048;0.963056995;2.655673458;-3.141592445;1.018409532;10.65567346;-19501.12963;3710.94158;0;0;86418.8;2163;16;0;18796.62083;;-19513.5649;-250.6369;4.173
18900;6930169.082;384703.065;0.107254238;0;0;0;1.570796048;0.962162099;672854.2608;1013420.463;5325560.479;-0.001135997;0;0;0;0;2.999474018;0;1.570796048;0.962162099;2.643824819;-3.141592446;1.017616538;10.64382482;-19526.21435;3715.715045;0;0;86418.9;2163;16;0;18896.61959;;-19538.62859;-250.2196;4.165
19000;6930129.803;385409.26;0.107622927;0;0;0;1.570796048;0.961268134;673226.0685;1013792.273;5327514.353;-0.001135997;0;0;0;0;3.001336306;0;1.570796048;0.961268134;2.631988514;-3.141592446;1.016824475;10.63198851;-19551.25737;3720.480572;0;0;86419;2163;16;0;18996.61835;;-19563.65055;-249.8031;4.164
19100;6930090.452;386115.451;0.10799172;0;0;0;1.570796047;0.960375101;673598.3524;1014164.559;5329470.729;-0.001135997;0;0;0;0;3.003201351;0;1.570796047;0.960375101;2.62016454;-3.141592446;1.016033344;10.62016454;-19576.2585;3725.23813;0;0;86419.1;2163;16;0;19096.61711;;-19588.63086;-249.3867;4.159
19200;6930051.03;386821.638;0.108360615;0;0;0;1.570796047;0.959482998;673971.1117;1014537.32;5331429.603;-0.001135997;0;0;0;0;3.005069153;0;1.570796047;0.959482998;2.60811816;-3.141592446;1.015243144;10.60811816;-19601.21821;3729.987805;0;0;86419.2;2163;16;0;19196.61587;;-19613.56953;-248.9708;4.155
19300;6930011.535;387527.8209;0.108729614;0;0;0;1.570796046;0.958591826;674344.3455;1014910.556;5333390.971;-0.001135997;0;0;0;0;3.006939707;0;1.570796046;0.958591826;2.595851993;-3.141592447;1.014453874;10.59585199;-19626.13619;3734.729539;0;0;86419.3;2163;16;0;19296.61462;;-19638.46661;-248.5553;4.151
19400;6929971.969;388233.9998;0.109098716;0;0;0;1.570796046;0.957701584;674718.0531;1015284.266;5335354.829;-0.001135997;0;0;0;0;3.008813013;0;1.570796046;0.957701584;2.583598629;-3.141592447;1.013665534;10.58359863;-19651.01267;3739.463376;0;0;86419.4;2163;16;0;19396.61338;;-19663.32214;-248.1402;4.148
19500;6929932.33;388940.1747;0.109467921;0;0;0;1.570796045;0.956812272;675092.2336;1015658.449;5337321.173;-0.001135997;0;0;0;0;3.010689068;0;1.570796045;0.956812272;2.571358063;-3.141592447;1.012878124;10.57135806;-19675.84764;3744.189314;0;0;86419.5;2163;16;0;19496.61213;;-19688.13616;-247.7254;4.142
19600;6929892.62;389646.3455;0.10983723;0;0;0;1.570796045;0.955923889;675466.8864;1016033.104;5339289.997;-0.001135997;0;0;0;0;3.012567869;0;1.570796045;0.955923889;2.55913029;-3.141592448;1.012091644;10.55913029;-19700.64091;3748.907315;0;0;86419.6;2163;16;0;19596.61088;;-19712.9087;-247.3112;4.141
19700;6929852.837;390352.5122;0.110206642;0;0;0;1.570796044;0.955036436;675842.0106;1016408.23;5341261.299;-0.001135997;0;0;0;0;3.014449415;0;1.570796044;0.955036436;2.546915305;-3.141592448;1.011306092;10.5469153;-19725.39297;3753.617475;0;0;86419.7;2163;16;0;19696.60963;;-19737.63982;-246.8971;4.134
19800;6929812.983;391058.6749;0.110576156;0;0;0;1.570796044;0.954149911;676217.6054;1016783.827;5343235.074;-0.001135997;0;0;0;0;3.016333702;0;1.570796044;0.954149911;2.534713102;-3.141592448;1.010521469;10.5347131;-19750.10349;3758.319731;0;0;86419.8;2163;16;0;19796.60837;;-19762.32953;-246.4837;4.132
19900;6929773.056;391764.8335;0.110945775;0;0;0;1.570796044;0.953264314;676593.67;1017159.894;5345211.319;-0.001135997;0;0;0;0;3.01822073;0;1.570796044;0.953264314;2.522523675;-3.141592449;1.009737775;10.52252368;-19774.7727;3763.014126;0;0;86419.9;2163;16;0;19896.60712;;-19786.9779;-246.0705;4.127
20000;6929733.058;392470.9879;0.111315496;0;0;0;1.570796043;0.952379645;676970.2037;1017536.43;5347190.028;-0.001135997;0;0;0;0;3.020110495;0;1.570796043;0.952379645;2.510347021;-3.141592449;1.008955008;10.51034702;-19799.4006;3767.700659;0;0;86420;2163;16;0;19996.60586;;-19811.58495;-245.6578;4.123
20100;6929692.988;393177.1384;0.11168532;0;0;0;1.570796043;0.951495904;677347.2056;1017913.434;5349171.197;-0.001135997;0;0;0;0;3.022002996;0;1.570796043;0.951495904;2.498183133;-3.141592449;1.008173169;10.49818313;-19823.98701;3772.379298;0;0;86420.1;2163;16;0;20096.60461;;-19836.15073;-245.2455;4.119
20200;6929652.845;393883.2847;0.112055248;0;0;0;1.570796042;0.95061309;677724.675;1018290.905;5351154.824;-0.001135997;0;0;0;0;3.02389823;0;1.570796042;0.95061309;2.486032006;-3.141592449;1.007392257;10.48603201;-19848.5324;3777.050131;0;0;86420.2;2163;16;0;20196.60335;;-19860.67528;-244.8336;4.115
20300;6929612.631;394589.4268;0.112425279;0;0;0;1.570796042;0.949731203;678102.6111;1018668.843;5353140.902;-0.001135997;0;0;0;0;3.025796195;0;1.570796042;0.949731203;2.473893633;-3.14159245;1.006612272;10.47389363;-19873.03648;3781.7131;0;0;86420.3;2163;16;0;20296.60209;;-19885.15864;-244.4221;4.110999999
20400;6929572.345;395295.5649;0.112795413;0;0;0;1.570796041;0.948850241;678481.0131;1019047.247;5355129.43;-0.001135997;0;0;0;0;3.027696888;0;1.570796041;0.948850241;2.461768011;-3.14159245;1.005833213;10.46176801;-19897.4994;3786.368241;0;0;86420.4;2163;16;0;20396.60082;;-19909.60085;-244.011;4.106
20500;6929531.986;396001.6989;0.11316565;0;0;0;1.570796041;0.947970206;678859.8802;1019426.117;5357120.401;-0.001135997;0;0;0;0;3.029600309;0;1.570796041;0.947970206;2.449655132;-3.14159245;1.00505508;10.44965513;-19921.92126;3791.015566;0;0;86420.5;2163;16;0;20496.59956;;-19934.00195;-243.6004;4.103
20600;6929491.556;396707.8287;0.11353599;0;0;0;1.570796041;0.947091096;679239.2116;1019805.45;5359113.812;-0.001135997;0;0;0;0;3.031506453;0;1.570796041;0.947091096;2.437554992;-3.141592451;1.004277872;10.43755499;-19946.30182;3795.655032;0;0;86420.6;2163;16;0;20596.5983;;-19958.36199;-243.1901;4.099
20700;6929451.054;397413.9544;0.113906433;0;0;0;1.57079604;0.946212912;679619.0066;1020185.247;5361109.66;-0.001135997;0;0;0;0;3.03341532;0;1.57079604;0.946212912;2.425467585;-3.141592451;1.00350159;10.42546758;-19970.64157;3800.286732;0;0;86420.7;2163;16;0;20696.59703;;-19982.681;-242.7802;4.094
20800;6929410.48;398120.076;0.114276979;0;0;0;1.57079604;0.945335652;679999.2644;1020565.507;5363107.939;-0.001135997;0;0;0;0;3.035326906;0;1.57079604;0.945335652;2.413392904;-3.141592451;1.002726232;10.4133929;-19994.94019;3804.910606;0;0;86420.8;2163;16;0;20796.59576;;-20006.95902;-242.3708;4.09
20900;6929369.834;398826.1933;0.114647629;0;0;0;1.570796039;0.944459316;680379.9842;1020946.229;5365108.647;-0.001135997;0;0;0;0;3.037241211;0;1.570796039;0.944459316;2.401330943;-3.141592451;1.001951798;10.40133094;-20019.19792;3809.526698;0;0;86420.9;2163;16;0;20896.59449;;-20031.1961;-241.9618;4.085
21000;6929329.116;399532.3066;0.115018382;0;0;0;1.570796039;0.943583904;680761.1652;1021327.412;5367111.778;-0.001135997;0;0;0;0;3.03915823;0;1.570796039;0.943583904;2.389281698;-3.141592452;1.001178288;10.3892817;-20043.41474;3814.135006;0;0;86421;2163;16;0;20996.59322;;-20055.39228;-241.5533;4.082
21100;6929288.326;400238.4157;0.115389237;0;0;0;1.570796038;0.942709415;681142.8066;1021709.056;5369117.328;-0.001135997;0;0;0;0;3.041077963;0;1.570796038;0.942709415;2.377245162;-3.141592452;1.000405701;10.37724516;-20067.59048;3818.735496;0;0;86421.1;2163;16;0;21096.59195;;-20079.54761;-241.1451;4.077
21200;6929247.464;400944.5205;0.115760196;0;0;0;1.570796038;0.941835849;681524.9077;1022091.159;5371125.294;-0.001135997;0;0;0;0;3.043000408;0;1.570796038;0.941835849;2.365212921;-3.141592452;0.999634038;10.36521292;-20091.72562;3823.328261;0;0;86421.2;2163;16;0;21196.59067;;-20103.66212;-240.7374;4.074
21300;6929206.53;401650.6213;0.116131258;0;0;0;1.570796038;0.940963205;681907.4677;1022473.721;5373135.672;-0.001135997;0;0;0;0;3.044925561;0;1.570796038;0.940963205;2.353190356;-3.141592453;0.998863296;10.35319036;-20115.81985;3827.913241;0;0;86421.3;2163;16;0;21296.58939;;-20127.73586;-240.33;4.068
21400;6929165.524;402356.7178;0.116502423;0;0;0;1.570796037;0.940091484;682290.4857;1022856.742;5375148.457;-0.001135997;0;0;0;0;3.046853421;0;1.570796037;0.940091484;2.341180494;-3.141592453;0.998093477;10.34118049;-20139.87338;3832.490476;0;0;86421.4;2163;16;0;21396.58812;;-20151.76886;-239.9232;4.064
21500;6929124.446;403062.8101;0.116873691;0;0;0;1.570796037;0.939220684;682673.9611;1023240.219;5377163.645;-0.001135997;0;0;0;0;3.048783986;0;1.570796037;0.939220684;2.329183328;-3.141592453;0.997324579;10.32918333;-20163.88624;3837.059971;0;0;86421.5;2163;16;0;21496.58684;;-20175.76118;-239.5168;4.061
21600;6929083.297;403768.8983;0.117245062;0;0;0;1.570796036;0.938350805;683057.8931;1023624.153;5379181.233;-0.001135997;0;0;0;0;3.050717254;0;1.570796036;0.938350805;2.317198852;-3.141592453;0.996556603;10.31719885;-20187.85823;3841.621688;0;0;86421.6;2163;16;0;21596.58556;;-20199.71286;-239.1107;4.057
21700;6929042.075;404474.9822;0.117616536;0;0;0;1.570796036;0.937481847;683442.2809;1024008.543;5381201.216;-0.001135997;0;0;0;0;3.052653221;0;1.570796036;0.937481847;2.30522706;-3.141592454;0.995789547;10.30522706;-20211.78981;3846.175718;0;0;86421.7;2163;16;0;21696.58428;;-20223.62393;-238.705;4.049
21800;6929000.781;405181.0619;0.117988113;0;0;0;1.570796036;0.936613809;683827.1236;1024393.388;5383223.589;-0.001135997;0;0;0;0;3.054591887;0;1.570796036;0.936613809;2.293267945;-3.141592454;0.995023411;10.29326795;-20235.68072;3850.722006;0;0;86421.8;2163;16;0;21796.58299;;-20247.49443;-238.3001;4.049
21900;6928959.415;405887.1374;0.118359793;0;0;0;1.570796035;0.935746691;684212.4206;1024778.688;5385248.35;-0.001135997;0;0;0;0;3.05653325;0;1.570796035;0.935746691;2.281321502;-3.141592454;0.994258195;10.2813215;-20259.53113;3855.260589;0;0;86421.9;2163;16;0;21896.58171;;-20271.32444;-237.8952;4.042
22000;6928917.978;406593.2086;0.118731576;0;0;0;1.570796035;0.934880492;684598.1711;1025164.44;5387275.494;-0.001135997;0;0;0;0;3.058477306;0;1.570796035;0.934880492;2.269387723;-3.141592454;0.993493898;10.26938772;-20283.34109;3859.791472;0;0;86422;2163;16;0;21996.58042;;-20295.11396;-237.491;4.038
22100;6928876.468;407299.2756;0.119103463;0;0;0;1.570796034;0.934015212;684984.3743;1025550.646;5389305.017;-0.001135997;0;0;0;0;3.060424053;0;1.570796034;0.934015212;2.257466602;-3.141592455;0.99273052;10.2574666;-20307.1104;3864.314621;0;0;86422.1;2163;16;0;22096.57913;;-20318.86306;-237.0872;4.035
22200;6928834.887;408005.3384;0.119475452;0;0;0;1.570796034;0.93315085;685371.0294;1025937.303;5391336.915;-0.001135997;0;0;0;0;3.062373491;0;1.570796034;0.93315085;2.245558132;-3.141592455;0.99196806;10.24555813;-20330.83952;3868.830124;0;0;86422.2;2163;16;0;22196.57784;;-20342.57178;-236.6837;4.029
22300;6928793.233;408711.3969;0.119847544;0;0;0;1.570796034;0.932287406;685758.1357;1026324.411;5393371.184;-0.001135997;0;0;0;0;3.064325616;0;1.570796034;0.932287406;2.233662307;-3.141592455;0.991206518;10.23366231;-20354.52818;3873.337926;0;0;86422.3;2163;16;0;22296.57655;;-20366.24015;-236.2808;4.025
22400;6928751.508;409417.4511;0.120219739;0;0;0;1.570796033;0.931424879;686145.6923;1026711.97;5395407.819;-0.001135997;0;0;0;0;3.066280427;0;1.570796033;0.931424879;2.221779121;-3.141592456;0.990445893;10.22177912;-20378.17656;3877.838062;0;0;86422.4;2163;16;0;22396.57526;;-20389.86823;-235.8783;4.022
22500;6928709.71;410123.5011;0.120592037;0;0;0;1.570796033;0.930563269;686533.6986;1027099.979;5397446.818;-0.001135997;0;0;0;0;3.06823792;0;1.570796033;0.930563269;2.209908565;-3.141592456;0.989686185;10.20990857;-20401.7847;3882.330542;0;0;86422.5;2163;16;0;22496.57396;;-20413.45606;-235.4761;4.015
22600;6928667.841;410829.5468;0.120964438;0;0;0;1.570796032;0.929702575;686922.1538;1027488.436;5399488.175;-0.001135997;0;0;0;0;3.070198095;0;1.570796032;0.929702575;2.198050634;-3.141592456;0.988927394;10.19805063;-20425.3524;3886.815327;0;0;86422.6;2163;16;0;22596.57267;;-20437.00367;-235.0746;4.013
22700;6928625.899;411535.5882;0.121336942;0;0;0;1.570796032;0.928842798;687311.057;1027877.342;5401531.887;-0.001135997;0;0;0;0;3.07216095;0;1.570796032;0.928842798;2.186205321;-3.141592456;0.988169518;10.18620532;-20448.88017;3891.292512;0;0;86422.7;2163;16;0;22696.57137;;-20460.51113;-234.6733;4.005
22800;6928583.886;412241.6253;0.121709549;0;0;0;1.570796032;0.927983935;687700.4076;1028266.694;5403577.95;-0.001135997;0;0;0;0;3.074126481;0;1.570796032;0.927983935;2.174372619;-3.141592457;0.987412558;10.17437262;-20472.36768;3895.762036;0;0;86422.8;2163;16;0;22796.57007;;-20483.97846;-234.2728;4.005
22900;6928541.801;412947.6581;0.122082259;0;0;0;1.570796031;0.927125987;688090.2048;1028656.494;5405626.359;-0.001135997;0;0;0;0;3.076094687;0;1.570796031;0.927125987;2.16255252;-3.141592457;0.986656512;10.16255252;-20495.81513;3900.223938;0;0;86422.9;2163;16;0;22896.56877;;-20507.40574;-233.8723;3.998
23000;6928499.644;413653.6867;0.122455072;0;0;0;1.570796031;0.926268954;688480.4477;1029046.739;5407677.111;-0.001135997;0;0;0;0;3.078065566;0;1.570796031;0.926268954;2.150745019;-3.141592457;0.985901381;10.15074502;-20519.22258;3904.678228;0;0;86423;2163;16;0;22996.56747;;-20530.79297;-233.4725;3.994
23100;6928457.414;414359.7109;0.122827988;0;0;0;1.57079603;0.925412835;688871.1357;1029437.429;5409730.202;-0.001135997;0;0;0;0;3.080039116;0;1.57079603;0.925412835;2.138950107;-3.141592457;0.985147164;10.13895011;-20542.58981;3909.124864;0;0;86423.1;2163;16;0;23096.56617;;-20554.14022;-233.0731;3.989
23200;6928415.113;415065.7308;0.123201007;0;0;0;1.57079603;0.924557628;689262.268;1029828.564;5411785.628;-0.001135997;0;0;0;0;3.082015334;0;1.57079603;0.924557628;2.12740012;-3.141592458;0.98439386;10.12740012;-20565.9173;3913.563937;0;0;86423.2;2163;16;0;23196.56486;;-20577.44753;-232.6742;3.984
23300;6928372.74;415771.7463;0.123574129;0;0;0;1.57079603;0.923703335;689653.8438;1030220.142;5413843.384;-0.001135997;0;0;0;0;3.08399422;0;1.57079603;0.923703335;2.11605551;-3.141592458;0.983641468;10.11605551;-20589.20478;3917.995398;0;0;86423.3;2163;16;0;23296.56356;;-20600.71495;-232.2758;3.981
23400;6928330.295;416477.7576;0.123947353;0;0;0;1.570796029;0.922849954;690045.8624;1030612.162;5415903.468;-0.001135997;0;0;0;0;3.085975769;0;1.570796029;0.922849954;2.104723014;-3.141592458;0.982889989;10.10472301;-20612.45243;3922.419278;0;0;86423.4;2163;16;0;23396.56225;;-20623.94253;-231.8777;3.976
