Elapsed Time (ms);ECEF X (m);ECEF Y (m);ECEF Z (m);ECEF Error X (m);ECEF Error Y (m);ECEF Error Z (m);Body Azimuth (rad);Body Elevation (rad);Range (m);PSR (m);ADR;Clock Correction (s);Clock Noise (m);Delta Af0 (s);Delta Af1 (s/s);Iono Correction (m);Tropo Correction (m);PSR Offset (m);Receiver Antenna Azimuth (rad);Receiver Antenna Elevation (rad);Receiver Antenna Gain (dBi);SV Antenna Azimuth (rad);SV Antenna Elevation (rad);Relative Power Level (incl. Receiver Antenna gain) (dB);Doppler Frequency (Hz);PSR Change Rate (m/s);Receiver Carrier Phase Offset (rad);Satellite Carrier Phase Offset (rad);GPS TOW;GPS Week Number;SBAS t0;Calibration offset (m);PSR satellite time (ms);;Doppler;Drift;Jitter
15300;6863125.846;862989.4332;-34507.15241;0;0;0;1.610760639;0.511656832;990530.7132;1331098.928;6994972.077;-0.001135997;0;0;0;0;5.007852636;0;1.610760639;0.511656832;-1.601313875;-2.752178141;0.636842159;6.398686125;-27545.20955;5241.679093;0;0;86415.3;2163;0;0;15295.55993;;-27550.02614;-100.113;1.615
15400;6863044.444;863647.1897;-34247.00405;0;0;0;1.610429491;0.511265626;991054.9728;1331623.191;6997727.099;-0.001135997;0;0;0;0;5.011307179;0;1.610429491;0.511265626;-1.604632812;-2.75250666;0.636545208;6.395367188;-27555.22889;5243.585709;0;0;86415.4;2163;0;0;15395.55818;;-27560.03744;-99.9515;1.615
15500;6862962.969;864304.937;-33986.85528;0;0;0;1.610098837;0.510874728;991579.4229;1332147.645;7000483.122;-0.001135997;0;0;0;0;5.014764507;0;1.610098837;0.510874728;-1.60794914;-2.752834685;0.636248579;6.39205086;-27565.23238;5245.48931;0;0;86415.5;2163;0;0;15495.55643;;-27570.03259;-99.79;1.61
15600;6862881.421;864962.6751;-33726.7061;0;0;0;1.609768678;0.510484137;992104.0631;1332672.289;7003240.145;-0.001135997;0;0;0;0;5.018224621;0;1.609768678;0.510484137;-1.611262859;-2.753162215;0.63595227;6.388737141;-27575.21956;5247.389807;0;0;86415.6;2163;0;0;15595.55468;;-27580.01159;-99.629;1.606
15700;6862799.801;865620.404;-33466.55652;0;0;0;1.609439012;0.510093854;992628.8933;1333197.123;7005998.165;-0.001135997;0;0;0;0;5.021687523;0;1.609439012;0.510093854;-1.614573972;-2.753489253;0.635656283;6.385426028;-27585.19057;5249.287229;0;0;86415.7;2163;0;0;15695.55293;;-27589.97449;-99.4684;1.607
15800;6862718.107;866278.1238;-33206.40653;0;0;0;1.609109838;0.509703877;993153.9131;1333722.146;7008757.182;-0.001135997;0;0;0;0;5.025153214;0;1.609109838;0.509703877;-1.617882481;-2.753815798;0.635360615;6.382117519;-27595.14578;5251.181642;0;0;86415.8;2163;0;0;15795.55118;;-27599.92133;-99.3077;1.602
15900;6862636.342;866935.8343;-32946.25615;0;0;0;1.608781155;0.509314208;993679.1221;1334247.359;7011517.194;-0.001135997;0;0;0;0;5.028621694;0;1.608781155;0.509314208;-1.621188387;-2.754141852;0.635065268;6.378811613;-27605.08452;5253.072922;0;0;86415.9;2163;0;0;15895.54943;;-27609.8521;-99.1475;1.599
16000;6862554.503;867593.5357;-32686.10537;0;0;0;1.608452963;0.508924845;994204.5201;1334772.76;7014278.199;-0.001135997;0;0;0;0;5.032092966;0;1.608452963;0.508924845;-1.624491693;-2.754467417;0.634770241;6.375508307;-27615.00755;5254.961211;0;0;86416;2163;16;0;15995.54768;;-27619.76685;-98.9876;1.597
16100;6862472.592;868251.2278;-32425.9542;0;0;0;1.608125259;0.508535788;994730.1068;1335298.351;7017040.195;-0.001135997;0;0;0;0;5.03556703;0;1.608125259;0.508535788;-1.627792399;-2.754792492;0.634475534;6.372207601;-27624.91442;5256.846426;0;0;86416.1;2163;16;0;16095.54592;;-27629.66561;-98.8279;1.593
16200;6862390.608;868908.9107;-32165.80264;0;0;0;1.607798044;0.508147037;995255.8819;1335824.13;7019803.181;-0.001135997;0;0;0;0;5.039043888;0;1.607798044;0.508147037;-1.631090509;-2.75511708;0.634181146;6.368909491;-27634.80524;5258.728586;0;0;86416.2;2163;16;0;16195.54417;;-27639.5484;-98.6686;1.592000001
16300;6862308.551;869566.5844;-31905.65069;0;0;0;1.607471315;0.507758592;995781.845;1336350.097;7022567.156;-0.001135997;0;0;0;0;5.042523541;0;1.607471315;0.507758592;-1.634386023;-2.755441182;0.633887077;6.365613977;-27644.68041;5260.607769;0;0;86416.3;2163;16;0;16295.54242;;-27649.41526;-98.5094;1.587
16400;6862226.422;870224.2488;-31645.49836;0;0;0;1.607145073;0.507370453;996307.9959;1336876.251;7025332.117;-0.001135997;0;0;0;0;5.04600599;0;1.607145073;0.507370453;-1.637678944;-2.755764797;0.633593327;6.362321056;-27654.53926;5262.483845;0;0;86416.4;2163;16;0;16395.54066;;-27659.2662;-98.3507;1.587
16500;6862144.22;870881.904;-31385.34565;0;0;0;1.606819315;0.50698262;996834.3342;1337402.593;7028098.063;-0.001135997;0;0;0;0;5.049491237;0;1.606819315;0.50698262;-1.640969273;-2.756087928;0.633299896;6.359030727;-27664.38251;5264.356954;0;0;86416.5;2163;16;0;16495.53891;;-27669.10127;-98.192;1.582
16600;6862061.945;871539.5499;-31125.19256;0;0;0;1.606494042;0.506595091;997360.8597;1337929.122;7030864.993;-0.001135997;0;0;0;0;5.052979283;0;1.606494042;0.506595091;-1.644257013;-2.756410575;0.633006784;6.355742987;-27674.20977;5266.227019;0;0;86416.6;2163;16;0;16595.53715;;-27678.92047;-98.0338;1.58
16700;6861979.598;872197.1866;-30865.0391;0;0;0;1.606169251;0.506207868;997887.572;1338455.838;7033632.904;-0.001135997;0;0;0;0;5.056470128;0;1.606169251;0.506207868;-1.647542165;-2.75673274;0.63271399;6.352457835;-27684.02112;5268.094056;0;0;86416.7;2163;16;0;16695.53539;;-27688.72385;-97.8758;1.577
16800;6861897.177;872854.8141;-30604.88526;0;0;0;1.605844942;0.505820949;998414.4709;1338982.741;7036401.796;-0.001135997;0;0;0;0;5.059963776;0;1.605844942;0.505820949;-1.650768947;-2.757054422;0.632421513;6.349231053;-27693.81693;5269.958138;0;0;86416.8;2163;16;0;16795.53363;;-27698.51143;-97.7181;1.574
16900;6861814.685;873512.4322;-30344.73106;0;0;0;1.605521114;0.505434335;998941.5561;1339509.83;7039171.667;-0.001135997;0;0;0;0;5.063460225;0;1.605521114;0.505434335;-1.653982475;-2.757375625;0.632129355;6.346017525;-27703.59657;5271.819141;0;0;86416.9;2163;16;0;16895.53188;;-27708.28324;-97.5607;1.573
17000;6861732.119;874170.0411;-30084.5765;0;0;0;1.605197766;0.505048026;999468.8272;1340037.105;7041942.515;-0.001135997;0;0;0;0;5.066959479;0;1.605197766;0.505048026;-1.657193473;-2.757696347;0.631837514;6.342806527;-27713.36076;5273.677204;0;0;86417;2163;16;0;16995.53012;;-27718.03931;-97.4034;1.568
17100;6861649.481;874827.6408;-29824.42157;0;0;0;1.604874897;0.50466202;999996.2839;1340564.565;7044714.339;-0.001135997;0;0;0;0;5.070461539;0;1.604874897;0.50466202;-1.660401943;-2.758016591;0.63154599;6.339598057;-27723.10909;5275.53225;0;0;86417.1;2163;16;0;17095.52836;;-27727.77965;-97.2466;1.566
17200;6861566.77;875485.2311;-29564.26629;0;0;0;1.604552506;0.504276319;1000523.926;1341092.211;7047487.136;-0.001135997;0;0;0;0;5.073966404;0;1.604552506;0.504276319;-1.663607887;-2.758336358;0.631254783;6.336392113;-27732.84165;5277.384295;0;0;86417.2;2163;16;0;17195.5266;;-27737.50431;-97.09;1.562
17300;6861483.986;876142.8121;-29304.11065;0;0;0;1.604230591;0.503890921;1001051.753;1341620.042;7050260.907;-0.001135997;0;0;0;0;5.077474078;0;1.604230591;0.503890921;-1.666811306;-2.758655647;0.630963893;6.333188694;-27742.55883;5279.233412;0;0;86417.3;2163;16;0;17295.52484;;-27747.21331;-96.9338;1.565
17400;6861401.13;876800.3838;-29043.95466;0;0;0;1.603909153;0.503505826;1001579.765;1342148.058;7053035.648;-0.001135997;0;0;0;0;5.080984562;0;1.603909153;0.503505826;-1.670012203;-2.758974461;0.630673319;6.329987797;-27752.25993;5281.079471;0;0;86417.4;2163;16;0;17395.52308;;-27756.90669;-96.7773;1.556
17500;6861318.201;877457.9463;-28783.79832;0;0;0;1.603588189;0.503121035;1002107.961;1342676.258;7055811.358;-0.001135997;0;0;0;0;5.084497855;0;1.603588189;0.503121035;-1.673210579;-2.759292801;0.630383062;6.326789421;-27761.94574;5282.922619;0;0;86417.5;2163;16;0;17495.52131;;-27766.58442;-96.6217;1.555
17600;6861235.199;878115.4994;-28523.64164;0;0;0;1.6032677;0.502736547;1002636.342;1343204.642;7058588.036;-0.001135997;0;0;0;0;5.088013961;0;1.6032677;0.502736547;-1.676406437;-2.759610666;0.630093121;6.323593563;-27771.61583;5284.762776;0;0;86417.6;2163;16;0;17595.51955;;-27776.24659;-96.4662;1.551
17700;6861152.125;878773.0431;-28263.48461;0;0;0;1.602947683;0.502352362;1003164.906;1343733.21;7061365.681;-0.001135997;0;0;0;0;5.09153288;0;1.602947683;0.502352362;-1.679599777;-2.75992806;0.629803495;6.320400223;-27781.27028;5286.599957;0;0;86417.7;2163;16;0;17695.51779;;-27785.89321;-96.3111;1.555
17800;6861068.978;879430.5776;-28003.32724;0;0;0;1.602628138;0.501968479;1003693.654;1344261.962;7064144.29;-0.001135997;0;0;0;0;5.095054614;0;1.602628138;0.501968479;-1.682790603;-2.760244981;0.629514185;6.317209397;-27790.90948;5288.434236;0;0;86417.8;2163;16;0;17795.51602;;-27795.52432;-96.1556;1.54
17900;6860985.758;880088.1027;-27743.16954;0;0;0;1.602309064;0.501584899;1004222.586;1344790.897;7066923.862;-0.001135997;0;0;0;0;5.098579164;0;1.602309064;0.501584899;-1.685978915;-2.760561432;0.62922519;6.314021085;-27800.53277;5290.265486;0;0;86417.9;2163;16;0;17895.51426;;-27805.13988;-96.0016;1.55
18000;6860902.466;880745.6185;-27483.01151;0;0;0;1.601990461;0.501201621;1004751.7;1345320.015;7069704.396;-0.001135997;0;0;0;0;5.102106532;0;1.601990461;0.501201621;-1.689164716;-2.760877413;0.62893651;6.310835284;-27810.14088;5292.093849;0;0;86418;2163;16;0;17995.5125;;-27814.74004;-95.8466;1.54
18100;6860819.1;881403.1249;-27222.85314;0;0;0;1.601672326;0.500818645;1005280.997;1345849.316;7072485.89;-0.001135997;0;0;0;0;5.105636718;0;1.601672326;0.500818645;-1.692348007;-2.761192925;0.628648144;6.307651993;-27819.73342;5293.919248;0;0;86418.1;2163;16;0;18095.51073;;-27824.3247;-95.6926;1.534
18200;6860735.663;882060.622;-26962.69445;0;0;0;1.601354659;0.50043597;1005810.476;1346378.799;7075268.342;-0.001135997;0;0;0;0;5.109169724;0;1.601354659;0.50043597;-1.695528791;-2.76150797;0.628360093;6.304471209;-27829.31043;5295.741692;0;0;86418.2;2163;16;0;18195.50896;;-27833.89396;-95.5392;1.545
18300;6860652.152;882718.1097;-26702.53543;0;0;0;1.601037459;0.500053597;1006340.137;1346908.464;7078051.751;-0.001135997;0;0;0;0;5.112705552;0;1.601037459;0.500053597;-1.69870707;-2.761822547;0.628072357;6.30129293;-27838.87234;5297.561265;0;0;86418.3;2163;16;0;18295.5072;;-27843.44788;-95.3847;1.53
18400;6860568.569;883375.588;-26442.3761;0;0;0;1.600720725;0.499671525;1006869.981;1347438.311;7080836.116;-0.001135997;0;0;0;0;5.116244203;0;1.600720725;0.499671525;-1.701882844;-2.762136659;0.627784934;6.298117156;-27848.41848;5299.377834;0;0;86418.4;2163;16;0;18395.50543;;-27852.98635;-95.2317;1.534
18500;6860484.913;884033.0569;-26182.21644;0;0;0;1.600404456;0.499289754;1007400.005;1347968.339;7083621.435;-0.001135997;0;0;0;0;5.119785678;0;1.600404456;0.499289754;-1.705056117;-2.762450307;0.627497825;6.294943883;-27857.94957;5301.191541;0;0;86418.5;2163;16;0;18495.50366;;-27862.50952;-95.0783;1.519
18600;6860401.184;884690.5165;-25922.05647;0;0;0;1.600088652;0.498908284;1007930.211;1348498.549;7086407.705;-0.001135997;0;0;0;0;5.123329979;0;1.600088652;0.498908284;-1.708226889;-2.76276349;0.627211029;6.291773111;-27867.46523;5303.002311;0;0;86418.6;2163;16;0;18595.50189;;-27872.01735;-94.9264;1.534
18700;6860317.383;885347.9667;-25661.89619;0;0;0;1.59977331;0.498527114;1008460.598;1349028.94;7089194.927;-0.001135997;0;0;0;0;5.126877108;0;1.59977331;0.498527114;-1.711395164;-2.76307621;0.626924547;6.288604836;-27876.96549;5304.810149;0;0;86418.7;2163;16;0;18695.50012;;-27881.50999;-94.773;1.524
18800;6860233.509;886005.4075;-25401.73561;0;0;0;1.599458431;0.498146245;1008991.166;1349559.511;7091983.098;-0.001135997;0;0;0;0;5.130427064;0;1.599458431;0.498146245;-1.714560942;-2.763388469;0.626638377;6.285439058;-27886.45079;5306.615143;0;0;86418.8;2163;16;0;18795.49835;;-27890.98729;-94.6206;1.513
18900;6860149.563;886662.8388;-25141.57471;0;0;0;1.599144013;0.497765676;1009521.913;1350090.263;7094772.217;-0.001135997;0;0;0;0;5.133979851;0;1.599144013;0.497765676;-1.717724226;-2.763700266;0.626352521;6.282275774;-27895.92044;5308.417156;0;0;86418.9;2163;16;0;18895.49658;;-27900.44935;-94.4693;1.52
19000;6860065.543;887320.2608;-24881.41352;0;0;0;1.598830055;0.497385406;1010052.841;1350621.194;7097562.282;-0.001135997;0;0;0;0;5.137535469;0;1.598830055;0.497385406;-1.720885018;-2.764011604;0.626066976;6.279114982;-27905.37517;5310.216332;0;0;86419;2163;16;0;18995.49481;;-27909.89628;-94.3173;1.517
19100;6859981.451;887977.6734;-24621.25203;0;0;0;1.598516557;0.497005436;1010583.949;1351152.306;7100353.291;-0.001135997;0;0;0;0;5.14109392;0;1.598516557;0.497005436;-1.724043319;-2.764322482;0.625781744;6.275956681;-27914.81462;5312.0126;0;0;86419.1;2163;16;0;19095.49304;;-27919.32801;-94.1656;1.515
19200;6859897.287;888635.0765;-24361.09024;0;0;0;1.598203517;0.496625766;1011115.236;1351683.597;7103145.244;-0.001135997;0;0;0;0;5.144655205;0;1.598203517;0.496625766;-1.727199132;-2.764632902;0.625496823;6.272800868;-27924.23882;5313.805966;0;0;86419.2;2163;16;0;19195.49127;;-27928.74457;-94.0141;1.502
19300;6859813.049;889292.4702;-24100.92816;0;0;0;1.597890934;0.496246395;1011646.702;1352215.067;7105938.139;-0.001135997;0;0;0;0;5.148219326;0;1.597890934;0.496246395;-1.730352458;-2.764942866;0.625212215;6.269647542;-27933.64817;5315.596505;0;0;86419.3;2163;16;0;19295.4895;;-27938.14598;-93.8639;1.514
19400;6859728.739;889949.8544;-23840.76579;0;0;0;1.597578808;0.495867323;1012178.348;1352746.716;7108731.973;-0.001135997;0;0;0;0;5.151786284;0;1.597578808;0.495867323;-1.733503299;-2.765252372;0.624927917;6.266496701;-27943.04201;5317.384093;0;0;86419.4;2163;16;0;19395.48772;;-27947.53237;-93.7125;1.497
19500;6859644.357;890607.2292;-23580.60313;0;0;0;1.597267137;0.495488549;1012710.172;1353278.544;7111526.746;-0.001135997;0;0;0;0;5.155356081;0;1.597267137;0.495488549;-1.736651657;-2.765561424;0.624643931;6.263348343;-27952.42107;5319.168869;0;0;86419.5;2163;16;0;19495.48595;;-27956.90362;-93.5628;1.509
19600;6859559.901;891264.5946;-23320.44019;0;0;0;1.596955921;0.495110074;1013242.174;1353810.55;7114322.457;-0.001135997;0;0;0;0;5.158928717;0;1.596955921;0.495110074;-1.739797535;-2.765870021;0.624360256;6.260202465;-27961.78497;5320.950759;0;0;86419.6;2163;16;0;19595.48417;;-27966.2599;-93.4119;1.497
19700;6859475.373;891921.9505;-23060.27698;0;0;0;1.596645159;0.494731897;1013774.354;1354342.734;7117119.103;-0.001135997;0;0;0;0;5.162504196;0;1.596645159;0.494731897;-1.742940933;-2.766178165;0.624076891;6.257059067;-27971.13373;5322.72977;0;0;86419.7;2163;16;0;19695.4824;;-27975.60109;-93.2622;1.498
19800;6859390.773;892579.2969;-22800.11348;0;0;0;1.596334849;0.494354018;1014306.712;1354875.096;7119916.683;-0.001135997;0;0;0;0;5.166082517;0;1.596334849;0.494354018;-1.746081854;-2.766485857;0.623793836;6.253918146;-27980.4678;5324.505984;0;0;86419.8;2163;16;0;19795.48062;;-27984.92731;-93.1124;1.488
19900;6859306.099;893236.6339;-22539.94971;0;0;0;1.596024991;0.493976437;1014839.247;1355407.635;7122715.196;-0.001135997;0;0;0;0;5.169663683;0;1.596024991;0.493976437;-1.749220301;-2.766793096;0.623511092;6.250779699;-27989.78649;5326.279273;0;0;86419.9;2163;16;0;19895.47885;;-27994.23855;-92.9636;1.497
20000;6859221.353;893893.9614;-22279.78567;0;0;0;1.595715584;0.493599154;1015371.96;1355940.351;7125514.64;-0.001135997;0;0;0;0;5.173247694;0;1.595715584;0.493599154;-1.752356274;-2.767099886;0.623228657;6.247643726;-27999.09052;5328.049771;0;0;86420;2163;16;0;19995.47707;;-28003.53491;-92.8139;1.487
20100;6859136.534;894551.2794;-22019.62137;0;0;0;1.595406627;0.493222168;1015904.85;1356473.245;7128315.014;-0.001135997;0;0;0;0;5.176834554;0;1.595406627;0.493222168;-1.755489776;-2.767406225;0.622946532;6.244510224;-28008.37956;5329.817415;0;0;86420.1;2163;16;0;20095.47529;;-28012.8163;-92.6652;1.482
20200;6859051.643;895208.5879;-21759.4568;0;0;0;1.595098119;0.492845478;1016437.916;1357006.315;7131116.315;-0.001135997;0;0;0;0;5.180424262;0;1.595098119;0.492845478;-1.758620809;-2.767712117;0.622664716;6.241379191;-28017.65356;5331.582199;0;0;86420.2;2163;16;0;20195.47351;;-28022.08282;-92.517;1.492
20300;6858966.679;895865.8869;-21499.29196;0;0;0;1.594790059;0.492469086;1016971.158;1357539.561;7133918.544;-0.001135997;0;0;0;0;5.18401682;0;1.594790059;0.492469086;-1.761749374;-2.76801756;0.62238321;6.238250626;-28026.91301;5333.344213;0;0;86420.3;2163;16;0;20295.47174;;-28031.33452;-92.3678;1.472
20400;6858881.642;896523.1763;-21239.12688;0;0;0;1.594482446;0.49209299;1017504.577;1358072.984;7136721.697;-0.001135997;0;0;0;0;5.187612231;0;1.594482446;0.49209299;-1.764875474;-2.768322556;0.622102012;6.235124526;-28036.15719;5335.103323;0;0;86420.4;2163;16;0;20395.46996;;-28040.5713;-92.2206;1.482
20500;6858796.533;897180.4563;-20978.96153;0;0;0;1.594175279;0.491717191;1018038.171;1358606.582;7139525.775;-0.001135997;0;0;0;0;5.191210495;0;1.594175279;0.491717191;-1.767999111;-2.768627107;0.621821122;6.232000889;-28045.38687;5336.859672;0;0;86420.5;2163;16;0;20495.46818;;-28049.79336;-92.0724;1.471
20600;6858711.351;897837.7268;-20718.79594;0;0;0;1.593868558;0.491341688;1018571.941;1359140.355;7142330.774;-0.001135997;0;0;0;0;5.194811614;0;1.593868558;0.491341688;-1.771120286;-2.768931212;0.621540541;6.228879714;-28054.60167;5338.61319;0;0;86420.6;2163;16;0;20595.4664;;-28059.0006;-91.9253;1.482
20700;6858626.096;898494.9877;-20458.63009;0;0;0;1.593562281;0.490966481;1019105.886;1359674.304;7145136.695;-0.001135997;0;0;0;0;5.198415589;0;1.593562281;0.490966481;-1.774239002;-2.769234873;0.621260268;6.225760998;-28063.80157;5340.363873;0;0;86420.7;2163;16;0;20695.46461;;-28068.19313;-91.7771;1.466
20800;6858540.769;899152.2391;-20198.464;0;0;0;1.593256447;0.490591569;1019640.006;1360208.428;7147943.534;-0.001135997;0;0;0;0;5.202022422;0;1.593256447;0.490591569;-1.77735526;-2.769538091;0.620980303;6.22264474;-28072.98704;5342.11181;0;0;86420.8;2163;16;0;20795.46283;;-28077.37084;-91.6305;1.461
20900;6858455.369;899809.481;-19938.29767;0;0;0;1.592951056;0.490216953;1020174.301;1360742.727;7150751.292;-0.001135997;0;0;0;0;5.205632115;0;1.592951056;0.490216953;-1.780469062;-2.769840866;0.620700645;6.219530938;-28082.15739;5343.85687;0;0;86420.9;2163;16;0;20895.46105;;-28086.53389;-91.4844;1.477
21000;6858369.896;900466.7133;-19678.1311;0;0;0;1.592646107;0.489842632;1020708.77;1361277.199;7153559.965;-0.001135997;0;0;0;0;5.20924467;0;1.592646107;0.489842632;-1.783580411;-2.770143201;0.620421294;6.216419589;-28091.31335;5345.599191;0;0;86421;2163;16;0;20995.45927;;-28095.68233;-91.3367;1.455
21100;6858284.351;901123.936;-19417.96429;0;0;0;1.592341598;0.489468606;1021243.413;1361811.846;7156369.554;-0.001135997;0;0;0;0;5.212860086;0;1.592341598;0.489468606;-1.786689308;-2.770445094;0.62014225;6.213310692;-28100.45456;5347.338706;0;0;86421.1;2163;16;0;21095.45748;;-28104.816;-91.1912;1.462
21200;6858198.733;901781.1492;-19157.79725;0;0;0;1.592037529;0.489094875;1021778.23;1362346.667;7159180.056;-0.001135997;0;0;0;0;5.216478367;0;1.592037529;0.489094875;-1.789795756;-2.770746549;0.619863513;6.210204244;-28109.581;5349.07541;0;0;86421.2;2163;16;0;21195.4557;;-28113.93512;-91.045;1.46
21300;6858113.042;902438.3529;-18897.62998;0;0;0;1.591733899;0.488721438;1022313.22;1362881.661;7161991.469;-0.001135997;0;0;0;0;5.220099514;0;1.591733899;0.488721438;-1.792899755;-2.771047564;0.619585082;6.207100245;-28118.69316;5350.809396;0;0;86421.3;2163;16;0;21295.45392;;-28123.03962;-90.899;1.451
21400;6858027.279;903095.5469;-18637.46249;0;0;0;1.591430707;0.488348295;1022848.384;1363416.829;7164803.794;-0.001135997;0;0;0;0;5.223723528;0;1.591430707;0.488348295;-1.795967532;-2.771348142;0.619306958;6.204032468;-28127.79032;5352.540527;0;0;86421.4;2163;16;0;21395.45213;;-28132.12952;-90.7539;1.455
21500;6857941.443;903752.7314;-18377.29477;0;0;0;1.591127953;0.487975447;1023383.72;1363952.169;7167617.027;-0.001135997;0;0;0;0;5.227350411;0;1.591127953;0.487975447;-1.79903002;-2.771648283;0.619029139;6.20096998;-28136.8732;5354.268942;0;0;86421.5;2163;16;0;21495.45035;;-28141.20491;-90.6084;1.451
21600;6857855.534;904409.9063;-18117.12683;0;0;0;1.590825634;0.487602892;1023919.23;1364487.682;7170431.168;-0.001135997;0;0;0;0;5.230980164;0;1.590825634;0.487602892;-1.802090096;-2.771947988;0.618751626;6.197909904;-28145.94149;5355.99458;0;0;86421.6;2163;16;0;21595.44856;;-28150.26575;-90.4633;1.439
21700;6857769.553;905067.0716;-17856.95867;0;0;0;1.590523751;0.48723063;1024454.911;1365023.368;7173246.215;-0.001135997;0;0;0;0;5.23461279;0;1.590523751;0.48723063;-1.80514776;-2.772247258;0.618474418;6.19485224;-28154.99511;5357.717427;0;0;86421.7;2163;16;0;21695.44677;;-28159.31208;-90.3194;1.456
21800;6857683.499;905724.2272;-17596.7903;0;0;0;1.590222302;0.486858662;1024990.765;1365559.226;7176062.166;-0.001135997;0;0;0;0;5.238248289;0;1.590222302;0.486858662;-1.808203016;-2.772546093;0.618197515;6.191796984;-28164.03458;5359.437581;0;0;86421.8;2163;16;0;21795.44498;;-28168.34402;-90.1738;1.435
21900;6857597.372;906381.3733;-17336.62172;0;0;0;1.589921287;0.486486987;1025526.791;1366095.256;7178879.021;-0.001135997;0;0;0;0;5.241886663;0;1.589921287;0.486486987;-1.811255865;-2.772844495;0.617920918;6.188744135;-28173.05918;5361.154905;0;0;86421.9;2163;16;0;21895.4432;;-28177.3614;-90.0303;1.44
22000;6857511.173;907038.5098;-17076.45293;0;0;0;1.589620705;0.486115605;1026062.988;1366631.457;7181696.778;-0.001135997;0;0;0;0;5.245527914;0;1.589620705;0.486115605;-1.814306308;-2.773142466;0.617644624;6.185693692;-28182.06964;5362.869539;0;0;86422;2163;16;0;21995.44141;;-28186.36443;-89.8863;1.439
22100;6857424.901;907695.6366;-16816.28393;0;0;0;1.589320554;0.485744516;1026599.357;1367167.829;7184515.435;-0.001135997;0;0;0;0;5.249172044;0;1.589320554;0.485744516;-1.817354348;-2.773440004;0.617368635;6.182645652;-28191.06563;5364.581418;0;0;86422.1;2163;16;0;22095.43962;;-28195.35306;-89.7424;1.436
22200;6857338.556;908352.7538;-16556.11474;0;0;0;1.589020834;0.485373719;1027135.897;1367704.373;7187334.99;-0.001135997;0;0;0;0;5.252819054;0;1.589020834;0.485373719;-1.820399988;-2.773737112;0.617092951;6.179600012;-28200.04708;5366.290532;0;0;86422.2;2163;16;0;22195.43783;;-28204.3273;-89.5988;1.428
22300;6857252.139;909009.8614;-16295.94534;0;0;0;1.588721545;0.485003213;1027672.607;1368241.087;7190155.444;-0.001135997;0;0;0;0;5.256468945;0;1.588721545;0.485003213;-1.823443228;-2.774033789;0.616817569;6.176556772;-28209.01451;5367.996976;0;0;86422.3;2163;16;0;22295.43604;;-28213.28718;-89.456;1.435
22400;6857165.649;909666.9593;-16035.77575;0;0;0;1.588422684;0.484633;1028209.488;1368777.972;7192976.793;-0.001135997;0;0;0;0;5.260121719;0;1.588422684;0.484633;-1.826484071;-2.774330038;0.616542492;6.173515929;-28217.96717;5369.700613;0;0;86422.4;2163;16;0;22395.43425;;-28222.23278;-89.3125;1.425
22500;6857079.087;910324.0476;-15775.60597;0;0;0;1.588124252;0.484263078;1028746.539;1369315.027;7195799.037;-0.001135997;0;0;0;0;5.263777379;0;1.588124252;0.484263078;-1.829522518;-2.774625859;0.616267717;6.170477482;-28226.90583;5371.401583;0;0;86422.5;2163;16;0;22495.43246;;-28231.16403;-89.17;1.423
22600;6856992.452;910981.1262;-15515.436;0;0;0;1.587826247;0.483893448;1029283.761;1369852.252;7198622.174;-0.001135997;0;0;0;0;5.267435925;0;1.587826247;0.483893448;-1.832558573;-2.774921253;0.615993246;6.167441427;-28235.83016;5373.099825;0;0;86422.6;2163;16;0;22595.43066;;-28240.08103;-89.0277;1.419
22700;6856905.744;911638.1952;-15255.26585;0;0;0;1.587528669;0.483524109;1029821.151;1370389.647;7201446.202;-0.001135997;0;0;0;0;5.271097359;0;1.587528669;0.483524109;-1.835592236;-2.775216221;0.615719077;6.164407764;-28244.74009;5374.795328;0;0;86422.7;2163;16;0;22695.42887;;-28248.9838;-88.8858;1.425
22800;6856818.963;912295.2545;-14995.09551;0;0;0;1.587231516;0.483155061;1030358.712;1370927.211;7204271.121;-0.001135997;0;0;0;0;5.274761683;0;1.587231516;0.483155061;-1.838623509;-2.775510763;0.615445211;6.161376491;-28253.6361;5376.488182;0;0;86422.8;2163;16;0;22795.42708;;-28257.87238;-88.7433;1.418
22900;6856732.11;912952.3041;-14734.92499;0;0;0;1.586934788;0.482786303;1030896.441;1371464.945;7207096.929;-0.001135997;0;0;0;0;5.278428899;0;1.586934788;0.482786303;-1.841652396;-2.77580488;0.615171647;6.158347604;-28262.51748;5378.178254;0;0;86422.9;2163;16;0;22895.42529;;-28266.74671;-88.6015;1.409
23000;6856645.184;913609.344;-14474.75429;0;0;0;1.586638485;0.482417836;1031434.34;1372002.847;7209923.624;-0.001135997;0;0;0;0;5.282099007;0;1.586638485;0.482417836;-1.844678897;-2.776098574;0.614898385;6.155321103;-28271.38497;5379.865682;0;0;86423;2163;16;0;22995.42349;;-28275.60686;-88.4606;1.413
23100;6856558.186;914266.3743;-14214.58342;0;0;0;1.586342604;0.482049659;1031972.406;1372540.918;7212751.205;-0.001135997;0;0;0;0;5.285772011;0;1.586342604;0.482049659;-1.847703015;-2.776391845;0.614625424;6.152296985;-28280.23825;5381.550405;0;0;86423.1;2163;16;0;23095.4217;;-28284.45292;-88.3193;1.414
