Elapsed Time (ms);ECEF X (m);ECEF Y (m);ECEF Z (m);ECEF Error X (m);ECEF Error Y (m);ECEF Error Z (m);Body Azimuth (rad);Body Elevation (rad);Range (m);PSR (m);ADR;Clock Correction (s);Clock Noise (m);Delta Af0 (s);Delta Af1 (s/s);Iono Correction (m);Tropo Correction (m);PSR Offset (m);Receiver Antenna Azimuth (rad);Receiver Antenna Elevation (rad);Receiver Antenna Gain (dBi);SV Antenna Azimuth (rad);SV Antenna Elevation (rad);Relative Power Level (incl. Receiver Antenna gain) (dB);Doppler Frequency (Hz);PSR Change Rate (m/s);Receiver Carrier Phase Offset (rad);Satellite Carrier Phase Offset (rad);GPS TOW;GPS Week Number;SBAS t0;Calibration offset (m);PSR satellite time (ms);;Doppler;Drift;Jitter
30500;6906227.492;-119420.5397;0.102365529;0;0;0;-1.57079547;1.348399589;541423.0522;881988.8126;4634882.493;-0.001135997;0;0;0;0;2.525136504;0;-1.57079547;1.348399589;4.362880277;1.32E-06;1.365689584;12.36288028;7593.043716;-1444.908176;0;0;86430.5;2163;16;0;30497.058;;7571.471446;-431.17997;-3.4331
30600;6906239.737;-118711.154;0.102714082;0;0;0;-1.570795462;1.349682875;541278.9719;881844.7318;4634125.343;-0.001135997;0;0;0;0;2.52441113;0;-1.570795462;1.349682875;4.366556621;1.32E-06;1.366870153;12.36655662;7549.942657;-1436.706318;0;0;86430.6;2163;16;0;30597.05848;;7528.353449;-431.52328;-3.4173
30700;6906251.908;-118001.7671;0.103062719;0;0;0;-1.570795453;1.350966815;541135.7121;881701.4715;4633372.506;-0.001135997;0;0;0;0;2.523689957;0;-1.570795453;1.350966815;4.370234839;1.33E-06;1.368051377;12.37023484;7506.80729;-1428.49793;0;0;86430.7;2163;16;0;30697.05896;;7485.201121;-431.86501;-3.4001
30800;6906264.007;-117292.3789;0.10341144;0;0;0;-1.570795445;1.352251407;540993.2734;881559.0324;4632623.983;-0.001135997;0;0;0;0;2.522972988;0;-1.570795445;1.352251407;4.373914922;1.34E-06;1.369233251;12.37391492;7463.637579;-1420.283007;0;0;86430.8;2163;16;0;30797.05944;;7442.01462;-432.20502;-3.3853
30900;6906276.033;-116582.9895;0.103760245;0;0;0;-1.570795437;1.353536645;540851.6566;881417.4151;4631879.779;-0.001135997;0;0;0;0;2.522260227;0;-1.570795437;1.353536645;4.37759686;1.35E-06;1.370415773;12.37759686;7420.433882;-1412.061617;0;0;86430.9;2163;16;0;30897.05991;;7398.794118;-432.54355;-3.3673
31000;6906287.986;-115873.599;0.104109134;0;0;0;-1.570795428;1.354822529;540710.8622;881276.6203;4631139.897;-0.001135997;0;0;0;0;2.521551674;0;-1.570795428;1.354822529;4.381280644;1.36E-06;1.37159894;12.38128064;7377.196206;-1403.833761;0;0;86431;2163;16;0;30997.06038;;7355.539763;-432.88028;-3.3523
31100;6906299.866;-115164.2072;0.104458107;0;0;0;-1.57079542;1.356109053;540570.891;881136.6486;4630404.341;-0.001135997;0;0;0;0;2.520847333;0;-1.57079542;1.356109053;4.384966265;1.37E-06;1.372782748;12.38496626;7333.924721;-1395.599471;0;0;86431.1;2163;16;0;31097.06084;;7312.251735;-433.21551;-3.3359
31200;6906311.673;-114454.8142;0.104807165;0;0;0;-1.570795411;1.357396215;540431.7434;880997.5006;4629673.114;-0.001135997;0;0;0;0;2.520147206;0;-1.570795411;1.357396215;4.388653713;1.38E-06;1.373967193;12.38865371;7290.619728;-1387.358805;0;0;86431.2;2163;16;0;31197.06131;;7268.930184;-433.5491;-3.3175
31300;6906323.408;-113745.42;0.105156306;0;0;0;-1.570795402;1.358684012;540293.4203;880859.177;4628946.218;-0.001135997;0;0;0;0;2.519451295;0;-1.570795402;1.358684012;4.39234298;1.38E-06;1.375152273;12.39234298;7247.281204;-1379.111758;0;0;86431.3;2163;16;0;31297.06177;;7225.575274;-433.88085;-3.3038
31400;6906335.07;-113036.0247;0.105505531;0;0;0;-1.570795393;1.359972441;540155.9222;880721.6785;4628223.658;-0.001135997;0;0;0;0;2.518759604;0;-1.570795393;1.359972441;4.396034055;1.39E-06;1.376337985;12.39603405;7203.909505;-1370.858398;0;0;86431.4;2163;16;0;31397.06223;;7182.187189;-434.21123;-3.2844
31500;6906346.658;-112326.6282;0.10585484;0;0;0;-1.570795384;1.361261497;540019.2497;880585.0056;4627505.437;-0.001135997;0;0;0;0;2.518072134;0;-1.570795384;1.361261497;4.399726929;1.40E-06;1.377524324;12.39972693;7160.504653;-1362.598729;0;0;86431.5;2163;16;0;31497.06268;;7138.766066;-434.53967;-3.2697
31600;6906358.174;-111617.2305;0.106204233;0;0;0;-1.570795375;1.362551178;539883.4035;880449.159;4626791.559;-0.001135997;0;0;0;0;2.517388888;0;-1.570795375;1.362551178;4.403421593;1.41E-06;1.378711289;12.40342159;7117.066804;-1354.332782;0;0;86431.6;2163;16;0;31597.06314;;7095.312099;-434.86664;-3.2518
31700;6906369.618;-110907.8317;0.10655371;0;0;0;-1.570795366;1.36384148;539748.3842;880314.1392;4626082.025;-0.001135997;0;0;0;0;2.516709868;0;-1.570795366;1.36384148;4.407118037;1.42E-06;1.379898874;12.40711804;7073.596279;-1346.060616;0;0;86431.7;2163;16;0;31697.06359;;7051.825435;-435.19182;-3.2355
31800;6906380.988;-110198.4317;0.106903272;0;0;0;-1.570795357;1.365132401;539614.1924;880179.947;4625376.84;-0.001135997;0;0;0;0;2.516035077;0;-1.570795357;1.365132401;4.410816252;1.43E-06;1.381087078;12.41081625;7030.093066;-1337.78223;0;0;86431.8;2163;16;0;31797.06404;;7008.306253;-435.51537;-3.2182
31900;6906392.285;-109489.0305;0.107252917;0;0;0;-1.570795347;1.366423936;539480.8288;880046.583;4624676.008;-0.001135997;0;0;0;0;2.515364517;0;-1.570795347;1.366423936;4.414516228;1.44E-06;1.382275897;12.41451623;6986.557502;-1329.497687;0;0;86431.9;2163;16;0;31897.06448;;6964.754716;-435.83719;-3.2009
32000;6906403.51;-108779.6283;0.107602646;0;0;0;-1.570795338;1.367716083;539348.2939;879914.0477;4623979.53;-0.001135997;0;0;0;0;2.51469819;0;-1.570795338;1.367716083;4.418217955;1.45E-06;1.383465327;12.41821796;6942.989625;-1321.206996;0;0;86432;2163;32;0;31997.06492;;6921.170997;-436.15728;-3.1845
32100;6906414.662;-108070.2249;0.107952459;0;0;0;-1.570795328;1.369008837;539216.5884;879782.3418;4623287.411;-0.001135997;0;0;0;0;2.514036099;0;-1.570795328;1.369008837;4.421921424;1.46E-06;1.384655364;12.42192142;6899.389607;-1312.910188;0;0;86432.1;2163;32;0;32097.06536;;6877.555269;-436.47573;-3.1678
32200;6906425.741;-107360.8204;0.108302356;0;0;0;-1.570795318;1.370302196;539085.7129;879651.4659;4622599.653;-0.001135997;0;0;0;0;2.513378247;0;-1.570795318;1.370302196;4.425626626;1.47E-06;1.385846007;12.42562663;6855.757742;-1304.607321;0;0;86432.2;2163;32;0;32197.0658;;6833.907696;-436.79251;-3.1487
32300;6906436.747;-106651.4147;0.108652337;0;0;0;-1.570795308;1.371596157;538955.6679;879521.4205;4621916.26;-0.001135997;0;0;0;0;2.512724635;0;-1.570795308;1.371596157;4.429333549;1.48E-06;1.387037251;12.42933355;6812.094041;-1296.298394;0;0;86432.3;2163;32;0;32297.06623;;6790.228445;-437.10738;-3.1332
32400;6906447.68;-105942.008;0.109002402;0;0;0;-1.570795298;1.372890715;538826.4542;879392.2064;4621237.235;-0.001135997;0;0;0;0;2.512075265;0;-1.570795298;1.372890715;4.433042186;1.49E-06;1.388229092;12.43304219;6768.39884;-1287.983474;0;0;86432.4;2163;32;0;32397.06666;;6746.517707;-437.4207;-3.1151
32500;6906458.541;-105232.6002;0.109352551;0;0;0;-1.570795288;1.374185868;538698.0722;879263.824;4620562.582;-0.001135997;0;0;0;0;2.511430141;0;-1.570795288;1.374185868;4.436752525;1.50E-06;1.389421528;12.43675253;6724.672174;-1279.662566;0;0;86432.5;2163;32;0;32497.06709;;6702.775637;-437.73221;-3.0978
32600;6906469.328;-104523.1913;0.109702784;0;0;0;-1.570795277;1.375481612;538570.5226;879136.2741;4619892.302;-0.001135997;0;0;0;0;2.510789264;0;-1.570795277;1.375481612;4.440464558;1.51E-06;1.390614556;12.44046456;6680.914245;-1271.335709;0;0;86432.6;2163;32;0;32597.06752;;6659.002416;-438.04199;-3.0805
32700;6906480.043;-103813.7813;0.1100531;0;0;0;-1.570795267;1.376777943;538443.806;879009.5571;4619226.4;-0.001135997;0;0;0;0;2.510152637;0;-1.570795267;1.376777943;4.444178273;1.52E-06;1.39180817;12.44417827;6637.125323;-1263.002955;0;0;86432.7;2163;32;0;32697.06794;;6615.198217;-438.35004;-3.0622
32800;6906490.685;-103104.3702;0.110403501;0;0;0;-1.570795256;1.378074859;538317.923;878883.6737;4618564.878;-0.001135997;0;0;0;0;2.509520262;0;-1.570795256;1.378074859;4.447893663;1.53E-06;1.393002369;12.44789366;6593.305422;-1254.664305;0;0;86432.8;2163;32;0;32797.06836;;6571.363213;-438.65626;-3.0453
32900;6906501.254;-102394.958;0.110753986;0;0;0;-1.570795245;1.379372355;538192.8741;878758.6244;4617907.74;-0.001135997;0;0;0;0;2.508892141;0;-1.570795245;1.379372355;4.451610716;1.54E-06;1.394197149;12.45161072;6549.454905;-1246.319829;0;0;86432.9;2163;32;0;32897.06878;;6527.497587;-438.96079;-3.0279
33000;6906511.75;-101685.5448;0.111104555;0;0;0;-1.570795234;1.380670428;538068.66;878634.4099;4617254.988;-0.001135997;0;0;0;0;2.508268276;0;-1.570795234;1.380670428;4.455329422;1.55E-06;1.395392505;12.45532942;6505.573787;-1237.96953;0;0;86433;2163;32;0;32997.06919;;6483.601508;-439.26358;-3.009
33100;6906522.173;-100976.1306;0.111455207;0;0;0;-1.570795223;1.381969076;537945.2811;878511.0307;4616606.626;-0.001135997;0;0;0;0;2.507648671;0;-1.570795223;1.381969076;4.459049773;1.57E-06;1.396588436;12.45904977;6461.662279;-1229.613447;0;0;86433.1;2163;32;0;33097.0696;;6439.67515;-439.56448;-2.9922
33200;6906532.524;-100266.7153;0.111805944;0;0;0;-1.570795212;1.383268293;537822.7382;878388.4874;4615962.657;-0.001135997;0;0;0;0;2.507033326;0;-1.570795212;1.383268293;4.462771757;1.58E-06;1.397784937;12.46277176;6417.720667;-1221.251637;0;0;86433.2;2163;32;0;33197.07001;;6395.718702;-439.8637;-2.9734
33300;6906542.802;-99557.29894;0.112156764;0;0;0;-1.5707952;1.384568078;537701.0317;878266.7806;4615323.083;-0.001135997;0;0;0;0;2.506422245;0;-1.5707952;1.384568078;4.466495365;1.59E-06;1.398982005;12.46649536;6373.748962;-1212.884099;0;0;86433.3;2163;32;0;33297.07042;;6351.732332;-440.16104;-2.9564
33400;6906553.007;-98847.88158;0.112507668;0;0;0;-1.570795189;1.385868425;537580.1623;878145.9108;4614687.908;-0.001135997;0;0;0;0;2.505815429;0;-1.570795189;1.385868425;4.470220586;1.60E-06;1.400179636;12.47022059;6329.747519;-1204.510903;0;0;86433.4;2163;32;0;33397.07082;;6307.716228;-440.45668;-2.9376
33500;6906563.139;-98138.46318;0.112858657;0;0;0;-1.570795177;1.387169333;537460.1304;878025.8786;4614057.134;-0.001135997;0;0;0;0;2.50521288;0;-1.570795177;1.387169333;4.473947412;1.61E-06;1.401377826;12.47394741;6285.71636;-1196.132052;0;0;86433.5;2163;32;0;33497.07122;;6263.67056;-440.75044;-2.9203
33600;6906573.198;-97429.04378;0.113209729;0;0;0;-1.570795165;1.388470796;537340.9367;877906.6846;4613430.765;-0.001135997;0;0;0;0;2.504614601;0;-1.570795165;1.388470796;4.47767583;1.62E-06;1.402576573;12.47767583;6241.655715;-1187.74759;0;0;86433.6;2163;32;0;33597.07162;;6219.595516;-441.04247;-2.9012
33700;6906583.184;-96719.62336;0.113560885;0;0;0;-1.570795153;1.389772813;537222.5818;877788.3293;4612808.804;-0.001135997;0;0;0;0;2.504020595;0;-1.570795153;1.389772813;4.481405833;1.64E-06;1.403775873;12.48140583;6197.565858;-1179.35757;0;0;86433.7;2163;32;0;33697.07201;;6175.491269;-441.33259;-2.8834
33800;6906593.097;-96010.20195;0.113912125;0;0;0;-1.57079514;1.391075378;537105.0661;877670.8132;4612191.253;-0.001135997;0;0;0;0;2.503430862;0;-1.57079514;1.391075378;4.485137408;1.65E-06;1.404975722;12.48513741;6153.446806;-1170.961993;0;0;86433.8;2163;32;0;33797.07241;;6131.35801;-441.62093;-2.8657
33900;6906602.938;-95300.77954;0.114263449;0;0;0;-1.570795128;1.39237849;536988.3902;877554.137;4611578.116;-0.001135997;0;0;0;0;2.502845406;0;-1.570795128;1.39237849;4.488870547;1.66E-06;1.406176117;12.48887055;6109.298922;-1162.56093;0;0;86433.9;2163;32;0;33897.07279;;6087.195917;-441.9075;-2.846
34000;6906612.706;-94591.35615;0.114614856;0;0;0;-1.570795115;1.393682143;536872.5547;877438.3012;4610969.394;-0.001135997;0;0;0;0;2.502264228;0;-1.570795115;1.393682143;4.492605239;1.67E-06;1.407377054;12.49260524;6065.122241;-1154.154387;0;0;86434;2163;32;0;33997.07318;;6043.005167;-442.1921;-2.8289
34100;6906622.401;-93881.93178;0.114966348;0;0;0;-1.570795102;1.394986335;536757.5602;877323.3063;4610365.092;-0.001135997;0;0;0;0;2.50168733;0;-1.570795102;1.394986335;4.496341474;1.69E-06;1.408578529;12.49634147;6020.91697;-1145.742404;0;0;86434.1;2163;32;0;34097.07356;;5998.785957;-442.47499;-2.8098
34200;6906632.023;-93172.50644;0.115317923;0;0;0;-1.570795089;1.396291062;536643.4071;877209.1529;4609765.212;-0.001135997;0;0;0;0;2.501114715;0;-1.570795089;1.396291062;4.50007924;1.70E-06;1.409780539;12.50007924;5976.683395;-1137.325034;0;0;86434.2;2163;32;0;34197.07395;;5954.538458;-442.75597;-2.791
34300;6906641.572;-92463.08014;0.115669583;0;0;0;-1.570795076;1.39759632;536530.096;877095.8415;4609169.756;-0.001135997;0;0;0;0;2.500546385;0;-1.570795076;1.39759632;4.50381853;1.71E-06;1.41098308;12.50381853;5932.421554;-1128.902286;0;0;86434.3;2163;32;0;34297.07432;;5910.262861;-443.03507;-2.773
34400;6906651.049;-91753.65288;0.116021326;0;0;0;-1.570795062;1.398902106;536417.6274;876983.3726;4608578.729;-0.001135997;0;0;0;0;2.499982341;0;-1.570795062;1.398902106;4.50755933;1.73E-06;1.41218615;12.50755933;5888.131787;-1120.474224;0;0;86434.4;2163;32;0;34397.0747;;5865.959354;-443.31237;-2.7537
34500;6906660.452;-91044.22468;0.116373153;0;0;0;-1.570795049;1.400208416;536306.0019;876871.7468;4607992.131;-0.001135997;0;0;0;0;2.499422586;0;-1.570795049;1.400208416;4.511301633;1.74E-06;1.413389743;12.51130163;5843.814153;-1112.040858;0;0;86434.5;2163;32;0;34497.07507;;5821.628117;-443.58774;-2.7352
34600;6906669.783;-90334.79553;0.116725064;0;0;0;-1.570795035;1.401515246;536195.22;876760.9646;4607409.967;-0.001135997;0;0;0;0;2.498867123;0;-1.570795035;1.401515246;4.515045426;1.76E-06;1.414593857;12.51504543;5799.468852;-1103.602228;0;0;86434.6;2163;32;0;34597.07544;;5777.269343;-443.86126;-2.7169
34700;6906679.041;-89625.36546;0.117077059;0;0;0;-1.570795021;1.402822594;536085.2822;876651.0266;4606832.238;-0.001135997;0;0;0;0;2.498315952;0;-1.570795021;1.402822594;4.518790701;1.77E-06;1.415798488;12.5187907;5755.096186;-1095.158391;0;0;86434.7;2163;32;0;34697.07581;;5732.883217;-444.13295;-2.698
34800;6906688.226;-88915.93445;0.117429138;0;0;0;-1.570795006;1.404130454;535976.1891;876541.9331;4606258.948;-0.001135997;0;0;0;0;2.497769075;0;-1.570795006;1.404130454;4.522537445;1.78E-06;1.417003631;12.52253745;5710.69618;-1086.70935;0;0;86434.8;2163;32;0;34797.07617;;5688.469922;-444.40275;-2.6778
34900;6906697.338;-88206.50253;0.117781301;0;0;0;-1.570794992;1.405438824;535867.9411;876433.6849;4605690.1;-0.001135997;0;0;0;0;2.497226496;0;-1.570794992;1.405438824;4.52628565;1.80E-06;1.418209285;12.52628565;5666.269176;-1078.255173;0;0;86434.9;2163;32;0;34897.07653;;5644.029647;-444.67053;-2.6597
35000;6906706.377;-87497.0697;0.118133547;0;0;0;-1.570794977;1.4067477;535760.5388;876326.2823;4605125.695;-0.001135997;0;0;0;0;2.496688216;0;-1.570794977;1.4067477;4.530035303;1.81E-06;1.419415445;12.5300353;5621.815253;-1069.795872;0;0;86435;2163;32;0;34997.07689;;5599.562594;-444.9365;-2.6411
35100;6906715.344;-86787.63597;0.118485877;0;0;0;-1.570794962;1.408057079;535653.9826;876219.7259;4604565.738;-0.001135997;0;0;0;0;2.496154237;0;-1.570794962;1.408057079;4.533786396;1.83E-06;1.420622106;12.5337864;5577.334604;-1061.331486;0;0;86435.1;2163;32;0;35097.07725;;5555.068944;-445.20061;-2.6218
35200;6906724.237;-86078.20134;0.118838291;0;0;0;-1.570794946;1.409366956;535548.2732;876114.0161;4604010.229;-0.001135997;0;0;0;0;2.49562456;0;-1.570794946;1.409366956;4.537538917;1.84E-06;1.421829267;12.53753892;5532.82753;-1052.862072;0;0;86435.2;2163;32;0;35197.0776;;5510.548883;-445.46279;-2.6023
35300;6906733.058;-85368.76583;0.119190789;0;0;0;-1.570794931;1.410677327;535443.4109;876009.1536;4603459.173;-0.001135997;0;0;0;0;2.495099189;0;-1.570794931;1.410677327;4.541292856;1.86E-06;1.423036922;12.54129286;5488.294065;-1044.387635;0;0;86435.3;2163;32;0;35297.07795;;5466.002604;-445.72302;-2.5823
35400;6906741.806;-84659.32943;0.119543371;0;0;0;-1.570794915;1.41198819;535339.3964;875905.1388;4602912.571;-0.001135997;0;0;0;0;2.494578124;0;-1.570794915;1.41198819;4.545048202;1.88E-06;1.424245068;12.5450482;5443.734565;-1035.908244;0;0;86435.4;2163;32;0;35397.07829;;5421.430302;-445.98125;-2.565
35500;6906750.481;-83949.89217;0.119896037;0;0;0;-1.570794899;1.413299541;535236.23;875801.9721;4602370.427;-0.001135997;0;0;0;0;2.494061368;0;-1.570794899;1.413299541;4.548804944;1.89E-06;1.425453702;12.54880494;5399.149074;-1027.423907;0;0;86435.5;2163;32;0;35497.07864;;5376.832177;-446.23775;-2.5439
35600;6906759.083;-83240.45403;0.120248786;0;0;0;-1.570794882;1.414611375;535133.9123;875699.6542;4601832.742;-0.001135997;0;0;0;0;2.493548922;0;-1.570794882;1.414611375;4.552563073;1.91E-06;1.42666282;12.55256307;5354.537839;-1018.934671;0;0;86435.6;2163;32;0;35597.07898;;5332.208402;-446.49214;-2.5251
35700;6906767.613;-82531.01504;0.12060162;0;0;0;-1.570794866;1.41592369;535032.4437;875598.1854;4601299.52;-0.001135997;0;0;0;0;2.493040789;0;-1.570794866;1.41592369;4.556322576;1.93E-06;1.427872418;12.55632258;5309.901117;-1010.440586;0;0;86435.7;2163;32;0;35697.07932;;5287.559188;-446.74465;-2.5056
35800;6906776.069;-81821.5752;0.120954537;0;0;0;-1.570794849;1.41723648;534931.8248;875497.5662;4600770.763;-0.001135997;0;0;0;0;2.492536971;0;-1.570794849;1.41723648;4.560083445;1.94E-06;1.429082492;12.56008344;5265.238979;-1001.941664;0;0;86435.8;2163;32;0;35797.07965;;5242.884723;-446.99521;-2.4867
35900;6906784.453;-81112.13452;0.121307538;0;0;0;-1.570794831;1.418549744;534832.056;875397.7972;4600246.473;-0.001135997;0;0;0;0;2.492037469;0;-1.570794831;1.418549744;4.563845667;1.96E-06;1.430293038;12.56384567;5220.551769;-993.4379701;0;0;86435.9;2163;32;0;35897.07999;;5198.185202;-447.24388;-2.4656
36000;6906792.764;-80402.693;0.121660622;0;0;0;-1.570794814;1.419863476;534733.1379;875298.8788;4599726.654;-0.001135997;0;0;0;0;2.491542284;0;-1.570794814;1.419863476;4.567609232;1.98E-06;1.431504054;12.56760923;5175.83955;-984.9295178;0;0;86436;2163;32;0;35997.08032;;5153.460814;-447.49044;-2.4478
36100;6906801.002;-79693.25065;0.122013791;0;0;0;-1.570794796;1.421177673;534635.0708;875200.8114;4599211.306;-0.001135997;0;0;0;0;2.49105142;0;-1.570794796;1.421177673;4.57137413;2.00E-06;1.432715535;12.57137413;5131.102551;-976.41635;0;0;86436.1;2163;32;0;36097.08064;;5108.71177;-447.73522;-2.4273
36200;6906809.167;-78983.80749;0.122367043;0;0;0;-1.570794778;1.422492331;534537.8552;875103.5957;4598700.434;-0.001135997;0;0;0;0;2.490564878;0;-1.570794778;1.422492331;4.575140349;2.01E-06;1.433927476;12.57514035;5086.341031;-967.898516;0;0;86436.2;2163;32;0;36197.08097;;5063.938248;-447.97795;-2.4064
36300;6906817.26;-78274.36351;0.12272038;0;0;0;-1.570794759;1.423807447;534441.4917;875007.2319;4598194.039;-0.001135997;0;0;0;0;2.490082659;0;-1.570794759;1.423807447;4.578907879;2.03E-06;1.435139876;12.57890788;5041.555085;-959.3760337;0;0;86436.3;2163;32;0;36297.08129;;5019.140453;-448.21859;-2.3888
36400;6906825.279;-77564.91872;0.1230738;0;0;0;-1.57079474;1.425123017;534345.9806;874911.7206;4597692.124;-0.001135997;0;0;0;0;2.489604766;0;-1.57079474;1.425123017;4.582676709;2.05E-06;1.436352729;12.58267671;4996.745029;-950.8489637;0;0;86436.4;2163;32;0;36397.08161;;4974.318594;-448.45747;-2.3675
36500;6906833.226;-76855.47314;0.123427303;0;0;0;-1.570794721;1.426439037;534251.3225;874817.0623;4597194.691;-0.001135997;0;0;0;0;2.4891312;0;-1.570794721;1.426439037;4.586446828;2.07E-06;1.437566032;12.58644683;4951.910959;-942.3173238;0;0;86436.5;2163;32;0;36497.08192;;4929.472847;-448.69422;-2.3473
36600;6906841.1;-76146.02677;0.123780891;0;0;0;-1.570794701;1.427755503;534157.5177;874723.2573;4596701.742;-0.001135997;0;0;0;0;2.488661964;0;-1.570794701;1.427755503;4.590218225;2.09E-06;1.438779782;12.59021822;4907.053086;-933.7811543;0;0;86436.6;2163;32;0;36597.08224;;4884.603425;-448.92895;-2.3286
36700;6906848.901;-75436.57961;0.124134562;0;0;0;-1.570794681;1.429072411;534064.5668;874630.3062;4596213.281;-0.001135997;0;0;0;0;2.488197057;0;-1.570794681;1.429072411;4.593990889;2.11E-06;1.439993973;12.59399089;4862.171695;-925.2405096;0;0;86436.7;2163;32;0;36697.08255;;4839.71053;-449.16181;-2.308
36800;6906856.629;-74727.13169;0.124488317;0;0;0;-1.570794661;1.430389758;533972.4702;874538.2093;4595729.309;-0.001135997;0;0;0;0;2.487736484;0;-1.570794661;1.430389758;4.59776481;2.13E-06;1.441208604;12.59776481;4817.266867;-916.695405;0;0;86436.8;2163;32;0;36797.08285;;4794.794349;-449.39261;-2.287
36900;6906864.284;-74017.68299;0.124842156;0;0;0;-1.57079464;1.43170754;533881.2283;874446.9672;4595249.828;-0.001135997;0;0;0;0;2.487280245;0;-1.57079464;1.43170754;4.601539976;2.15E-06;1.442423669;12.60153998;4772.338915;-908.1459001;0;0;86436.9;2163;32;0;36897.08316;;4749.855088;-449.62131;-2.2685
37000;6906871.866;-73308.23353;0.125196079;0;0;0;-1.570794619;1.433025752;533790.8415;874356.5803;4594774.842;-0.001135997;0;0;0;0;2.486828341;0;-1.570794619;1.433025752;4.605316376;2.17E-06;1.443639165;12.60531638;4727.387962;-899.592018;0;0;86437;2163;32;0;36997.08346;;4704.892957;-449.84816;-2.2466
37100;6906879.376;-72598.78332;0.125550085;0;0;0;-1.570794597;1.434344391;533701.3104;874267.049;4594304.351;-0.001135997;0;0;0;0;2.486380776;0;-1.570794597;1.434344391;4.609094;2.20E-06;1.444855087;12.609094;4682.414188;-891.0337935;0;0;86437.1;2163;32;0;37097.08376;;4659.908141;-450.07282;-2.2282
37200;6906886.813;-71889.33236;0.125904175;0;0;0;-1.570794575;1.435663454;533612.6353;874178.3737;4593838.36;-0.001135997;0;0;0;0;2.48593755;0;-1.570794575;1.435663454;4.612872836;2.22E-06;1.446071434;12.61287284;4637.417912;-882.4712867;0;0;86437.2;2163;32;0;37197.08405;;4614.900859;-450.29564;-2.2065
37300;6906894.177;-71179.88067;0.126258349;0;0;0;-1.570794553;1.436982936;533524.8166;874090.5549;4593376.869;-0.001135997;0;0;0;0;2.485498665;0;-1.570794553;1.436982936;4.616652873;2.24E-06;1.447288199;12.61665287;4592.399192;-873.9045091;0;0;86437.3;2163;32;0;37297.08435;;4569.871295;-450.51629;-2.1872
37400;6906901.468;-70470.42825;0.126612607;0;0;0;-1.57079453;1.438302833;533437.8549;874003.5929;4592919.881;-0.001135997;0;0;0;0;2.485064122;0;-1.57079453;1.438302833;4.620434101;2.26E-06;1.44850538;12.6204341;4547.358377;-865.3335271;0;0;86437.4;2163;32;0;37397.08464;;4524.819666;-450.73501;-2.165
37500;6906908.686;-69760.9751;0.126966948;0;0;0;-1.570794507;1.439623142;533351.7504;873917.4883;4592467.398;-0.001135997;0;0;0;0;2.484633924;0;-1.570794507;1.439623142;4.624216507;2.29E-06;1.449722972;12.62421651;4502.295546;-856.7583555;0;0;86437.5;2163;32;0;37497.08493;;4479.746165;-450.95151;-2.1467
37600;6906915.831;-69051.52124;0.127321374;0;0;0;-1.570794483;1.440943859;533266.5037;873832.2414;4592019.422;-0.001135997;0;0;0;0;2.484208072;0;-1.570794483;1.440943859;4.628000082;2.31E-06;1.450940972;12.62800008;4457.210926;-848.1790375;0;0;86437.6;2163;32;0;37597.08521;;4434.651014;-451.16618;-2.1247
37700;6906922.904;-68342.06667;0.127675882;0;0;0;-1.570794459;1.44226498;533182.1151;873747.8526;4591575.956;-0.001135997;0;0;0;0;2.483786568;0;-1.570794459;1.44226498;4.631784813;2.33E-06;1.452159376;12.63178481;4412.1048;-839.5956271;0;0;86437.7;2163;32;0;37697.08549;;4389.534396;-451.37865;-2.1056
37800;6906929.903;-67632.6114;0.128030475;0;0;0;-1.570794434;1.4435865;533098.585;873664.3224;4591137.002;-0.001135997;0;0;0;0;2.483369413;0;-1.570794434;1.4435865;4.63557069;2.36E-06;1.45337818;12.63557069;4366.977267;-831.0081433;0;0;86437.8;2163;32;0;37797.08577;;4344.396531;-451.58921;-2.0837
37900;6906936.83;-66923.15544;0.128385151;0;0;0;-1.570794408;1.444908416;533015.9139;873581.6511;4590702.561;-0.001135997;0;0;0;0;2.482956609;0;-1.570794408;1.444908416;4.639357702;2.39E-06;1.45459738;12.6393577;4321.828647;-822.4166463;0;0;86437.9;2163;32;0;37897.08605;;4299.23761;-451.79758;-2.0631
38000;6906943.684;-66213.6988;0.128739912;0;0;0;-1.570794382;1.446230725;532934.1021;873499.8392;4590272.637;-0.001135997;0;0;0;0;2.482548157;0;-1.570794382;1.446230725;4.643145837;2.41E-06;1.455816972;12.64314584;4276.659042;-813.8211563;0;0;86438;2163;32;0;37997.08632;;4254.057852;-452.00389;-2.0431
38100;6906950.465;-65504.24147;0.129094755;0;0;0;-1.570794356;1.447553422;532853.1501;873418.887;4589847.23;-0.001135997;0;0;0;0;2.482144059;0;-1.570794356;1.447553422;4.646935084;2.44E-06;1.457036952;12.64693508;4231.46868;-805.2217164;0;0;86438.1;2163;32;0;38097.08659;;4208.857463;-452.2082;-2.0216
38200;6906957.173;-64794.78348;0.129449683;0;0;0;-1.570794329;1.448876503;532773.0582;873338.795;4589426.344;-0.001135997;0;0;0;0;2.481744316;0;-1.570794329;1.448876503;4.650725432;2.46E-06;1.458257317;12.65072543;4186.25784;-796.6183797;0;0;86438.2;2163;32;0;38197.08686;;4163.636643;-452.41036;-2.0023
