Elapsed Time (ms);ECEF X (m);ECEF Y (m);ECEF Z (m);ECEF Error X (m);ECEF Error Y (m);ECEF Error Z (m);Body Azimuth (rad);Body Elevation (rad);Range (m);PSR (m);ADR;Clock Correction (s);Clock Noise (m);Delta Af0 (s);Delta Af1 (s/s);Iono Correction (m);Tropo Correction (m);PSR Offset (m);Receiver Antenna Azimuth (rad);Receiver Antenna Elevation (rad);Receiver Antenna Gain (dBi);SV Antenna Azimuth (rad);SV Antenna Elevation (rad);Relative Power Level (incl. Receiver Antenna gain) (dB);Doppler Frequency (Hz);PSR Change Rate (m/s);Receiver Carrier Phase Offset (rad);Satellite Carrier Phase Offset (rad);GPS TOW;GPS Week Number;SBAS t0;Calibration offset (m);PSR satellite time (ms);;Doppler;Drift;Jitter
15400;6853865.562;172356.0706;736460.9135;0;0;0;0.22989526;0.561447598;893530.4004;1234098.227;6485229.955;-0.001135997;0;0;0;0;4.609178219;0;0.22989526;0.561447598;-1.174713333;2.458616323;0.671358187;6.825286667;-23803.10952;4529.581135;0;0;86415.4;2163;0;0;15395.88349;;-23810.96551;-160.2944;2.464
15500;6853802.156;172907.0171;736922.4639;0;0;0;0.230465025;0.561045073;893983.508;1234551.338;6487611.068;-0.001135997;0;0;0;0;4.612103276;0;0.230465025;0.561045073;-1.178172779;2.459181868;0.671039567;6.821827221;-23819.15162;4532.633845;0;0;86415.5;2163;0;0;15495.88198;;-23826.99495;-160.048;2.461
15600;6853738.675;173457.9625;737384.0052;0;0;0;0.231033925;0.560642745;894436.9206;1235004.754;6489993.784;-0.001135997;0;0;0;0;4.615031345;0;0.231033925;0.560642745;-1.181630536;2.459746548;0.670721179;6.818369464;-23835.16877;4535.681807;0;0;86415.6;2163;0;0;15595.88047;;-23842.99975;-159.8019;2.458
15700;6853675.118;174008.9067;737845.5376;0;0;0;0.231601964;0.560240613;894890.6378;1235458.474;6492378.101;-0.001135997;0;0;0;0;4.617962426;0;0.231601964;0.560240613;-1.185086602;2.460310364;0.670403022;6.814913398;-23851.16139;4538.725102;0;0;86415.7;2163;0;0;15695.87895;;-23858.97994;-159.5561;2.455999999
15800;6853611.487;174559.8496;738307.061;0;0;0;0.232169141;0.559838679;895344.6591;1235912.498;6494764.016;-0.001135997;0;0;0;0;4.620896518;0;0.232169141;0.559838679;-1.188540973;2.46087332;0.670085098;6.811459027;-23867.12962;4541.763755;0;0;86415.8;2163;0;0;15795.87744;;-23874.93555;-159.3105;2.45
15900;6853547.781;175110.7914;738768.5755;0;0;0;0.232735459;0.559436942;895798.984;1236366.827;6497151.526;-0.001135997;0;0;0;0;4.623833623;0;0.232735459;0.559436942;-1.191993646;2.461435416;0.669767407;6.808006354;-23883.07294;4544.797668;0;0;86415.9;2163;0;0;15895.87592;;-23890.8666;-159.0655;2.45
16000;6853484;175661.732;739230.0809;0;0;0;0.23330092;0.559035403;896253.6121;1236821.458;6499540.629;-0.001135997;0;0;0;0;4.626773739;0;0.23330092;0.559035403;-1.195444619;2.461996654;0.669449948;6.804555381;-23898.99204;4547.826972;0;0;86416;2163;16;0;15995.87441;;-23906.77315;-158.8205;2.443
16100;6853420.144;176212.6714;739691.5774;0;0;0;0.233865524;0.558634063;896708.5429;1237276.392;6501931.323;-0.001135997;0;0;0;0;4.629716868;0;0.233865524;0.558634063;-1.198893886;2.462557036;0.669132722;6.801106114;-23914.88635;4550.851559;0;0;86416.1;2163;16;0;16095.87289;;-23922.6552;-158.5762;2.442
16200;6853356.213;176763.6096;740153.0648;0;0;0;0.234429274;0.558232921;897163.7759;1237731.628;6504323.606;-0.001135997;0;0;0;0;4.632663009;0;0.234429274;0.558232921;-1.202341447;2.463116562;0.66881573;6.797658553;-23930.75632;4553.871513;0;0;86416.2;2163;16;0;16195.87137;;-23938.51282;-158.332;2.439
16300;6853292.207;177314.5466;740614.5433;0;0;0;0.234992171;0.557831978;897619.3106;1238187.166;6506717.474;-0.001135997;0;0;0;0;4.635612161;0;0.234992171;0.557831978;-1.205787296;2.463675235;0.668498972;6.794212704;-23946.60207;4556.886859;0;0;86416.3;2163;16;0;16295.86985;;-23954.34602;-158.0881;2.434
16400;6853228.127;177865.4824;741076.0128;0;0;0;0.235554217;0.557431235;898075.1467;1238643.005;6509112.925;-0.001135997;0;0;0;0;4.638564326;0;0.235554217;0.557431235;-1.209231432;2.464233056;0.668182448;6.790768568;-23962.42305;4559.897491;0;0;86416.4;2163;16;0;16395.86833;;-23970.15483;-157.8447;2.432
16500;6853163.971;178416.4169;741537.4732;0;0;0;0.236115414;0.557030691;898531.2835;1239099.145;6511509.958;-0.001135997;0;0;0;0;4.641519504;0;0.236115414;0.557030691;-1.212673851;2.464790027;0.667866158;6.787326149;-23978.21999;4562.903549;0;0;86416.5;2163;16;0;16495.86681;;-23985.9393;-157.6015;2.428
16600;6853099.74;178967.3503;741998.9246;0;0;0;0.236675762;0.556630348;898987.7208;1239555.586;6513908.569;-0.001135997;0;0;0;0;4.644477693;0;0.236675762;0.556630348;-1.21611455;2.46534615;0.667550102;6.78388545;-23993.99232;4565.904924;0;0;86416.6;2163;16;0;16595.86529;;-24001.69945;-157.3587;2.425
16700;6853035.435;179518.2823;742460.367;0;0;0;0.237235264;0.556230205;899444.4579;1240012.326;6516308.755;-0.001135997;0;0;0;0;4.647438896;0;0.237235264;0.556230205;-1.219553525;2.465901425;0.667234282;6.780446475;-24009.74047;4568.901697;0;0;86416.7;2163;16;0;16695.86376;;-24017.43532;-157.1162;2.421
16800;6852971.054;180069.2132;742921.8004;0;0;0;0.237793921;0.555830262;899901.4945;1240469.366;6518710.516;-0.001135997;0;0;0;0;4.65040311;0;0.237793921;0.555830262;-1.222990775;2.466455856;0.666918696;6.777009225;-24025.46454;4571.893889;0;0;86416.8;2163;16;0;16795.86224;;-24033.14694;-156.8741;2.418
16900;6852906.599;180620.1428;743383.2247;0;0;0;0.238351734;0.555430521;900358.8301;1240926.705;6521113.848;-0.001135997;0;0;0;0;4.653370338;0;0.238351734;0.555430521;-1.226426296;2.467009442;0.666603346;6.773573704;-24041.16403;4574.881401;0;0;86416.9;2163;16;0;16895.86071;;-24048.83435;-156.6323;2.415
17000;6852842.068;181171.0712;743844.64;0;0;0;0.238908706;0.555030982;900816.4642;1241384.342;6523518.748;-0.001135997;0;0;0;0;4.656340578;0;0.238908706;0.555030982;-1.229860084;2.467562186;0.666288232;6.770139916;-24056.83965;4577.864373;0;0;86417;2163;16;0;16995.85919;;-24064.49758;-156.3908;2.413
17100;6852777.463;181721.9983;744306.0462;0;0;0;0.239464838;0.554631644;901274.3964;1241842.277;6525925.215;-0.001135997;0;0;0;0;4.659313831;0;0.239464838;0.554631644;-1.233292138;2.46811409;0.665973354;6.766707862;-24072.49084;4580.842695;0;0;86417.1;2163;16;0;17095.85766;;-24080.13666;-156.1495;2.407
17200;6852712.783;182272.9241;744767.4434;0;0;0;0.240020131;0.554232509;901732.6261;1242300.51;6528333.245;-0.001135997;0;0;0;0;4.662290097;0;0.240020131;0.554232509;-1.236722454;2.468665154;0.665658712;6.763277546;-24088.11797;4583.816439;0;0;86417.2;2163;16;0;17195.85613;;-24095.75161;-155.9088;2.405
17300;6852648.028;182823.8487;745228.8315;0;0;0;0.240574587;0.553833576;902191.153;1242759.041;6530742.837;-0.001135997;0;0;0;0;4.665269376;0;0.240574587;0.553833576;-1.240151028;2.469215381;0.665344306;6.759848972;-24103.72122;4586.785639;0;0;86417.3;2163;16;0;17295.8546;;-24111.34249;-155.6683;2.401
17400;6852583.198;183374.772;745690.2106;0;0;0;0.241128208;0.553434846;902649.9766;1243217.867;6533153.989;-0.001135997;0;0;0;0;4.668251668;0;0.241128208;0.553434846;-1.243577859;2.469764772;0.665030137;6.756422141;-24119.30006;4589.750194;0;0;86417.4;2163;16;0;17395.85307;;-24126.90932;-155.4282;2.4
17500;6852518.293;183925.694;746151.5805;0;0;0;0.241680995;0.55303632;903109.0965;1243676.991;6535566.697;-0.001135997;0;0;0;0;4.671236974;0;0.241680995;0.55303632;-1.247002944;2.470313329;0.664716205;6.752997056;-24134.85518;4592.710234;0;0;86417.5;2163;16;0;17495.85154;;-24142.45214;-155.1882;2.393
17600;6852453.313;184476.6147;746612.9414;0;0;0;0.24223295;0.552637997;903568.512;1244136.409;6537980.959;-0.001135997;0;0;0;0;4.674225293;0;0.24223295;0.552637997;-1.250426278;2.470861053;0.664402511;6.749573722;-24150.38601;4595.665654;0;0;86417.6;2163;16;0;17595.85001;;-24157.97096;-154.9489;2.393
17700;6852388.258;185027.5342;747074.2933;0;0;0;0.242784074;0.552239878;904028.223;1244596.124;6540396.773;-0.001135997;0;0;0;0;4.677216626;0;0.242784074;0.552239878;-1.253847861;2.471407945;0.664089053;6.746152139;-24165.893;4598.616535;0;0;86417.7;2163;16;0;17695.84847;;-24173.46585;-154.7096;2.387
17800;6852323.128;185578.4524;747535.636;0;0;0;0.243334368;0.551841963;904488.2287;1245056.133;6542814.137;-0.001135997;0;0;0;0;4.680210972;0;0.243334368;0.551841963;-1.257267688;2.471954008;0.663775834;6.742732312;-24181.37626;4601.562902;0;0;86417.8;2163;16;0;17795.84694;;-24188.93681;-154.4709;2.386
17900;6852257.924;186129.3692;747996.9697;0;0;0;0.243883835;0.551444252;904948.5289;1245516.436;6545233.048;-0.001135997;0;0;0;0;4.683208333;0;0.243883835;0.551444252;-1.260685758;2.472499243;0.663462853;6.739314242;-24196.83527;4604.504653;0;0;86417.9;2163;16;0;17895.8454;;-24204.3839;-154.2323;2.382
18000;6852192.644;186680.2848;748458.2942;0;0;0;0.244432476;0.551046747;905409.123;1245977.033;6547653.503;-0.001135997;0;0;0;0;4.686208707;0;0.244432476;0.551046747;-1.264102066;2.473043651;0.663150109;6.735897934;-24212.27073;4607.441924;0;0;86418;2163;16;0;17995.84387;;-24219.80713;-153.9941;2.377
18100;6852127.29;187231.199;748919.6097;0;0;0;0.244980293;0.550649446;905870.0106;1246437.924;6550075.501;-0.001135997;0;0;0;0;4.689212096;0;0.244980293;0.550649446;-1.267516612;2.473587233;0.662837605;6.732483388;-24227.68208;4610.374607;0;0;86418.1;2163;16;0;18095.84233;;-24235.20654;-153.7564;2.376
18200;6852061.86;187782.1119;749380.916;0;0;0;0.245527286;0.550252351;906331.1912;1246899.108;6552499.039;-0.001135997;0;0;0;0;4.692218499;0;0.245527286;0.550252351;-1.270929391;2.474129993;0.662525339;6.729070609;-24243.06974;4613.30278;0;0;86418.2;2163;16;0;18195.84079;;-24250.58218;-153.5188;2.371
18300;6851996.356;188333.0236;749842.2132;0;0;0;0.246073458;0.549855462;906792.6645;1247360.585;6554924.114;-0.001135997;0;0;0;0;4.695227917;0;0.246073458;0.549855462;-1.274340401;2.474671931;0.662213312;6.725659599;-24258.43382;4616.226468;0;0;86418.3;2163;16;0;18295.83925;;-24265.93406;-153.2817;2.368
18400;6851930.777;188883.9338;750303.5013;0;0;0;0.24661881;0.549458779;907254.4298;1247822.353;6557350.725;-0.001135997;0;0;0;0;4.69824035;0;0.24661881;0.549458779;-1.27774964;2.475213049;0.661901524;6.72225036;-24273.77381;4619.145571;0;0;86418.4;2163;16;0;18395.83771;;-24281.26223;-153.0449;2.367
18500;6851865.122;189434.8428;750764.7803;0;0;0;0.247163344;0.549062303;907716.4869;1248284.414;6559778.868;-0.001135997;0;0;0;0;4.701255798;0;0.247163344;0.549062303;-1.281157105;2.475753346;0.661589976;6.718842895;-24289.09045;4622.06023;0;0;86418.5;2163;16;0;18495.83617;;-24296.56672;-152.8082;2.36
18600;6851799.393;189985.7504;751226.0502;0;0;0;0.247707061;0.548666033;908178.8352;1248746.765;6562208.542;-0.001135997;0;0;0;0;4.704274261;0;0.247707061;0.548666033;-1.284562793;2.476292827;0.661278667;6.715437207;-24304.38314;4624.970333;0;0;86418.6;2163;16;0;18595.83463;;-24311.84754;-152.5722;2.359
18700;6851733.589;190536.6566;751687.3109;0;0;0;0.248249962;0.54826997;908641.4743;1249209.407;6564639.744;-0.001135997;0;0;0;0;4.707295739;0;0.248249962;0.54826997;-1.287966702;2.476831492;0.660967598;6.712033298;-24319.65229;4627.875956;0;0;86418.7;2163;16;0;18695.83309;;-24327.10476;-152.3363;2.355
18800;6851667.711;191087.5616;752148.5624;0;0;0;0.24879205;0.547874115;909104.4037;1249672.34;6567072.472;-0.001135997;0;0;0;0;4.710320233;0;0.24879205;0.547874115;-1.291368829;2.477369343;0.66065677;6.708631171;-24334.89803;4630.777124;0;0;86418.8;2163;16;0;18795.83154;;-24342.33839;-152.1008;2.351
18900;6851601.757;191638.4651;752609.8048;0;0;0;0.249333326;0.547478467;909567.623;1250135.563;6569506.723;-0.001135997;0;0;0;0;4.713347743;0;0.249333326;0.547478467;-1.294769171;2.477906382;0.660346181;6.705230829;-24350.11987;4633.673743;0;0;86418.9;2163;16;0;18895.83;;-24357.54847;-151.8657;2.35
19000;6851535.728;192189.3673;753071.0381;0;0;0;0.24987379;0.547083027;910031.1317;1250599.075;6571942.495;-0.001135997;0;0;0;0;4.716378269;0;0.24987379;0.547083027;-1.298167726;2.478442609;0.660035834;6.701832274;-24365.3185;4636.565946;0;0;86419;2163;16;0;18995.82845;;-24372.73504;-151.6307;2.344
19100;6851469.624;192740.2681;753532.2622;0;0;0;0.250413446;0.546687795;910494.9294;1251062.876;6574379.786;-0.001135997;0;0;0;0;4.719411812;0;0.250413446;0.546687795;-1.301564492;2.478978025;0.659725727;6.698435508;-24380.49334;4639.453623;0;0;86419.1;2163;16;0;19095.8269;;-24387.89811;-151.3963;2.343
19200;6851403.446;193291.1676;753993.4771;0;0;0;0.250952294;0.546292772;910959.0157;1251526.965;6576818.593;-0.001135997;0;0;0;0;4.72244837;0;0.250952294;0.546292772;-1.304959465;2.479512634;0.659415861;6.695040535;-24395.64481;4642.336852;0;0;86419.2;2163;16;0;19195.82536;;-24403.03774;-151.162;2.337
19300;6851337.192;193842.0657;754454.6829;0;0;0;0.251490336;0.545897958;911423.3901;1251991.343;6579258.914;-0.001135997;0;0;0;0;4.725487946;0;0.251490336;0.545897958;-1.308352644;2.480046436;0.659106236;6.691647356;-24410.77307;4645.215664;0;0;86419.3;2163;16;0;19295.82381;;-24418.15394;-150.9283;2.336
19400;6851270.864;194392.9624;754915.8795;0;0;0;0.252027573;0.545503353;911888.0521;1252456.008;6581700.746;-0.001135997;0;0;0;0;4.728530539;0;0.252027573;0.545503353;-1.311744026;2.480579434;0.658796853;6.688255974;-24425.87756;4648.089952;0;0;86419.4;2163;16;0;19395.82226;;-24433.24677;-150.6947;2.333
19500;6851204.461;194943.8577;755377.0669;0;0;0;0.252564007;0.545108957;912353.0013;1252920.961;6584144.089;-0.001135997;0;0;0;0;4.731576149;0;0.252564007;0.545108957;-1.315133609;2.481111628;0.658487711;6.684866391;-24440.95901;4650.959857;0;0;86419.5;2163;16;0;19495.82071;;-24448.31624;-150.4614;2.327
19600;6851137.982;195494.7516;755838.2451;0;0;0;0.25309964;0.544714771;912818.2373;1253386.2;6586588.937;-0.001135997;0;0;0;0;4.734624776;0;0.25309964;0.544714771;-1.318521389;2.481643019;0.658178811;6.681478611;-24456.01685;4653.825268;0;0;86419.6;2163;16;0;19595.81915;;-24463.36238;-150.2287;2.326
19700;6851071.429;196045.6441;756299.4141;0;0;0;0.253634472;0.544320795;913283.7596;1253851.726;6589035.291;-0.001135997;0;0;0;0;4.737676421;0;0.253634472;0.544320795;-1.321907366;2.48217361;0.657870153;6.678092634;-24471.05148;4656.686264;0;0;86419.7;2163;16;0;19695.8176;;-24478.38525;-149.9961;2.321
19800;6851004.801;196596.5352;756760.574;0;0;0;0.254168506;0.543927028;913749.5678;1254317.537;6591483.147;-0.001135997;0;0;0;0;4.740731084;0;0.254168506;0.543927028;-1.325291536;2.482703401;0.657561738;6.674708464;-24486.06305;4659.54287;0;0;86419.8;2163;16;0;19795.81605;;-24493.38486;-149.764;2.32
19900;6850938.098;197147.4249;757221.7246;0;0;0;0.254701742;0.543533473;914215.6614;1254783.634;6593932.503;-0.001135997;0;0;0;0;4.743788766;0;0.254701742;0.543533473;-1.328673897;2.483232395;0.657253565;6.671326103;-24501.05103;4662.394988;0;0;86419.9;2163;16;0;19895.81449;;-24508.36126;-149.532;2.315
20000;6850871.321;197698.3132;757682.866;0;0;0;0.255234183;0.543140128;914682.04;1255250.016;6596383.356;-0.001135997;0;0;0;0;4.746849466;0;0.255234183;0.543140128;-1.332054446;2.483760593;0.656945635;6.667945554;-24516.01612;4665.24275;0;0;86420;2163;16;0;19995.81294;;-24523.31446;-149.3005;2.312
20100;6850804.468;198249.2;758143.9982;0;0;0;0.25576583;0.542746994;915148.7032;1255716.683;6598835.705;-0.001135997;0;0;0;0;4.749913185;0;0.25576583;0.542746994;-1.335433182;2.484287996;0.656637947;6.664566818;-24530.95779;4668.086056;0;0;86420.1;2163;16;0;20095.81138;;-24538.24451;-149.0693;2.309
20200;6850737.54;198800.0855;758605.1212;0;0;0;0.256296684;0.542354072;915615.6505;1256183.633;6601289.547;-0.001135997;0;0;0;0;4.752979924;0;0.256296684;0.542354072;-1.338810102;2.484814606;0.656330503;6.661189898;-24545.8764;4670.924973;0;0;86420.2;2163;16;0;20195.80982;;-24553.15144;-148.8384;2.306
20300;6850670.538;199350.9695;759066.2349;0;0;0;0.256826747;0.541961361;916082.8814;1256650.867;6603744.88;-0.001135997;0;0;0;0;4.756049682;0;0.256826747;0.541961361;-1.342185204;2.485340425;0.656023301;6.657814796;-24560.77211;4673.759531;0;0;86420.3;2163;16;0;20295.80826;;-24568.03528;-148.6078;2.301
20400;6850603.46;199901.852;759527.3394;0;0;0;0.25735602;0.541568862;916550.3956;1257118.385;6606201.701;-0.001135997;0;0;0;0;4.759122459;0;0.25735602;0.541568862;-1.345558485;2.485865454;0.655716344;6.654441515;-24575.64439;4676.589633;0;0;86420.4;2163;16;0;20395.8067;;-24582.89606;-148.3777;2.3
20500;6850536.308;200452.7331;759988.4347;0;0;0;0.257884506;0.541176575;917018.1925;1257586.185;6608660.008;-0.001135997;0;0;0;0;4.762198257;0;0.257884506;0.541176575;-1.348929944;2.486389693;0.655409629;6.651070056;-24590.49398;4679.415415;0;0;86420.5;2163;16;0;20495.80514;;-24597.73383;-148.1477;2.295
20600;6850469.081;201003.6128;760449.5207;0;0;0;0.258412204;0.5407845;917486.2718;1258054.268;6611119.799;-0.001135997;0;0;0;0;4.765277075;0;0.258412204;0.5407845;-1.352299578;2.486913145;0.655103159;6.647700422;-24605.32029;4682.236768;0;0;86420.6;2163;16;0;20595.80358;;-24612.5486;-147.9182;2.293
20700;6850401.779;201554.491;760910.5975;0;0;0;0.258939118;0.540392638;917954.6331;1258522.632;6613581.071;-0.001135997;0;0;0;0;4.768358914;0;0.258939118;0.540392638;-1.355667384;2.487435811;0.654796933;6.644332616;-24620.12371;4685.053765;0;0;86420.7;2163;16;0;20695.80202;;-24627.34042;-147.6889;2.288
20800;6850334.402;202105.3677;761371.665;0;0;0;0.259465247;0.540000989;918423.2758;1258991.278;6616043.823;-0.001135997;0;0;0;0;4.771443775;0;0.259465247;0.540000989;-1.359033362;2.487957694;0.654490951;6.640966638;-24634.90439;4687.866436;0;0;86420.8;2163;16;0;20795.80046;;-24642.10931;-147.4601;2.287
20900;6850266.95;202656.243;761832.7233;0;0;0;0.259990594;0.539609553;918892.1995;1259460.206;6618508.051;-0.001135997;0;0;0;0;4.774531656;0;0.259990594;0.539609553;-1.362397508;2.488478794;0.654185213;6.637602492;-24649.66182;4690.674681;0;0;86420.9;2163;16;0;20895.79889;;-24656.85532;-147.2314;2.282
21000;6850199.423;203207.1168;762293.7723;0;0;0;0.260515161;0.53921833;919361.4039;1259929.413;6620973.755;-0.001135997;0;0;0;0;4.77762256;0;0.260515161;0.53921833;-1.365759821;2.488999112;0.653879719;6.634240179;-24664.39669;4693.478633;0;0;86421;2163;16;0;20995.79733;;-24671.57846;-147.0032;2.278
21100;6850131.821;203757.9892;762754.812;0;0;0;0.261038948;0.53882732;919830.8884;1260398.901;6623440.93;-0.001135997;0;0;0;0;4.780716485;0;0.261038948;0.53882732;-1.369120298;2.489518651;0.653574471;6.630879702;-24679.10846;4696.278191;0;0;86421.1;2163;16;0;21095.79576;;-24686.27878;-146.7754;2.277
21200;6850064.145;204308.86;763215.8425;0;0;0;0.261561957;0.538436525;920300.6527;1260868.669;6625909.575;-0.001135997;0;0;0;0;4.783813433;0;0.261561957;0.538436525;-1.372478937;2.49003741;0.653269467;6.627521063;-24693.7975;4699.073422;0;0;86421.2;2163;16;0;21195.79419;;-24700.95632;-146.5477;2.273
21300;6849996.393;204859.7294;763676.8637;0;0;0;0.26208419;0.538045944;920770.6962;1261338.716;6628379.689;-0.001135997;0;0;0;0;4.786913404;0;0.26208419;0.538045944;-1.375835736;2.490555394;0.652964709;6.624164264;-24708.46398;4701.864361;0;0;86421.3;2163;16;0;21295.79263;;-24715.61109;-146.3204;2.269
21400;6849928.567;205410.5972;764137.8755;0;0;0;0.262605648;0.537655577;921241.0187;1261809.041;6630851.268;-0.001135997;0;0;0;0;4.790016398;0;0.262605648;0.537655577;-1.379190694;2.491072602;0.652660195;6.620809306;-24723.10738;4704.650906;0;0;86421.4;2163;16;0;21395.79106;;-24730.24313;-146.0935;2.266
21500;6849860.666;205961.4636;764598.8781;0;0;0;0.263126333;0.537265424;921711.6195;1262279.646;6633324.309;-0.001135997;0;0;0;0;4.793122416;0;0.263126333;0.537265424;-1.382543807;2.491589035;0.652355927;6.617456193;-24737.72837;4707.433187;0;0;86421.5;2163;16;0;21495.78949;;-24744.85248;-145.8669;2.262
21600;6849792.689;206512.3284;765059.8714;0;0;0;0.263646245;0.536875487;922182.4984;1262750.528;6635798.812;-0.001135997;0;0;0;0;4.796231457;0;0.263646245;0.536875487;-1.385895075;2.492104697;0.652051905;6.614104925;-24752.32644;4710.211108;0;0;86421.6;2163;16;0;21595.78792;;-24759.43917;-145.6407;2.261
21700;6849724.638;207063.1918;765520.8554;0;0;0;0.264165387;0.536485764;922653.6549;1263221.688;6638274.774;-0.001135997;0;0;0;0;4.799343523;0;0.264165387;0.536485764;-1.389244495;2.492619586;0.651748128;6.610755505;-24766.90194;4712.984733;0;0;86421.7;2163;16;0;21695.78635;;-24774.00324;-145.4146;2.255
21800;6849656.512;207614.0536;765981.8301;0;0;0;0.26468376;0.536096256;923125.0885;1263693.125;6640752.192;-0.001135997;0;0;0;0;4.802458614;0;0.26468376;0.536096256;-1.392592064;2.493133707;0.651444597;6.607407936;-24781.45502;4715.754094;0;0;86421.8;2163;16;0;21795.78477;;-24788.5447;-145.1891;2.253
21900;6849588.312;208164.9139;766442.7954;0;0;0;0.265201365;0.535706964;923596.7988;1264164.838;6643231.064;-0.001135997;0;0;0;0;4.80557673;0;0.265201365;0.535706964;-1.395937782;2.49364706;0.651141312;6.604062218;-24795.98518;4718.519091;0;0;86421.9;2163;16;0;21895.7832;;-24803.06361;-144.9638;2.251
22000;6849520.036;208715.7727;766903.7514;0;0;0;0.265718204;0.535317888;924068.7854;1264636.828;6645711.388;-0.001135997;0;0;0;0;4.808697871;0;0.265718204;0.535317888;-1.399281647;2.494159644;0.650838274;6.600718353;-24810.49312;4721.27986;0;0;86422;2163;16;0;21995.78163;;-24817.55999;-144.7387;2.245
22100;6849451.685;209266.6299;767364.6981;0;0;0;0.266234278;0.534929028;924541.0479;1265109.094;6648193.162;-0.001135997;0;0;0;0;4.811822039;0;0.266234278;0.534929028;-1.402623655;2.494671465;0.650535481;6.597376345;-24824.97831;4724.036299;0;0;86422.1;2163;16;0;22095.78005;;-24832.03386;-144.5142;2.243
22200;6849383.26;209817.4856;767825.6355;0;0;0;0.266749588;0.534540384;925013.5858;1265581.636;6650676.383;-0.001135997;0;0;0;0;4.814949232;0;0.266749588;0.534540384;-1.405963806;2.49518252;0.650232936;6.594036194;-24839.44107;4726.788472;0;0;86422.2;2163;16;0;22195.77847;;-24846.48528;-144.2899;2.24
22300;6849314.759;210368.3398;768286.5635;0;0;0;0.267264137;0.534151956;925486.3987;1266054.452;6653161.05;-0.001135997;0;0;0;0;4.818079453;0;0.267264137;0.534151956;-1.409302097;2.495692815;0.649930637;6.590697903;-24853.8816;4729.536413;0;0;86422.3;2163;16;0;22295.7769;;-24860.91427;-144.0659;2.237
22400;6849246.184;210919.1924;768747.4822;0;0;0;0.267777925;0.533763745;925959.4861;1266527.543;6655647.159;-0.001135997;0;0;0;0;4.821212701;0;0.267777925;0.533763745;-1.412638527;2.496202348;0.649628584;6.587361473;-24868.29936;4732.280022;0;0;86422.4;2163;16;0;22395.77532;;-24875.32086;-143.8422;2.234
22500;6849177.534;211470.0435;769208.3916;0;0;0;0.268290955;0.53337575;926432.8478;1267000.908;6658134.709;-0.001135997;0;0;0;0;4.824348976;0;0.268290955;0.53337575;-1.415973094;2.496711122;0.649326779;6.584026906;-24882.69506;4735.019432;0;0;86422.5;2163;16;0;22495.77374;;-24889.70508;-143.6188;2.229
22600;6849108.809;212020.8929;769669.2915;0;0;0;0.268803226;0.532987973;926906.4831;1267474.546;6660623.697;-0.001135997;0;0;0;0;4.82748828;0;0.268803226;0.532987973;-1.419305796;2.497219137;0.649025221;6.580694204;-24897.06817;4737.754544;0;0;86422.6;2163;16;0;22595.77216;;-24904.06696;-143.3959;2.228
22700;6849040.009;212571.7409;770130.1821;0;0;0;0.269314742;0.532600412;927380.3917;1267948.458;6663114.122;-0.001135997;0;0;0;0;4.830630612;0;0.269314742;0.532600412;-1.422636631;2.497726394;0.64872391;6.577363369;-24911.41902;4740.485419;0;0;86422.7;2163;16;0;22695.77058;;-24918.40655;-143.1731;2.222
22800;6848971.134;213122.5872;770591.0634;0;0;0;0.269825502;0.53221307;927854.5733;1268422.643;6665605.98;-0.001135997;0;0;0;0;4.833775973;0;0.269825502;0.53221307;-1.425965597;2.498232898;0.648422846;6.574034403;-24925.74781;4743.212097;0;0;86422.8;2163;16;0;22795.769;;-24932.72386;-142.9509;2.221000001
22900;6848902.184;213673.432;771051.9353;0;0;0;0.270335509;0.531825944;928329.0272;1268897.101;6668099.27;-0.001135997;0;0;0;0;4.836924364;0;0.270335509;0.531825944;-1.429292692;2.498738647;0.64812203;6.570707308;-24940.05398;4745.934472;0;0;86422.9;2163;16;0;22895.76741;;-24947.01895;-142.7288;2.217
23000;6848833.16;214224.2752;771512.7978;0;0;0;0.270844765;0.531439037;928803.7532;1269371.83;6670593.99;-0.001135997;0;0;0;0;4.840075784;0;0.270844765;0.531439037;-1.432617916;2.499243644;0.647821462;6.567382084;-24954.33826;4748.65268;0;0;86423;2163;16;0;22995.76583;;-24961.29183;-142.5071;2.213
23100;6848764.06;214775.1168;771973.6509;0;0;0;0.271353269;0.531052348;929278.7508;1269846.831;6673090.137;-0.001135997;0;0;0;0;4.843230235;0;0.271353269;0.531052348;-1.435941265;2.49974789;0.647521141;6.564058735;-24968.6001;4751.366618;0;0;86423.1;2163;16;0;23095.76425;;-24975.54254;-142.2858;2.213
23200;6848694.886;215325.9568;772434.4946;0;0;0;0.271861025;0.530665877;929754.0196;1270322.103;6675587.71;-0.001135997;0;0;0;0;4.846387717;0;0.271861025;0.530665877;-1.439262739;2.500251386;0.647221069;6.560737261;-24982.83986;4754.076354;0;0;86423.2;2163;16;0;23195.76266;;-24989.77112;-142.0645;2.204
23300;6848625.637;215876.7952;772895.3289;0;0;0;0.272368033;0.530279624;930229.5591;1270797.646;6678086.705;-0.001135997;0;0;0;0;4.84954823;0;0.272368033;0.530279624;-1.442582336;2.500754134;0.646921244;6.557417664;-24997.05772;4756.781922;0;0;86423.3;2163;16;0;23295.76108;;-25003.97757;-141.8441;2.206
