Elapsed Time (ms);ECEF X (m);ECEF Y (m);ECEF Z (m);ECEF Error X (m);ECEF Error Y (m);ECEF Error Z (m);Body Azimuth (rad);Body Elevation (rad);Range (m);PSR (m);ADR;Clock Correction (s);Clock Noise (m);Delta Af0 (s);Delta Af1 (s/s);Iono Correction (m);Tropo Correction (m);PSR Offset (m);Receiver Antenna Azimuth (rad);Receiver Antenna Elevation (rad);Receiver Antenna Gain (dBi);SV Antenna Azimuth (rad);SV Antenna Elevation (rad);Relative Power Level (incl. Receiver Antenna gain) (dB);Doppler Frequency (Hz);PSR Change Rate (m/s);Receiver Carrier Phase Offset (rad);Satellite Carrier Phase Offset (rad);GPS TOW;GPS Week Number;SBAS t0;Calibration offset (m);PSR satellite time (ms);;Doppler;Drift;Jitter
15200;6830038.651;410991.7559;-798457.1874;0;0;0;2.666228736;0.466216499;1005315.929;1345884.59;7072671.256;-0.001135997;0;0;0;0;5.449387555;0;2.666228736;0.466216499;-1.977629448;-1.076114477;0.596948224;6.022370552;16695.40932;-3177.030758;0;0;86415.2;2163;0;0;15195.51061;;16685.03704;-205.4272;10.00959464
15300;6830088.773;411373.422;-797832.3278;0;0;0;2.665532108;0.46643132;1004998.423;1345567.082;7071002.742;-0.001135997;0;0;0;0;5.447091134;0;2.665532108;0.46643132;-1.975870234;-1.076804318;0.597107307;6.024129766;16674.87636;-3173.123466;0;0;86415.3;2163;0;0;15295.51167;;16664.49432;-205.6243;10.00958058
15400;6830138.817;411755.0823;-797207.4585;0;0;0;2.66483489;0.466646018;1004681.308;1345249.965;7069336.281;-0.001135997;0;0;0;0;5.444798202;0;2.66483489;0.466646018;-1.974112028;-1.07749475;0.597266329;6.025887972;16654.32348;-3169.212383;0;0;86415.4;2163;0;0;15395.51273;;16643.93189;-205.8213;10.00955198
15500;6830188.784;412136.7369;-796582.5795;0;0;0;2.664137082;0.466860593;1004364.585;1344933.24;7067671.877;-0.001135997;0;0;0;0;5.442508757;0;2.664137082;0.466860593;-1.972354836;-1.078185774;0.59742529;6.027645164;16633.75109;-3165.297587;0;0;86415.5;2163;0;0;15495.51379;;16623.34976;-206.0179;10.00953801
15600;6830238.674;412518.3857;-795957.6907;0;0;0;2.663438683;0.467075042;1004048.253;1344616.906;7066009.532;-0.001135997;0;0;0;0;5.440222799;0;2.663438683;0.467075042;-1.970598663;-1.078877388;0.59758419;6.029401337;16613.15895;-3161.379033;0;0;86415.6;2163;0;0;15595.51484;;16602.74797;-206.2144;10.00960651
15700;6830288.486;412900.0289;-795332.7923;0;0;0;2.662739694;0.467289367;1003732.313;1344300.964;7064349.246;-0.001135997;0;0;0;0;5.437940328;0;2.662739694;0.467289367;-1.968843513;-1.079569594;0.597743027;6.031156487;16592.54706;-3157.456721;0;0;86415.7;2163;0;0;15695.51589;;16582.12653;-206.4125;10.00947617
15800;6830338.221;413281.6663;-794707.8841;0;0;0;2.662040115;0.467503566;1003416.766;1343985.415;7062691.023;-0.001135997;0;0;0;0;5.435661343;0;2.662040115;0.467503566;-1.967089392;-1.08026239;0.597901801;6.032910608;16571.91566;-3153.530697;0;0;86415.8;2163;0;0;15795.51695;;16561.48528;-206.6081;10.00958336
15900;6830387.879;413663.2979;-794082.9663;0;0;0;2.661339945;0.467717639;1003101.611;1343670.258;7061034.864;-0.001135997;0;0;0;0;5.433385846;0;2.661339945;0.467717639;-1.965336305;-1.080955777;0.598060513;6.034663695;16551.26433;-3149.600879;0;0;86415.9;2163;0;0;15895.518;;16540.82447;-206.8061;10.00948231
16000;6830437.459;414044.9238;-793458.0388;0;0;0;2.660639184;0.467931586;1002786.85;1343355.495;7059380.771;-0.001135997;0;0;0;0;5.431113835;0;2.660639184;0.467931586;-1.963584257;-1.081649756;0.59821916;6.036415743;16530.5935;-3145.667351;0;0;86416;2163;16;0;15995.51905;;16520.14386;-207.0022;10.00951681
16100;6830486.962;414426.5439;-792833.1016;0;0;0;2.659937833;0.468145404;1002472.482;1343041.125;7057728.746;-0.001135997;0;0;0;0;5.428845311;0;2.659937833;0.468145404;-1.961833252;-1.082344326;0.598377743;6.038166748;16509.90291;-3141.730063;0;0;86416.1;2163;16;0;16095.5201;;16499.44364;-207.1992;10.00951258
16200;6830536.387;414808.1583;-792208.1547;0;0;0;2.659235891;0.468359095;1002158.508;1342727.149;7056078.791;-0.001135997;0;0;0;0;5.426580273;0;2.659235891;0.468359095;-1.960083296;-1.083039488;0.598536261;6.039916704;16489.19258;-3137.789018;0;0;86416.2;2163;16;0;16195.52114;;16478.72372;-207.3963;10.00949872
16300;6830585.735;415189.767;-791583.1982;0;0;0;2.658533358;0.468572657;1001844.928;1342413.567;7054430.908;-0.001135997;0;0;0;0;5.424318721;0;2.658533358;0.468572657;-1.958334394;-1.083735242;0.598694714;6.041665606;16468.46273;-3133.844258;0;0;86416.3;2163;16;0;16295.52219;;16457.98409;-207.5933;10.00949453
16400;6830635.006;415571.3698;-790958.2321;0;0;0;2.657830235;0.468786089;1001531.743;1342100.38;7052785.099;-0.001135997;0;0;0;0;5.422060656;0;2.657830235;0.468786089;-1.956586552;-1.084431586;0.598853101;6.043413448;16447.71296;-3129.895708;0;0;86416.4;2163;16;0;16395.52324;;16437.22476;-207.7904;10.00943258
16500;6830684.199;415952.967;-790333.2563;0;0;0;2.65712652;0.468999392;1001218.953;1341787.588;7051141.366;-0.001135997;0;0;0;0;5.419806076;0;2.65712652;0.468999392;-1.954839773;-1.085128523;0.599011422;6.045160227;16426.94368;-3125.943446;0;0;86416.5;2163;16;0;16495.52428;;16416.44572;-207.9864;10.00950543
16600;6830733.315;416334.5583;-789708.2708;0;0;0;2.656422214;0.469212564;1000906.559;1341475.191;7049499.711;-0.001135997;0;0;0;0;5.417554982;0;2.656422214;0.469212564;-1.953094063;-1.085826051;0.599169676;6.046905937;16406.15464;-3121.987422;0;0;86416.6;2163;16;0;16595.52532;;16395.64708;-208.1841;10.00942915
16700;6830782.354;416716.1439;-789083.2758;0;0;0;2.655717318;0.469425605;1000594.56;1341163.191;7047860.136;-0.001135997;0;0;0;0;5.415307374;0;2.655717318;0.469425605;-1.951349427;-1.086524171;0.599327862;6.048650573;16385.34586;-3118.027644;0;0;86416.7;2163;16;0;16695.52636;;16374.82867;-208.3804;10.00946826
16800;6830831.315;417097.7237;-788458.2711;0;0;0;2.65501183;0.469638514;1000282.957;1340851.586;7046222.642;-0.001135997;0;0;0;0;5.413063251;0;2.65501183;0.469638514;-1.94960587;-1.087222883;0.59948598;6.05039413;16364.51757;-3114.064153;0;0;86416.8;2163;16;0;16795.5274;;16353.99063;-208.5777;10.00943533
16900;6830880.199;417479.2977;-787833.2568;0;0;0;2.65430575;0.469851291;999971.751;1340540.378;7044587.233;-0.001135997;0;0;0;0;5.410822613;0;2.65430575;0.469851291;-1.947863398;-1.087922187;0.599644029;6.052136602;16343.66936;-3110.09687;0;0;86416.9;2163;16;0;16895.52844;;16333.13286;-208.7745;10.00942165
17000;6830929.006;417860.8659;-787208.2329;0;0;0;2.65359908;0.470063935;999660.9418;1340229.567;7042953.909;-0.001135997;0;0;0;0;5.408585461;0;2.65359908;0.470063935;-1.946122016;-1.088622083;0.599802009;6.053877984;16322.80164;-3106.125874;0;0;86417;2163;16;0;16995.52948;;16312.25541;-208.9712;10.00942714
17100;6830977.735;418242.4284;-786583.1994;0;0;0;2.652891818;0.470276445;999350.5299;1339919.153;7041322.673;-0.001135997;0;0;0;0;5.406351795;0;2.652891818;0.470276445;-1.944381727;-1.089322571;0.59995992;6.055618273;16301.91416;-3102.15112;0;0;86417.1;2163;16;0;17095.53051;;16291.35829;-209.1682;10.00940392
17200;6831026.387;418623.985;-785958.1563;0;0;0;2.652183965;0.47048882;999040.5157;1339609.137;7039693.527;-0.001135997;0;0;0;0;5.404121613;0;2.652183965;0.47048882;-1.942642539;-1.090023651;0.60011776;6.057357461;16281.00695;-3098.17261;0;0;86417.2;2163;16;0;17195.53154;;16270.44147;-209.3649;10.00940941
17300;6831074.962;419005.5359;-785333.1036;0;0;0;2.65147552;0.470701061;998730.8995;1339299.518;7038066.472;-0.001135997;0;0;0;0;5.401894916;0;2.65147552;0.470701061;-1.940904455;-1.090725323;0.60027553;6.059095545;16260.08023;-3094.190387;0;0;86417.3;2163;16;0;17295.53258;;16249.50498;-209.5619;10.00938625
17400;6831123.459;419387.081;-784708.0414;0;0;0;2.650766484;0.470913167;998421.6817;1338990.299;7036441.512;-0.001135997;0;0;0;0;5.399671704;0;2.650766484;0.470913167;-1.939167481;-1.091427587;0.600433228;6.060832519;16239.13359;-3090.204374;0;0;86417.4;2163;16;0;17395.53361;;16228.54879;-209.7586;10.00938698
17500;6831171.878;419768.6202;-784082.9696;0;0;0;2.650056856;0.471125136;998112.8627;1338681.478;7034818.646;-0.001135997;0;0;0;0;5.397451977;0;2.650056856;0.471125136;-1.937431622;-1.092130444;0.600590854;6.062568378;16218.16745;-3086.21465;0;0;86417.5;2163;16;0;17495.53464;;16207.57293;-209.9555;10.00936865
17600;6831220.221;420150.1537;-783457.8882;0;0;0;2.649346637;0.471336968;997804.4428;1338373.056;7033197.879;-0.001135997;0;0;0;0;5.395235735;0;2.649346637;0.471336968;-1.935694475;-1.092833892;0.600748408;6.064305525;16197.18156;-3082.221167;0;0;86417.6;2163;16;0;17595.53567;;16186.57738;-210.1522;10.00936464
17700;6831268.486;420531.6814;-782832.7973;0;0;0;2.648635826;0.471548663;997496.4225;1338065.034;7031579.211;-0.001135997;0;0;0;0;5.393022977;0;2.648635826;0.471548663;-1.933955664;-1.093537934;0.600905889;6.066044336;16176.17593;-3078.223929;0;0;86417.7;2163;16;0;17695.5367;;16165.56216;-210.349;10.00936063
17800;6831316.673;420913.2032;-782207.6968;0;0;0;2.647924423;0.47176022;997188.8021;1337757.411;7029962.644;-0.001135997;0;0;0;0;5.390813704;0;2.647924423;0.47176022;-1.932217986;-1.094242567;0.601063296;6.067782014;16155.1508;-3074.22298;0;0;86417.8;2163;16;0;17795.53772;;16144.52726;-210.5459;10.00933763
17900;6831364.784;421294.7193;-781582.5868;0;0;0;2.647212429;0.471971638;996881.5819;1337450.189;7028348.181;-0.001135997;0;0;0;0;5.388607915;0;2.647212429;0.471971638;-1.930481447;-1.094947793;0.60122063;6.069518553;16134.10575;-3070.218241;0;0;86417.9;2163;16;0;17895.53875;;16123.47267;-210.7425;10.00933841
18000;6831412.817;421676.2295;-780957.4673;0;0;0;2.646499843;0.472182917;996574.7624;1337143.368;7026735.824;-0.001135997;0;0;0;0;5.386405611;0;2.646499843;0.472182917;-1.928746053;-1.095653612;0.601377888;6.071253947;16113.04122;-3066.209793;0;0;86418;2163;16;0;17995.53977;;16102.39842;-210.9393;10.00932496
18100;6831460.772;422057.7339;-780332.3383;0;0;0;2.645786665;0.472394056;996268.344;1336836.947;7025125.574;-0.001135997;0;0;0;0;5.384206791;0;2.645786665;0.472394056;-1.927011808;-1.096360023;0.601535072;6.072988192;16091.95693;-3062.197587;0;0;86418.1;2163;16;0;18095.54079;;16081.30449;-211.136;10.00931627
18200;6831508.65;422439.2325;-779707.1997;0;0;0;2.645072895;0.472605055;995962.3269;1336530.928;7023517.433;-0.001135997;0;0;0;0;5.382011455;0;2.645072895;0.472605055;-1.925278718;-1.097067026;0.60169218;6.074721282;16070.85293;-3058.18163;0;0;86418.2;2163;16;0;18195.54181;;16060.19089;-211.3327;10.00931233
18300;6831556.451;422820.7252;-779082.0516;0;0;0;2.644358533;0.472815912;995656.7117;1336225.311;7021911.404;-0.001135997;0;0;0;0;5.379819603;0;2.644358533;0.472815912;-1.923546787;-1.097774621;0.601849211;6.076453213;16049.72943;-3054.161961;0;0;86418.3;2163;16;0;18295.54283;;16039.05762;-211.5295;10.00929421
18400;6831604.174;423202.2122;-778456.8941;0;0;0;2.64364358;0.473026627;995351.4985;1335920.096;7020307.488;-0.001135997;0;0;0;0;5.377631236;0;2.64364358;0.473026627;-1.921816022;-1.09848281;0.602006166;6.078183978;16028.58602;-3050.138504;0;0;86418.4;2163;16;0;18395.54385;;16017.90467;-211.7261;10.00928558
18500;6831651.82;423583.6932;-777831.727;0;0;0;2.642928034;0.4732372;995046.6879;1335615.284;7018705.687;-0.001135997;0;0;0;0;5.375446352;0;2.642928034;0.4732372;-1.920086427;-1.099191592;0.602163043;6.079913573;16007.42312;-3046.111337;0;0;86418.5;2163;16;0;18495.54487;;15996.73206;-211.9227;10.00928169
18600;6831699.389;423965.1685;-777206.5505;0;0;0;2.642211897;0.47344763;994742.2803;1335310.874;7017106.004;-0.001135997;0;0;0;0;5.373264952;0;2.642211897;0.47344763;-1.918358008;-1.099900966;0.602319843;6.081641992;15986.24048;-3042.080416;0;0;86418.6;2163;16;0;18595.54588;;15975.53979;-212.1194;10.00926836
18700;6831746.88;424346.6379;-776581.3645;0;0;0;2.641495168;0.473657916;994438.2758;1335006.868;7015508.44;-0.001135997;0;0;0;0;5.371087036;0;2.641495168;0.473657916;-1.91663077;-1.100610931;0.602476564;6.08336923;15965.03814;-3038.045744;0;0;86418.7;2163;16;0;18695.5469;;15954.32785;-212.316;10.00925978
18800;6831794.294;424728.1015;-775956.169;0;0;0;2.640777847;0.473868057;994134.6751;1334703.265;7013912.997;-0.001135997;0;0;0;0;5.368912604;0;2.640777847;0.473868057;-1.914904717;-1.101321491;0.602633206;6.085095283;15943.81631;-3034.007363;0;0;86418.8;2163;16;0;18795.54791;;15933.09625;-212.5126;10.00924651
18900;6831841.631;425109.5592;-775330.9641;0;0;0;2.640059933;0.474078054;993831.4783;1334400.066;7012319.677;-0.001135997;0;0;0;0;5.366741656;0;2.640059933;0.474078054;-1.913179856;-1.102032641;0.602789768;6.086820144;15922.57458;-3029.965197;0;0;86418.9;2163;16;0;18895.54892;;15911.84499;-212.7091;10.00924267
19000;6831888.89;425491.011;-774705.7497;0;0;0;2.639341428;0.474287905;993528.686;1334097.272;7010728.483;-0.001135997;0;0;0;0;5.364574191;0;2.639341428;0.474287905;-1.911456192;-1.102744386;0.60294625;6.088543808;15901.31337;-3025.919324;0;0;86419;2163;16;0;18995.54993;;15890.57408;-212.9057;10.00923414
19100;6831936.072;425872.457;-774080.5258;0;0;0;2.638622331;0.474497609;993226.2984;1333794.882;7009139.415;-0.001135997;0;0;0;0;5.362410211;0;2.638622331;0.474497609;-1.909733729;-1.103456723;0.603102651;6.090266271;15880.03243;-3021.869695;0;0;86419.1;2163;16;0;19095.55094;;15869.28351;-213.1023;10.00921623
19200;6831983.176;426253.8972;-773455.2926;0;0;0;2.637902642;0.474707167;992924.316;1333492.898;7007552.477;-0.001135997;0;0;0;0;5.360249713;0;2.637902642;0.474707167;-1.908012474;-1.104169653;0.603258971;6.091987526;15858.7318;-3017.816321;0;0;86419.2;2163;16;0;19195.55195;;15847.97328;-213.2987;10.00920774
19300;6832030.203;426635.3315;-772830.0499;0;0;0;2.637182361;0.474916577;992622.7391;1333191.319;7005967.669;-0.001135997;0;0;0;0;5.3580927;0;2.637182361;0.474916577;-1.906292431;-1.104883176;0.603415209;6.093707569;15837.41168;-3013.759237;0;0;86419.3;2163;16;0;19295.55295;;15826.64341;-213.4951;10.00920864
19400;6832077.153;427016.7599;-772204.7978;0;0;0;2.636461488;0.475125839;992321.5681;1332890.146;7004384.995;-0.001135997;0;0;0;0;5.35593917;0;2.636461488;0.475125839;-1.904573606;-1.105597289;0.603571365;6.095426394;15816.07169;-3009.698371;0;0;86419.4;2163;16;0;19395.55396;;15805.2939;-213.6917;10.00918613
19500;6832124.025;427398.1824;-771579.5362;0;0;0;2.635740023;0.475334951;992020.8033;1332589.38;7002804.456;-0.001135997;0;0;0;0;5.353789123;0;2.635740023;0.475334951;-1.902856004;-1.106311998;0.603727438;6.097143996;15794.71223;-3005.633801;0;0;86419.5;2163;16;0;19495.55496;;15783.92473;-213.888;10.00918705
19600;6832170.82;427779.5991;-770954.2653;0;0;0;2.635017965;0.475543915;991720.4452;1332289.02;7001226.053;-0.001135997;0;0;0;0;5.35164256;0;2.635017965;0.475543915;-1.901139631;-1.107027298;0.603883427;6.098860369;15773.33306;-3001.56548;0;0;86419.6;2163;16;0;19595.55596;;15762.53593;-214.0845;10.00916461
19700;6832217.537;428161.0099;-770328.985;0;0;0;2.634295316;0.475752728;991420.4942;1331989.067;6999649.79;-0.001135997;0;0;0;0;5.34949948;0;2.634295316;0.475752728;-1.899424491;-1.107743191;0.604039332;6.100575509;15751.9342;-2997.493413;0;0;86419.7;2163;16;0;19695.55696;;15741.12748;-214.2807;10.00916555
19800;6832264.177;428542.4148;-769703.6952;0;0;0;2.633572075;0.47596139;991120.9505;1331689.521;6998075.667;-0.001135997;0;0;0;0;5.347359884;0;2.633572075;0.47596139;-1.89771059;-1.108459677;0.604195152;6.10228941;15730.51587;-2993.41764;0;0;86419.8;2163;16;0;19795.55796;;15719.69941;-214.4771;10.00915249
19900;6832310.74;428923.8139;-769078.3961;0;0;0;2.632848242;0.4761699;990821.8145;1331390.383;6996503.687;-0.001135997;0;0;0;0;5.345223771;0;2.632848242;0.4761699;-1.895997933;-1.109176755;0.604350887;6.104002067;15709.07767;-2989.338087;0;0;86419.9;2163;16;0;19895.55896;;15698.2517;-214.6734;10.00914412
20000;6832357.225;429305.207;-768453.0876;0;0;0;2.632123817;0.476378259;990523.0867;1331091.654;6994933.852;-0.001135997;0;0;0;0;5.343091142;0;2.632123817;0.476378259;-1.894286527;-1.109894428;0.604506537;6.105713473;15687.62003;-2985.254834;0;0;86420;2163;16;0;19995.55996;;15676.78436;-214.8697;10.00913112
20100;6832403.633;429686.5943;-767827.7698;0;0;0;2.6313988;0.476586465;990224.7674;1330793.333;6993366.164;-0.001135997;0;0;0;0;5.340961996;0;2.6313988;0.476586465;-1.892576375;-1.11061269;0.604662099;6.107423625;15666.14268;-2981.16783;0;0;86420.1;2163;16;0;20095.56095;;15655.29739;-215.0659;10.00912279
20200;6832449.964;430067.9756;-767202.4426;0;0;0;2.63067319;0.476794517;989926.857;1330495.42;6991800.624;-0.001135997;0;0;0;0;5.338836333;0;2.63067319;0.476794517;-1.890867484;-1.111331547;0.604817575;6.109132516;15644.64567;-2977.077085;0;0;86420.2;2163;16;0;20195.56194;;15633.7908;-215.2621;10.00910982
20300;6832496.217;430449.3511;-766577.106;0;0;0;2.62994699;0.477002415;989629.3559;1330197.917;6990237.235;-0.001135997;0;0;0;0;5.336714154;0;2.62994699;0.477002415;-1.889159858;-1.112050996;0.604972964;6.110840142;15623.12921;-2972.982637;0;0;86420.3;2163;16;0;20295.56294;;15612.26459;-215.4582;10.00910617
20400;6832542.393;430830.7207;-765951.7601;0;0;0;2.629220197;0.477210159;989332.2644;1329900.824;6988675.999;-0.001135997;0;0;0;0;5.334595458;0;2.629220197;0.477210159;-1.887453504;-1.112771037;0.605128264;6.112546496;15601.59289;-2968.884413;0;0;86420.4;2163;16;0;20395.56393;;15590.71877;-215.6544;10.00908862
20500;6832588.491;431212.0843;-765326.4049;0;0;0;2.628492812;0.477417747;989035.5829;1329604.14;6987116.917;-0.001135997;0;0;0;0;5.332480245;0;2.628492812;0.477417747;-1.885748426;-1.113491672;0.605283476;6.114251574;15580.03714;-2964.78249;0;0;86420.5;2163;16;0;20495.56492;;15569.15333;-215.8504;10.009085
20600;6832634.512;431593.4421;-764701.0403;0;0;0;2.627764835;0.477625178;988739.3117;1329307.868;6985559.992;-0.001135997;0;0;0;0;5.330368516;0;2.627764835;0.477625178;-1.88404463;-1.114212899;0.605438598;6.11595537;15558.4617;-2960.67682;0;0;86420.6;2163;16;0;20595.56591;;15547.56829;-216.0465;10.00907212
20700;6832680.456;431974.7939;-764075.6664;0;0;0;2.627036267;0.477832454;988443.4513;1329012.005;6984005.226;-0.001135997;0;0;0;0;5.32826027;0;2.627036267;0.477832454;-1.882342121;-1.114934718;0.605593631;6.117657879;15536.86662;-2956.567412;0;0;86420.7;2163;16;0;20695.56689;;15525.96364;-216.2425;10.00906852
20800;6832726.322;432356.1399;-763450.2832;0;0;0;2.626307107;0.478039572;988148.0021;1328716.554;6982452.62;-0.001135997;0;0;0;0;5.326155507;0;2.626307107;0.478039572;-1.880640905;-1.11565713;0.605748573;6.119359095;15515.2521;-2952.454306;0;0;86420.8;2163;16;0;20795.56788;;15504.33939;-216.4386;10.00904645
20900;6832772.111;432737.4799;-762824.8906;0;0;0;2.625577355;0.478246531;987852.9643;1328421.515;6980902.176;-0.001135997;0;0;0;0;5.324054228;0;2.625577355;0.478246531;-1.878940987;-1.116380133;0.605903424;6.121059013;15493.61775;-2948.337426;0;0;86420.9;2163;16;0;20895.56886;;15482.69553;-216.6344;10.00904289
21000;6832817.822;433118.8139;-762199.4888;0;0;0;2.624847011;0.478453332;987558.3384;1328126.887;6979353.897;-0.001135997;0;0;0;0;5.321956432;0;2.624847011;0.478453332;-1.877242373;-1.117103731;0.606058183;6.122757627;15471.96398;-2944.21685;0;0;86421;2163;16;0;20995.56985;;15461.03209;-216.8303;10.00903472
21100;6832863.456;433500.1421;-761574.0777;0;0;0;2.624116076;0.478659974;987264.1247;1327832.671;6977807.784;-0.001135997;0;0;0;0;5.319862119;0;2.624116076;0.478659974;-1.875545068;-1.117827919;0.606212851;6.124454932;15450.29055;-2940.092534;0;0;86421.1;2163;16;0;21095.57083;;15439.34906;-217.0262;10.00902195
21200;6832909.013;433881.4643;-760948.6573;0;0;0;2.623384549;0.478866456;986970.3237;1327538.868;6976263.839;-0.001135997;0;0;0;0;5.31777129;0;2.623384549;0.478866456;-1.873849077;-1.118552701;0.606367426;6.126150923;15428.59749;-2935.964482;0;0;86421.2;2163;16;0;21195.57181;;15417.64644;-217.222;10.00900922
21300;6832954.492;434262.7806;-760323.2277;0;0;0;2.62265243;0.479072777;986676.9356;1327245.479;6974722.065;-0.001135997;0;0;0;0;5.315683944;0;2.62265243;0.479072777;-1.872154405;-1.119278074;0.606521907;6.127845595;15406.88501;-2931.832734;0;0;86421.3;2163;16;0;21295.57279;;15395.92424;-217.4177;10.00900571
21400;6832999.894;434644.091;-759697.7887;0;0;0;2.62191972;0.479278937;986383.961;1326952.502;6973182.463;-0.001135997;0;0;0;0;5.313600082;0;2.62191972;0.479278937;-1.870461059;-1.12000404;0.606676295;6.129538941;15385.15272;-2927.697218;0;0;86421.4;2163;16;0;21395.57376;;15374.18247;-217.6135;10.00899301
21500;6833045.218;435025.3954;-759072.3405;0;0;0;2.621186418;0.479484934;986091.4;1326659.939;6971645.035;-0.001135997;0;0;0;0;5.311519703;0;2.621186418;0.479484934;-1.868769044;-1.120730599;0.606830588;6.131230956;15363.40104;-2923.558011;0;0;86421.5;2163;16;0;21495.57474;;15352.42112;-217.8092;10.00898034
21600;6833090.465;435406.6939;-758446.8831;0;0;0;2.620452525;0.479690769;985799.2531;1326367.79;6970109.783;-0.001135997;0;0;0;0;5.309442807;0;2.620452525;0.479690769;-1.867078365;-1.121457748;0.606984786;6.132921635;15341.62971;-2919.415063;0;0;86421.6;2163;16;0;21595.57571;;15330.6402;-218.0048;10.00897228
21700;6833135.635;435787.9864;-757821.4164;0;0;0;2.619718041;0.479896441;985507.5207;1326076.056;6968576.71;-0.001135997;0;0;0;0;5.307369396;0;2.619718041;0.479896441;-1.865389027;-1.122185491;0.607138889;6.134610973;15319.83878;-2915.268389;0;0;86421.7;2163;16;0;21695.57669;;15308.83972;-218.2004;10.00895965
21800;6833180.727;436169.273;-757195.9404;0;0;0;2.618982965;0.480101949;985216.2032;1325784.737;6967045.816;-0.001135997;0;0;0;0;5.305299467;0;2.618982965;0.480101949;-1.863701037;-1.122913824;0.607292895;6.136298963;15298.02845;-2911.11802;0;0;86421.8;2163;16;0;21795.57766;;15287.01968;-218.3959;10.00895163
21900;6833225.742;436550.5536;-756570.4553;0;0;0;2.618247298;0.480307292;984925.3009;1325493.833;6965517.105;-0.001135997;0;0;0;0;5.303233022;0;2.618247298;0.480307292;-1.862014399;-1.12364275;0.607446804;6.137985601;15276.19835;-2906.96389;0;0;86421.9;2163;16;0;21895.57863;;15265.18009;-218.5914;10.00893905
22000;6833270.68;436931.8283;-755944.9609;0;0;0;2.617511039;0.480512469;984634.8142;1325203.344;6963990.577;-0.001135997;0;0;0;0;5.301170061;0;2.617511039;0.480512469;-1.860329119;-1.12437227;0.607600617;6.139670881;15254.34885;-2902.806069;0;0;86422;2163;16;0;21995.5796;;15243.32095;-218.7868;10.00893564
22100;6833315.54;437313.097;-755319.4573;0;0;0;2.61677419;0.480717481;984344.7434;1324913.272;6962466.236;-0.001135997;0;0;0;0;5.299110584;0;2.61677419;0.480717481;-1.858645202;-1.125102378;0.607754331;6.141354798;15232.47974;-2898.644515;0;0;86422.1;2163;16;0;22095.58057;;15221.44227;-218.9823;10.00891396
22200;6833360.322;437694.3598;-754693.9445;0;0;0;2.616036749;0.480922326;984055.089;1324623.616;6960944.082;-0.001135997;0;0;0;0;5.29705459;0;2.616036749;0.480922326;-1.856962655;-1.125833081;0.607907947;6.143037345;15210.59106;-2894.479238;0;0;86422.2;2163;16;0;22195.58153;;15199.54404;-219.1775;10.00891059
22300;6833405.028;438075.6165;-754068.4224;0;0;0;2.615298718;0.481127004;983765.8513;1324334.376;6959424.118;-0.001135997;0;0;0;0;5.29500208;0;2.615298718;0.481127004;-1.855281482;-1.126564373;0.608061463;6.144718518;15188.68299;-2890.310271;0;0;86422.3;2163;16;0;22295.5825;;15177.62629;-219.3728;10.00890265
22400;6833449.655;438456.8673;-753442.8912;0;0;0;2.614560095;0.481331513;983477.0307;1324045.554;6957906.346;-0.001135997;0;0;0;0;5.292953053;0;2.614560095;0.481331513;-1.853601689;-1.127296258;0.60821488;6.146398311;15166.75518;-2886.137547;0;0;86422.4;2163;16;0;22395.58346;;15155.68901;-219.5681;10.00889018
22500;6833494.206;438838.1122;-752817.3508;0;0;0;2.613820882;0.481535854;983188.6275;1323757.149;6956390.768;-0.001135997;0;0;0;0;5.290907511;0;2.613820882;0.481535854;-1.851923281;-1.128028735;0.608368197;6.148076719;15144.80801;-2881.961141;0;0;86422.5;2163;16;0;22495.58442;;15133.7322;-219.7633;10.00887318
22600;6833538.679;439219.351;-752191.8013;0;0;0;2.613081078;0.481740026;982900.6422;1323469.161;6954877.385;-0.001135997;0;0;0;0;5.288865452;0;2.613081078;0.481740026;-1.850246265;-1.128761802;0.608521412;6.149753735;15122.84125;-2877.781004;0;0;86422.6;2163;16;0;22595.58538;;15111.75587;-219.9583;10.00887441
22700;6833583.075;439600.5839;-751566.2425;0;0;0;2.612340683;0.481944027;982613.075;1323181.593;6953366.2;-0.001135997;0;0;0;0;5.286826878;0;2.612340683;0.481944027;-1.848570645;-1.129495463;0.608674526;6.151429355;15100.85493;-2873.597147;0;0;86422.7;2163;16;0;22695.58634;;15089.76004;-220.1535;10.00885746
22800;6833627.393;439981.8108;-750940.6747;0;0;0;2.611599698;0.482147858;982325.9264;1322894.442;6951857.215;-0.001135997;0;0;0;0;5.284791787;0;2.611599698;0.482147858;-1.846896427;-1.130229713;0.608827539;6.153103573;15078.84927;-2869.409609;0;0;86422.8;2163;16;0;22795.5873;;15067.74469;-220.3485;10.00884054
22900;6833671.634;440363.0317;-750315.0976;0;0;0;2.610858122;0.482351518;982039.1968;1322607.711;6950350.431;-0.001135997;0;0;0;0;5.28276018;0;2.610858122;0.482351518;-1.845223617;-1.130964554;0.608980448;6.154776383;15056.82388;-2865.218316;0;0;86422.9;2163;16;0;22895.58826;;15045.70984;-220.5433;10.00884634
