Elapsed Time (ms);ECEF X (m);ECEF Y (m);ECEF Z (m);ECEF Error X (m);ECEF Error Y (m);ECEF Error Z (m);Body Azimuth (rad);Body Elevation (rad);Range (m);PSR (m);ADR;Clock Correction (s);Clock Noise (m);Delta Af0 (s);Delta Af1 (s/s);Iono Correction (m);Tropo Correction (m);PSR Offset (m);Receiver Antenna Azimuth (rad);Receiver Antenna Elevation (rad);Receiver Antenna Gain (dBi);SV Antenna Azimuth (rad);SV Antenna Elevation (rad);Relative Power Level (incl. Receiver Antenna gain) (dB);Doppler Frequency (Hz);PSR Change Rate (m/s);Receiver Carrier Phase Offset (rad);Satellite Carrier Phase Offset (rad);GPS TOW;GPS Week Number;SBAS t0;Calibration offset (m);PSR satellite time (ms);;Doppler
8700;8553584.53;2511440.242;-142125.1311;0;0;0;1.627327117;0.713041234;3325668.201;3491663.982;18348818.07;-0.00055369;0;0;0;0;3.757396327;0;1.627327117;0.713041234;0.126490508;-2.109319814;0.99906022;8.126490508;-8037.798129;1529.542127;0;0;86408.7;2163;0;0;8688.353063;;8039.783864
8800;8553507.467;2511741.042;-141567.9961;0;0;0;1.627099254;0.712970818;3325821.193;3491816.975;18349622.05;-0.00055369;0;0;0;0;3.757700344;0;1.627099254;0.712970818;0.125893109;-2.109538301;0.999021178;8.125893109;-8041.856437;1530.314398;0;0;86408.8;2163;0;0;8788.352552;;8043.830241
8900;8553430.36;2512041.83;-141010.8603;0;0;0;1.62687144;0.712900375;3325974.262;3491970.045;18350426.44;-0.00055369;0;0;0;0;3.758004543;0;1.62687144;0.712900375;0.125295485;-2.109756741;0.998982124;8.125295485;-8045.914101;1531.086545;0;0;86408.9;2163;0;0;8888.352042;;8047.929169
9000;8553353.209;2512342.605;-140453.7238;0;0;0;1.626643675;0.712829907;3326127.409;3492123.192;18351231.23;-0.00055369;0;0;0;0;3.758308924;0;1.626643675;0.712829907;0.124697636;-2.109975134;0.998943057;8.124697636;-8049.971278;1531.8586;0;0;86409;2163;0;0;8988.351531;;8051.975546
9100;8553276.016;2512643.366;-139896.5865;0;0;0;1.626415958;0.712759411;3326280.633;3492276.416;18352036.43;-0.00055369;0;0;0;0;3.758613487;0;1.626415958;0.712759411;0.124099563;-2.110193477;0.998903978;8.124099563;-8054.027768;1532.630525;0;0;86409.1;2163;0;0;9088.35102;;8055.969373
9200;8553198.779;2512944.115;-139339.4483;0;0;0;1.62618829;0.712688889;3326433.933;3492429.718;18352842.04;-0.00055369;0;0;0;0;3.758918233;0;1.62618829;0.712688889;0.123501265;-2.110411773;0.998864886;8.123501265;-8058.083681;1533.402339;0;0;86409.2;2163;0;0;9188.350508;;8060.120851
9300;8553121.499;2513244.851;-138782.3094;0;0;0;1.625960671;0.712618341;3326587.312;3492583.097;18353648.05;-0.00055369;0;0;0;0;3.759223161;0;1.625960671;0.712618341;0.122902743;-2.11063002;0.998825782;8.122902743;-8062.13903;1534.174047;0;0;86409.3;2163;0;0;9288.349997;;8064.114678
9400;8553044.176;2513545.574;-138225.1698;0;0;0;1.625733101;0.712547766;3326740.767;3492736.553;18354454.47;-0.00055369;0;0;0;0;3.759528271;0;1.625733101;0.712547766;0.122303997;-2.110848218;0.998786665;8.122303997;-8066.193746;1534.945633;0;0;86409.4;2163;0;0;9388.349485;;8068.161056
9500;8552966.809;2513846.285;-137668.0293;0;0;0;1.625505579;0.712477165;3326894.299;3492890.086;18355261.29;-0.00055369;0;0;0;0;3.759833563;0;1.625505579;0.712477165;0.121705026;-2.11106637;0.998747536;8.121705026;-8070.247963;1535.717125;0;0;86409.5;2163;0;0;9488.348973;;8072.259983
9600;8552889.399;2514146.982;-137110.8881;0;0;0;1.625278106;0.712406538;3327047.909;3493043.696;18356068.52;-0.00055369;0;0;0;0;3.760139038;0;1.625278106;0.712406538;0.121105832;-2.111284473;0.998708395;8.121105832;-8074.301517;1536.488491;0;0;86409.6;2163;0;0;9588.34846;;8076.25381
9700;8552811.946;2514447.666;-136553.7461;0;0;0;1.625050682;0.712335884;3327201.595;3493197.384;18356876.15;-0.00055369;0;0;0;0;3.760444694;0;1.625050682;0.712335884;0.120506414;-2.111502527;0.998669241;8.120506414;-8078.35448;1537.259744;0;0;86409.7;2163;0;0;9688.347948;;8080.352738
9800;8552734.45;2514748.338;-135996.6033;0;0;0;1.624823306;0.712265204;3327355.359;3493351.148;18357684.19;-0.00055369;0;0;0;0;3.760750533;0;1.624823306;0.712265204;0.119906772;-2.111720532;0.998630075;8.119906772;-8082.406885;1538.030891;0;0;86409.8;2163;0;0;9788.347435;;8084.399115
9900;8552656.91;2515048.997;-135439.4597;0;0;0;1.624595979;0.712194497;3327509.2;3493504.99;18358492.63;-0.00055369;0;0;0;0;3.761056555;0;1.624595979;0.712194497;0.119306907;-2.111938489;0.998590897;8.119306907;-8086.458642;1538.801915;0;0;86409.9;2163;0;0;9888.346922;;8088.445492
10000;8552579.327;2515349.643;-134882.3154;0;0;0;1.624368701;0.712123764;3327663.118;3493658.909;18359301.48;-0.00055369;0;0;0;0;3.761362759;0;1.624368701;0.712123764;0.118706818;-2.112156398;0.998551706;8.118706818;-8090.509902;1539.572844;0;0;86410;2163;0;0;9988.346408;;8092.49187
10100;8552501.701;2515650.276;-134325.1704;0;0;0;1.624141472;0.712053005;3327817.113;3493812.904;18360110.73;-0.00055369;0;0;0;0;3.761669145;0;1.624141472;0.712053005;0.118106507;-2.112374259;0.998512502;8.118106507;-8094.560498;1540.343647;0;0;86410.1;2163;0;0;10088.34589;;8096.538247
10200;8552424.031;2515950.896;-133768.0246;0;0;0;1.623914292;0.71198222;3327971.185;3493966.977;18360920.39;-0.00055369;0;0;0;0;3.761975713;0;1.623914292;0.71198222;0.117505972;-2.112592072;0.998473287;8.117505972;-8098.610502;1541.114337;0;0;86410.2;2163;0;0;10188.34538;;8100.637175
10300;8552346.319;2516251.503;-133210.878;0;0;0;1.62368716;0.711911408;3328125.335;3494121.127;18361730.46;-0.00055369;0;0;0;0;3.762282464;0;1.62368716;0.711911408;0.116905214;-2.112809836;0.998434059;8.116905214;-8102.659953;1541.884922;0;0;86410.3;2163;0;0;10288.34487;;8104.631002
10400;8552268.563;2516552.097;-132653.7307;0;0;0;1.623460077;0.71184057;3328279.561;3494275.354;18362540.92;-0.00055369;0;0;0;0;3.762589398;0;1.623460077;0.71184057;0.116304234;-2.113027551;0.998394819;8.116304234;-8106.70875;1542.655382;0;0;86410.4;2163;0;0;10388.34435;;8108.677379
10500;8552190.763;2516852.679;-132096.5827;0;0;0;1.623233043;0.711769706;3328433.864;3494429.658;18363351.8;-0.00055369;0;0;0;0;3.762896514;0;1.623233043;0.711769706;0.115703031;-2.113245218;0.998355566;8.115703031;-8110.757056;1543.425749;0;0;86410.5;2163;0;0;10488.34384;;8112.776307
10600;8552112.921;2517153.247;-131539.4339;0;0;0;1.623006057;0.711698815;3328588.245;3494584.04;18364163.08;-0.00055369;0;0;0;0;3.763203812;0;1.623006057;0.711698815;0.115101605;-2.113462837;0.998316302;8.115101605;-8114.804685;1544.195988;0;0;86410.6;2163;0;0;10588.34332;;8116.770134
10700;8552035.035;2517453.803;-130982.2843;0;0;0;1.622779121;0.711627898;3328742.702;3494738.498;18364974.76;-0.00055369;0;0;0;0;3.763511293;0;1.622779121;0.711627898;0.114499957;-2.113680409;0.998277025;8.114499957;-8118.851719;1544.966113;0;0;86410.7;2163;0;0;10688.34281;;8120.816511
10800;8551957.106;2517754.345;-130425.1341;0;0;0;1.622552233;0.711556955;3328897.236;3494893.033;18365786.85;-0.00055369;0;0;0;0;3.763818957;0;1.622552233;0.711556955;0.113898087;-2.11389793;0.998237735;8.113898087;-8122.898206;1545.736133;0;0;86410.8;2163;0;0;10788.34229;;8124.915439
10900;8551879.133;2518054.875;-129867.983;0;0;0;1.622325394;0.711485986;3329051.848;3495047.645;18366599.34;-0.00055369;0;0;0;0;3.764126803;0;1.622325394;0.711485986;0.113295995;-2.114115403;0.998198434;8.113295995;-8126.94404;1546.50603;0;0;86410.9;2163;0;0;10888.34178;;8128.909266
11000;8551801.118;2518355.392;-129310.8313;0;0;0;1.622098604;0.711414991;3329206.536;3495202.334;18367412.23;-0.00055369;0;0;0;0;3.764434831;0;1.622098604;0.711414991;0.112693681;-2.11433283;0.99815912;8.112693681;-8130.989384;1547.275833;0;0;86411;2163;0;0;10988.34126;;8133.008193
11100;8551723.059;2518655.896;-128753.6789;0;0;0;1.621871862;0.71134397;3329361.302;3495357.1;18368225.54;-0.00055369;0;0;0;0;3.764743043;0;1.621871862;0.71134397;0.112091145;-2.114550207;0.998119794;8.112091145;-8135.034058;1548.045509;0;0;86411.1;2163;0;0;11088.34074;;8137.00202
11200;8551644.957;2518956.388;-128196.5257;0;0;0;1.62164517;0.711272922;3329516.144;3495511.943;18369039.24;-0.00055369;0;0;0;0;3.765051437;0;1.62164517;0.711272922;0.111488388;-2.114767535;0.998080456;8.111488388;-8139.078134;1548.815071;0;0;86411.2;2163;0;0;11188.34023;;8141.048398
11300;8551566.811;2519256.866;-127639.3718;0;0;0;1.621418526;0.711201849;3329671.063;3495666.863;18369853.35;-0.00055369;0;0;0;0;3.765360013;0;1.621418526;0.711201849;0.110885409;-2.114984815;0.998041105;8.110885409;-8143.121635;1549.584524;0;0;86411.3;2163;0;0;11288.33971;;8145.094775
11400;8551488.623;2519557.331;-127082.2171;0;0;0;1.621191931;0.711130749;3329826.059;3495821.86;18370667.87;-0.00055369;0;0;0;0;3.765668772;0;1.621191931;0.711130749;0.110282209;-2.115202046;0.998001743;8.110282209;-8147.164496;1550.353855;0;0;86411.4;2163;0;0;11388.33919;;8149.141152
11500;8551410.391;2519857.784;-126525.0618;0;0;0;1.620965385;0.711059623;3329981.132;3495976.934;18371482.78;-0.00055369;0;0;0;0;3.765977714;0;1.620965385;0.711059623;0.109678787;-2.11541923;0.997962368;8.109678787;-8151.206861;1551.123091;0;0;86411.5;2163;0;0;11488.33868;;8153.187529
11600;8551332.115;2520158.223;-125967.9058;0;0;0;1.620738888;0.710988472;3330136.282;3496132.085;18372298.11;-0.00055369;0;0;0;0;3.766286839;0;1.620738888;0.710988472;0.109075145;-2.115636366;0.997922981;8.109075145;-8155.248569;1551.892203;0;0;86411.6;2163;0;0;11588.33816;;8157.233907
11700;8551253.797;2520458.65;-125410.749;0;0;0;1.62051244;0.710917294;3330291.509;3496287.312;18373113.83;-0.00055369;0;0;0;0;3.766596147;0;1.62051244;0.710917294;0.108471281;-2.115853452;0.997883582;8.108471281;-8159.289672;1552.661199;0;0;86411.7;2163;0;0;11688.33764;;8161.280284
11800;8551175.435;2520759.064;-124853.5916;0;0;0;1.62028604;0.71084609;3330446.813;3496442.617;18373929.96;-0.00055369;0;0;0;0;3.766905637;0;1.62028604;0.71084609;0.107867197;-2.116070491;0.997844171;8.107867197;-8163.330216;1553.430089;0;0;86411.8;2163;0;0;11788.33712;;8165.326661
11900;8551097.03;2521059.465;-124296.4334;0;0;0;1.620059689;0.71077486;3330602.194;3496597.998;18374746.5;-0.00055369;0;0;0;0;3.76721531;0;1.620059689;0.71077486;0.107262892;-2.116287478;0.997804747;8.107262892;-8167.370106;1554.198855;0;0;86411.9;2163;0;0;11888.3366;;8169.373039
12000;8551018.582;2521359.852;-123739.2745;0;0;0;1.619833387;0.710703604;3330757.652;3496753.457;18375563.44;-0.00055369;0;0;0;0;3.767525166;0;1.619833387;0.710703604;0.106658366;-2.11650442;0.997765312;8.106658366;-8171.409506;1554.967527;0;0;86412;2163;0;0;11988.33609;;8173.366866
12100;8550940.09;2521660.228;-123182.115;0;0;0;1.619607135;0.710632322;3330913.186;3496908.992;18376380.78;-0.00055369;0;0;0;0;3.767835205;0;1.619607135;0.710632322;0.10605362;-2.116721314;0.997725864;8.10605362;-8175.448207;1555.736066;0;0;86412.1;2163;0;0;12088.33557;;8177.413243
12200;8550861.555;2521960.59;-122624.9547;0;0;0;1.61938093;0.710561014;3331068.797;3497064.604;18377198.53;-0.00055369;0;0;0;0;3.768145427;0;1.61938093;0.710561014;0.105448654;-2.116938158;0.997686405;8.105448654;-8179.486349;1556.504499;0;0;86412.2;2163;0;0;12188.33505;;8181.45962
12300;8550782.977;2522260.939;-122067.7938;0;0;0;1.619154775;0.710489681;3331224.485;3497220.293;18378016.68;-0.00055369;0;0;0;0;3.768455831;0;1.619154775;0.710489681;0.104843468;-2.117154954;0.997646933;8.104843468;-8183.523908;1557.272821;0;0;86412.3;2163;0;0;12288.33453;;8185.505998
12400;8550704.356;2522561.275;-121510.6322;0;0;0;1.618928669;0.710418321;3331380.25;3497376.058;18378835.23;-0.00055369;0;0;0;0;3.768766419;0;1.618928669;0.710418321;0.104238062;-2.1173717;0.997607449;8.104238062;-8187.560833;1558.041022;0;0;86412.4;2163;0;0;12388.33401;;8189.552375
12500;8550625.691;2522861.599;-120953.4699;0;0;0;1.618702611;0.710346935;3331536.092;3497531.901;18379654.19;-0.00055369;0;0;0;0;3.769077189;0;1.618702611;0.710346935;0.103632436;-2.1175884;0.997567954;8.103632436;-8191.597248;1558.809126;0;0;86412.5;2163;0;0;12488.33349;;8193.598752
12600;8550546.983;2523161.909;-120396.3069;0;0;0;1.618476603;0.710275524;3331692.011;3497687.82;18380473.55;-0.00055369;0;0;0;0;3.769388143;0;1.618476603;0.710275524;0.103026591;-2.117805051;0.997528446;8.103026591;-8195.632976;1559.5771;0;0;86412.6;2163;0;0;12588.33297;;8197.592579
12700;8550468.232;2523462.207;-119839.1432;0;0;0;1.618250643;0.710204086;3331848.006;3497843.816;18381293.32;-0.00055369;0;0;0;0;3.769699279;0;1.618250643;0.710204086;0.102420526;-2.118021652;0.997488926;8.102420526;-8199.668129;1560.344964;0;0;86412.7;2163;0;0;12688.33245;;8201.638957
12800;8550389.438;2523762.492;-119281.9789;0;0;0;1.618024732;0.710132623;3332004.078;3497999.889;18382113.49;-0.00055369;0;0;0;0;3.770010599;0;1.618024732;0.710132623;0.101814241;-2.118238206;0.997449394;8.101814241;-8203.702711;1561.112719;0;0;86412.8;2163;0;0;12788.33193;;8205.685334
12900;8550310.6;2524062.763;-118724.8139;0;0;0;1.617798871;0.710061134;3332160.227;3498156.039;18382934.06;-0.00055369;0;0;0;0;3.770322101;0;1.617798871;0.710061134;0.101207738;-2.11845471;0.99740985;8.101207738;-8207.736634;1561.880349;0;0;86412.9;2163;0;0;12888.33141;;8209.731711
13000;8550231.719;2524363.022;-118167.6482;0;0;0;1.617573058;0.709989619;3332316.453;3498312.265;18383755.03;-0.00055369;0;0;0;0;3.770633787;0;1.617573058;0.709989619;0.100601015;-2.118671168;0.997370294;8.100601015;-8211.770071;1562.647887;0;0;86413;2163;0;0;12988.33089;;8213.725538
13100;8550152.795;2524663.268;-117610.4819;0;0;0;1.617347294;0.709918079;3332472.755;3498468.568;18384576.41;-0.00055369;0;0;0;0;3.770945656;0;1.617347294;0.709918079;0.099994073;-2.118887575;0.997330726;8.099994073;-8215.802827;1563.415295;0;0;86413.1;2163;0;0;13088.33036;;8217.771915
13200;8550073.828;2524963.501;-117053.3149;0;0;0;1.617121578;0.709846512;3332629.134;3498624.948;18385398.19;-0.00055369;0;0;0;0;3.771257708;0;1.617121578;0.709846512;0.099386913;-2.119103935;0.997291146;8.099386913;-8219.83499;1564.18259;0;0;86413.2;2163;0;0;13188.32984;;8221.818293
13300;8549994.817;2525263.721;-116496.1473;0;0;0;1.616895912;0.70977492;3332785.59;3498781.405;18386220.38;-0.00055369;0;0;0;0;3.771569943;0;1.616895912;0.70977492;0.098779533;-2.119320246;0.997251554;8.098779533;-8223.866585;1564.949777;0;0;86413.3;2163;0;0;13288.32932;;8225.86467
13400;8549915.763;2525563.929;-115938.979;0;0;0;1.616670295;0.709703302;3332942.123;3498937.938;18387042.97;-0.00055369;0;0;0;0;3.771882361;0;1.616670295;0.709703302;0.098171936;-2.119536507;0.997211951;8.098171936;-8227.897524;1565.716839;0;0;86413.4;2163;0;0;13388.3288;;8229.858497
13500;8549836.666;2525864.123;-115381.81;0;0;0;1.616444727;0.709631658;3333098.732;3499094.548;18387865.96;-0.00055369;0;0;0;0;3.772194963;0;1.616444727;0.709631658;0.09756412;-2.119752722;0.997172335;8.09756412;-8231.92796;1566.483806;0;0;86413.5;2163;0;0;13488.32828;;8233.904874
13600;8549757.525;2526164.304;-114824.6404;0;0;0;1.616219207;0.709559989;3333255.418;3499251.235;18388689.35;-0.00055369;0;0;0;0;3.772507747;0;1.616219207;0.709559989;0.096956085;-2.119968887;0.997132707;8.096956085;-8235.95773;1567.250645;0;0;86413.6;2163;0;0;13588.32775;;8237.951252
13700;8549678.342;2526464.473;-114267.4702;0;0;0;1.615993737;0.709488294;3333412.181;3499407.998;18389513.15;-0.00055369;0;0;0;0;3.772820715;0;1.615993737;0.709488294;0.096347833;-2.120185004;0.997093068;8.096347833;-8239.986886;1568.017368;0;0;86413.7;2163;0;0;13688.32723;;8241.945079
13800;8549599.115;2526764.628;-113710.2993;0;0;0;1.615768315;0.709416573;3333569.02;3499564.838;18390337.35;-0.00055369;0;0;0;0;3.773133867;0;1.615768315;0.709416573;0.095739362;-2.120401073;0.997053416;8.095739362;-8244.015506;1568.783989;0;0;86413.8;2163;0;0;13788.32671;;8245.991456
13900;8549519.844;2527064.771;-113153.1277;0;0;0;1.615542943;0.709344826;3333725.936;3499721.755;18391161.95;-0.00055369;0;0;0;0;3.773447201;0;1.615542943;0.709344826;0.095130674;-2.120617092;0.997013753;8.095130674;-8248.043447;1569.550481;0;0;86413.9;2163;0;0;13888.32618;;8250.037833
14000;8549440.531;2527364.9;-112595.9556;0;0;0;1.615317619;0.709273054;3333882.929;3499878.749;18391986.96;-0.00055369;0;0;0;0;3.773760719;0;1.615317619;0.709273054;0.094521768;-2.120833064;0.996974078;8.094521768;-8252.070895;1570.316879;0;0;86414;2163;0;0;13988.32566;;8254.03166
14100;8549361.174;2527665.017;-112038.7828;0;0;0;1.615092345;0.709201256;3334039.998;3500035.819;18392812.37;-0.00055369;0;0;0;0;3.77407442;0;1.615092345;0.709201256;0.093912645;-2.121048986;0.996934391;8.093912645;-8256.097673;1571.083149;0;0;86414.1;2163;0;0;14088.32514;;8258.078037
14200;8549281.774;2527965.121;-111481.6094;0;0;0;1.614867119;0.709129433;3334197.144;3500192.965;18393638.18;-0.00055369;0;0;0;0;3.774388305;0;1.614867119;0.709129433;0.093303304;-2.121264862;0.996894692;8.093303304;-8260.123832;1571.849302;0;0;86414.2;2163;0;0;14188.32461;;8262.071864
14300;8549202.331;2528265.212;-110924.4353;0;0;0;1.614641942;0.709057583;3334354.366;3500350.188;18394464.39;-0.00055369;0;0;0;0;3.774702373;0;1.614641942;0.709057583;0.092693746;-2.121480686;0.996854981;8.092693746;-8264.149452;1572.615352;0;0;86414.3;2163;0;0;14288.32409;;8266.170792
14400;8549122.844;2528565.29;-110367.2606;0;0;0;1.614416815;0.708985709;3334511.666;3500507.488;18395291.01;-0.00055369;0;0;0;0;3.775016624;0;1.614416815;0.708985709;0.09208397;-2.121696462;0.996815259;8.09208397;-8268.174405;1573.381275;0;0;86414.4;2163;0;0;14388.32356;;8270.112069
14500;8549043.314;2528865.355;-109810.0853;0;0;0;1.614191736;0.708913809;3334669.041;3500664.865;18396118.03;-0.00055369;0;0;0;0;3.775331059;0;1.614191736;0.708913809;0.091473978;-2.121912192;0.996775524;8.091473978;-8272.198854;1574.147102;0;0;86414.5;2163;0;0;14488.32304;;8274.210996
14600;8548963.741;2529165.407;-109252.9094;0;0;0;1.613966706;0.708841883;3334826.494;3500822.318;18396945.45;-0.00055369;0;0;0;0;3.775645677;0;1.613966706;0.708841883;0.090863769;-2.122127871;0.996735778;8.090863769;-8276.222621;1574.9128;0;0;86414.6;2163;0;0;14588.32251;;8278.152273
14700;8548884.125;2529465.446;-108695.7329;0;0;0;1.613741725;0.708769931;3334984.022;3500979.847;18397773.27;-0.00055369;0;0;0;0;3.775960479;0;1.613741725;0.708769931;0.090253343;-2.122343504;0.99669602;8.090253343;-8280.245785;1575.678382;0;0;86414.7;2163;0;0;14688.32199;;8282.251201
14800;8548804.465;2529765.472;-108138.5558;0;0;0;1.613516794;0.708697954;3335141.628;3501137.453;18398601.5;-0.00055369;0;0;0;0;3.776275465;0;1.613516794;0.708697954;0.089642701;-2.122559085;0.99665625;8.089642701;-8284.268399;1576.44386;0;0;86414.8;2163;0;0;14788.32146;;8286.245028
14900;8548724.763;2530065.486;-107581.378;0;0;0;1.613291911;0.708625952;3335299.31;3501295.136;18399430.13;-0.00055369;0;0;0;0;3.776590634;0;1.613291911;0.708625952;0.089031842;-2.122774618;0.996616469;8.089031842;-8288.290346;1577.209211;0;0;86414.9;2163;0;0;14888.32094;;8290.238855
15000;8548645.017;2530365.486;-107024.1997;0;0;0;1.613067077;0.708553924;3335457.068;3501452.895;18400259.16;-0.00055369;0;0;0;0;3.776905986;0;1.613067077;0.708553924;0.088420767;-2.122990106;0.996576676;8.088420767;-8292.311797;1577.974468;0;0;86415;2163;0;0;14988.32041;;8294.285232
15100;8548565.227;2530665.474;-106467.0207;0;0;0;1.612842292;0.708481871;3335614.903;3501610.731;18401088.59;-0.00055369;0;0;0;0;3.777221522;0;1.612842292;0.708481871;0.087809476;-2.123205542;0.996536871;8.087809476;-8296.332561;1578.739594;0;0;86415.1;2163;0;0;15088.31988;;8298.331609
15200;8548485.395;2530965.448;-105909.8412;0;0;0;1.612617557;0.708409792;3335772.815;3501768.643;18401918.42;-0.00055369;0;0;0;0;3.777537242;0;1.612617557;0.708409792;0.087197969;-2.123420932;0.996497054;8.087197969;-8300.352722;1579.504605;0;0;86415.2;2163;0;0;15188.31936;;8302.325436
15300;8548405.519;2531265.41;-105352.6611;0;0;0;1.61239287;0.708337688;3335930.803;3501926.632;18402748.66;-0.00055369;0;0;0;0;3.777853145;0;1.61239287;0.708337688;0.086586246;-2.12363627;0.996457226;8.086586246;-8304.372329;1580.269511;0;0;86415.3;2163;0;0;15288.31883;;8306.319263
15400;8548325.6;2531565.358;-104795.4803;0;0;0;1.612168232;0.708265558;3336088.867;3502084.697;18403579.3;-0.00055369;0;0;0;0;3.778169232;0;1.612168232;0.708265558;0.085974307;-2.12385156;0.996417386;8.085974307;-8308.391264;1581.034289;0;0;86415.4;2163;0;0;15388.3183;;8310.36564
15500;8548245.637;2531865.294;-104238.299;0;0;0;1.611943644;0.708193403;3336247.008;3502242.839;18404410.34;-0.00055369;0;0;0;0;3.778485503;0;1.611943644;0.708193403;0.085362152;-2.124066803;0.996377534;8.085362152;-8312.409712;1581.798974;0;0;86415.5;2163;0;0;15488.31778;;8314.359467
15600;8548165.632;2532165.217;-103681.1171;0;0;0;1.611719104;0.708121223;3336405.225;3502401.057;18405241.78;-0.00055369;0;0;0;0;3.778801958;0;1.611719104;0.708121223;0.084749783;-2.124281998;0.99633767;8.084749783;-8316.427468;1582.563527;0;0;86415.6;2163;0;0;15588.31725;;8318.405845
15700;8548085.583;2532465.127;-103123.9346;0;0;0;1.611494614;0.708049017;3336563.519;3502559.351;18406073.62;-0.00055369;0;0;0;0;3.779118596;0;1.611494614;0.708049017;0.084137198;-2.124497145;0.996297795;8.084137198;-8320.444622;1583.327967;0;0;86415.7;2163;0;0;15688.31672;;8322.399672
15800;8548005.491;2532765.023;-102566.7515;0;0;0;1.611270172;0.707976785;3336721.889;3502717.722;18406905.87;-0.00055369;0;0;0;0;3.779435418;0;1.611270172;0.707976785;0.083524398;-2.12471224;0.996257908;8.083524398;-8324.461206;1584.092297;0;0;86415.8;2163;0;0;15788.31619;;8326.446049
15900;8547925.355;2533064.907;-102009.5679;0;0;0;1.611045779;0.707904529;3336880.336;3502876.17;18407738.51;-0.00055369;0;0;0;0;3.779752424;0;1.611045779;0.707904529;0.082911382;-2.124927288;0.99621801;8.082911382;-8328.477151;1584.856506;0;0;86415.9;2163;0;0;15888.31566;;8330.439876
16000;8547845.177;2533364.778;-101452.3837;0;0;0;1.610821436;0.707832247;3337038.859;3503034.694;18408571.56;-0.00055369;0;0;0;0;3.780069613;0;1.610821436;0.707832247;0.082298152;-2.125142288;0.9961781;8.082298152;-8332.492569;1585.620614;0;0;86416;2163;16;0;15988.31513;;8334.486253
16100;8547764.955;2533664.636;-100895.1989;0;0;0;1.610597142;0.70775994;3337197.459;3503193.294;18409405.01;-0.00055369;0;0;0;0;3.780386987;0;1.610597142;0.70775994;0.081684708;-2.125357238;0.996138178;8.081684708;-8336.507317;1586.384596;0;0;86416.1;2163;16;0;16088.3146;;8338.48008
16200;8547684.69;2533964.481;-100338.0135;0;0;0;1.610372896;0.707687607;3337356.135;3503351.971;18410238.86;-0.00055369;0;0;0;0;3.780704544;0;1.610372896;0.707687607;0.081071048;-2.125572141;0.996098245;8.081071048;-8340.521449;1587.14846;0;0;86416.2;2163;16;0;16188.31408;;8342.473907
16300;8547604.381;2534264.313;-99780.82762;0;0;0;1.6101487;0.707615249;3337514.887;3503510.724;18411073.12;-0.00055369;0;0;0;0;3.781022286;0;1.6101487;0.707615249;0.080457174;-2.125786993;0.9960583;8.080457174;-8344.535032;1587.912219;0;0;86416.3;2163;16;0;16288.31355;;8346.520284
16400;8547524.03;2534564.133;-99223.64115;0;0;0;1.609924553;0.707542866;3337673.716;3503669.553;18411907.77;-0.00055369;0;0;0;0;3.781340211;0;1.609924553;0.707542866;0.079843086;-2.126001798;0.996018343;8.079843086;-8348.547939;1588.67585;0;0;86416.4;2163;16;0;16388.31302;;8350.514111
16500;8547443.635;2534863.939;-98666.45412;0;0;0;1.609700455;0.707470458;3337832.621;3503828.459;18412742.83;-0.00055369;0;0;0;0;3.78165832;0;1.609700455;0.707470458;0.079228784;-2.126216555;0.995978375;8.079228784;-8352.560343;1589.439385;0;0;86416.5;2163;16;0;16488.31249;;8354.507938
16600;8547363.197;2535163.732;-98109.26653;0;0;0;1.609476406;0.707398025;3337991.602;3503987.441;18413578.28;-0.00055369;0;0;0;0;3.781976613;0;1.609476406;0.707398025;0.078614268;-2.126431263;0.995938395;8.078614268;-8356.572082;1590.202793;0;0;86416.6;2163;16;0;16588.31196;;8358.554316
16700;8547282.715;2535463.513;-97552.07839;0;0;0;1.609252406;0.707325566;3338150.66;3504146.499;18414414.14;-0.00055369;0;0;0;0;3.78229509;0;1.609252406;0.707325566;0.077999537;-2.126645922;0.995898404;8.077999537;-8360.583198;1590.966084;0;0;86416.7;2163;16;0;16688.31143;;8362.548143
16800;8547202.191;2535763.28;-96994.8897;0;0;0;1.609028455;0.707253082;3338309.794;3504305.634;18415250.4;-0.00055369;0;0;0;0;3.782613751;0;1.609028455;0.707253082;0.077384594;-2.126860531;0.995858402;8.077384594;-8364.593749;1591.729266;0;0;86416.8;2163;16;0;16788.31089;;8366.54197
16900;8547121.623;2536063.034;-96437.70047;0;0;0;1.608804553;0.707180573;3338469.004;3504464.845;18416087.06;-0.00055369;0;0;0;0;3.782932597;0;1.608804553;0.707180573;0.076769436;-2.127075093;0.995818387;8.076769436;-8368.603645;1592.492324;0;0;86416.9;2163;16;0;16888.31036;;8370.588347
17000;8547041.012;2536362.776;-95880.5107;0;0;0;1.6085807;0.707108039;3338628.291;3504624.133;18416924.12;-0.00055369;0;0;0;0;3.783251626;0;1.6085807;0.707108039;0.076154065;-2.127289606;0.995778362;8.076154065;-8372.613033;1593.255285;0;0;86417;2163;16;0;16988.30983;;8374.582174
17100;8546960.357;2536662.504;-95323.32039;0;0;0;1.608356897;0.707035479;3338787.654;3504783.496;18417761.58;-0.00055369;0;0;0;0;3.783570839;0;1.608356897;0.707035479;0.075538481;-2.12750407;0.995738324;8.075538481;-8376.621733;1594.018115;0;0;86417.1;2163;16;0;17088.3093;;8378.576001
