Elapsed Time (ms);ECEF X (m);ECEF Y (m);ECEF Z (m);ECEF Error X (m);ECEF Error Y (m);ECEF Error Z (m);Body Azimuth (rad);Body Elevation (rad);Range (m);PSR (m);ADR;Clock Correction (s);Clock Noise (m);Delta Af0 (s);Delta Af1 (s/s);Iono Correction (m);Tropo Correction (m);PSR Offset (m);Receiver Antenna Azimuth (rad);Receiver Antenna Elevation (rad);Receiver Antenna Gain (dBi);SV Antenna Azimuth (rad);SV Antenna Elevation (rad);Relative Power Level (incl. Receiver Antenna gain) (dB);Doppler Frequency (Hz);PSR Change Rate (m/s);Receiver Carrier Phase Offset (rad);Satellite Carrier Phase Offset (rad);GPS TOW;GPS Week Number;SBAS t0;Calibration offset (m);PSR satellite time (ms);;Doppler
8800;22607037.19;-7793948.294;17429777.47;0;0;0;-0.420492014;0.704489365;25058342.23;23516124.53;123578068.5;0.005144297;0;0;0;0;3.794818791;0;-0.420492014;0.704489365;0.053937579;2.612084731;1.405816839;8.053937579;-3498.342672;665.7124758;0;0;86408.8;2163;0;0;8721.558652;;3498.329136
8900;22606775.99;-7794042.701;17430074.16;0;0;0;-0.420490185;0.704473426;25058408.8;23516191.1;123578418.3;0.005144297;0;0;0;0;3.79488949;0;-0.420490185;0.704473426;0.05380236;2.612081839;1.405814584;8.05380236;-3498.382344;665.7200251;0;0;86408.9;2163;0;0;8821.55843;;3498.368023
9000;22606514.78;-7794137.104;17430370.85;0;0;0;-0.420488355;0.704457488;25058475.37;23516257.68;123578768.2;0.005144297;0;0;0;0;3.794960191;0;-0.420488355;0.704457488;0.05366714;2.612078938;1.405812329;8.05366714;-3498.421986;665.7275688;0;0;86409;2163;0;0;8921.558208;;3498.408487
9100;22606253.58;-7794231.502;17430667.54;0;0;0;-0.420486526;0.704441549;25058541.94;23516324.25;123579118;0.005144297;0;0;0;0;3.795030896;0;-0.420486526;0.704441549;0.053531922;2.612076036;1.405810074;8.053531922;-3498.461629;665.7351125;0;0;86409.1;2163;0;0;9021.557986;;3498.447375
9200;22605992.36;-7794325.896;17430964.23;0;0;0;-0.420484696;0.704425611;25058608.52;23516390.82;123579467.9;0.005144297;0;0;0;0;3.795101604;0;-0.420484696;0.704425611;0.053396704;2.612073141;1.405807819;8.053396704;-3498.501311;665.7426637;0;0;86409.2;2163;0;0;9121.557764;;3498.487838
9300;22605731.15;-7794420.285;17431260.91;0;0;0;-0.420482866;0.704409673;25058675.09;23516457.4;123579817.7;0.005144297;0;0;0;0;3.795172316;0;-0.420482866;0.704409673;0.053261487;2.612070239;1.405805564;8.053261487;-3498.540924;665.7502018;0;0;86409.3;2163;0;0;9221.557542;;3498.526726
9400;22605469.93;-7794514.67;17431557.59;0;0;0;-0.420481036;0.704393735;25058741.67;23516523.97;123580167.6;0.005144297;0;0;0;0;3.79524303;0;-0.420481036;0.704393735;0.053126271;2.612067346;1.405803309;8.053126271;-3498.580586;665.7577492;0;0;86409.4;2163;0;0;9321.55732;;3498.566664
9500;22605208.7;-7794609.05;17431854.26;0;0;0;-0.420479206;0.704377797;25058808.24;23516590.55;123580517.4;0.005144297;0;0;0;0;3.795313748;0;-0.420479206;0.704377797;0.052991055;2.612064446;1.405801054;8.052991055;-3498.620209;665.7652892;0;0;86409.5;2163;0;0;9421.557098;;3498.606602
9600;22604947.47;-7794703.425;17432150.94;0;0;0;-0.420477376;0.704361859;25058874.82;23516657.13;123580867.3;0.005144297;0;0;0;0;3.795384469;0;-0.420477376;0.704361859;0.05285584;2.612061544;1.405798799;8.05285584;-3498.659861;665.7728348;0;0;86409.6;2163;0;0;9521.556875;;3498.64549
9700;22604686.24;-7794797.796;17432447.61;0;0;0;-0.420475546;0.704345921;25058941.39;23516723.7;123581217.2;0.005144297;0;0;0;0;3.795455193;0;-0.420475546;0.704345921;0.052720626;2.612058649;1.405796545;8.052720626;-3498.699503;665.7803785;0;0;86409.7;2163;0;0;9621.556653;;3498.685953
9800;22604425.01;-7794892.162;17432744.28;0;0;0;-0.420473716;0.704329984;25059007.97;23516790.28;123581567;0.005144297;0;0;0;0;3.79552592;0;-0.420473716;0.704329984;0.052585413;2.612055747;1.40579429;8.052585413;-3498.739136;665.7879204;0;0;86409.8;2163;0;0;9721.556431;;3498.72484
9900;22604163.77;-7794986.523;17433040.94;0;0;0;-0.420471885;0.704314046;25059074.55;23516856.86;123581916.9;0.005144297;0;0;0;0;3.795596651;0;-0.420471885;0.704314046;0.0524502;2.612052849;1.405792035;8.0524502;-3498.778769;665.7954622;0;0;86409.9;2163;0;0;9821.556209;;3498.765304
10000;22603902.53;-7795080.88;17433337.6;0;0;0;-0.420470055;0.704298108;25059141.13;23516923.44;123582266.8;0.005144297;0;0;0;0;3.795667385;0;-0.420470055;0.704298108;0.052314988;2.612049954;1.405789781;8.052314988;-3498.818401;665.8030041;0;0;86410;2163;0;0;9921.555987;;3498.804191
10100;22603641.28;-7795175.233;17433634.27;0;0;0;-0.420468224;0.704282171;25059207.71;23516990.02;123582616.7;0.005144297;0;0;0;0;3.795738122;0;-0.420468224;0.704282171;0.052179777;2.612047052;1.405787526;8.052179777;-3498.858054;665.8105496;0;0;86410.1;2163;0;0;10021.55577;;3498.84413
10200;22603380.03;-7795269.58;17433930.92;0;0;0;-0.420466393;0.704266234;25059274.29;23517056.6;123582966.6;0.005144297;0;0;0;0;3.795808862;0;-0.420466393;0.704266234;0.052044566;2.612044156;1.405785272;8.052044566;-3498.897696;665.8180933;0;0;86410.2;2163;0;0;10121.55554;;3498.884068
10300;22603118.78;-7795363.924;17434227.58;0;0;0;-0.420464562;0.704250296;25059340.87;23517123.19;123583316.5;0.005144297;0;0;0;0;3.795879606;0;-0.420464562;0.704250296;0.051909356;2.612041253;1.405783018;8.051909356;-3498.93728;665.8256259;0;0;86410.3;2163;0;0;10221.55532;;3498.922955
10400;22602857.52;-7795458.262;17434524.23;0;0;0;-0.420462732;0.704234359;25059407.45;23517189.77;123583666.4;0.005144297;0;0;0;0;3.795950352;0;-0.420462732;0.704234359;0.051774147;2.612038362;1.405780763;8.051774147;-3498.976952;665.8331752;0;0;86410.4;2163;0;0;10321.5551;;3498.963419
10500;22602596.26;-7795552.596;17434820.88;0;0;0;-0.4204609;0.704218422;25059474.04;23517256.35;123584016.3;0.005144297;0;0;0;0;3.796021102;0;-0.4204609;0.704218422;0.051638938;2.612035461;1.405778509;8.051638938;-3499.016545;665.8407096;0;0;86410.5;2163;0;0;10421.55488;;3499.002306
10600;22602335;-7795646.925;17435117.53;0;0;0;-0.420459069;0.704202485;25059540.62;23517322.94;123584366.2;0.005144297;0;0;0;0;3.796091856;0;-0.420459069;0.704202485;0.051503731;2.612032558;1.405776255;8.051503731;-3499.056178;665.8482514;0;0;86410.6;2163;0;0;10521.55465;;3499.042245
10700;22602073.73;-7795741.25;17435414.17;0;0;0;-0.420457238;0.704186548;25059607.21;23517389.52;123584716.1;0.005144297;0;0;0;0;3.796162612;0;-0.420457238;0.704186548;0.051368524;2.612029664;1.405774001;8.051368524;-3499.09584;665.8557989;0;0;86410.7;2163;0;0;10621.55443;;3499.082183
10800;22601812.46;-7795835.57;17435710.81;0;0;0;-0.420455407;0.704170611;25059673.79;23517456.11;123585066;0.005144297;0;0;0;0;3.796233372;0;-0.420455407;0.704170611;0.051233317;2.612026762;1.405771746;8.051233317;-3499.135414;665.8633295;0;0;86410.8;2163;0;0;10721.55421;;3499.121596
10900;22601551.19;-7795929.886;17436007.45;0;0;0;-0.420453575;0.704154674;25059740.38;23517522.69;123585415.9;0.005144297;0;0;0;0;3.796304134;0;-0.420453575;0.704154674;0.051098112;2.612023869;1.405769492;8.051098112;-3499.175047;665.8708714;0;0;86410.9;2163;0;0;10821.55399;;3499.161008
11000;22601289.91;-7796024.197;17436304.09;0;0;0;-0.420451744;0.704138738;25059806.96;23517589.28;123585765.8;0.005144297;0;0;0;0;3.7963749;0;-0.420451744;0.704138738;0.050962907;2.612020967;1.405767238;8.050962907;-3499.21467;665.8784114;0;0;86411;2163;0;0;10921.55377;;3499.200421
11100;22601028.63;-7796118.503;17436600.72;0;0;0;-0.420449912;0.704122801;25059873.55;23517655.87;123586115.7;0.005144297;0;0;0;0;3.79644567;0;-0.420449912;0.704122801;0.050827702;2.61201806;1.405764984;8.050827702;-3499.254283;665.8859495;0;0;86411.1;2163;0;0;11021.55354;;3499.240359
11200;22600767.34;-7796212.805;17436897.35;0;0;0;-0.42044808;0.704106864;25059940.14;23517722.46;123586465.7;0.005144297;0;0;0;0;3.796516442;0;-0.42044808;0.704106864;0.050692499;2.612015171;1.40576273;8.050692499;-3499.293906;665.8934895;0;0;86411.2;2163;0;0;11121.55332;;3499.280298
11300;22600506.05;-7796307.102;17437193.98;0;0;0;-0.420446248;0.704090928;25060006.73;23517789.05;123586815.6;0.005144297;0;0;0;0;3.796587218;0;-0.420446248;0.704090928;0.050557296;2.612012268;1.405760477;8.050557296;-3499.333519;665.9010276;0;0;86411.3;2163;0;0;11221.5531;;3499.31971
11400;22600244.76;-7796401.395;17437490.61;0;0;0;-0.420444416;0.704074992;25060073.32;23517855.64;123587165.5;0.005144297;0;0;0;0;3.796657997;0;-0.420444416;0.704074992;0.050422094;2.612009375;1.405758223;8.050422094;-3499.373142;665.9085676;0;0;86411.4;2163;0;0;11321.55288;;3499.359123
11500;22599983.46;-7796495.683;17437787.23;0;0;0;-0.420442584;0.704059055;25060139.91;23517922.23;123587515.5;0.005144297;0;0;0;0;3.796728779;0;-0.420442584;0.704059055;0.050286893;2.612006476;1.405755969;8.050286893;-3499.412725;665.9161001;0;0;86411.5;2163;0;0;11421.55266;;3499.398536
11600;22599722.16;-7796589.966;17438083.85;0;0;0;-0.420440752;0.704043119;25060206.5;23517988.82;123587865.4;0.005144297;0;0;0;0;3.796799564;0;-0.420440752;0.704043119;0.050151692;2.612003568;1.405753715;8.050151692;-3499.452368;665.9236439;0;0;86411.6;2163;0;0;11521.55243;;3499.438474
11700;22599460.86;-7796684.245;17438380.47;0;0;0;-0.42043892;0.704027183;25060273.09;23518055.42;123588215.4;0.005144297;0;0;0;0;3.796870353;0;-0.42043892;0.704027183;0.050016492;2.612000677;1.405751462;8.050016492;-3499.491971;665.9311801;0;0;86411.7;2163;0;0;11621.55221;;3499.477887
11800;22599199.55;-7796778.519;17438677.08;0;0;0;-0.420437088;0.704011247;25060339.69;23518122.01;123588565.3;0.005144297;0;0;0;0;3.796941144;0;-0.420437088;0.704011247;0.049881293;2.611997769;1.405749208;8.049881293;-3499.531545;665.9387108;0;0;86411.8;2163;0;0;11721.55199;;3499.517825
11900;22598938.24;-7796872.789;17438973.69;0;0;0;-0.420435255;0.703995311;25060406.28;23518188.6;123588915.3;0.005144297;0;0;0;0;3.797011939;0;-0.420435255;0.703995311;0.049746094;2.611994882;1.405746955;8.049746094;-3499.571168;665.9462508;0;0;86411.9;2163;0;0;11821.55177;;3499.557238
12000;22598676.92;-7796967.054;17439270.3;0;0;0;-0.420433422;0.703979375;25060472.87;23518255.2;123589265.2;0.005144297;0;0;0;0;3.797082738;0;-0.420433422;0.703979375;0.049610896;2.611991981;1.405744701;8.049610896;-3499.610762;665.9537852;0;0;86412;2163;0;0;11921.55154;;3499.596651
12100;22598415.6;-7797061.315;17439566.91;0;0;0;-0.42043159;0.703963439;25060539.47;23518321.79;123589615.2;0.005144297;0;0;0;0;3.797153539;0;-0.42043159;0.703963439;0.049475699;2.611989074;1.405742448;8.049475699;-3499.650365;665.9613214;0;0;86412.1;2163;0;0;12021.55132;;3499.636589
12200;22598154.28;-7797155.57;17439863.51;0;0;0;-0.420429757;0.703947504;25060606.06;23518388.39;123589965.2;0.005144297;0;0;0;0;3.797224344;0;-0.420429757;0.703947504;0.049340503;2.611986184;1.405740194;8.049340503;-3499.689998;665.9688633;0;0;86412.2;2163;0;0;12121.5511;;3499.676002
12300;22597892.95;-7797249.822;17440160.11;0;0;0;-0.420427924;0.703931568;25060672.66;23518454.99;123590315.1;0.005144297;0;0;0;0;3.797295152;0;-0.420427924;0.703931568;0.049205307;2.611983275;1.405737941;8.049205307;-3499.729581;665.9763958;0;0;86412.3;2163;0;0;12221.55088;;3499.71594
12400;22597631.63;-7797344.068;17440456.71;0;0;0;-0.420426091;0.703915632;25060739.26;23518521.59;123590665.1;0.005144297;0;0;0;0;3.797365963;0;-0.420426091;0.703915632;0.049070112;2.61198039;1.405735688;8.049070112;-3499.769165;665.9839284;0;0;86412.4;2163;0;0;12321.55066;;3499.754827
12500;22597370.29;-7797438.31;17440753.31;0;0;0;-0.420424258;0.703899697;25060805.86;23518588.18;123591015.1;0.005144297;0;0;0;0;3.797436777;0;-0.420424258;0.703899697;0.048934918;2.611977488;1.405733434;8.048934918;-3499.808778;665.9914665;0;0;86412.5;2163;0;0;12421.55043;;3499.795291
12600;22597108.95;-7797532.548;17441049.9;0;0;0;-0.420422425;0.703883762;25060872.46;23518654.78;123591365.1;0.005144297;0;0;0;0;3.797507594;0;-0.420422425;0.703883762;0.048799724;2.61197458;1.405731181;8.048799724;-3499.848362;665.998999;0;0;86412.6;2163;0;0;12521.55021;;3499.834178
12700;22596847.61;-7797626.781;17441346.49;0;0;0;-0.420420591;0.703867826;25060939.06;23518721.38;123591715.1;0.005144297;0;0;0;0;3.797578415;0;-0.420420591;0.703867826;0.048664531;2.611971689;1.405728928;8.048664531;-3499.887965;666.0065353;0;0;86412.7;2163;0;0;12621.54999;;3499.874117
12800;22596586.27;-7797721.009;17441643.08;0;0;0;-0.420418758;0.703851891;25061005.66;23518787.99;123592065;0.005144297;0;0;0;0;3.797649239;0;-0.420418758;0.703851891;0.048529339;2.611968782;1.405726675;8.048529339;-3499.927529;666.0140641;0;0;86412.8;2163;0;0;12721.54977;;3499.913529
12900;22596324.92;-7797815.233;17441939.67;0;0;0;-0.420416924;0.703835956;25061072.26;23518854.59;123592415;0.005144297;0;0;0;0;3.797720066;0;-0.420416924;0.703835956;0.048394148;2.611965896;1.405724422;8.048394148;-3499.967133;666.0216004;0;0;86412.9;2163;0;0;12821.54955;;3499.952942
13000;22596063.57;-7797909.452;17442236.25;0;0;0;-0.420415091;0.703820021;25061138.86;23518921.19;123592765;0.005144297;0;0;0;0;3.797790897;0;-0.420415091;0.703820021;0.048258957;2.611962989;1.405722169;8.048258957;-3500.006707;666.029131;0;0;86413;2163;0;0;12921.54932;;3499.992881
13100;22595802.22;-7798003.666;17442532.83;0;0;0;-0.420413257;0.703804086;25061205.46;23518987.79;123593115;0.005144297;0;0;0;0;3.79786173;0;-0.420413257;0.703804086;0.048123767;2.611960091;1.405719916;8.048123767;-3500.04631;666.0366673;0;0;86413.1;2163;0;0;13021.5491;;3500.032293
13200;22595540.86;-7798097.876;17442829.4;0;0;0;-0.420411423;0.703788151;25061272.06;23519054.4;123593465;0.005144297;0;0;0;0;3.797932567;0;-0.420411423;0.703788151;0.047988578;2.611957196;1.405717663;8.047988578;-3500.085913;666.0442036;0;0;86413.2;2163;0;0;13121.54888;;3500.072232
13300;22595279.49;-7798192.081;17443125.98;0;0;0;-0.420409589;0.703772216;25061338.67;23519121;123593815.1;0.005144297;0;0;0;0;3.798003407;0;-0.420409589;0.703772216;0.047853389;2.611954288;1.405715411;8.047853389;-3500.125478;666.0517324;0;0;86413.3;2163;0;0;13221.54866;;3500.111119
13400;22595018.13;-7798286.282;17443422.55;0;0;0;-0.420407755;0.703756282;25061405.27;23519187.61;123594165.1;0.005144297;0;0;0;0;3.798074251;0;-0.420407755;0.703756282;0.047718201;2.611951402;1.405713158;8.047718201;-3500.165071;666.0592668;0;0;86413.4;2163;0;0;13321.54843;;3500.151582
13500;22594756.76;-7798380.478;17443719.12;0;0;0;-0.420405921;0.703740347;25061471.88;23519254.21;123594515.1;0.005144297;0;0;0;0;3.798145097;0;-0.420405921;0.703740347;0.047583014;2.611948493;1.405710905;8.047583014;-3500.204616;666.0667919;0;0;86413.5;2163;0;0;13421.54821;;3500.19047
13600;22594495.39;-7798474.67;17444015.69;0;0;0;-0.420404087;0.703724412;25061538.49;23519320.82;123594865.1;0.005144297;0;0;0;0;3.798215947;0;-0.420404087;0.703724412;0.047447827;2.611945598;1.405708653;8.047447827;-3500.244219;666.0743281;0;0;86413.6;2163;0;0;13521.54799;;3500.230408
13700;22594234.01;-7798568.856;17444312.25;0;0;0;-0.420402253;0.703708478;25061605.09;23519387.43;123595215.1;0.005144297;0;0;0;0;3.7982868;0;-0.420402253;0.703708478;0.047312642;2.611942702;1.4057064;8.047312642;-3500.283803;666.0818607;0;0;86413.7;2163;0;0;13621.54777;;3500.269821
13800;22593972.63;-7798663.039;17444608.81;0;0;0;-0.420400418;0.703692544;25061671.7;23519454.04;123595565.2;0.005144297;0;0;0;0;3.798357656;0;-0.420400418;0.703692544;0.047177457;2.611939793;1.405704147;8.047177457;-3500.323357;666.0893876;0;0;86413.8;2163;0;0;13721.54755;;3500.309234
13900;22593711.24;-7798757.216;17444905.37;0;0;0;-0.420398584;0.703676609;25061738.31;23519520.65;123595915.2;0.005144297;0;0;0;0;3.798428516;0;-0.420398584;0.703676609;0.047042272;2.611936907;1.405701895;8.047042272;-3500.362931;666.0969183;0;0;86413.9;2163;0;0;13821.54732;;3500.349172
14000;22593449.85;-7798851.389;17445201.93;0;0;0;-0.420396749;0.703660675;25061804.92;23519587.26;123596265.2;0.005144297;0;0;0;0;3.798499378;0;-0.420396749;0.703660675;0.046907089;2.611933999;1.405699643;8.046907089;-3500.402495;666.1044471;0;0;86414;2163;0;0;13921.5471;;3500.388585
14100;22593188.46;-7798945.558;17445498.48;0;0;0;-0.420394914;0.703644741;25061871.53;23519653.87;123596615.3;0.005144297;0;0;0;0;3.798570244;0;-0.420394914;0.703644741;0.046771906;2.611931102;1.40569739;8.046771906;-3500.442089;666.1119815;0;0;86414.1;2163;0;0;14021.54688;;3500.427997
14200;22592927.07;-7799039.722;17445795.03;0;0;0;-0.420393079;0.703628807;25061938.14;23519720.48;123596965.3;0.005144297;0;0;0;0;3.798641113;0;-0.420393079;0.703628807;0.046636724;2.611928201;1.405695138;8.046636724;-3500.481673;666.119514;0;0;86414.2;2163;0;0;14121.54666;;3500.46741
14300;22592665.67;-7799133.881;17446091.58;0;0;0;-0.420391244;0.703612873;25062004.75;23519787.09;123597315.4;0.005144297;0;0;0;0;3.798711986;0;-0.420391244;0.703612873;0.046501542;2.611925304;1.405692886;8.046501542;-3500.521188;666.1270335;0;0;86414.3;2163;0;0;14221.54644;;3500.507348
14400;22592404.27;-7799228.036;17446388.12;0;0;0;-0.420389409;0.703596939;25062071.36;23519853.7;123597665.4;0.005144297;0;0;0;0;3.798782861;0;-0.420389409;0.703596939;0.046366361;2.611922412;1.405690633;8.046366361;-3500.560772;666.1345661;0;0;86414.4;2163;0;0;14321.54621;;3500.546761
14500;22592142.86;-7799322.186;17446684.66;0;0;0;-0.420387574;0.703581005;25062137.98;23519920.32;123598015.5;0.005144297;0;0;0;0;3.79885374;0;-0.420387574;0.703581005;0.046231181;2.611919504;1.405688381;8.046231181;-3500.600345;666.1420967;0;0;86414.5;2163;0;0;14421.54599;;3500.586699
14600;22591881.45;-7799416.331;17446981.2;0;0;0;-0.420385739;0.703565072;25062204.59;23519986.93;123598365.6;0.005144297;0;0;0;0;3.798924622;0;-0.420385739;0.703565072;0.046096002;2.611916608;1.405686129;8.046096002;-3500.63988;666.14962;0;0;86414.6;2163;0;0;14521.54577;;3500.625587
14700;22591620.04;-7799510.472;17447277.74;0;0;0;-0.420383904;0.703549138;25062271.21;23520053.55;123598715.6;0.005144297;0;0;0;0;3.798995507;0;-0.420383904;0.703549138;0.045960823;2.611913706;1.405683877;8.045960823;-3500.679484;666.1571562;0;0;86414.7;2163;0;0;14621.54555;;3500.665525
14800;22591358.62;-7799604.609;17447574.27;0;0;0;-0.420382068;0.703533205;25062337.82;23520120.16;123599065.7;0.005144297;0;0;0;0;3.799066396;0;-0.420382068;0.703533205;0.045825645;2.61191081;1.405681625;8.045825645;-3500.718999;666.1646757;0;0;86414.8;2163;0;0;14721.54532;;3500.705463
14900;22591097.2;-7799698.74;17447870.81;0;0;0;-0.420380232;0.703517271;25062404.44;23520186.78;123599415.8;0.005144297;0;0;0;0;3.799137287;0;-0.420380232;0.703517271;0.045690468;2.611907917;1.405679373;8.045690468;-3500.758563;666.1722045;0;0;86414.9;2163;0;0;14821.5451;;3500.744351
15000;22590835.77;-7799792.868;17448167.33;0;0;0;-0.420378397;0.703501338;25062471.05;23520253.4;123599765.8;0.005144297;0;0;0;0;3.799208182;0;-0.420378397;0.703501338;0.045555291;2.61190501;1.405677121;8.045555291;-3500.798127;666.1797334;0;0;86415;2163;0;0;14921.54488;;3500.784289
15100;22590574.35;-7799886.99;17448463.86;0;0;0;-0.420376561;0.703485405;25062537.67;23520320.02;123600115.9;0.005144297;0;0;0;0;3.79927908;0;-0.420376561;0.703485405;0.045420116;2.611902112;1.405674869;8.045420116;-3500.837682;666.1872603;0;0;86415.1;2163;0;0;15021.54466;;3500.823702
15200;22590312.91;-7799981.108;17448760.38;0;0;0;-0.420374725;0.703469471;25062604.29;23520386.64;123600466;0.005144297;0;0;0;0;3.799349982;0;-0.420374725;0.703469471;0.045284941;2.611899212;1.405672618;8.045284941;-3500.877265;666.1947928;0;0;86415.2;2163;0;0;15121.54444;;3500.863114
15300;22590051.48;-7800075.221;17449056.91;0;0;0;-0.420372889;0.703453538;25062670.91;23520453.26;123600816.1;0.005144297;0;0;0;0;3.799420886;0;-0.420372889;0.703453538;0.045149766;2.611896314;1.405670366;8.045149766;-3500.916771;666.2023105;0;0;86415.3;2163;0;0;15221.54421;;3500.903053
15400;22589790.04;-7800169.33;17449353.42;0;0;0;-0.420371053;0.703437605;25062737.53;23520519.88;123601166.2;0.005144297;0;0;0;0;3.799491794;0;-0.420371053;0.703437605;0.045014592;2.611893422;1.405668114;8.045014592;-3500.956345;666.2098411;0;0;86415.4;2163;0;0;15321.54399;;3500.942465
15500;22589528.6;-7800263.434;17449649.94;0;0;0;-0.420369217;0.703421672;25062804.15;23520586.5;123601516.3;0.005144297;0;0;0;0;3.799562705;0;-0.420369217;0.703421672;0.044879419;2.611890519;1.405665863;8.044879419;-3500.995889;666.2173662;0;0;86415.5;2163;0;0;15421.54377;;3500.981878
15600;22589267.15;-7800357.534;17449946.45;0;0;0;-0.420367381;0.703405739;25062870.77;23520653.12;123601866.4;0.005144297;0;0;0;0;3.799633619;0;-0.420367381;0.703405739;0.044744247;2.611887617;1.405663611;8.044744247;-3501.035444;666.2248932;0;0;86415.6;2163;0;0;15521.54355;;3501.021291
15700;22589005.7;-7800451.629;17450242.96;0;0;0;-0.420365544;0.703389807;25062937.39;23520719.74;123602216.5;0.005144297;0;0;0;0;3.799704537;0;-0.420365544;0.703389807;0.044609076;2.611884715;1.40566136;8.044609076;-3501.074979;666.2324164;0;0;86415.7;2163;0;0;15621.54332;;3501.061229
15800;22588744.25;-7800545.719;17450539.47;0;0;0;-0.420363708;0.703373874;25063004.02;23520786.37;123602566.6;0.005144297;0;0;0;0;3.799775457;0;-0.420363708;0.703373874;0.044473905;2.611881817;1.405659108;8.044473905;-3501.114513;666.2399396;0;0;86415.8;2163;0;0;15721.5431;;3501.100642
15900;22588482.79;-7800639.805;17450835.97;0;0;0;-0.420361871;0.703357941;25063070.64;23520852.99;123602916.7;0.005144297;0;0;0;0;3.799846381;0;-0.420361871;0.703357941;0.044338735;2.611878925;1.405656857;8.044338735;-3501.154068;666.2474666;0;0;86415.9;2163;0;0;15821.54288;;3501.140055
16000;22588221.33;-7800733.886;17451132.48;0;0;0;-0.420360034;0.703342009;25063137.27;23520919.62;123603266.8;0.005144297;0;0;0;0;3.799917309;0;-0.420360034;0.703342009;0.044203565;2.611876023;1.405654605;8.044203565;-3501.193622;666.2549935;0;0;86416;2163;16;0;15921.54266;;3501.179467
16100;22587959.86;-7800827.962;17451428.98;0;0;0;-0.420358198;0.703326076;25063203.89;23520986.24;123603617;0.005144297;0;0;0;0;3.799988239;0;-0.420358198;0.703326076;0.044068397;2.611873121;1.405652354;8.044068397;-3501.233137;666.262513;0;0;86416.1;2163;16;0;16021.54244;;3501.219406
16200;22587698.4;-7800922.034;17451725.47;0;0;0;-0.420356361;0.703310144;25063270.52;23521052.87;123603967.1;0.005144297;0;0;0;0;3.800059173;0;-0.420356361;0.703310144;0.043933229;2.611870226;1.405650103;8.043933229;-3501.272711;666.2700437;0;0;86416.2;2163;16;0;16121.54221;;3501.258293
16300;22587436.92;-7801016.102;17452021.97;0;0;0;-0.420354524;0.703294212;25063337.14;23521119.5;123604317.2;0.005144297;0;0;0;0;3.800130109;0;-0.420354524;0.703294212;0.043798061;2.611867323;1.405647852;8.043798061;-3501.312207;666.2775595;0;0;86416.3;2163;16;0;16221.54199;;3501.298231
16400;22587175.45;-7801110.164;17452318.46;0;0;0;-0.420352686;0.70327828;25063403.77;23521186.12;123604667.3;0.005144297;0;0;0;0;3.800201049;0;-0.420352686;0.70327828;0.043662895;2.611864429;1.405645601;8.043662895;-3501.351781;666.2850901;0;0;86416.4;2163;16;0;16321.54177;;3501.33817
16500;22586913.97;-7801204.222;17452614.95;0;0;0;-0.420350849;0.703262347;25063470.4;23521252.75;123605017.5;0.005144297;0;0;0;0;3.800271993;0;-0.420350849;0.703262347;0.043527729;2.611861528;1.405643349;8.043527729;-3501.391286;666.2926078;0;0;86416.5;2163;16;0;16421.54155;;3501.377057
16600;22586652.49;-7801298.276;17452911.43;0;0;0;-0.420349012;0.703246415;25063537.03;23521319.38;123605367.6;0.005144297;0;0;0;0;3.800342939;0;-0.420349012;0.703246415;0.043392564;2.611858626;1.405641098;8.043392564;-3501.430841;666.3001347;0;0;86416.6;2163;16;0;16521.54132;;3501.416995
16700;22586391;-7801392.325;17453207.91;0;0;0;-0.420347174;0.703230484;25063603.66;23521386.01;123605717.8;0.005144297;0;0;0;0;3.800413889;0;-0.420347174;0.703230484;0.043257399;2.61185573;1.405638847;8.043257399;-3501.470395;666.3076617;0;0;86416.7;2163;16;0;16621.5411;;3501.456408
16800;22586129.51;-7801486.369;17453504.4;0;0;0;-0.420345337;0.703214552;25063670.29;23521452.64;123606067.9;0.005144297;0;0;0;0;3.800484842;0;-0.420345337;0.703214552;0.043122236;2.611852827;1.405636597;8.043122236;-3501.509891;666.3151775;0;0;86416.8;2163;16;0;16721.54088;;3501.495821
16900;22585868.02;-7801580.409;17453800.87;0;0;0;-0.420343499;0.70319862;25063736.92;23521519.28;123606418.1;0.005144297;0;0;0;0;3.800555798;0;-0.420343499;0.70319862;0.042987073;2.611849927;1.405634346;8.042987073;-3501.549396;666.3226951;0;0;86416.9;2163;16;0;16821.54066;;3501.535233
17000;22585606.52;-7801674.444;17454097.35;0;0;0;-0.420341662;0.703182688;25063803.55;23521585.91;123606768.2;0.005144297;0;0;0;0;3.800626758;0;-0.420341662;0.703182688;0.04285191;2.611847032;1.405632095;8.04285191;-3501.588931;666.3302183;0;0;86417;2163;16;0;16921.54043;;3501.575172
17100;22585345.02;-7801768.475;17454393.82;0;0;0;-0.420339824;0.703166757;25063870.18;23521652.54;123607118.4;0.005144297;0;0;0;0;3.80069772;0;-0.420339824;0.703166757;0.042716749;2.61184413;1.405629844;8.042716749;-3501.628466;666.3377415;0;0;86417.1;2163;16;0;17021.54021;;3501.614585
17200;22585083.51;-7801862.501;17454690.29;0;0;0;-0.420337986;0.703150825;25063936.82;23521719.18;123607468.6;0.005144297;0;0;0;0;3.800768686;0;-0.420337986;0.703150825;0.042581588;2.611841233;1.405627593;8.042581588;-3501.667981;666.345261;0;0;86417.2;2163;16;0;17121.53999;;3501.653997
