Elapsed Time (ms);ECEF X (m);ECEF Y (m);ECEF Z (m);ECEF Error X (m);ECEF Error Y (m);ECEF Error Z (m);Body Azimuth (rad);Body Elevation (rad);Range (m);PSR (m);ADR;Clock Correction (s);Clock Noise (m);Delta Af0 (s);Delta Af1 (s/s);Iono Correction (m);Tropo Correction (m);PSR Offset (m);Receiver Antenna Azimuth (rad);Receiver Antenna Elevation (rad);Receiver Antenna Gain (dBi);SV Antenna Azimuth (rad);SV Antenna Elevation (rad);Relative Power Level (incl. Receiver Antenna gain) (dB);Doppler Frequency (Hz);PSR Change Rate (m/s);Receiver Carrier Phase Offset (rad);Satellite Carrier Phase Offset (rad);GPS TOW;GPS Week Number;SBAS t0;Calibration offset (m);PSR satellite time (ms);;Doppler
8500;7990570.53;-1612725.687;-2075995.319;0;0;0;-2.481131209;0.550192007;3083924.704;3217461.318;16907873.34;-0.000445415;0;0;0;0;4.692675765;0;-2.481131209;0.550192007;-1.27144801;0.046559497;0.868027573;6.72855199;22077.40293;-4201.190089;0;0;86408.5;2163;0;0;8489.267704;;-22076.24635
8600;7990773.669;-1612408.521;-2075459.81;0;0;0;-2.48110151;0.550352865;3083504.607;3217041.22;16905665.72;-0.000445415;0;0;0;0;4.691457077;0;-2.48110151;0.550352865;-1.270065538;0.046589509;0.868111156;6.729934462;22075.14269;-4200.75998;0;0;86408.6;2163;0;0;8589.269106;;-22073.93414
8700;7990976.76;-1612091.348;-2074924.286;0;0;0;-2.481071795;0.550513756;3083084.554;3216621.166;16903458.32;-0.000445415;0;0;0;0;4.690238892;0;-2.481071795;0.550513756;-1.268682784;0.046619535;0.868194772;6.731317216;22072.88168;-4200.329724;0;0;86408.7;2163;0;0;8689.270507;;-22071.67447
8800;7991179.802;-1611774.166;-2074388.749;0;0;0;-2.481042066;0.550674679;3082664.544;3216201.155;16901251.14;-0.000445415;0;0;0;0;4.68902121;0;-2.481042066;0.550674679;-1.267299749;0.046649576;0.868278421;6.732700251;22070.61929;-4199.899205;0;0;86408.8;2163;0;0;8789.271908;;-22069.46736
8900;7991382.795;-1611456.977;-2073853.197;0;0;0;-2.481012321;0.550835635;3082244.576;3215781.186;16899044.19;-0.000445415;0;0;0;0;4.687804031;0;-2.481012321;0.550835635;-1.265916432;0.046679633;0.868362103;6.734083568;22068.35601;-4199.468517;0;0;86408.9;2163;0;0;8889.273309;;-22067.15514
9000;7991585.741;-1611139.78;-2073317.632;0;0;0;-2.480982562;0.550996624;3081824.652;3215361.261;16896837.47;-0.000445415;0;0;0;0;4.686587354;0;-2.480982562;0.550996624;-1.264532835;0.046709702;0.868445818;6.735467165;22066.09174;-4199.037642;0;0;86409;2163;0;0;8989.274709;;-22064.89548
9100;7991788.637;-1610822.576;-2072782.053;0;0;0;-2.480952788;0.551157646;3081404.771;3214941.379;16894630.97;-0.000445415;0;0;0;0;4.685371178;0;-2.480952788;0.551157646;-1.263148955;0.046739786;0.868529567;6.736851045;22063.82624;-4198.606532;0;0;86409.1;2163;0;0;9089.27611;;-22062.63581
9200;7991991.486;-1610505.363;-2072246.46;0;0;0;-2.480922999;0.5513187;3080984.933;3214521.54;16892424.7;-0.000445415;0;0;0;0;4.684155505;0;-2.480922999;0.5513187;-1.261764795;0.046769885;0.868613348;6.738235205;22061.55991;-4198.175264;0;0;86409.2;2163;0;0;9189.27751;;-22060.37615
9300;7992194.285;-1610188.143;-2071710.853;0;0;0;-2.480893195;0.551479788;3080565.138;3214101.744;16890218.66;-0.000445415;0;0;0;0;4.682940332;0;-2.480893195;0.551479788;-1.260380352;0.046799998;0.868697162;6.739619648;22059.29219;-4197.74373;0;0;86409.3;2163;0;0;9289.278911;;-22058.11648
9400;7992397.037;-1609870.915;-2071175.232;0;0;0;-2.480863376;0.551640908;3080145.386;3213681.991;16888012.85;-0.000445415;0;0;0;0;4.681725661;0;-2.480863376;0.551640908;-1.258995628;0.046830126;0.868781009;6.741004372;22057.02365;-4197.312041;0;0;86409.4;2163;0;0;9389.280311;;-22055.80426
9500;7992599.739;-1609553.68;-2070639.597;0;0;0;-2.480833542;0.55180206;3079725.678;3213262.281;16885807.26;-0.000445415;0;0;0;0;4.680511491;0;-2.480833542;0.55180206;-1.257610623;0.046860268;0.86886489;6.742389377;22054.75407;-4196.880155;0;0;86409.5;2163;0;0;9489.281711;;-22053.5446
9600;7992802.394;-1609236.436;-2070103.949;0;0;0;-2.480803693;0.551963246;3079306.013;3212842.615;16883601.9;-0.000445415;0;0;0;0;4.679297822;0;-2.480803693;0.551963246;-1.256225335;0.046890424;0.868948803;6.743774665;22052.48323;-4196.448029;0;0;86409.6;2163;0;0;9589.283111;;-22051.33748
9700;7993005;-1608919.185;-2069568.286;0;0;0;-2.480773829;0.552124464;3078886.39;3212422.992;16881396.76;-0.000445415;0;0;0;0;4.678084653;0;-2.480773829;0.552124464;-1.254839765;0.046920596;0.86903275;6.745160235;22050.2116;-4196.015752;0;0;86409.7;2163;0;0;9689.28451;;-22048.97272
9800;7993207.557;-1608601.927;-2069032.61;0;0;0;-2.480743951;0.552285715;3078466.812;3212003.412;16879191.85;-0.000445415;0;0;0;0;4.676871984;0;-2.480743951;0.552285715;-1.253453914;0.046950781;0.86911673;6.746546086;22047.9386;-4195.583213;0;0;86409.8;2163;0;0;9789.28591;;-22046.7656
9900;7993410.066;-1608284.66;-2068496.92;0;0;0;-2.480714057;0.552446999;3078047.276;3211583.875;16876987.17;-0.000445415;0;0;0;0;4.675659815;0;-2.480714057;0.552446999;-1.25206778;0.046980981;0.869200742;6.74793222;22045.66476;-4195.150516;0;0;86409.9;2163;0;0;9889.287309;;-22044.45339
10000;7993612.526;-1607967.386;-2067961.216;0;0;0;-2.480684148;0.552608316;3077627.784;3211164.382;16874782.72;-0.000445415;0;0;0;0;4.674448146;0;-2.480684148;0.552608316;-1.250681364;0.047011196;0.869284788;6.749318636;22043.38985;-4194.717615;0;0;86410;2163;0;0;9989.288709;;-22042.19372
10100;7993814.938;-1607650.104;-2067425.498;0;0;0;-2.480654224;0.552769666;3077208.335;3210744.931;16872578.5;-0.000445415;0;0;0;0;4.673236976;0;-2.480654224;0.552769666;-1.249294666;0.047041425;0.869368867;6.750705334;22041.11364;-4194.284467;0;0;86410.1;2163;0;0;10089.29011;;-22039.93406
10200;7994017.302;-1607332.814;-2066889.767;0;0;0;-2.480624285;0.552931048;3076788.929;3210325.525;16870374.5;-0.000445415;0;0;0;0;4.672026305;0;-2.480624285;0.552931048;-1.247907685;0.047071669;0.86945298;6.752092315;22038.83674;-4193.851187;0;0;86410.2;2163;0;0;10189.29151;;-22037.62184
10300;7994219.617;-1607015.517;-2066354.021;0;0;0;-2.480594331;0.553092464;3076369.567;3209906.161;16868170.73;-0.000445415;0;0;0;0;4.670816133;0;-2.480594331;0.553092464;-1.246520422;0.047101927;0.869537125;6.753479578;22036.55842;-4193.417638;0;0;86410.3;2163;0;0;10289.29291;;-22035.36218
10400;7994421.883;-1606698.211;-2065818.262;0;0;0;-2.480564362;0.553253912;3075950.248;3209486.841;16865967.19;-0.000445415;0;0;0;0;4.66960646;0;-2.480564362;0.553253912;-1.245132877;0.047132199;0.869621304;6.754867123;22034.27922;-4192.98392;0;0;86410.4;2163;0;0;10389.2943;;-22033.10251
10500;7994624.101;-1606380.898;-2065282.488;0;0;0;-2.480534378;0.553415393;3075530.972;3209067.564;16863763.87;-0.000445415;0;0;0;0;4.668397285;0;-2.480534378;0.553415393;-1.243745049;0.047162487;0.869705515;6.756254951;22031.99895;-4192.55;0;0;86410.5;2163;0;0;10489.2957;;-22030.7903
10600;7994826.271;-1606063.578;-2064746.701;0;0;0;-2.480504379;0.553576907;3075111.74;3208648.331;16861560.79;-0.000445415;0;0;0;0;4.667188609;0;-2.480504379;0.553576907;-1.242356938;0.047192789;0.86978976;6.757643062;22029.71748;-4192.115851;0;0;86410.6;2163;0;0;10589.2971;;-22028.53063
10700;7995028.392;-1605746.249;-2064210.9;0;0;0;-2.480474365;0.553738454;3074692.551;3208229.141;16859357.93;-0.000445415;0;0;0;0;4.66598043;0;-2.480474365;0.553738454;-1.240968544;0.047223106;0.869874038;6.759031456;22027.43522;-4191.68155;0;0;86410.7;2163;0;0;10689.2985;;-22026.21841
10800;7995230.464;-1605428.913;-2063675.086;0;0;0;-2.480444335;0.553900034;3074273.406;3207809.995;16857155.3;-0.000445415;0;0;0;0;4.664772749;0;-2.480444335;0.553900034;-1.239579868;0.047253436;0.86995835;6.760420132;22025.15155;-4191.246982;0;0;86410.8;2163;0;0;10789.2999;;-22023.95875
10900;7995432.488;-1605111.569;-2063139.257;0;0;0;-2.480414291;0.554061647;3073854.304;3207390.892;16854952.9;-0.000445415;0;0;0;0;4.663565565;0;-2.480414291;0.554061647;-1.238190909;0.047283783;0.870042694;6.761809091;22022.86701;-4190.812249;0;0;86410.9;2163;0;0;10889.3013;;-22021.69908
11000;7995634.464;-1604794.218;-2062603.415;0;0;0;-2.480384231;0.554223292;3073435.245;3206971.832;16852750.73;-0.000445415;0;0;0;0;4.662358878;0;-2.480384231;0.554223292;-1.236801666;0.047314143;0.870127072;6.763198334;22020.58144;-4190.37732;0;0;86411;2163;0;0;10989.30269;;-22019.38687
11100;7995836.391;-1604476.859;-2062067.559;0;0;0;-2.480354157;0.554384971;3073016.23;3206552.816;16850548.78;-0.000445415;0;0;0;0;4.661152688;0;-2.480354157;0.554384971;-1.235412141;0.047344517;0.870211483;6.764587859;22018.29464;-4189.942156;0;0;86411.1;2163;0;0;11089.30409;;-22017.07465
11200;7996038.269;-1604159.492;-2061531.689;0;0;0;-2.480324067;0.554546683;3072597.259;3206133.844;16848347.07;-0.000445415;0;0;0;0;4.659946995;0;-2.480324067;0.554546683;-1.234022332;0.047374907;0.870295927;6.765977668;22016.007;-4189.506833;0;0;86411.2;2163;0;0;11189.30549;;-22014.81499
11300;7996240.099;-1603842.117;-2060995.805;0;0;0;-2.480293962;0.554708427;3072178.331;3205714.915;16846145.58;-0.000445415;0;0;0;0;4.658741798;0;-2.480293962;0.554708427;-1.23263224;0.047405312;0.870380404;6.76736776;22013.71796;-4189.071242;0;0;86411.3;2163;0;0;11289.30689;;-22012.50277
11400;7996441.881;-1603524.735;-2060459.907;0;0;0;-2.480263841;0.554870205;3071759.447;3205296.03;16843944.32;-0.000445415;0;0;0;0;4.657537097;0;-2.480263841;0.554870205;-1.231241865;0.047435731;0.870464915;6.768758135;22011.42812;-4188.635501;0;0;86411.4;2163;0;0;11389.30828;;-22010.24311
11500;7996643.614;-1603207.344;-2059923.996;0;0;0;-2.480233706;0.555032015;3071340.606;3204877.188;16841743.3;-0.000445415;0;0;0;0;4.656332893;0;-2.480233706;0.555032015;-1.229851207;0.047466165;0.870549459;6.770148793;22009.13719;-4188.199552;0;0;86411.5;2163;0;0;11489.30968;;-22007.93089
11600;7996845.298;-1602889.947;-2059388.071;0;0;0;-2.480203556;0.555193858;3070921.809;3204458.39;16839542.5;-0.000445415;0;0;0;0;4.655129183;0;-2.480203556;0.555193858;-1.228460265;0.047496612;0.870634036;6.771539736;22006.84501;-4187.763364;0;0;86411.6;2163;0;0;11589.31108;;-22005.61868
11700;7997046.934;-1602572.541;-2058852.132;0;0;0;-2.48017339;0.555355735;3070503.056;3204039.635;16837341.93;-0.000445415;0;0;0;0;4.65392597;0;-2.48017339;0.555355735;-1.227069039;0.047527076;0.870718647;6.772930961;22004.55203;-4187.327025;0;0;86411.7;2163;0;0;11689.31247;;-22003.35901
11800;7997248.521;-1602255.128;-2058316.179;0;0;0;-2.480143209;0.555517644;3070084.346;3203620.924;16835141.59;-0.000445415;0;0;0;0;4.652723251;0;-2.480143209;0.555517644;-1.225677529;0.047557553;0.87080329;6.774322471;22002.25766;-4186.89042;0;0;86411.8;2163;0;0;11789.31387;;-22001.04679
11900;7997450.06;-1601937.707;-2057780.212;0;0;0;-2.480113013;0.555679587;3069665.68;3203202.257;16832941.47;-0.000445415;0;0;0;0;4.651521027;0;-2.480113013;0.555679587;-1.224285736;0.047588047;0.870887968;6.775714264;21999.96244;-4186.453653;0;0;86411.9;2163;0;0;11889.31527;;-21998.78713
12000;7997651.551;-1601620.278;-2057244.232;0;0;0;-2.480082801;0.555841562;3069247.057;3202783.634;16830741.59;-0.000445415;0;0;0;0;4.650319298;0;-2.480082801;0.555841562;-1.222893659;0.047618553;0.870972678;6.777106341;21997.66614;-4186.016682;0;0;86412;2163;0;0;11989.31666;;-21996.42236
12100;7997852.993;-1601302.842;-2056708.238;0;0;0;-2.480052575;0.556003571;3068828.479;3202365.054;16828541.94;-0.000445415;0;0;0;0;4.649118063;0;-2.480052575;0.556003571;-1.221501298;0.047649075;0.871057422;6.778498702;21995.36862;-4185.579479;0;0;86412.1;2163;0;0;12089.31806;;-21994.1627
12200;7998054.386;-1600985.398;-2056172.23;0;0;0;-2.480022333;0.556165613;3068409.944;3201946.518;16826342.52;-0.000445415;0;0;0;0;4.647917322;0;-2.480022333;0.556165613;-1.220108654;0.047679613;0.871142199;6.779891346;21993.07026;-4185.142116;0;0;86412.2;2163;0;0;12189.31946;;-21991.90303
12300;7998255.731;-1600667.946;-2055636.208;0;0;0;-2.479992076;0.556327687;3067991.452;3201528.025;16824143.33;-0.000445415;0;0;0;0;4.646717075;0;-2.479992076;0.556327687;-1.218715725;0.047710163;0.871227009;6.781284275;21990.77052;-4184.70449;0;0;86412.3;2163;0;0;12289.32085;;-21989.53827
12400;7998457.028;-1600350.486;-2055100.173;0;0;0;-2.479961803;0.556489795;3067573.005;3201109.577;16821944.37;-0.000445415;0;0;0;0;4.645517322;0;-2.479961803;0.556489795;-1.217322512;0.047740731;0.871311853;6.782677488;21988.46993;-4184.266702;0;0;86412.4;2163;0;0;12389.32225;;-21987.2786
12500;7998658.275;-1600033.019;-2054564.123;0;0;0;-2.479931516;0.556651936;3067154.601;3200691.172;16819745.63;-0.000445415;0;0;0;0;4.644318062;0;-2.479931516;0.556651936;-1.215929014;0.047771312;0.87139673;6.784070986;21986.16825;-4183.828707;0;0;86412.5;2163;0;0;12489.32364;;-21984.96639
12600;7998859.475;-1599715.544;-2054028.06;0;0;0;-2.479901213;0.55681411;3066736.241;3200272.811;16817547.13;-0.000445415;0;0;0;0;4.643119296;0;-2.479901213;0.55681411;-1.214535233;0.047801907;0.871481641;6.785464767;21983.86533;-4183.390476;0;0;86412.6;2163;0;0;12589.32504;;-21982.65417
12700;7999060.626;-1599398.062;-2053491.983;0;0;0;-2.479870895;0.556976316;3066317.925;3199854.494;16815348.86;-0.000445415;0;0;0;0;4.641921022;0;-2.479870895;0.556976316;-1.213141167;0.047832519;0.871566585;6.786858833;21981.56161;-4182.952093;0;0;86412.7;2163;0;0;12689.32643;;-21980.34196
12800;7999261.728;-1599080.571;-2052955.893;0;0;0;-2.479840561;0.557138557;3065899.653;3199436.221;16813150.82;-0.000445415;0;0;0;0;4.64072324;0;-2.479840561;0.557138557;-1.211746816;0.047863143;0.871651562;6.788253184;21979.2565;-4182.513445;0;0;86412.8;2163;0;0;12789.32783;;-21978.02974
12900;7999462.782;-1598763.073;-2052419.789;0;0;0;-2.479810212;0.55730083;3065481.425;3199017.991;16810953.01;-0.000445415;0;0;0;0;4.639525952;0;-2.479810212;0.55730083;-1.210352181;0.047893785;0.871736573;6.789647819;21976.95053;-4182.074634;0;0;86412.9;2163;0;0;12889.32922;;-21975.77007
13000;7999663.787;-1598445.568;-2051883.671;0;0;0;-2.479779848;0.557463136;3065063.24;3198599.806;16808755.43;-0.000445415;0;0;0;0;4.638329155;0;-2.479779848;0.557463136;-1.208957261;0.047924439;0.871821617;6.791042739;21974.64347;-4181.635615;0;0;86413;2163;0;0;12989.33062;;-21973.40531
13100;7999864.744;-1598128.054;-2051347.539;0;0;0;-2.479749468;0.557625475;3064645.1;3198181.664;16806558.08;-0.000445415;0;0;0;0;4.63713285;0;-2.479749468;0.557625475;-1.207562057;0.04795511;0.871906695;6.792437943;21972.33513;-4181.196353;0;0;86413.1;2163;0;0;13089.33201;;-21971.14564
13200;8000065.652;-1597810.533;-2050811.393;0;0;0;-2.479719073;0.557787848;3064227.003;3197763.567;16804360.96;-0.000445415;0;0;0;0;4.635937037;0;-2.479719073;0.557787848;-1.206166567;0.047985795;0.871991806;6.793833433;21970.02606;-4180.75695;0;0;86413.2;2163;0;0;13189.33341;;-21968.78088
13300;8000266.512;-1597493.005;-2050275.234;0;0;0;-2.479688663;0.557950254;3063808.951;3197345.513;16802164.08;-0.000445415;0;0;0;0;4.634741715;0;-2.479688663;0.557950254;-1.204770793;0.048016494;0.87207695;6.795229207;21967.71557;-4180.317278;0;0;86413.3;2163;0;0;13289.3348;;-21966.52121
13400;8000467.323;-1597175.468;-2049739.061;0;0;0;-2.479658237;0.558112693;3063390.942;3196927.503;16799967.42;-0.000445415;0;0;0;0;4.633546884;0;-2.479658237;0.558112693;-1.203374734;0.04804721;0.872162128;6.796625266;21965.40417;-4179.877434;0;0;86413.4;2163;0;0;13389.3362;;-21964.209
13500;8000668.086;-1596857.924;-2049202.874;0;0;0;-2.479627796;0.558275165;3062972.977;3196509.537;16797770.99;-0.000445415;0;0;0;0;4.632352545;0;-2.479627796;0.558275165;-1.20197839;0.048077938;0.872247339;6.79802161;21963.09172;-4179.43739;0;0;86413.5;2163;0;0;13489.33759;;-21961.84423
13600;8000868.8;-1596540.372;-2048666.674;0;0;0;-2.479597339;0.55843767;3062555.057;3196091.616;16795574.8;-0.000445415;0;0;0;0;4.631158696;0;-2.479597339;0.55843767;-1.20058176;0.048108683;0.872332584;6.79941824;21960.77802;-4178.997108;0;0;86413.6;2163;0;0;13589.33899;;-21959.58456
13700;8001069.465;-1596222.813;-2048130.46;0;0;0;-2.479566867;0.558600208;3062137.18;3195673.738;16793378.84;-0.000445415;0;0;0;0;4.629965337;0;-2.479566867;0.558600208;-1.199184846;0.048139443;0.872417863;6.800815154;21958.46352;-4178.556672;0;0;86413.7;2163;0;0;13689.34038;;-21957.27235
13800;8001270.082;-1595905.246;-2047594.232;0;0;0;-2.47953638;0.55876278;3061719.347;3195255.904;16791183.11;-0.000445415;0;0;0;0;4.628772468;0;-2.47953638;0.55876278;-1.197787646;0.048170217;0.872503174;6.802212354;21956.14759;-4178.115966;0;0;86413.8;2163;0;0;13789.34177;;-21954.90758
13900;8001470.651;-1595587.671;-2047057.99;0;0;0;-2.479505877;0.558925385;3061301.559;3194838.115;16788987.61;-0.000445415;0;0;0;0;4.62758009;0;-2.479505877;0.558925385;-1.196390161;0.048201007;0.87258852;6.803609839;21953.83081;-4177.675096;0;0;86413.9;2163;0;0;13889.34317;;-21952.59537
14000;8001671.171;-1595270.088;-2046521.735;0;0;0;-2.479475359;0.559088023;3060883.815;3194420.369;16786792.34;-0.000445415;0;0;0;0;4.626388201;0;-2.479475359;0.559088023;-1.19499239;0.04823181;0.872673899;6.80500761;21951.51296;-4177.234025;0;0;86414;2163;0;0;13989.34456;;-21950.3357
14100;8001871.642;-1594952.498;-2045985.466;0;0;0;-2.479444825;0.559250694;3060466.114;3194002.668;16784597.31;-0.000445415;0;0;0;0;4.625196801;0;-2.479444825;0.559250694;-1.193594333;0.04826263;0.872759311;6.806405667;21949.19388;-4176.792718;0;0;86414.1;2163;0;0;14089.34595;;-21947.97094
14200;8002072.065;-1594634.9;-2045449.183;0;0;0;-2.479414276;0.559413398;3060048.458;3193585.011;16782402.5;-0.000445415;0;0;0;0;4.624005891;0;-2.479414276;0.559413398;-1.192195992;0.048293464;0.872844757;6.807804008;21946.87394;-4176.351248;0;0;86414.2;2163;0;0;14189.34735;;-21945.65872
14300;8002272.44;-1594317.295;-2044912.887;0;0;0;-2.479383712;0.559576136;3059630.846;3193167.398;16780207.93;-0.000445415;0;0;0;0;4.62281547;0;-2.479383712;0.559576136;-1.190797364;0.048324314;0.872930236;6.809202636;21944.55258;-4175.909508;0;0;86414.3;2163;0;0;14289.34874;;-21943.34651
14400;8002472.766;-1593999.681;-2044376.576;0;0;0;-2.479353131;0.559738907;3059213.278;3192749.829;16778013.59;-0.000445415;0;0;0;0;4.621625537;0;-2.479353131;0.559738907;-1.18939845;0.048355178;0.873015749;6.81060155;21942.23043;-4175.467617;0;0;86414.4;2163;0;0;14389.35013;;-21940.98174
14500;8002673.043;-1593682.06;-2043840.253;0;0;0;-2.479322536;0.559901711;3058795.755;3192332.304;16775819.49;-0.000445415;0;0;0;0;4.620436093;0;-2.479322536;0.559901711;-1.187999251;0.048386057;0.873101296;6.812000749;21939.90713;-4175.025509;0;0;86414.5;2163;0;0;14489.35153;;-21938.72207
14600;8002873.272;-1593364.432;-2043303.915;0;0;0;-2.479291925;0.560064549;3058378.275;3191914.824;16773625.61;-0.000445415;0;0;0;0;4.619247137;0;-2.479291925;0.560064549;-1.186599766;0.048416952;0.873186876;6.813400234;21937.5826;-4174.583165;0;0;86414.6;2163;0;0;14589.35292;;-21936.35731
14700;8003073.452;-1593046.796;-2042767.564;0;0;0;-2.479261298;0.560227419;3057960.84;3191497.388;16771431.97;-0.000445415;0;0;0;0;4.618058669;0;-2.479261298;0.560227419;-1.185199994;0.048447861;0.87327249;6.814800006;21935.25726;-4174.140668;0;0;86414.7;2163;0;0;14689.35431;;-21934.04509
14800;8003273.584;-1592729.152;-2042231.199;0;0;0;-2.479230656;0.560390324;3057543.449;3191079.996;16769238.56;-0.000445415;0;0;0;0;4.616870688;0;-2.479230656;0.560390324;-1.183799937;0.048478785;0.873358137;6.816200063;21932.93052;-4173.697903;0;0;86414.8;2163;0;0;14789.3557;;-21931.68033
14900;8003473.667;-1592411.5;-2041694.82;0;0;0;-2.479199998;0.560553261;3057126.103;3190662.648;16767045.38;-0.000445415;0;0;0;0;4.615683196;0;-2.479199998;0.560553261;-1.182399593;0.048509725;0.873443818;6.817600407;21930.60288;-4173.254969;0;0;86414.9;2163;0;0;14889.3571;;-21929.36811
15000;8003673.701;-1592093.841;-2041158.428;0;0;0;-2.479169324;0.560716232;3056708.801;3190245.345;16764852.44;-0.000445415;0;0;0;0;4.61449619;0;-2.479169324;0.560716232;-1.180998963;0.048540679;0.873529533;6.819001037;21928.27416;-4172.811827;0;0;86415;2163;0;0;14989.35849;;-21927.0559
15100;8003873.687;-1591776.174;-2040622.022;0;0;0;-2.479138636;0.560879236;3056291.543;3189828.086;16762659.73;-0.000445415;0;0;0;0;4.613309671;0;-2.479138636;0.560879236;-1.179598047;0.048571649;0.873615281;6.820401953;21925.9442;-4172.368451;0;0;86415.1;2163;0;0;15089.35988;;-21924.74368
15200;8004073.625;-1591458.499;-2040085.602;0;0;0;-2.479107931;0.561042273;3055874.329;3189410.871;16760467.25;-0.000445415;0;0;0;0;4.612123639;0;-2.479107931;0.561042273;-1.178196844;0.048602633;0.873701062;6.821803156;21923.61345;-4171.924924;0;0;86415.2;2163;0;0;15189.36127;;-21922.37891
15300;8004273.514;-1591140.817;-2039549.169;0;0;0;-2.479077211;0.561205344;3055457.16;3188993.701;16758275.01;-0.000445415;0;0;0;0;4.610938094;0;-2.479077211;0.561205344;-1.176795354;0.048633633;0.873786878;6.823204646;21921.28126;-4171.481124;0;0;86415.3;2163;0;0;15289.36266;;-21920.0667
15400;8004473.354;-1590823.127;-2039012.722;0;0;0;-2.479046475;0.561368448;3055040.035;3188576.575;16756082.99;-0.000445415;0;0;0;0;4.609753035;0;-2.479046475;0.561368448;-1.175393578;0.048664649;0.873872727;6.824606422;21918.94817;-4171.037151;0;0;86415.4;2163;0;0;15389.36405;;-21917.70193
15500;8004673.146;-1590505.43;-2038476.262;0;0;0;-2.479015724;0.561531585;3054622.955;3188159.493;16753891.22;-0.000445415;0;0;0;0;4.608568462;0;-2.479015724;0.561531585;-1.173991516;0.048695679;0.87395861;6.826008484;21916.61403;-4170.592978;0;0;86415.5;2163;0;0;15489.36544;;-21915.38972
15600;8004872.889;-1590187.725;-2037939.787;0;0;0;-2.478984957;0.561694756;3054205.919;3187742.456;16751699.67;-0.000445415;0;0;0;0;4.607384374;0;-2.478984957;0.561694756;-1.172589166;0.048726723;0.874044526;6.827410834;21914.27863;-4170.148567;0;0;86415.6;2163;0;0;15589.36684;;-21913.0775
15700;8005072.584;-1589870.012;-2037403.299;0;0;0;-2.478954174;0.56185796;3053788.927;3187325.464;16749508.36;-0.000445415;0;0;0;0;4.606200773;0;-2.478954174;0.56185796;-1.17118653;0.048757783;0.874130476;6.82881347;21911.9424;-4169.703997;0;0;86415.7;2163;0;0;15689.36823;;-21910.71274
15800;8005272.23;-1589552.291;-2036866.798;0;0;0;-2.478923376;0.562021198;3053371.98;3186908.515;16747317.28;-0.000445415;0;0;0;0;4.605017656;0;-2.478923376;0.562021198;-1.169783607;0.048788859;0.87421646;6.830216393;21909.60475;-4169.259158;0;0;86415.8;2163;0;0;15789.36962;;-21908.40052
15900;8005471.828;-1589234.563;-2036330.283;0;0;0;-2.478892562;0.562184469;3052955.077;3186491.612;16745126.44;-0.000445415;0;0;0;0;4.603835025;0;-2.478892562;0.562184469;-1.168380396;0.048819951;0.874302477;6.831619604;21907.26627;-4168.814159;0;0;86415.9;2163;0;0;15889.37101;;-21906.03575
16000;8005671.377;-1588916.827;-2035793.754;0;0;0;-2.478861733;0.562347773;3052538.219;3186074.753;16742935.83;-0.000445415;0;0;0;0;4.602652878;0;-2.478861733;0.562347773;-1.166976899;0.048851056;0.874388528;6.833023101;21904.92666;-4168.368946;0;0;86416;2163;16;0;15989.3724;;-21903.67099
16100;8005870.877;-1588599.084;-2035257.211;0;0;0;-2.478830887;0.562511111;3052121.406;3185657.938;16740745.45;-0.000445415;0;0;0;0;4.601471216;0;-2.478830887;0.562511111;-1.165573114;0.048882177;0.874474613;6.834426886;21902.58575;-4167.923487;0;0;86416.1;2163;16;0;16089.37379;;-21901.35877
16200;8006070.329;-1588281.333;-2034720.655;0;0;0;-2.478800026;0.562674482;3051704.637;3185241.168;16738555.31;-0.000445415;0;0;0;0;4.600290038;0;-2.478800026;0.562674482;-1.164169042;0.048913313;0.874560732;6.835830958;21900.24409;-4167.477884;0;0;86416.2;2163;16;0;16189.37518;;-21899.04656
16300;8006269.733;-1587963.574;-2034184.085;0;0;0;-2.47876915;0.562837887;3051287.912;3184824.442;16736365.41;-0.000445415;0;0;0;0;4.599109344;0;-2.47876915;0.562837887;-1.162764683;0.048944464;0.874646884;6.837235317;21897.90103;-4167.032013;0;0;86416.3;2163;16;0;16289.37657;;-21896.68179
16400;8006469.087;-1587645.808;-2033647.502;0;0;0;-2.478738257;0.563001325;3050871.232;3184407.761;16734175.73;-0.000445415;0;0;0;0;4.597929134;0;-2.478738257;0.563001325;-1.161360036;0.048975631;0.87473307;6.838639964;21895.55704;-4166.585967;0;0;86416.4;2163;16;0;16389.37796;;-21894.31702
16500;8006668.394;-1587328.033;-2033110.905;0;0;0;-2.478707349;0.563164796;3050454.597;3183991.125;16731986.29;-0.000445415;0;0;0;0;4.596749408;0;-2.478707349;0.563164796;-1.159955102;0.049006813;0.87481929;6.840044898;21893.21195;-4166.13971;0;0;86416.5;2163;16;0;16489.37935;;-21892.00481
16600;8006867.651;-1587010.252;-2032574.294;0;0;0;-2.478676425;0.563328301;3050038.006;3183574.534;16729797.09;-0.000445415;0;0;0;0;4.595570165;0;-2.478676425;0.563328301;-1.15854988;0.04903801;0.874905544;6.84145012;21890.86562;-4165.69322;0;0;86416.6;2163;16;0;16589.38074;;-21889.58749
16700;8007066.861;-1586692.462;-2032037.67;0;0;0;-2.478645486;0.56349184;3049621.461;3183157.987;16727608.12;-0.000445415;0;0;0;0;4.594391406;0;-2.478645486;0.56349184;-1.15714437;0.049069223;0.874991831;6.84285563;21888.51848;-4165.246574;0;0;86416.7;2163;16;0;16689.38213;;-21887.32783
