Elapsed Time (ms);ECEF X (m);ECEF Y (m);ECEF Z (m);ECEF Error X (m);ECEF Error Y (m);ECEF Error Z (m);Body Azimuth (rad);Body Elevation (rad);Range (m);PSR (m);ADR;Clock Correction (s);Clock Noise (m);Delta Af0 (s);Delta Af1 (s/s);Iono Correction (m);Tropo Correction (m);PSR Offset (m);Receiver Antenna Azimuth (rad);Receiver Antenna Elevation (rad);Receiver Antenna Gain (dBi);SV Antenna Azimuth (rad);SV Antenna Elevation (rad);Relative Power Level (incl. Receiver Antenna gain) (dB);Doppler Frequency (Hz);PSR Change Rate (m/s);Receiver Carrier Phase Offset (rad);Satellite Carrier Phase Offset (rad);GPS TOW;GPS Week Number;SBAS t0;Calibration offset (m);PSR satellite time (ms);Doppler;Drift
8400;6548003.654;-255050.5811;103157.1553;0;0;0;-1.186453076;0.553126625;323336.4414;663904.289;3488840.586;-0.001135996;0;0;0;0;4.670560113;0;-1.186453076;0.553126625;-1.246226828;0.430905582;0.595118114;6.753773172;28911.68139;-5501.710038;0;0;86408.4;2163;0;0;8397.785454;28893.44703;-357.0843
8500;6548031.418;-254319.8273;103193.6893;0;0;0;-1.185331358;0.554279804;322786.6174;663354.4566;3485951.198;-0.001135996;0;0;0;0;4.661937194;0;-1.185331358;0.554279804;-1.236315985;0.432026199;0.596169955;6.763684015;28876.06331;-5494.932143;0;0;86408.5;2163;0;0;8497.787288;28857.7386;-358.9165
8600;6548059.099;-253589.0703;103230.2219;0;0;0;-1.184204204;0.555436139;322237.4728;662805.3037;3483065.38;-0.001135996;0;0;0;0;4.65332861;0;-1.184204204;0.555436139;-1.226378019;0.433152251;0.597225004;6.773621981;28840.26282;-5488.119536;0;0;86408.6;2163;0;0;8597.789119;28821.84695;-360.759
8700;6548086.699;-252858.3102;103266.753;0;0;0;-1.183071579;0.556595636;321689.0113;662256.8339;3480183.151;-0.001135996;0;0;0;0;4.644734395;0;-1.183071579;0.556595636;-1.216412875;0.434283774;0.598283268;6.783587125;28804.27833;-5481.271915;0;0;86408.7;2163;0;0;8697.790949;28785.77105;-362.6117
8800;6548114.217;-252127.547;103303.2827;0;0;0;-1.181933445;0.557758301;321141.2363;661709.0505;3477304.53;-0.001135996;0;0;0;0;4.636154581;0;-1.181933445;0.557758301;-1.206420501;0.435420807;0.599344755;6.793579499;28768.10916;-5474.389151;0;0;86408.8;2163;0;0;8797.792776;28749.50988;-364.4748
8900;6548141.653;-251396.7806;103339.8108;0;0;0;-1.180789764;0.558924141;320594.1513;661161.9572;3474429.536;-0.001135996;0;0;0;0;4.627589203;0;-1.180789764;0.558924141;-1.196400844;0.436563386;0.60040947;6.803599156;28731.75448;-5467.471086;0;0;86408.9;2163;0;0;8897.794601;28713.0624;-366.3482
9000;6548169.007;-250666.0111;103376.3376;0;0;0;-1.1796405;0.560093162;320047.7599;660615.5575;3471558.186;-0.001135996;0;0;0;0;4.619038294;0;-1.1796405;0.560093162;-1.186353854;0.437711549;0.601477421;6.813646146;28695.21256;-5460.517389;0;0;86409;2163;0;0;8997.796424;28676.42758;-368.2321
9100;6548196.28;-249935.2386;103412.8628;0;0;0;-1.178485613;0.561265369;319502.0657;660069.8549;3468690.499;-0.001135996;0;0;0;0;4.610501889;0;-1.178485613;0.561265369;-1.176279479;0.438865334;0.602548612;6.823720521;28658.48307;-5453.528;0;0;86409.1;2163;0;0;9097.798244;28639.60437;-370.1264
9200;6548223.471;-249204.4629;103449.3866;0;0;0;-1.177325067;0.562440768;318957.0721;659524.8531;3465826.495;-0.001135996;0;0;0;0;4.601980022;0;-1.177325067;0.562440768;-1.166177669;0.440024779;0.603623051;6.833822331;28621.56445;-5446.502621;0;0;86409.2;2163;0;0;9197.800062;28602.59173;-372.0312
9300;6548250.58;-248473.6841;103485.9089;0;0;0;-1.176158821;0.563619364;318412.7829;658980.5556;3462966.193;-0.001135996;0;0;0;0;4.593472729;0;-1.176158821;0.563619364;-1.156048375;0.441189923;0.604700743;6.843951625;28584.45592;-5439.441103;0;0;86409.3;2163;0;0;9297.801877;28565.38861;-373.9466
9400;6548277.608;-247742.9023;103522.4298;0;0;0;-1.174986838;0.564801165;317869.2016;658436.9661;3460109.61;-0.001135996;0;0;0;0;4.584980043;0;-1.174986838;0.564801165;-1.145891548;0.442360804;0.605781695;6.854108452;28547.15665;-5432.343287;0;0;86409.4;2163;0;0;9397.803691;28527.99395;-375.8726
9500;6548304.554;-247012.1174;103558.9492;0;0;0;-1.173809078;0.565986175;317326.3319;657894.0881;3457256.768;-0.001135996;0;0;0;0;4.576502002;0;-1.173809078;0.565986175;-1.135707139;0.443537462;0.606865913;6.864292861;28509.66495;-5425.208853;0;0;86409.5;2163;0;0;9497.805502;28490.40669;-377.8092
9600;6548331.418;-246281.3294;103595.4671;0;0;0;-1.172625501;0.567174399;316784.1775;657351.9255;3454407.684;-0.001135996;0;0;0;0;4.568038641;0;-1.172625501;0.567174399;-1.125495102;0.444719937;0.607953403;6.874504898;28471.98038;-5418.037717;0;0;86409.6;2163;0;0;9597.80731;28452.62577;-379.7566
9700;6548358.2;-245550.5384;103631.9835;0;0;0;-1.171436068;0.568365844;316242.7421;656810.4818;3451562.378;-0.001135996;0;0;0;0;4.559589995;0;-1.171436068;0.568365844;-1.115255391;0.445908269;0.60904417;6.884744609;28434.10137;-5410.829583;0;0;86409.7;2163;0;0;9697.809116;28414.65011;-381.7146
9800;6548384.901;-244819.7443;103668.4985;0;0;0;-1.170240738;0.569560514;315702.0293;656269.7608;3448720.87;-0.001135996;0;0;0;0;4.551156101;0;-1.170240738;0.569560514;-1.104987958;0.447102497;0.61013822;6.895012042;28396.02717;-5403.584303;0;0;86409.8;2163;0;0;9797.81092;28376.47865;-383.6837
9900;6548411.519;-244088.9472;103705.012;0;0;0;-1.169039471;0.570758414;315162.0428;655729.7662;3445883.179;-0.001135996;0;0;0;0;4.542736997;0;-1.169039471;0.570758414;-1.09469276;0.448302662;0.611235559;6.90530724;28357.75686;-5396.301706;0;0;86409.9;2163;0;0;9897.812721;28338.11028;-385.6633
10000;6548438.056;-243358.1471;103741.5241;0;0;0;-1.167832226;0.571959551;314622.7865;655190.5017;3443049.325;-0.001135996;0;0;0;0;4.534332718;0;-1.167832226;0.571959551;-1.084369752;0.449508805;0.612336192;6.915630248;28319.28874;-5388.981466;0;0;86410;2163;0;0;9997.81452;28299.54395;-387.6539
10100;6548464.512;-242627.344;103778.0346;0;0;0;-1.166618961;0.573163928;314084.2641;654651.9712;3440219.328;-0.001135996;0;0;0;0;4.525943303;0;-1.166618961;0.573163928;-1.074018892;0.450720967;0.613440125;6.925981108;28280.62243;-5381.623511;0;0;86410.1;2163;0;0;10097.81632;28260.77856;-389.6556
10200;6548490.885;-241896.5379;103814.5437;0;0;0;-1.165399636;0.574371551;313546.4794;654114.1783;3437393.208;-0.001135996;0;0;0;0;4.517568789;0;-1.165399636;0.574371551;-1.063640135;0.451939191;0.614547364;6.936359865;28241.75621;-5374.227515;0;0;86410.2;2163;0;0;10197.81811;28221.813;-391.668
10300;6548517.177;-241165.7288;103851.0513;0;0;0;-1.164174208;0.575582425;313009.4361;653577.127;3434570.984;-0.001135996;0;0;0;0;4.509209213;0;-1.164174208;0.575582425;-1.053233442;0.453163517;0.615657913;6.946766558;28202.68937;-5366.793344;0;0;86410.3;2163;0;0;10297.8199;28182.6462;-393.6917
10400;6548543.387;-240434.9167;103887.5575;0;0;0;-1.162942634;0.576796554;312473.1382;653040.8209;3431752.676;-0.001135996;0;0;0;0;4.500864616;0;-1.162942634;0.576796554;-1.042798771;0.454393988;0.616771778;6.957201229;28163.42101;-5359.320823;0;0;86410.4;2163;0;0;10397.82169;28143.27703;-395.7263
10500;6548569.516;-239704.1016;103924.0622;0;0;0;-1.161704874;0.578013943;311937.5894;652505.2641;3428938.306;-0.001135996;0;0;0;0;4.492535034;0;-1.161704874;0.578013943;-1.032336082;0.455630647;0.617888964;6.967663918;28123.94933;-5351.809611;0;0;86410.5;2163;0;0;10497.82348;28103.7044;-397.7721
10600;6548595.562;-238973.2836;103960.5654;0;0;0;-1.160460882;0.579234597;311402.7937;651970.4603;3426127.893;-0.001135996;0;0;0;0;4.484220507;0;-1.160460882;0.579234597;-1.021845338;0.456873536;0.619009476;6.978154662;28084.27394;-5344.259635;0;0;86410.6;2163;0;0;10597.82526;28063.92719;-399.829
10700;6548621.527;-238242.4626;103997.0671;0;0;0;-1.159210616;0.580458519;310868.7549;651436.4135;3423321.458;-0.001135996;0;0;0;0;4.475921074;0;-1.159210616;0.580458519;-1.011326499;0.458122699;0.620133318;6.988673501;28044.39315;-5336.670574;0;0;86410.7;2163;0;0;10697.82704;28023.94429;-401.8972
10800;6548647.41;-237511.6386;104033.5673;0;0;0;-1.157954033;0.581685715;310335.477;650903.1275;3420519.022;-0.001135996;0;0;0;0;4.467636776;0;-1.157954033;0.581685715;-1.000779528;0.45937818;0.621260496;6.999220472;28004.30619;-5329.04228;0;0;86410.8;2163;0;0;10797.82882;27983.75457;-403.9767
10900;6548673.212;-236780.8117;104070.0661;0;0;0;-1.156691089;0.582916188;309802.9639;650370.6063;3417720.604;-0.001135997;0;0;0;0;4.459367651;0;-1.156691089;0.582916188;-0.990204391;0.460640022;0.622391014;7.009795609;27964.01208;-5321.374564;0;0;86410.9;2163;0;0;10897.8306;27943.3569;-406.0675
11000;6548698.931;-236049.9819;104106.5634;0;0;0;-1.155421738;0.584149943;309271.2195;649838.8539;3414926.226;-0.001135997;0;0;0;0;4.451113739;0;-1.155421738;0.584149943;-0.979601052;0.461908271;0.623524876;7.020398948;27923.5091;-5313.667103;0;0;86411;2163;0;0;10997.83237;27902.75015;-408.1693
11100;6548724.569;-235319.1492;104143.0593;0;0;0;-1.154145936;0.585386983;308740.2478;649307.8742;3412135.909;-0.001135997;0;0;0;0;4.442875083;0;-1.154145936;0.585386983;-0.968969477;0.46318297;0.624662088;7.031030523;27882.79677;-5305.919806;0;0;86411.1;2163;0;0;11097.83414;27861.93322;-410.2831
11200;6548750.125;-234588.3136;104179.5536;0;0;0;-1.152863638;0.586627312;308210.0528;648777.6713;3409349.674;-0.001135997;0;0;0;0;4.434651721;0;-1.152863638;0.586627312;-0.958309634;0.464464166;0.625802653;7.041690366;27841.87339;-5298.132346;0;0;86411.2;2163;0;0;11197.83591;27820.90491;-412.4079
11300;6548775.6;-233857.475;104216.0465;0;0;0;-1.151574799;0.587870934;307680.6386;648248.2491;3406567.541;-0.001135997;0;0;0;0;4.426443697;0;-1.151574799;0.587870934;-0.94762149;0.465751902;0.626946576;7.05237851;27800.73822;-5290.304582;0;0;86411.3;2163;0;0;11297.83768;27779.66412;-414.5442
11400;6548800.992;-233126.6336;104252.5379;0;0;0;-1.150279372;0.589117852;307152.0092;647719.6117;3403789.533;-0.001135997;0;0;0;0;4.41825105;0;-1.150279372;0.589117852;-0.936905015;0.467046227;0.62809386;7.063094985;27759.39018;-5282.436313;0;0;86411.4;2163;0;0;11397.83944;27738.2097;-416.6924
11500;6548826.303;-232395.7893;104289.0278;0;0;0;-1.148977311;0.59036807;306624.1686;647191.7632;3401015.671;-0.001135997;0;0;0;0;4.410073824;0;-1.148977311;0.59036807;-0.92616018;0.468347185;0.62924451;7.07383982;27717.82756;-5274.527208;0;0;86411.5;2163;0;0;11497.8412;27696.54046;-418.8517
11600;6548851.532;-231664.9421;104325.5162;0;0;0;-1.14766857;0.591621592;306097.121;646664.7076;3398245.975;-0.001135997;0;0;0;0;4.40191206;0;-1.14766857;0.591621592;-0.915386956;0.469654823;0.630398529;7.084613044;27676.04989;-5266.577182;0;0;86411.6;2163;0;0;11597.84296;27654.65529;-421.023
11700;6548876.68;-230934.092;104362.0032;0;0;0;-1.146353102;0.59287842;305570.8704;646138.4491;3395480.468;-0.001135997;0;0;0;0;4.393765801;0;-1.146353102;0.59287842;-0.904585316;0.470969189;0.631555921;7.095414684;27634.05538;-5258.585893;0;0;86411.7;2163;0;0;11697.84471;27612.55299;-423.2057
11800;6548901.745;-230203.2391;104398.4887;0;0;0;-1.145030858;0.594138557;305045.421;645612.9918;3392719.171;-0.001135997;0;0;0;0;4.385635089;0;-1.145030858;0.594138557;-0.893755234;0.47229033;0.63271669;7.106244766;27591.84331;-5250.553202;0;0;86411.8;2163;0;0;11797.84647;27570.23242;-425.4003
11900;6548926.729;-229472.3834;104434.9727;0;0;0;-1.143701792;0.595402007;304520.7769;645088.3399;3389962.106;-0.001135997;0;0;0;0;4.377519969;0;-1.143701792;0.595402007;-0.882896686;0.473618293;0.633880838;7.117103314;27549.41259;-5242.478904;0;0;86411.9;2163;0;0;11897.84822;27527.69239;-427.6065
12000;6548951.631;-228741.5248;104471.4552;0;0;0;-1.142365855;0.596668771;303996.9423;644564.4974;3387209.296;-0.001135997;0;0;0;0;4.369420483;0;-1.142365855;0.596668771;-0.872009647;0.474953128;0.63504837;7.127990353;27506.76144;-5234.362662;0;0;86412;2163;0;0;11997.84996;27484.93174;-429.8245
12100;6548976.452;-228010.6633;104507.9362;0;0;0;-1.141022998;0.597938853;303473.9214;644041.4687;3384460.761;-0.001135997;0;0;0;0;4.361336675;0;-1.141022998;0.597938853;-0.861094095;0.476294882;0.636219288;7.138905905;27463.88939;-5226.204382;0;0;86412.1;2163;0;0;12097.85171;27441.94929;-432.0545
12200;6549001.191;-227279.7991;104544.4158;0;0;0;-1.139673172;0.599212255;302951.7185;643519.258;3381716.525;-0.001135997;0;0;0;0;4.35326859;0;-1.139673172;0.599212255;-0.85015001;0.477643605;0.637393596;7.14984999;27420.79467;-5218.00373;0;0;86412.2;2163;0;0;12197.85345;27398.74384;-434.2961
12300;6549025.847;-226548.932;104580.8938;0;0;0;-1.138316328;0.60048898;302430.3378;642997.8694;3378976.61;-0.001135997;0;0;0;0;4.345216272;0;-1.138316328;0.60048898;-0.839177372;0.478999346;0.638571296;7.160822628;27377.47649;-5209.760554;0;0;86412.3;2163;0;0;12297.85519;27355.31423;-436.5499
12400;6549050.423;-225818.0622;104617.3704;0;0;0;-1.136952415;0.601769029;301909.7834;642477.3073;3376241.038;-0.001135997;0;0;0;0;4.337179766;0;-1.136952415;0.601769029;-0.828176163;0.480362156;0.63975239;7.171823837;27333.93375;-5201.474645;0;0;86412.4;2163;0;0;12397.85693;27311.65924;-438.8155
12500;6549074.916;-225087.1896;104653.8455;0;0;0;-1.135581385;0.603052404;301390.0598;641957.5759;3373509.831;-0.001135997;0;0;0;0;4.329159117;0;-1.135581385;0.603052404;-0.817146365;0.481732083;0.640936882;7.182853635;27290.16469;-5193.145669;0;0;86412.5;2163;0;0;12497.85866;27267.77769;-441.093
12600;6549099.328;-224356.3141;104690.3191;0;0;0;-1.134203185;0.604339107;300871.1713;641438.6796;3370783.012;-0.001135997;0;0;0;0;4.321154372;0;-1.134203185;0.604339107;-0.806087963;0.48310918;0.642124774;7.193912037;27246.16877;-5184.773525;0;0;86412.6;2163;0;0;12597.86039;27223.66839;-443.3828
12700;6549123.658;-223625.4359;104726.7913;0;0;0;-1.132817765;0.605629141;300353.1221;640920.6227;3368060.605;-0.001135997;0;0;0;0;4.313165575;0;-1.132817765;0.605629141;-0.795000943;0.484493497;0.643316068;7.204999057;27201.94419;-5176.357866;0;0;86412.7;2163;0;0;12697.86212;27179.33011;-445.6845
12800;6549147.906;-222894.555;104763.2619;0;0;0;-1.131425073;0.606922505;299835.9166;640403.4095;3365342.631;-0.001135997;0;0;0;0;4.305192773;0;-1.131425073;0.606922505;-0.783885293;0.485885086;0.644510765;7.216114707;27157.49016;-5167.898547;0;0;86412.8;2163;0;0;12797.86384;27134.76166;-447.9984
12900;6549172.072;-222163.6713;104799.7311;0;0;0;-1.130025057;0.608219203;299319.5593;639887.0444;3362629.114;-0.001135997;0;0;0;0;4.297236013;0;-1.130025057;0.608219203;-0.772741001;0.487283999;0.645708869;7.227258999;27112.80558;-5159.395354;0;0;86412.9;2163;0;0;12897.86557;27089.96182;-450.3243
13000;6549196.157;-221432.7848;104836.1987;0;0;0;-1.128617665;0.609519234;298804.0545;639371.5319;3359920.078;-0.001135997;0;0;0;0;4.289295342;0;-1.128617665;0.609519234;-0.761568057;0.488690288;0.64691038;7.238431943;27067.88862;-5150.847941;0;0;86413;2163;0;0;12997.86729;27044.92939;-452.6626
13100;6549220.16;-220701.8956;104872.6649;0;0;0;-1.127202844;0.610822599;298289.4066;638856.8763;3357215.544;-0.001135997;0;0;0;0;4.281370807;0;-1.127202844;0.610822599;-0.750366454;0.490104006;0.6481153;7.249633546;27022.73878;-5142.256212;0;0;86413.1;2163;0;0;13097.869;26999.66313;-455.013
13200;6549244.081;-219971.0037;104909.1296;0;0;0;-1.12578054;0.612129301;297775.6201;638343.0821;3354515.538;-0.001135997;0;0;0;0;4.273462456;0;-1.12578054;0.612129301;-0.739136184;0.491525206;0.64932363;7.260863816;26977.35421;-5133.619814;0;0;86413.2;2163;0;0;13197.87072;26954.16183;-457.3757
13300;6549267.92;-219240.1091;104945.5929;0;0;0;-1.1243507;0.613439338;297262.6994;637830.1538;3351820.081;-0.001135997;0;0;0;0;4.265570336;0;-1.1243507;0.613439338;-0.727877244;0.492953943;0.650535372;7.272122756;26931.7341;-5124.938596;0;0;86413.3;2163;0;0;13297.87243;26908.42426;-459.7506
13400;6549291.678;-218509.2118;104982.0546;0;0;0;-1.12291327;0.614752711;296750.6491;637318.0959;3349129.199;-0.001135997;0;0;0;0;4.257694497;0;-1.12291327;0.614752711;-0.716589629;0.49439027;0.651750527;7.283410371;26885.87731;-5116.21234;0;0;86413.4;2163;0;0;13397.87414;26862.4492;-462.1382
13500;6549315.354;-217778.3117;105018.5148;0;0;0;-1.121468194;0.616069422;296239.4737;636806.9129;3346442.914;-0.001135997;0;0;0;0;4.249834986;0;-1.121468194;0.616069422;-0.705273338;0.495834242;0.652969095;7.294726662;26839.78205;-5107.440704;0;0;86413.5;2163;0;0;13497.87584;26816.23538;-464.5377
13600;6549338.948;-217047.409;105054.9736;0;0;0;-1.120015419;0.617389468;295729.1777;636296.6093;3343761.25;-0.001135997;0;0;0;0;4.241991854;0;-1.120015419;0.617389468;-0.693928371;0.497285914;0.654191077;7.306071629;26793.44774;-5098.623578;0;0;86413.6;2163;0;0;13597.87754;26769.78161;-466.95
13700;6549362.46;-216316.5036;105091.4308;0;0;0;-1.118554887;0.618712852;295219.7657;635787.1897;3341084.232;-0.001135997;0;0;0;0;4.234165149;0;-1.118554887;0.618712852;-0.68255473;0.498745343;0.655416473;7.31744527;26746.87256;-5089.760615;0;0;86413.7;2163;0;0;13697.87924;26723.08661;-469.3745
13800;6549385.891;-215585.5955;105127.8866;0;0;0;-1.117086544;0.620039571;294711.2423;635278.6587;3338411.884;-0.001135997;0;0;0;0;4.226354921;0;-1.117086544;0.620039571;-0.671152417;0.500212582;0.656645284;7.328847583;26700.05566;-5080.851655;0;0;86413.8;2163;0;0;13797.88094;26676.14916;-471.8116
13900;6549409.24;-214854.6848;105164.3409;0;0;0;-1.115610332;0.621369626;294203.612;634771.0209;3335744.229;-0.001135997;0;0;0;0;4.21856122;0;-1.115610332;0.621369626;-0.659721439;0.501687691;0.65787751;7.340278561;26652.99587;-5071.896475;0;0;86413.9;2163;0;0;13897.88263;26628.968;-474.2613
14000;6549432.507;-214123.7714;105200.7936;0;0;0;-1.114126195;0.622703015;293696.8796;634264.281;3333081.293;-0.001135997;0;0;0;0;4.210784098;0;-1.114126195;0.622703015;-0.648261803;0.503170724;0.65911315;7.351738197;26605.6914;-5062.894734;0;0;86414;2163;0;0;13997.88432;26581.54187;-476.7233
14100;6549455.692;-213392.8553;105237.2449;0;0;0;-1.112634075;0.624039738;293191.0497;633758.4435;3330423.099;-0.001135997;0;0;0;0;4.203023604;0;-1.112634075;0.624039738;-0.636773517;0.50466174;0.660352204;7.363226483;26558.14165;-5053.846318;0;0;86414.1;2163;0;0;14097.88601;26533.86954;-479.1981
14200;6549478.796;-212661.9367;105273.6947;0;0;0;-1.111133915;0.625379793;292686.127;633253.5133;3327769.673;-0.001135997;0;0;0;0;4.19527979;0;-1.111133915;0.625379793;-0.625256592;0.506160797;0.661594672;7.374743408;26510.34477;-5044.750873;0;0;86414.2;2163;0;0;14197.88769;26485.94973;-481.6854
14300;6549501.818;-211931.0154;105310.143;0;0;0;-1.109625656;0.626723179;292182.1161;632749.4949;3325121.038;-0.001135997;0;0;0;0;4.187552708;0;-1.109625656;0.626723179;-0.613711041;0.507667952;0.662840552;7.386288959;26462.2999;-5035.608239;0;0;86414.3;2163;0;0;14297.88937;26437.78119;-484.1854
14400;6549524.758;-211200.0915;105346.5899;0;0;0;-1.108109238;0.628069894;291679.0218;632246.3932;3322477.221;-0.001135997;0;0;0;0;4.179842409;0;-1.108109238;0.628069894;-0.602136878;0.509183266;0.664089844;7.397863122;26414.00589;-5026.418193;0;0;86414.4;2163;0;0;14397.89105;26389.36265;-486.6981
14500;6549547.616;-210469.165;105383.0352;0;0;0;-1.106584604;0.629419936;291176.849;631744.2129;3319838.246;-0.001135997;0;0;0;0;4.172148946;0;-1.106584604;0.629419936;-0.590534121;0.510706797;0.665342547;7.409465879;26365.46085;-5017.18038;0;0;86414.5;2163;0;0;14497.89273;26340.69284;-489.2234
14600;6549570.393;-209738.2358;105419.479;0;0;0;-1.105051692;0.630773303;290675.6023;631242.9587;3317204.137;-0.001135997;0;0;0;0;4.164472371;0;-1.105051692;0.630773303;-0.578902788;0.512238605;0.666598658;7.421097212;26316.66424;-5007.894695;0;0;86414.6;2163;0;0;14597.8944;26291.7705;-491.7616
14700;6549593.088;-209007.3041;105455.9213;0;0;0;-1.103510442;0.632129993;290175.2865;630742.6355;3314574.921;-0.001135997;0;0;0;0;4.156812738;0;-1.103510442;0.632129993;-0.567242899;0.513778751;0.667858177;7.432757101;26267.61418;-4998.560777;0;0;86414.7;2163;0;0;14697.89607;26242.59434;-494.3123
14800;6549615.701;-208276.3699;105492.3622;0;0;0;-1.101960794;0.633490002;289675.9065;630243.2482;3311950.623;-0.001135997;0;0;0;0;4.1491701;0;-1.101960794;0.633490002;-0.555554477;0.515327295;0.6691211;7.444445523;26218.30977;-4989.17846;0;0;86414.8;2163;0;0;14797.89773;26193.16311;-496.8761
14900;6549638.232;-207545.433;105528.8015;0;0;0;-1.100402686;0.634853329;289177.4672;629744.8015;3309331.268;-0.001135997;0;0;0;0;4.141544511;0;-1.100402686;0.634853329;-0.543837548;0.516884299;0.670387427;7.456162452;26168.74985;-4979.747522;0;0;86414.9;2163;0;0;14897.8994;26143.4755;-499.4526
15000;6549660.682;-206814.4936;105565.2393;0;0;0;-1.098836057;0.636219969;288679.9734;629247.3003;3306716.882;-0.001135997;0;0;0;0;4.133936024;0;-1.098836057;0.636219969;-0.532092138;0.518449825;0.671657154;7.467907862;26118.93258;-4970.267611;0;0;86415;2163;0;0;14997.90106;26093.53024;-502.0417
15100;6549683.049;-206083.5517;105601.6757;0;0;0;-1.097260843;0.63758992;288183.43;628750.7496;3304107.49;-0.001135997;0;0;0;0;4.126344695;0;-1.097260843;0.63758992;-0.520318277;0.520023934;0.672930279;7.479681723;26068.85731;-4960.738604;0;0;86415.1;2163;0;0;15097.90271;26043.32607;-504.6441
15200;6549705.335;-205352.6072;105638.1105;0;0;0;-1.095676982;0.638963178;287687.842;628255.1542;3301503.119;-0.001135997;0;0;0;0;4.118770578;0;-1.095676982;0.638963178;-0.508515996;0.521606691;0.674206798;7.491484004;26018.52219;-4951.160148;0;0;86415.2;2163;0;0;15197.90437;25992.86166;-507.259
15300;6549727.54;-204621.6601;105674.5439;0;0;0;-1.094084411;0.640339739;287193.2143;627760.5192;3298903.794;-0.001135997;0;0;0;0;4.111213728;0;-1.094084411;0.640339739;-0.496685329;0.523198158;0.67548671;7.503314671;25967.92632;-4941.532074;0;0;86415.3;2163;0;0;15297.90602;25942.13576;-509.8871
15400;6549749.662;-203890.7106;105710.9757;0;0;0;-1.092483066;0.641719598;286699.5519;627266.8495;3296309.542;-0.001135997;0;0;0;0;4.103674201;0;-1.092483066;0.641719598;-0.484826312;0.5247984;0.676770009;7.515173688;25917.0685;-4931.854153;0;0;86415.4;2163;0;0;15397.90766;25891.14705;-512.528
15500;6549771.703;-203159.7585;105747.4061;0;0;0;-1.090872881;0.643102751;286206.8597;626774.15;3293720.389;-0.001135997;0;0;0;0;4.096152053;0;-1.090872881;0.643102751;-0.472938984;0.52640748;0.678056693;7.527061016;25865.94687;-4922.12603;0;0;86415.5;2163;0;0;15497.90931;25839.89425;-515.1818
15600;6549793.662;-202428.804;105783.8349;0;0;0;-1.089253793;0.644489194;285715.1429;626282.4259;3291136.362;-0.001135997;0;0;0;0;4.088647341;0;-1.089253793;0.644489194;-0.461023385;0.528025464;0.679346758;7.538976615;25814.56085;-4912.347595;0;0;86415.6;2163;0;0;15597.91095;25788.37607;-517.8488
15700;6549815.539;-201697.8469;105820.2623;0;0;0;-1.087625735;0.645878921;285224.4064;625791.6822;3288557.486;-0.001135997;0;0;0;0;4.081160121;0;-1.087625735;0.645878921;-0.449079559;0.529652418;0.680640199;7.550920441;25762.90845;-4902.51847;0;0;86415.7;2163;0;0;15697.91258;25736.59119;-520.5286
15800;6549837.335;-200966.8873;105856.6881;0;0;0;-1.085988641;0.647271928;284734.6554;625301.9239;3285983.789;-0.001135997;0;0;0;0;4.073690449;0;-1.085988641;0.647271928;-0.437107551;0.531288407;0.681937011;7.562892449;25710.98885;-4892.638499;0;0;86415.8;2163;0;0;15797.91422;25684.53833;-523.2214
15900;6549859.049;-200235.9253;105893.1125;0;0;0;-1.084342446;0.648668208;284245.8949;624813.1562;3283415.297;-0.001135997;0;0;0;0;4.066238385;0;-1.084342446;0.648668208;-0.425107411;0.532933498;0.68323719;7.574892589;25658.80085;-4882.707453;0;0;86415.9;2163;0;0;15897.91585;25632.21619;-525.9275
16000;6549880.681;-199504.9608;105929.5353;0;0;0;-1.082687081;0.650067755;283758.13;624325.3842;3280852.038;-0.001135997;0;0;0;0;4.058803984;0;-1.082687081;0.650067755;-0.413079188;0.534587759;0.684540731;7.586920812;25606.3425;-4872.724961;0;0;86416;2163;16;0;15997.91747;25579.62344;-528.6463
16100;6549902.231;-198773.9939;105965.9567;0;0;0;-1.081022479;0.651470563;283271.366;623838.6129;3278294.038;-0.001135997;0;0;0;0;4.051387307;0;-1.081022479;0.651470563;-0.401022936;0.536251257;0.685847628;7.598977064;25553.61326;-4862.69092;0;0;86416.1;2163;16;0;16097.9191;25526.75881;-531.3784
16200;6549923.699;-198043.0245;106002.3765;0;0;0;-1.079348572;0.652876627;282785.6079;623352.8477;3275741.324;-0.001135997;0;0;0;0;4.04398841;0;-1.079348572;0.652876627;-0.388938711;0.537924059;0.687157876;7.611061289;25500.61116;-4852.604956;0;0;86416.2;2163;16;0;16197.92072;25473.62097;-534.1235
16300;6549945.086;-197312.0526;106038.7948;0;0;0;-1.07766529;0.654285938;282300.861;622868.0937;3273193.925;-0.001135997;0;0;0;0;4.036607354;0;-1.07766529;0.654285938;-0.376826572;0.539606237;0.688471468;7.623173428;25447.33531;-4842.466899;0;0;86416.3;2163;16;0;16297.92234;25420.20862;-536.8817
16400;6549966.391;-196581.0784;106075.2117;0;0;0;-1.075972565;0.65569849;281817.1305;622384.3561;3270651.866;-0.001135997;0;0;0;0;4.029244197;0;-1.075972565;0.65569849;-0.364686581;0.541297857;0.689788398;7.635313419;25393.78451;-4832.276521;0;0;86416.4;2163;16;0;16397.92395;25366.52045;-539.6532
