Elapsed Time (ms);ECEF X (m);ECEF Y (m);ECEF Z (m);ECEF Error X (m);ECEF Error Y (m);ECEF Error Z (m);Body Azimuth (rad);Body Elevation (rad);Range (m);PSR (m);ADR;Clock Correction (s);Clock Noise (m);Delta Af0 (s);Delta Af1 (s/s);Iono Correction (m);Tropo Correction (m);PSR Offset (m);Receiver Antenna Azimuth (rad);Receiver Antenna Elevation (rad);Receiver Antenna Gain (dBi);SV Antenna Azimuth (rad);SV Antenna Elevation (rad);Relative Power Level (incl. Receiver Antenna gain) (dB);Doppler Frequency (Hz);PSR Change Rate (m/s);Receiver Carrier Phase Offset (rad);Satellite Carrier Phase Offset (rad);GPS TOW;GPS Week Number;SBAS t0;Calibration offset (m);PSR satellite time (ms);Doppler
25800;6487923.517;215692.211;12296.63832;0;0;0;1.513847853;0.47015571;242336.1614;582905.8494;3063190.914;-0.001136;0;0;0;0;5.407620568;0;1.513847853;0.47015571;-1.945370449;-2.848718021;0.503442576;6.054629551;-32585.98895;6200.907518;0;0;86425.8;2163;16;0;25798.05564;-32602.24777
25900;6487902.415;216384.2198;12566.46643;0;0;0;1.512786702;0.468761165;242956.5616;583526.2649;3066451.219;-0.001136;0;0;0;0;5.422324235;0;1.512786702;0.468761165;-1.956790658;-2.849778596;0.502156894;6.043209342;-32620.07449;6207.393782;0;0;86425.9;2163;16;0;25898.05357;-32636.20131
26000;6487881.229;217076.2257;12836.29435;0;0;0;1.511732446;0.467372976;243577.6078;584147.3265;3069714.92;-0.001136;0;0;0;0;5.437050513;0;1.511732446;0.467372976;-1.968158825;-2.850832277;0.500877603;6.031841175;-32653.89879;6213.830331;0;0;86426;2163;16;0;25998.05149;-32669.89523
26100;6487859.959;217768.2288;13106.12207;0;0;0;1.510685021;0.465991106;244199.2953;584769.0293;3072981.99;-0.001136;0;0;0;0;5.45179933;0;1.510685021;0.465991106;-1.979475242;-2.851879127;0.499604669;6.020524758;-32687.46512;6220.217792;0;0;86426.1;2163;16;0;26098.04942;-32703.33192
26200;6487838.605;218460.229;13375.9496;0;0;0;1.509644363;0.464615519;244821.619;585391.3684;3076252.404;-0.001136;0;0;0;0;5.466570617;0;1.509644363;0.464615519;-1.990740201;-2.852919211;0.498338054;6.009259799;-32720.77492;6226.556436;0;0;86426.2;2163;16;0;26198.04734;-32736.51369
26300;6487817.167;219152.2263;13645.77693;0;0;0;1.508610408;0.463246181;245444.5741;586014.339;3079526.137;-0.001136;0;0;0;0;5.481364303;0;1.508610408;0.463246181;-2.001953993;-2.853952592;0.497077724;5.998046007;-32753.8312;6232.846837;0;0;86426.3;2163;16;0;26298.04527;-32769.44289
26400;6487795.645;219844.2208;13915.60406;0;0;0;1.507583094;0.461883055;246068.1559;586637.9362;3082803.162;-0.001136;0;0;0;0;5.496180322;0;1.507583094;0.461883055;-2.013116908;-2.854979331;0.495823643;5.986883092;-32786.63625;6239.089431;0;0;86426.4;2163;16;0;26398.04319;-32802.12181
26500;6487774.038;220536.2123;14185.43097;0;0;0;1.506562359;0.460526106;246692.3595;587262.1553;3086083.456;-0.001136;0;0;0;0;5.511018605;0;1.506562359;0.460526106;-2.024229235;-2.855999492;0.494575774;5.975770765;-32819.19174;6245.284534;0;0;86426.5;2163;16;0;26498.0411;-32834.55273
26600;6487752.348;221228.201;14455.25768;0;0;0;1.505548143;0.459175301;247317.1803;587886.9916;3089366.992;-0.001136;0;0;0;0;5.525879088;0;1.505548143;0.459175301;-2.035291259;-2.857013135;0.493334083;5.964708741;-32851.5008;6251.432744;0;0;86426.6;2163;16;0;26598.03902;-32866.73791
26700;6487730.573;221920.1868;14725.08417;0;0;0;1.504540385;0.457830602;247942.6135;588512.4403;3092653.747;-0.001136;0;0;0;0;5.540761705;0;1.504540385;0.457830602;-2.046303268;-2.85802032;0.492098535;5.953696732;-32883.56479;6257.534318;0;0;86426.7;2163;16;0;26698.03693;-32898.67957
26800;6487708.714;222612.1696;14994.91044;0;0;0;1.503539026;0.456491977;248568.6546;589138.4969;3095943.697;-0.001136;0;0;0;0;5.555666391;0;1.503539026;0.456491977;-2.057265547;-2.859021107;0.490869093;5.942734453;-32915.3866;6263.589807;0;0;86426.8;2163;16;0;26798.03485;-32930.37993
26900;6487686.772;223304.1495;15264.73649;0;0;0;1.502544007;0.455159389;249195.2988;589765.1567;3099236.817;-0.001136;0;0;0;0;5.570593085;0;1.502544007;0.455159389;-2.068178377;-2.860015552;0.489645724;5.931821623;-32946.96843;6269.59963;0;0;86426.9;2163;16;0;26898.03276;-32961.84118
27000;6487664.745;223996.1265;15534.56231;0;0;0;1.50155527;0.453832805;249822.5418;590392.4153;3102533.083;-0.001136;0;0;0;0;5.585541723;0;1.50155527;0.453832805;-2.079042042;-2.861003718;0.488428392;5.920957958;-32978.31175;6275.564066;0;0;86427;2163;16;0;26998.03066;-32993.06547
27100;6487642.633;224688.1005;15804.38789;0;0;0;1.500572758;0.452512191;250450.379;591020.2681;3105832.471;-0.001136;0;0;0;0;5.600512245;0;1.500572758;0.452512191;-2.089919361;-2.861985658;0.487217064;5.910080639;-33009.41967;6281.483705;0;0;86427.1;2163;16;0;27098.02857;-33024.05498
27200;6487620.438;225380.0716;16074.21325;0;0;0;1.499596413;0.451197512;251078.8059;591648.7106;3109134.959;-0.001136;0;0;0;0;5.615504591;0;1.499596413;0.451197512;-2.100750101;-2.862961431;0.486011703;5.899249899;-33040.29339;6287.35878;0;0;86427.2;2163;16;0;27198.02647;-33054.81179
27300;6487598.159;226072.0397;16344.03836;0;0;0;1.49862618;0.449888734;251707.818;592277.7384;3112440.522;-0.001136;0;0;0;0;5.630518701;0;1.49862618;0.449888734;-2.111532225;-2.863931094;0.484812277;5.888467775;-33070.93572;6293.189821;0;0;86427.3;2163;16;0;27298.02437;-33085.33805
27400;6487575.796;226764.0049;16613.86323;0;0;0;1.497662003;0.448585824;252337.4111;592907.3471;3115749.138;-0.001136;0;0;0;0;5.645554516;0;1.497662003;0.448585824;-2.12226601;-2.864894699;0.483618751;5.87773399;-33101.34876;6298.977229;0;0;86427.4;2163;16;0;27398.02227;-33115.63582
27500;6487553.348;227455.967;16883.68785;0;0;0;1.496703827;0.447288747;252967.5807;593537.5324;3119060.784;-0.001136;0;0;0;0;5.660611981;0;1.496703827;0.447288747;-2.132951735;-2.865852304;0.482431091;5.867048265;-33131.53386;6304.721263;0;0;86427.5;2163;16;0;27498.02017;-33145.70714
27600;6487530.816;228147.9262;17153.51223;0;0;0;1.495751599;0.445997471;253598.3225;594168.2899;3122375.438;-0.001136;0;0;0;0;5.675691038;0;1.495751599;0.445997471;-2.143589675;-2.866803962;0.481249263;5.856410325;-33161.49405;6310.422497;0;0;86427.6;2163;16;0;27598.01807;-33175.5541
27700;6487508.201;228839.8824;17423.33634;0;0;0;1.494805265;0.444711962;254229.6323;594799.6154;3125693.076;-0.001136;0;0;0;0;5.690791631;0;1.494805265;0.444711962;-2.154180105;-2.867749726;0.480073234;5.845819895;-33191.23037;6316.081131;0;0;86427.7;2163;16;0;27698.01596;-33205.17867
27800;6487485.501;229531.8356;17693.1602;0;0;0;1.493864772;0.443432186;254861.5058;595431.5047;3129013.676;-0.001136;0;0;0;0;5.705913706;0;1.493864772;0.443432186;-2.164723298;-2.868689649;0.47890297;5.835276702;-33220.74556;6321.697686;0;0;86427.8;2163;16;0;27798.01385;-33234.58289
27900;6487462.717;230223.7858;17962.9838;0;0;0;1.492930067;0.442158111;255493.9389;596063.9536;3132337.218;-0.001136;0;0;0;0;5.72105721;0;1.492930067;0.442158111;-2.175219525;-2.869623784;0.477738438;5.824780475;-33250.04163;6327.272542;0;0;86427.9;2163;16;0;27898.01174;-33263.76874
28000;6487439.849;230915.7329;18232.80713;0;0;0;1.4920011;0.440889705;256126.9274;596696.9579;3135663.677;-0.001136;0;0;0;0;5.736222089;0;1.4920011;0.440889705;-2.185669058;-2.870552183;0.476579604;5.814330942;-33279.11979;6332.805933;0;0;86428;2163;16;0;27998.00963;-33292.73814
28100;6487416.896;231607.677;18502.63019;0;0;0;1.491077818;0.439626933;256760.4671;597330.5134;3138993.034;-0.001136;0;0;0;0;5.751408291;0;1.491077818;0.439626933;-2.196072166;-2.871474895;0.475426437;5.803927834;-33307.983;6338.298418;0;0;86428.1;2163;16;0;28098.00752;-33321.49308
28200;6487393.86;232299.6181;18772.45297;0;0;0;1.490160172;0.438369765;257394.5541;597964.6162;3142325.267;-0.001136;0;0;0;0;5.766615766;0;1.490160172;0.438369765;-2.206429116;-2.872391973;0.474278902;5.793570884;-33336.63219;6343.750179;0;0;86428.2;2163;16;0;28198.0054;-33350.03545
28300;6487370.74;232991.5561;19042.27548;0;0;0;1.489248111;0.437118167;258029.1841;598599.2621;3145660.354;-0.001136;0;0;0;0;5.781844463;0;1.489248111;0.437118167;-2.216740175;-2.873303466;0.473136968;5.783259825;-33365.07008;6349.161728;0;0;86428.3;2163;16;0;28298.00329;-33378.36718
28400;6487347.535;233683.4911;19312.09771;0;0;0;1.488341586;0.435872107;258664.3534;599234.4472;3148998.274;-0.001136;0;0;0;0;5.797094332;0;1.488341586;0.435872107;-2.22706211;-2.874209422;0.472000602;5.77293789;-33393.29847;6354.533412;0;0;86428.4;2163;16;0;28398.00117;-33406.49014
28500;6487324.246;234375.423;19581.91965;0;0;0;1.487440549;0.434631553;259300.0577;599870.1675;3152339.007;-0.001136;0;0;0;0;5.812365326;0;1.487440549;0.434631553;-2.237434491;-2.875109892;0.470869771;5.762565509;-33421.31852;6359.865451;0;0;86428.5;2163;16;0;28497.99905;-33434.4062
28600;6487300.874;235067.3518;19851.7413;0;0;0;1.486544951;0.433396474;259936.2933;600506.419;3155682.531;-0.001136;0;0;0;0;5.827657396;0;1.486544951;0.433396474;-2.2477611;-2.876004923;0.469744444;5.7522389;-33449.1331;6365.158389;0;0;86428.6;2163;16;0;28597.99693;-33462.11721
28700;6487277.417;235759.2776;20121.56265;0;0;0;1.485654744;0.432166838;260573.0562;601143.1978;3159028.826;-0.001136;0;0;0;0;5.842970496;0;1.485654744;0.432166838;-2.258042202;-2.876894563;0.468624589;5.741957798;-33476.74303;6370.412384;0;0;86428.7;2163;16;0;28697.9948;-33489.62498
28800;6487253.876;236451.2002;20391.38371;0;0;0;1.484769881;0.430942613;261210.3426;601780.5002;3162377.873;-0.001136;0;0;0;0;5.858304579;0;1.484769881;0.430942613;-2.268278059;-2.877778859;0.467510173;5.731721941;-33504.1509;6375.627929;0;0;86428.8;2163;16;0;28797.99268;-33516.93136
28900;6487230.251;237143.1198;20661.20447;0;0;0;1.483890316;0.429723768;261848.1486;602418.3222;3165729.65;-0.001136;0;0;0;0;5.8736596;0;1.483890316;0.429723768;-2.278468934;-2.878657857;0.466401166;5.721531066;-33531.35852;6380.805366;0;0;86428.9;2163;16;0;28897.99055;-33544.03811
29000;6487206.541;237835.0362;20931.02492;0;0;0;1.483016002;0.428510272;262486.4704;603056.66;3169084.138;-0.001136;0;0;0;0;5.889035516;0;1.483016002;0.428510272;-2.288615088;-2.879531605;0.465297536;5.711384912;-33558.36692;6385.944894;0;0;86429;2163;16;0;28997.98842;-33570.94701
29100;6487182.748;238526.9496;21200.84506;0;0;0;1.482146894;0.427302093;263125.3043;603695.5099;3172441.317;-0.001136;0;0;0;0;5.904432281;0;1.482146894;0.427302093;-2.298716779;-2.880400147;0.464199251;5.701283221;-33585.1788;6391.047026;0;0;86429.1;2163;16;0;29097.98629;-33597.65983
29200;6487158.871;239218.8598;21470.66489;0;0;0;1.481282947;0.426099201;263764.6465;604334.8682;3175801.167;-0.001136;0;0;0;0;5.919849854;0;1.481282947;0.426099201;-2.308774266;-2.881263529;0.463106281;5.691225734;-33611.79502;6396.111923;0;0;86429.2;2163;16;0;29197.98416;-33624.1783
29300;6487134.909;239910.7668;21740.4844;0;0;0;1.480424116;0.424901566;264404.4934;604974.7311;3179163.669;-0.001136;0;0;0;0;5.935288192;0;1.480424116;0.424901566;-2.318787804;-2.882121794;0.462018594;5.681212196;-33638.21799;6401.140047;0;0;86429.3;2163;16;0;29297.98202;-33650.50415
29400;6487110.864;240602.6707;22010.30359;0;0;0;1.479570358;0.423709156;265044.8412;605615.0949;3182528.804;-0.001136;0;0;0;0;5.950747254;0;1.479570358;0.423709156;-2.328757649;-2.882974987;0.460936161;5.671242351;-33664.44941;6406.131721;0;0;86429.4;2163;16;0;29397.97989;-33676.63909
29500;6487086.734;241294.5715;22280.12246;0;0;0;1.478721628;0.422521942;265685.6863;606255.9562;3185896.553;-0.001136;0;0;0;0;5.966227;0;1.478721628;0.422521942;-2.338684054;-2.883823153;0.459858949;5.661315946;-33690.49031;6411.087139;0;0;86429.5;2163;16;0;29497.97775;-33702.58479
29600;6487062.52;241986.4691;22549.941;0;0;0;1.477877883;0.421339894;266327.0252;606897.3112;3189266.896;-0.001136;0;0;0;0;5.98172739;0;1.477877883;0.421339894;-2.348567272;-2.884666333;0.45878693;5.651432728;-33716.34326;6416.006792;0;0;86429.6;2163;16;0;29597.97561;-33728.34294
29700;6487038.222;242678.3635;22819.7592;0;0;0;1.477039081;0.42016298;266968.8542;607539.1564;3192639.815;-0.001136;0;0;0;0;5.997248385;0;1.477039081;0.42016298;-2.358407552;-2.885504571;0.457720072;5.641592448;-33742.00906;6420.890833;0;0;86429.7;2163;16;0;29697.97347;-33753.91519
29800;6487013.84;243370.2548;23089.57707;0;0;0;1.47620518;0.418991172;267611.1698;608181.4882;3196015.292;-0.001136;0;0;0;0;6.012789946;0;1.47620518;0.418991172;-2.368205144;-2.886337908;0.456658346;5.631794856;-33767.48999;6425.739691;0;0;86429.8;2163;16;0;29797.97132;-33779.30318
29900;6486989.374;244062.1429;23359.3946;0;0;0;1.475376138;0.417824441;268253.9686;608824.3031;3199393.307;-0.001136;0;0;0;0;6.028352036;0;1.475376138;0.417824441;-2.378167461;-2.887166386;0.455601722;5.621832539;-33792.78767;6430.55368;0;0;86429.9;2163;16;0;29897.96918;-33804.50853
30000;6486964.824;244754.0277;23629.21178;0;0;0;1.474551914;0.416662755;268897.247;609467.5978;3202773.843;-0.001136;0;0;0;0;6.043934619;0;1.474551914;0.416662755;-2.388108625;-2.887990047;0.45455017;5.611891375;-33817.9031;6435.332987;0;0;86430;2163;16;0;29997.96703;-33829.53284
30100;6486940.189;245445.9094;23899.02861;0;0;0;1.473732467;0.415506086;269541.0016;610111.3686;3206156.882;-0.001136;0;0;0;0;6.059537659;0;1.473732467;0.415506086;-2.398006854;-2.888808932;0.453503661;5.601993146;-33842.83872;6440.078078;0;0;86430.1;2163;16;0;30097.96489;-33854.37773
30200;6486915.471;246137.7878;24168.8451;0;0;0;1.472917756;0.414354406;270185.229;610755.6122;3209542.405;-0.001136;0;0;0;0;6.07516112;0;1.472917756;0.414354406;-2.407862399;-2.88962308;0.452462164;5.592137601;-33867.59527;6444.789093;0;0;86430.2;2163;16;0;30197.96274;-33879.04474
30300;6486890.668;246829.6631;24438.66122;0;0;0;1.472107742;0.413207684;270829.9258;611400.3253;3212930.395;-0.001136;0;0;0;0;6.090804967;0;1.472107742;0.413207684;-2.417675508;-2.890432532;0.451425652;5.582324492;-33892.17492;6449.466445;0;0;86430.3;2163;16;0;30297.96059;-33903.53545
30400;6486865.782;247521.535;24708.47699;0;0;0;1.471302386;0.412065893;271475.0886;612045.5044;3216320.834;-0.001136;0;0;0;0;6.106469167;0;1.471302386;0.412065893;-2.427446426;-2.891237326;0.450394095;5.572553574;-33916.57932;6454.110447;0;0;86430.4;2163;16;0;30397.95844;-33927.8514
30500;6486840.811;248213.4038;24978.29239;0;0;0;1.470501647;0.410929003;272120.7142;612691.1463;3219713.705;-0.001136;0;0;0;0;6.122153688;0;1.470501647;0.410929003;-2.437175399;-2.892037503;0.449367464;5.562824601;-33940.80924;6458.721248;0;0;86430.5;2163;16;0;30497.95628;-33951.99412
30600;6486815.756;248905.2693;25248.10743;0;0;0;1.469705489;0.409796987;272766.7991;613337.2476;3223108.99;-0.001136;0;0;0;0;6.137858495;0;1.469705489;0.409796987;-2.44686267;-2.8928331;0.44834573;5.55313733;-33964.86711;6463.299309;0;0;86430.6;2163;16;0;30597.95413;-33975.96512
30700;6486790.617;249597.1315;25517.92209;0;0;0;1.468913871;0.408669815;273413.3402;613983.8051;3226506.673;-0.001136;0;0;0;0;6.153583558;0;1.468913871;0.408669815;-2.456508483;-2.893624156;0.447328865;5.543491517;-33988.75359;6467.844754;0;0;86430.7;2163;16;0;30697.95197;-33999.76589
30800;6486765.394;250288.9905;25787.73638;0;0;0;1.468126758;0.407547459;274060.3343;614630.8155;3229906.735;-0.001136;0;0;0;0;6.169328846;0;1.468126758;0.407547459;-2.466113077;-2.89441071;0.446316841;5.533886923;-34012.47081;6472.357992;0;0;86430.8;2163;16;0;30797.94981;-34023.39794
30900;6486740.087;250980.8462;26057.55028;0;0;0;1.467344111;0.406429893;274707.778;615278.2756;3233309.161;-0.001136;0;0;0;0;6.185094328;0;1.467344111;0.406429893;-2.475676691;-2.895192796;0.44530963;5.524323309;-34036.0203;6476.83931;0;0;86430.9;2163;16;0;30897.94765;-34046.86272
31000;6486714.696;251672.6986;26327.36381;0;0;0;1.466565893;0.405317087;275355.6683;615926.1823;3236713.934;-0.001136;0;0;0;0;6.200879975;0;1.466565893;0.405317087;-2.485199565;-2.895970454;0.444307202;5.514800435;-34059.40274;6481.28884;0;0;86431;2163;16;0;30997.94549;-34070.16168
31100;6486689.221;252364.5478;26597.17694;0;0;0;1.465792067;0.404209014;276004.0019;616574.5323;3240121.036;-0.001136;0;0;0;0;6.216685757;0;1.465792067;0.404209014;-2.494681935;-2.896743719;0.443309532;5.505318066;-34082.62057;6485.707048;0;0;86431.1;2163;16;0;31097.94333;-34093.29628
31200;6486663.661;253056.3936;26866.98969;0;0;0;1.465022599;0.403105647;276652.7757;617223.3226;3243530.452;-0.001136;0;0;0;0;6.232511646;0;1.465022599;0.403105647;-2.504124034;-2.897512628;0.44231659;5.495875966;-34105.67429;6490.094023;0;0;86431.2;2163;16;0;31197.94116;-34116.26792
31300;6486638.018;253748.2361;27136.80204;0;0;0;1.464257451;0.402006959;277301.9867;617872.5501;3246942.166;-0.001136;0;0;0;0;6.248357615;0;1.464257451;0.402006959;-2.513526099;-2.898277217;0.441328349;5.486473901;-34128.56594;6494.450161;0;0;86431.3;2163;16;0;31297.939;-34139.07804
31400;6486612.29;254440.0753;27406.61399;0;0;0;1.463496588;0.400912921;277951.6318;618522.2116;3250356.16;-0.001136;0;0;0;0;6.264223637;0;1.463496588;0.400912921;-2.523026873;-2.89903752;0.440344783;5.476973127;-34151.29708;6498.775753;0;0;86431.4;2163;16;0;31397.93683;-34161.72802
31500;6486586.478;255131.9112;27676.42554;0;0;0;1.462739976;0.399823508;278601.7079;619172.3042;3253772.42;-0.001136;0;0;0;0;6.280109685;0;1.462739976;0.399823508;-2.532643821;-2.899793574;0.439365864;5.467356179;-34173.86828;6503.070909;0;0;86431.5;2163;16;0;31497.93466;-34184.21925
31600;6486560.582;255823.7437;27946.23668;0;0;0;1.461987579;0.398738693;279252.2119;619822.8248;3257190.929;-0.001136;0;0;0;0;6.296015734;0;1.461987579;0.398738693;-2.542220185;-2.900545412;0.438391564;5.457779815;-34196.28185;6507.33607;0;0;86431.6;2163;16;0;31597.93249;-34206.55311
31700;6486534.603;256515.5729;28216.04741;0;0;0;1.461239364;0.397658448;279903.141;620473.7704;3260611.671;-0.001136;0;0;0;0;6.311941758;0;1.461239364;0.397658448;-2.551756199;-2.90129307;0.437421857;5.448243801;-34218.53831;6511.571333;0;0;86431.7;2163;16;0;31697.93032;-34228.73093
31800;6486508.539;257207.3987;28485.85773;0;0;0;1.460495296;0.396582748;280554.4921;621125.1381;3264034.631;-0.001136;0;0;0;0;6.327887733;0;1.460495296;0.396582748;-2.561252098;-2.90203658;0.436456717;5.438747902;-34240.63962;6515.777071;0;0;86431.8;2163;16;0;31797.92815;-34250.75408
31900;6486482.39;257899.2212;28755.66763;0;0;0;1.459755342;0.395511565;281206.2623;621776.9249;3267459.794;-0.001136;0;0;0;0;6.343853635;0;1.459755342;0.395511565;-2.570708115;-2.902775976;0.435496116;5.429291885;-34262.58716;6519.95355;0;0;86431.9;2163;16;0;31897.92598;-34272.62389
32000;6486456.158;258591.0403;29025.4771;0;0;0;1.459019468;0.394444875;281858.4486;622429.1278;3270887.144;-0.001136;0;0;0;0;6.359839441;0;1.459019468;0.394444875;-2.580124479;-2.903511293;0.434540029;5.419875521;-34284.38153;6524.100881;0;0;86432;2163;32;0;31997.9238;-34294.34165
32100;6486429.842;259282.856;29295.28615;0;0;0;1.458287642;0.39338265;282511.0482;623081.7441;3274316.665;-0.001136;0;0;0;0;6.375845129;0;1.458287642;0.39338265;-2.589501422;-2.904242562;0.433588429;5.410498578;-34306.02498;6528.219492;0;0;86432.1;2163;32;0;32097.92162;-34315.9087
32200;6486403.442;259974.6683;29565.09477;0;0;0;1.457559831;0.392324864;283164.0583;623734.7708;3277748.343;-0.001136;0;0;0;0;6.391870676;0;1.457559831;0.392324864;-2.59883917;-2.904969817;0.43264129;5.40116083;-34327.51793;6532.309464;0;0;86432.2;2163;32;0;32197.91944;-34337.32631
32300;6486376.957;260666.4772;29834.90295;0;0;0;1.456836003;0.391271494;283817.4759;624388.2051;3281182.164;-0.001136;0;0;0;0;6.407916062;0;1.456836003;0.391271494;-2.608137952;-2.905693089;0.431698587;5.391862048;-34348.86227;6536.371159;0;0;86432.3;2163;32;0;32297.91727;-34358.59577
32400;6486350.389;261358.2828;30104.7107;0;0;0;1.456116126;0.390222511;284471.2982;625042.0441;3284618.111;-0.001136;0;0;0;0;6.423981265;0;1.456116126;0.390222511;-2.617397992;-2.906412409;0.430760293;5.382602008;-34370.05937;6540.404833;0;0;86432.4;2163;32;0;32397.91508;-34379.71834
32500;6486323.736;262050.0849;30374.518;0;0;0;1.455400169;0.389177892;285125.5225;625696.2851;3288056.171;-0.001136;0;0;0;0;6.440066265;0;1.455400169;0.389177892;-2.626619515;-2.907127811;0.429826384;5.373380485;-34391.10973;6544.410581;0;0;86432.5;2163;32;0;32497.9129;-34400.69527
32600;6486296.999;262741.8835;30644.32486;0;0;0;1.4546881;0.388137611;285780.1459;626350.9253;3291496.328;-0.001136;0;0;0;0;6.456171042;0;1.4546881;0.388137611;-2.635802743;-2.907839325;0.428896832;5.364197257;-34412.01549;6548.388817;0;0;86432.6;2163;32;0;32597.91072;-34421.52782
32700;6486270.178;263433.6788;30914.13127;0;0;0;1.453979888;0.387101644;286435.1658;627005.9619;3294938.569;-0.001136;0;0;0;0;6.472295579;0;1.453979888;0.387101644;-2.644947898;-2.908546981;0.427971615;5.355052102;-34432.77708;6552.339615;0;0;86432.7;2163;32;0;32697.90853;-34442.21719
32800;6486243.273;264125.4706;31183.93722;0;0;0;1.453275503;0.386069964;287090.5794;627661.3923;3298382.879;-0.001136;0;0;0;0;6.488439856;0;1.453275503;0.386069964;-2.654055199;-2.909250812;0.427050705;5.345944801;-34453.39632;6556.263325;0;0;86432.8;2163;32;0;32797.90635;-34462.76464
32900;6486216.284;264817.2589;31453.74272;0;0;0;1.452574915;0.385042547;287746.384;628317.2137;3301829.244;-0.001136;0;0;0;0;6.504603855;0;1.452574915;0.385042547;-2.663124866;-2.909950845;0.426134079;5.336875134;-34473.87445;6560.160184;0;0;86432.9;2163;32;0;32897.90416;-34483.17133
33000;6486189.211;265509.0438;31723.54775;0;0;0;1.451878093;0.384019369;288402.577;628973.4235;3305277.649;-0.001136;0;0;0;0;6.52078756;0;1.451878093;0.384019369;-2.672157115;-2.910647113;0.425221712;5.327842885;-34494.21199;6564.03029;0;0;86433;2163;32;0;32997.90197;-34503.43848
33100;6486162.054;266200.8253;31993.35232;0;0;0;1.451185008;0.383000405;289059.1556;629630.0189;3308728.081;-0.001136;0;0;0;0;6.536990953;0;1.451185008;0.383000405;-2.681486321;-2.911339644;0.424313579;5.318513679;-34514.41101;6567.874035;0;0;86433.1;2163;32;0;33097.89978;-34523.56728
33200;6486134.813;266892.6032;32263.15642;0;0;0;1.450495631;0.381985632;289716.1172;630286.9974;3312180.527;-0.001136;0;0;0;0;6.553214018;0;1.450495631;0.381985632;-2.690793235;-2.912028467;0.423409655;5.309206765;-34534.47186;6571.691487;0;0;86433.2;2163;32;0;33197.89759;-34543.55887
33300;6486107.487;267584.3777;32532.96005;0;0;0;1.449809933;0.380975024;290373.4593;630944.3563;3315634.971;-0.001136;0;0;0;0;6.569456741;0;1.449809933;0.380975024;-2.700061942;-2.912713613;0.422509917;5.299938058;-34554.39624;6575.482972;0;0;86433.3;2163;32;0;33297.8954;-34563.41444
33400;6486080.078;268276.1487;32802.7632;0;0;0;1.449127884;0.379968558;291031.1792;631602.0931;3319091.401;-0.001136;0;0;0;0;6.585719106;0;1.449127884;0.379968558;-2.709292663;-2.913395107;0.421614339;5.290707337;-34574.18543;6579.24873;0;0;86433.4;2163;32;0;33397.8932;-34583.13514
33500;6486052.584;268967.9161;33072.56587;0;0;0;1.448449457;0.378966209;291689.2744;632260.2052;3322549.804;-0.001136;0;0;0;0;6.602001098;0;1.448449457;0.378966209;-2.718485617;-2.914072982;0.420722899;5.281514383;-34593.83988;6582.988847;0;0;86433.5;2163;32;0;33497.89101;-34602.72206
33600;6486025.007;269659.6801;33342.36805;0;0;0;1.447774623;0.377967955;292347.7423;632918.6901;3326010.165;-0.001136;0;0;0;0;6.618302704;0;1.447774623;0.377967955;-2.72764102;-2.914747264;0.419835572;5.27235898;-34613.36153;6586.703694;0;0;86433.6;2163;32;0;33597.88881;-34622.17638
33700;6485997.345;270351.4405;33612.16975;0;0;0;1.447103355;0.376973772;293006.5804;633577.5451;3329472.472;-0.001136;0;0;0;0;6.63462391;0;1.447103355;0.376973772;-2.73675909;-2.91541798;0.418952334;5.26324091;-34632.75076;6590.393342;0;0;86433.7;2163;32;0;33697.88661;-34641.49918
33800;6485969.599;271043.1974;33881.97095;0;0;0;1.446435624;0.375983636;293665.7862;634236.7679;3332936.711;-0.001136;0;0;0;0;6.650964704;0;1.446435624;0.375983636;-2.74584004;-2.916085159;0.418073163;5.254159961;-34652.00918;6594.058096;0;0;86433.8;2163;32;0;33797.88441;-34660.69159
33900;6485941.769;271734.9508;34151.77165;0;0;0;1.445771404;0.374997524;294325.3572;634896.3559;3336402.869;-0.001136;0;0;0;0;6.667325073;0;1.445771404;0.374997524;-2.754884083;-2.916748827;0.417198034;5.245115917;-34671.13803;6597.698196;0;0;86433.9;2163;32;0;33897.88221;-34679.75469
34000;6485913.855;272426.7006;34421.57186;0;0;0;1.445110667;0.374015413;294985.291;635556.3067;3339870.934;-0.001136;0;0;0;0;6.683705005;0;1.445110667;0.374015413;-2.763891432;-2.917409013;0.416326925;5.236108568;-34690.13765;6601.313703;0;0;86434;2163;32;0;33997.88001;-34698.68956
34100;6485885.857;273118.4469;34691.37156;0;0;0;1.444453387;0.373037281;295645.5851;636216.6178;3343340.892;-0.001136;0;0;0;0;6.70010449;0;1.444453387;0.373037281;-2.772862297;-2.918065742;0.415459812;5.227137703;-34709.00998;6604.904988;0;0;86434.1;2163;32;0;34097.87781;-34717.49728
34200;6485857.775;273810.1896;34961.17075;0;0;0;1.443799538;0.372063103;296306.2371;636877.2869;3346812.732;-0.001136;0;0;0;0;6.716523516;0;1.443799538;0.372063103;-2.781796887;-2.918719041;0.414596672;5.218203113;-34727.75529;6608.472103;0;0;86434.2;2163;32;0;34197.87561;-34736.1789
