Elapsed Time (ms);ECEF X (m);ECEF Y (m);ECEF Z (m);ECEF Error X (m);ECEF Error Y (m);ECEF Error Z (m);Body Azimuth (rad);Body Elevation (rad);Range (m);PSR (m);ADR;Clock Correction (s);Clock Noise (m);Delta Af0 (s);Delta Af1 (s/s);Iono Correction (m);Tropo Correction (m);PSR Offset (m);Receiver Antenna Azimuth (rad);Receiver Antenna Elevation (rad);Receiver Antenna Gain (dBi);SV Antenna Azimuth (rad);SV Antenna Elevation (rad);Relative Power Level (incl. Receiver Antenna gain) (dB);Doppler Frequency (Hz);PSR Change Rate (m/s);Receiver Carrier Phase Offset (rad);Satellite Carrier Phase Offset (rad);GPS TOW;GPS Week Number;SBAS t0;Calibration offset (m);PSR satellite time (ms);Doppler;Drift
44200;6553795.782;4970.670504;0.16206984;0;0;0;1.570763722;1.542506247;175727.0895;516292.8174;2713137.068;-0.001135997;0;0;0;0;2.464641296;0;1.570763722;1.542506247;4.918954891;3.141560544;1.543264688;12.91895489;-1059.172141;201.5537569;0;0;86444.2;2163;32;0;44198.27783;-1137.071153;-1558.1258
44300;6553795.188;5702.792712;0.162456306;0;0;0;1.57076784;1.538342074;175748.7273;516314.4557;2713250.778;-0.001135997;0;0;0;0;2.464938456;0;1.57076784;1.538342074;4.907025414;3.141564662;1.539212225;12.90702541;-1215.017087;231.2100639;0;0;86444.3;2163;32;0;44298.27776;-1292.883733;-1557.47091
44400;6553794.512;6434.914777;0.162842862;0;0;0;1.570771021;1.534178982;175773.33;516339.059;2713380.069;-0.001135997;0;0;0;0;2.465278348;0;1.570771021;1.534178982;4.895099034;3.141567843;1.535160842;12.89509903;-1370.800479;260.8546577;0;0;86444.4;2163;32;0;44398.27768;-1448.630824;-1556.73773
44500;6553793.754;7167.036688;0.163229506;0;0;0;1.570773552;1.530017109;175800.8966;516366.6262;2713524.935;-0.001135997;0;0;0;0;2.465660953;0;1.570773552;1.530017109;4.883176147;3.141570374;1.531110679;12.88317615;-1526.514457;290.4860426;0;0;86444.5;2163;32;0;44498.27759;-1604.304597;-1555.92635
44600;6553792.915;7899.158437;0.163616238;0;0;0;1.570775614;1.525856594;175831.4255;516397.1557;2713685.369;-0.001135997;0;0;0;0;2.466086252;0;1.570775614;1.525856594;4.871257148;3.141572436;1.527061873;12.87125715;-1682.151211;320.1027321;0;0;86444.6;2163;32;0;44598.27748;-1759.897232;-1555.03688
44700;6553791.993;8631.280015;0.164003059;0;0;0;1.570777326;1.521697573;175864.9152;516430.6462;2713861.363;-0.001135997;0;0;0;0;2.466554221;0;1.570777326;1.521697573;4.859342431;3.141574149;1.523014562;12.85934243;-1837.702904;349.7032351;0;0;86444.7;2163;32;0;44698.27737;-1915.40092;-1554.06975
44800;6553790.99;9363.401412;0.164389969;0;0;0;1.57077877;1.517540184;175901.3641;516467.0958;2714052.907;-0.001135997;0;0;0;0;2.467064838;0;1.57077877;1.517540184;4.847432388;3.141575593;1.518968883;12.84743239;-1993.161776;379.2860748;0;0;86444.8;2163;32;0;44798.27725;-2070.807895;-1553.02505
44900;6553789.905;10095.52262;0.164776967;0;0;0;1.570780005;1.513384564;175940.7702;516506.5028;2714259.992;-0.001135997;0;0;0;0;2.467618077;0;1.570780005;1.513384564;4.835527414;3.141576828;1.514924972;12.83552741;-2148.520047;408.8497708;0;0;86444.9;2163;32;0;44898.27712;-2226.1104;-1551.90299
45000;6553788.739;10827.64363;0.165164054;0;0;0;1.570781073;1.509230849;175983.1317;516548.8651;2714482.607;-0.001135997;0;0;0;0;2.468213909;0;1.570781073;1.509230849;4.823627897;3.141577896;1.510882967;12.8236279;-2303.769956;438.3928462;0;0;86445;2163;32;0;44998.27698;-2381.300699;-1550.7041
45100;6553787.49;11559.76443;0.165551229;0;0;0;1.570782005;1.505079175;176028.4463;516594.1806;2714720.742;-0.001135997;0;0;0;0;2.468852305;0;1.570782005;1.505079175;4.811734229;3.141578829;1.506843003;12.81173423;-2458.90385;467.9138446;0;0;86445.1;2163;32;0;45098.27683;-2536.371109;-1549.4284
45200;6553786.16;12291.88502;0.165938493;0;0;0;1.570782827;1.500929679;176076.7119;516642.4471;2714974.384;-0.001135997;0;0;0;0;2.469533233;0;1.570782827;1.500929679;4.799846799;3.14157965;1.502805217;12.7998468;-2613.913966;497.411289;0;0;86445.2;2163;32;0;45198.27667;-2691.313949;-1548.07638
45300;6553784.748;13024.00538;0.166325845;0;0;0;1.570783556;1.496782496;176127.9259;516693.662;2715243.52;-0.001135997;0;0;0;0;2.470256659;0;1.570783556;1.496782496;4.787965993;3.14158038;1.498769743;12.78796599;-2768.792712;526.8837344;0;0;86445.3;2163;32;0;45298.2765;-2846.121587;-1546.64832
45400;6553783.254;13756.1255;0.166713286;0;0;0;1.570784208;1.49263776;176182.0858;516747.8229;2715528.138;-0.001135997;0;0;0;0;2.471022548;0;1.570784208;1.49263776;4.7760922;3.141581031;1.494736716;12.7760922;-2923.532449;556.3297273;0;0;86445.4;2163;32;0;45398.27631;-3000.786419;-1545.1446
45500;6553781.678;14488.24538;0.167100815;0;0;0;1.570784793;1.488495606;176239.1888;516804.927;2715828.222;-0.001135997;0;0;0;0;2.471830863;0;1.570784793;1.488495606;4.764225803;3.141581617;1.490706272;12.7642258;-3078.125567;585.7478195;0;0;86445.5;2163;32;0;45498.27612;-3155.300879;-1543.56556
45600;6553780.021;15220.36501;0.167488433;0;0;0;1.570785323;1.484356168;176299.2322;516864.9715;2716143.758;-0.001135997;0;0;0;0;2.472681564;0;1.570785323;1.484356168;4.752367185;3.141582146;1.486678543;12.75236719;-3232.564574;615.1365853;0;0;86445.6;2163;32;0;45598.27592;-3309.657435;-1541.91159
45700;6553778.281;15952.48437;0.16787614;0;0;0;1.570785803;1.480219578;176362.2129;516927.9533;2716474.729;-0.001135997;0;0;0;0;2.473574609;0;1.570785803;1.480219578;4.74051673;3.141582627;1.482653663;12.74051673;-3386.841873;644.4945793;0;0;86445.7;2163;32;0;45698.27571;-3463.848594;-1540.18316
45800;6553776.46;16684.60347;0.168263935;0;0;0;1.570786242;1.476085971;176428.1278;516993.8693;2716821.12;-0.001135997;0;0;0;0;2.474509956;0;1.570786242;1.476085971;4.728674817;3.141583066;1.478631765;12.72867482;-3540.950086;673.8203971;0;0;86445.8;2163;32;0;45798.27549;-3617.86691;-1538.38063
45900;6553774.557;17416.72228;0.168651818;0;0;0;1.570786643;1.471955477;176496.9735;517062.7163;2717182.914;-0.001135997;0;0;0;0;2.47548756;0;1.570786643;1.471955477;4.716841824;3.141583468;1.474612981;12.71684182;-3694.881732;703.1126153;0;0;86445.9;2163;32;0;45898.27526;-3771.704973;-1536.50447
46000;6553772.573;18148.84081;0.16903979;0;0;0;1.570787013;1.467828229;176568.7466;517134.4907;2717560.091;-0.001135997;0;0;0;0;2.476507373;0;1.570787013;1.467828229;4.705018129;3.141583837;1.470597443;12.70501813;-3848.629407;732.3698251;0;0;86446;2163;32;0;45998.27503;-3925.35542;-1534.55513
46100;6553770.506;18880.95903;0.169427851;0;0;0;1.570787353;1.463704358;176643.4437;517209.189;2717952.633;-0.001135997;0;0;0;0;2.477569347;0;1.570787353;1.463704358;4.693204107;3.141584178;1.46658528;12.69320411;-4002.185844;761.5906435;0;0;86446.1;2163;32;0;46098.27478;-4078.810933;-1532.53303
46200;6553768.358;19613.07695;0.169816;0;0;0;1.570787668;1.459583993;176721.0609;517286.8076;2718360.521;-0.001135997;0;0;0;0;2.478673432;0;1.570787668;1.459583993;4.681400131;3.141584493;1.462576625;12.68140013;-4155.543648;790.7736633;0;0;86446.2;2163;32;0;46198.27452;-4232.064236;-1530.4389
46300;6553766.128;20345.19455;0.170204237;0;0;0;1.570787961;1.455467264;176801.5944;517367.3425;2718783.735;-0.001135997;0;0;0;0;2.479819575;0;1.570787961;1.455467264;4.669606572;3.141584786;1.458571606;12.66960657;-4308.695662;819.9175225;0;0;86446.3;2163;32;0;46298.27425;-4385.108126;-1528.27294
46400;6553763.816;21077.31183;0.170592563;0;0;0;1.570788233;1.4513543;176885.0402;517450.7897;2719222.253;-0.001135997;0;0;0;0;2.481007721;0;1.570788233;1.4513543;4.657823799;3.141585058;1.454570351;12.6578238;-4461.634657;849.0208455;0;0;86446.4;2163;32;0;46398.27397;-4537.93542;-1526.03582
46500;6553761.422;21809.42877;0.170980978;0;0;0;1.570788487;1.44724523;176971.3942;517537.1452;2719676.055;-0.001135997;0;0;0;0;2.482237815;0;1.570788487;1.44724523;4.646052179;3.141585312;1.45057299;12.64605218;-4614.353463;878.0822681;0;0;86446.5;2163;32;0;46498.27368;-4690.539002;-1523.72806
46600;6553758.947;22541.54537;0.171369481;0;0;0;1.570788724;1.44314018;177060.6522;517626.4047;2720145.116;-0.001135997;0;0;0;0;2.483509799;0;1.570788724;1.44314018;4.634292077;3.141585549;1.446579649;12.63429208;-4766.845063;907.1004548;0;0;86446.6;2163;32;0;46598.27338;-4842.911808;-1521.35032
46700;6553756.389;23273.66162;0.171758072;0;0;0;1.570788947;1.439039277;177152.8098;517718.5638;2720629.416;-0.001135997;0;0;0;0;2.484823614;0;1.570788947;1.439039277;4.622543855;3.141585772;1.442590456;12.62254386;-4919.102306;936.0740447;0;0;86446.7;2163;32;0;46698.27308;-4995.04684;-1518.90305
46800;6553753.75;24005.7775;0.172146752;0;0;0;1.570789156;1.434942647;177247.8624;517813.618;2721128.929;-0.001135997;0;0;0;0;2.486179197;0;1.570789156;1.434942647;4.610807875;3.141585981;1.438605535;12.61080787;-5071.118331;965.0017324;0;0;86446.8;2163;32;0;46798.27276;-5146.937145;-1516.38673
46900;6553751.03;24737.89302;0.172535521;0;0;0;1.570789352;1.430850414;177345.8053;517911.5626;2721643.631;-0.001135997;0;0;0;0;2.487576487;0;1.570789352;1.430850414;4.599084493;3.141586178;1.434625012;12.59908449;-5222.886163;993.8821906;0;0;86446.9;2163;32;0;46898.27243;-5298.575818;-1513.8022
47000;6553748.227;25470.00815;0.172924377;0;0;0;1.570789537;1.426762704;177446.6339;518012.3928;2722173.498;-0.001135997;0;0;0;0;2.489015418;0;1.570789537;1.426762704;4.587374065;3.141586363;1.430649011;12.58737407;-5374.398912;1022.714108;0;0;86447;2163;32;0;46998.2721;-5449.956038;-1511.15003
47100;6553745.342;26202.1229;0.173313323;0;0;0;1.570789712;1.422679639;177550.3431;518116.1038;2722718.502;-0.001135997;0;0;0;0;2.490495923;0;1.570789712;1.422679639;4.575676945;3.141586538;1.426677655;12.57567695;-5525.649862;1051.496207;0;0;86447.1;2163;32;0;47098.27175;-5601.071041;-1508.43066
47200;6553742.376;26934.23725;0.173702356;0;0;0;1.570789878;1.418601341;177656.9279;518222.6904;2723278.619;-0.001135997;0;0;0;0;2.492017935;0;1.570789878;1.418601341;4.563993483;3.141586703;1.422711067;12.56399348;-5676.632152;1080.227181;0;0;86447.2;2163;32;0;47198.2714;-5751.914107;-1505.64491
47300;6553739.328;27666.35119;0.174091479;0;0;0;1.570790034;1.414527932;177766.3832;518332.1475;2723853.819;-0.001135997;0;0;0;0;2.493581384;0;1.570790034;1.414527932;4.552324026;3.14158686;1.418749368;12.55232403;-5827.339218;1108.905782;0;0;86447.3;2163;32;0;47298.27103;-5902.478598;-1502.79337
47400;6553736.198;28398.46471;0.174480689;0;0;0;1.570790183;1.410459533;177878.7036;518444.4697;2724444.077;-0.001135997;0;0;0;0;2.495186198;0;1.570790183;1.410459533;4.540668921;3.141587009;1.414792678;12.54066892;-5977.764411;1137.530745;0;0;86447.4;2163;32;0;47398.27066;-6052.757935;-1499.87667
47500;6553732.987;29130.57782;0.174869988;0;0;0;1.570790324;1.406396263;177993.8838;518559.6518;2725049.363;-0.001135997;0;0;0;0;2.496832303;0;1.570790324;1.406396263;4.529028509;3.14158715;1.410841117;12.52902851;-6127.901133;1166.100813;0;0;86447.5;2163;32;0;47498.27027;-6202.745602;-1496.89559
47600;6553729.693;29862.69048;0.175259376;0;0;0;1.570790458;1.40233824;178111.9181;518677.688;2725669.647;-0.001135997;0;0;0;0;2.498519626;0;1.570790458;1.40233824;4.517403131;3.141587284;1.406894804;12.51740313;-6277.74302;1194.614776;0;0;86447.6;2163;32;0;47598.26988;-6352.435161;-1493.85077
47700;6553726.318;30594.80271;0.175648852;0;0;0;1.570790586;1.398285583;178232.8009;518798.5728;2726304.901;-0.001135997;0;0;0;0;2.50024809;0;1.570790586;1.398285583;4.505793123;3.141587412;1.402953856;12.50579312;-6427.283508;1223.071385;0;0;86447.7;2163;32;0;47698.26947;-6501.820238;-1490.74284
47800;6553722.861;31326.91448;0.176038416;0;0;0;1.570790707;1.394238408;178356.5265;518922.3004;2726955.094;-0.001135997;0;0;0;0;2.502017616;0;1.570790707;1.394238408;4.49419882;3.141587534;1.399018389;12.49419882;-6576.516403;1251.469461;0;0;86447.8;2163;32;0;47798.26906;-6650.894522;-1487.57258
47900;6553719.322;32059.02579;0.176428069;0;0;0;1.570790824;1.39019683;178483.0888;519048.8647;2727620.194;-0.001135997;0;0;0;0;2.503828126;0;1.570790824;1.39019683;4.482620552;3.14158765;1.395088521;12.48262055;-6725.435376;1279.807799;0;0;86447.9;2163;32;0;47898.26864;-6799.65178;-1484.34074
48000;6553715.702;32791.13663;0.17681781;0;0;0;1.570790935;1.386160964;178612.4818;519178.2599;2728300.17;-0.001135997;0;0;0;0;2.505679537;0;1.570790935;1.386160964;4.471058648;3.141587761;1.391164364;12.47105865;-6874.034175;1308.08521;0;0;86448;2163;48;0;47998.26821;-6948.085854;-1481.04803
48100;6553711.999;33523.247;0.177207639;0;0;0;1.570791041;1.382130924;178744.6995;519310.4797;2728994.99;-0.001135997;0;0;0;0;2.507571768;0;1.570791041;1.382130924;4.459513433;3.141587867;1.387246033;12.45951343;-7022.306818;1336.300556;0;0;86448.1;2163;48;0;48098.26777;-7096.190657;-1477.69511
48200;6553708.215;34255.35687;0.177597557;0;0;0;1.570791142;1.378106822;178879.7355;519445.5179;2729704.621;-0.001135997;0;0;0;0;2.509504734;0;1.570791142;1.378106822;4.44798523;3.141587969;1.38333364;12.44798523;-7170.247055;1364.452647;0;0;86448.2;2163;48;0;48198.26732;-7243.960168;-1474.28286
48300;6553704.349;34987.46625;0.177987564;0;0;0;1.57079124;1.374088769;179017.5835;519583.3681;2730429.028;-0.001135997;0;0;0;0;2.511478349;0;1.57079124;1.374088769;4.436474356;3.141588067;1.379427297;12.43647436;-7317.849087;1392.54038;0;0;86448.3;2163;48;0;48298.26686;-7391.388454;-1470.81207
48400;6553700.401;35719.57513;0.178377658;0;0;0;1.570791333;1.370076876;179158.237;519724.0238;2731168.179;-0.001135997;0;0;0;0;2.513492527;0;1.570791333;1.370076876;4.424981129;3.14158816;1.375527113;12.42498113;-7465.106955;1420.56262;0;0;86448.4;2163;48;0;48398.26639;-7538.469661;-1467.2832
48500;6553696.372;36451.68349;0.178767842;0;0;0;1.570791423;1.366071251;179301.6893;519867.4784;2731922.038;-0.001135997;0;0;0;0;2.515547178;0;1.570791423;1.366071251;4.413505861;3.14158825;1.371633198;12.41350586;-7612.01476;1448.518246;0;0;86448.5;2163;48;0;48498.26591;-7685.197981;-1463.69754
48600;6553692.261;37183.79132;0.179158113;0;0;0;1.570791509;1.362072004;179447.9337;520013.7252;2732690.57;-0.001135997;0;0;0;0;2.517642212;0;1.570791509;1.362072004;4.402048861;3.141588336;1.36774566;12.40204886;-7758.566923;1476.406195;0;0;86448.6;2163;48;0;48598.26542;-7831.567735;-1460.05537
48700;6553688.067;37915.89863;0.179548473;0;0;0;1.570791591;1.35807924;179596.9635;520162.7573;2733473.739;-0.001135997;0;0;0;0;2.519777539;0;1.570791591;1.35807924;4.390610436;3.141588419;1.363864605;12.39061044;-7904.757553;1504.225347;0;0;86448.7;2163;48;0;48698.26492;-7977.573272;-1456.35794
48800;6553683.792;38648.00539;0.179938921;0;0;0;1.570791671;1.354093066;179748.7717;520314.5679;2734271.509;-0.001135997;0;0;0;0;2.521953065;0;1.570791671;1.354093066;4.379190888;3.141588499;1.35999014;12.37919089;-8050.581262;1531.974676;0;0;86448.8;2163;48;0;48798.26442;-8123.209066;-1452.60557
48900;6553679.436;39380.1116;0.180329458;0;0;0;1.570791748;1.350113586;179903.3512;520469.1499;2735083.843;-0.001135997;0;0;0;0;2.524168696;0;1.570791748;1.350113586;4.367790518;3.141588575;1.356122369;12.36779052;-8196.032474;1559.653122;0;0;86448.9;2163;48;0;48898.2639;-8268.469623;-1448.79956
49000;6553674.997;40112.21725;0.180720083;0;0;0;1.570791821;1.346140904;180060.6949;520626.4962;2735910.703;-0.001135997;0;0;0;0;2.526424335;0;1.570791821;1.346140904;4.35640962;3.141588649;1.352261396;12.35640962;-8341.105676;1587.259634;0;0;86449;2163;48;0;48998.26338;-8413.349579;-1444.94037
49100;6553670.477;40844.32233;0.181110796;0;0;0;1.570791893;1.342175121;180220.7957;520786.5994;2736752.051;-0.001135997;0;0;0;0;2.528719888;0;1.570791893;1.342175121;4.345048489;3.141588721;1.348407322;12.34504849;-8485.79571;1614.793232;0;0;86449.1;2163;48;0;49098.26284;-8557.843616;-1441.029
49200;6553665.875;41576.42684;0.181501598;0;0;0;1.570791961;1.338216338;180383.646;520949.4523;2737607.849;-0.001135997;0;0;0;0;2.531055254;0;1.570791961;1.338216338;4.333707412;3.141588789;1.344560248;12.33370741;-8630.097071;1642.252868;0;0;86449.2;2163;48;0;49198.2623;-8701.946516;-1437.06622
49300;6553661.191;42308.53076;0.181892488;0;0;0;1.570792028;1.334264656;180549.2385;521115.0475;2738478.058;-0.001135997;0;0;0;0;2.533430335;0;1.570792028;1.334264656;4.322386677;3.141588856;1.340720276;12.32238668;-8774.004781;1669.637595;0;0;86449.3;2163;48;0;49298.26175;-8845.653138;-1433.05285
49400;6553656.425;43040.63408;0.182283466;0;0;0;1.570792092;1.330320173;180717.5657;521283.3773;2739362.637;-0.001135997;0;0;0;0;2.535845029;0;1.570792092;1.330320173;4.311086565;3.14158892;1.336887501;12.31108657;-8917.513683;1696.946431;0;0;86449.4;2163;48;0;49398.26119;-8988.958423;-1428.98987
49500;6553651.578;43772.7368;0.182674533;0;0;0;1.570792154;1.326382986;180888.6199;521454.4342;2740261.547;-0.001135997;0;0;0;0;2.538299235;0;1.570792154;1.326382986;4.299807356;3.141588982;1.333062024;12.29980736;-9060.618663;1724.178403;0;0;86449.5;2163;48;0;49498.26062;-9131.85741;-1424.87785
49600;6553646.648;44504.83891;0.183065688;0;0;0;1.570792213;1.322453191;181062.3934;521628.2104;2741174.747;-0.001135997;0;0;0;0;2.540792849;0;1.570792213;1.322453191;4.288549323;3.141589042;1.329243938;12.28854932;-9203.314992;1751.332612;0;0;86449.6;2163;48;0;49598.26004;-9274.345195;-1420.71797
49700;6553641.637;45236.94039;0.183456931;0;0;0;1.570792271;1.318530884;181238.8783;521804.6981;2742102.196;-0.001135997;0;0;0;0;2.543325766;0;1.570792271;1.318530884;4.27731274;3.1415891;1.32543334;12.27731274;-9345.597569;1778.408086;0;0;86449.7;2163;48;0;49698.25945;-9416.416992;-1416.51068
49800;6553636.544;45969.04124;0.183848263;0;0;0;1.570792327;1.314616157;181418.0668;521983.8894;2743043.853;-0.001135997;0;0;0;0;2.545897882;0;1.570792327;1.314616157;4.266097874;3.141589156;1.321630322;12.26609787;-9487.461853;1805.403962;0;0;86449.8;2163;48;0;49798.25885;-9558.06806;-1412.25736
49900;6553631.37;46701.14146;0.184239682;0;0;0;1.570792382;1.310709103;181599.9508;522165.7762;2743999.674;-0.001135997;0;0;0;0;2.548509089;0;1.570792382;1.310709103;4.254904989;3.141589211;1.317834977;12.25490499;-9628.903107;1832.319337;0;0;86449.9;2163;48;0;49898.25824;-9699.293796;-1407.95843
50000;6553626.113;47433.24102;0.184631191;0;0;0;1.570792434;1.306809813;181784.5222;522350.3505;2744969.619;-0.001135997;0;0;0;0;2.551159279;0;1.570792434;1.306809813;4.243734346;3.141589263;1.314047396;12.24373435;-9769.916639;1859.15332;0;0;86450;2163;48;0;49998.25763;-9840.089639;-1403.61482
50100;6553620.775;48165.33993;0.185022787;0;0;0;1.570792485;1.302918377;181971.7729;522537.6041;2745953.643;-0.001135997;0;0;0;0;2.553848342;0;1.570792485;1.302918377;4.232586203;3.141589314;1.310267669;12.2325862;-9910.498147;1885.905092;0;0;86450.1;2163;48;0;50098.257;-9980.451121;-1399.22769
50200;6553615.355;48897.43816;0.185414472;0;0;0;1.570792535;1.299034883;182161.6945;522727.5288;2746951.704;-0.001135997;0;0;0;0;2.55657617;0;1.570792535;1.299034883;4.221460812;3.141589364;1.306495884;12.22146081;-10050.64296;1912.573763;0;0;86450.2;2163;48;0;50198.25637;-10120.37389;-1394.7976
50300;6553609.853;49629.53573;0.185806245;0;0;0;1.570792583;1.295159418;182354.2788;522920.1161;2747963.757;-0.001135997;0;0;0;0;2.559342649;0;1.570792583;1.295159418;4.210358423;3.141589412;1.302732128;12.21035842;-10190.34697;1939.158553;0;0;86450.3;2163;48;0;50298.25573;-10259.85365;-1390.3254
50400;6553604.269;50361.63261;0.186198107;0;0;0;1.57079263;1.291292068;182549.5174;523115.3577;2748989.759;-0.001135997;0;0;0;0;2.562147669;0;1.57079263;1.291292068;4.199279282;3.141589459;1.298976487;12.19927928;-10329.60589;1965.658643;0;0;86450.4;2163;48;0;50398.25507;-10398.88619;-1385.8123
50500;6553598.604;51093.72879;0.186590056;0;0;0;1.570792675;1.287432918;182747.4016;523313.245;2750029.664;-0.001135997;0;0;0;0;2.564991116;0;1.570792675;1.287432918;4.188223631;3.141589504;1.295229046;12.18822363;-10468.4154;1992.073216;0;0;86450.5;2163;48;0;50498.25441;-10537.46742;-1381.2589
50600;6553592.857;51825.82427;0.186982094;0;0;0;1.570792719;1.283582051;182947.9229;523513.7694;2751083.427;-0.001135997;0;0;0;0;2.567872874;0;1.570792719;1.283582051;4.177191709;3.141589549;1.291489888;12.17719171;-10606.77171;2018.401545;0;0;86450.6;2163;48;0;50598.25375;-10675.59331;-1376.666
50700;6553587.028;52557.91904;0.187374221;0;0;0;1.570792762;1.279739549;183151.0727;523716.9224;2752151.003;-0.001135997;0;0;0;0;2.57079283;0;1.570792762;1.279739549;4.166183751;3.141589591;1.287759095;12.16618375;-10744.67053;2044.642818;0;0;86450.7;2163;48;0;50698.25307;-10813.25991;-1372.0348
50800;6553581.117;53290.01309;0.187766435;0;0;0;1.570792803;1.275905491;183356.8422;523922.6951;2753232.345;-0.001135997;0;0;0;0;2.573750866;0;1.570792803;1.275905491;4.155199986;3.141589633;1.284036746;12.15519999;-10882.10823;2070.796343;0;0;86450.8;2163;48;0;50798.25238;-10950.46339;-1367.3658
50900;6553575.124;54022.10641;0.188158738;0;0;0;1.570792844;1.272079959;183565.2226;524131.0787;2754327.409;-0.001135997;0;0;0;0;2.576746866;0;1.570792844;1.272079959;4.144240642;3.141589674;1.280322923;12.14424064;-11019.0809;2096.861376;0;0;86450.9;2163;48;0;50898.25169;-11087.19997;-1362.6601
51000;6553569.05;54754.199;0.188551129;0;0;0;1.570792883;1.268263029;183776.205;524342.0644;2755436.146;-0.001135997;0;0;0;0;2.579780711;0;1.570792883;1.268263029;4.133305943;3.141589713;1.276617702;12.13330594;-11155.58473;2122.837191;0;0;86451;2163;48;0;50998.25098;-11223.46598;-1357.9187
51100;6553562.894;55486.29083;0.188943608;0;0;0;1.570792922;1.264454778;183989.7805;524555.6431;2756558.51;-0.001135997;0;0;0;0;2.582852281;0;1.570792922;1.264454778;4.122396108;3.141589752;1.27292116;12.12239611;-11291.61632;2148.723141;0;0;86451.1;2163;48;0;51098.25027;-11359.25785;-1353.142
51200;6553556.656;56218.38191;0.189336176;0;0;0;1.570792959;1.260655281;184205.9399;524771.806;2757694.453;-0.001135997;0;0;0;0;2.585961458;0;1.570792959;1.260655281;4.111511352;3.141589789;1.269233372;12.11151135;-11427.17182;2174.518496;0;0;86451.2;2163;48;0;51198.24955;-11494.57205;-1348.3314
51300;6553550.336;56950.47222;0.189728832;0;0;0;1.570792995;1.256864613;184424.6744;524990.5438;2758843.928;-0.001135997;0;0;0;0;2.58910812;0;1.570792995;1.256864613;4.100651887;3.141589826;1.265554413;12.10065189;-11562.24805;2200.222647;0;0;86451.3;2163;48;0;51298.24882;-11629.40519;-1343.4875
51400;6553543.935;57682.56176;0.190121576;0;0;0;1.570793031;1.253082846;184645.9746;525211.8475;2760006.887;-0.001135997;0;0;0;0;2.592292146;0;1.570793031;1.253082846;4.089817922;3.141589861;1.261884354;12.08981792;-11696.84154;2225.834937;0;0;86451.4;2163;48;0;51398.24808;-11763.75394;-1338.6112
51500;6553537.451;58414.65052;0.190514408;0;0;0;1.570793065;1.24931005;184869.8314;525435.7077;2761183.28;-0.001135997;0;0;0;0;2.595513413;0;1.570793065;1.24931005;4.07900966;3.141589896;1.258223268;12.07900966;-11830.94889;2251.354718;0;0;86451.5;2163;48;0;51498.24734;-11897.61506;-1333.7034
51600;6553530.886;59146.73849;0.190907328;0;0;0;1.570793099;1.245546297;185096.2355;525662.1153;2762373.06;-0.001135997;0;0;0;0;2.598771799;0;1.570793099;1.245546297;4.068227302;3.14158993;1.254571224;12.0682273;-11964.56717;2276.781431;0;0;86451.6;2163;48;0;51598.24658;-12030.9854;-1328.7648
51700;6553524.239;59878.82565;0.191300337;0;0;0;1.570793132;1.241791655;185325.1775;525891.0609;2763576.177;-0.001135997;0;0;0;0;2.602067178;0;1.570793132;1.241791655;4.057471044;3.141589963;1.25092829;12.05747104;-12097.69294;2302.114423;0;0;86451.7;2163;48;0;51698.24582;-12163.86188;-1323.7967
51800;6553517.51;60610.912;0.191693434;0;0;0;1.570793164;1.238046191;185556.6481;526122.535;2764792.582;-0.001135997;0;0;0;0;2.605399427;0;1.570793164;1.238046191;4.046741079;3.141589995;1.247294535;12.04674108;-12230.32347;2327.353172;0;0;86451.8;2163;48;0;51798.24504;-12296.24155;-1318.7993
51900;6553510.7;61342.99754;0.192086619;0;0;0;1.570793195;1.234309971;185790.6378;526356.5283;2766022.226;-0.001135997;0;0;0;0;2.60876842;0;1.570793195;1.234309971;4.036037596;3.141590027;1.243670023;12.0360376;-12362.45571;2352.497103;0;0;86451.9;2163;48;0;51898.24426;-12428.12148;-1313.7742
52000;6553503.808;62075.08225;0.192479893;0;0;0;1.570793226;1.230583059;186027.1371;526593.0313;2767265.057;-0.001135997;0;0;0;0;2.612174031;0;1.570793226;1.230583059;4.02536078;3.141590057;1.24005482;12.02536078;-12494.0867;2377.545646;0;0;86452;2163;48;0;51998.24347;-12559.4989;-1308.7216
52100;6553496.833;62807.16612;0.192873254;0;0;0;1.570793256;1.226865519;186266.1364;526832.0343;2768521.026;-0.001135997;0;0;0;0;2.615616133;0;1.570793256;1.226865519;4.014710813;3.141590087;1.236448989;12.01471081;-12625.21394;2402.49833;0;0;86452.1;2163;48;0;52098.24268;-12690.37106;-1303.6427
52200;6553489.778;63539.24915;0.193266704;0;0;0;1.570793285;1.223157413;186507.6262;527073.5277;2769790.083;-0.001135997;0;0;0;0;2.619094599;0;1.570793285;1.223157413;4.004087871;3.141590117;1.232852592;12.00408787;-12755.8344;2427.354578;0;0;86452.2;2163;48;0;52198.24187;-12820.73533;-1298.5383
52300;6553482.64;64271.33132;0.193660242;0;0;0;1.570793314;1.219458801;186751.5966;527317.502;2771072.176;-0.001135997;0;0;0;0;2.622609301;0;1.570793314;1.219458801;3.993843554;3.141590145;1.229265689;11.99384355;-12885.9458;2452.113953;0;0;86452.3;2163;48;0;52298.24106;-12950.58916;-1293.4093
