Elapsed Time (ms);ECEF X (m);ECEF Y (m);ECEF Z (m);ECEF Error X (m);ECEF Error Y (m);ECEF Error Z (m);Body Azimuth (rad);Body Elevation (rad);Range (m);PSR (m);ADR;Clock Correction (s);Clock Noise (m);Delta Af0 (s);Delta Af1 (s/s);Iono Correction (m);Tropo Correction (m);PSR Offset (m);Receiver Antenna Azimuth (rad);Receiver Antenna Elevation (rad);Receiver Antenna Gain (dBi);SV Antenna Azimuth (rad);SV Antenna Elevation (rad);Relative Power Level (incl. Receiver Antenna gain) (dB);Doppler Frequency (Hz);PSR Change Rate (m/s);Receiver Carrier Phase Offset (rad);Satellite Carrier Phase Offset (rad);GPS TOW;GPS Week Number;SBAS t0;Calibration offset (m);PSR satellite time (ms);Doppler;Drift
8400;6535096.105;-85926.05106;487230.8466;0;0;0;-0.174561005;0.307202339;519049.9546;859621.1743;4517339.761;-0.001135996;0;0;0;0;8.042673275;0;-0.174561005;0.307202339;-3.440985235;1.538997188;0.382764753;4.559014765;804.0939099;-153.0139834;0;0;86408.4;2163;0;0;8397.132612;777.7452126;-526.947841
8500;6535097.315;-85201.74698;487341.8761;0;0;0;-0.173080249;0.30721383;519035.1546;859606.3743;4517261.986;-0.001135996;0;0;0;0;8.04238933;0;-0.173080249;0.30721383;-3.440857133;1.540473177;0.382773809;4.559142867;751.4003143;-142.9867256;0;0;86408.5;2163;0;0;8497.132662;725.0504285;-526.989776
8600;6535098.443;-84477.44173;487452.8986;0;0;0;-0.1715994;0.307224543;519021.3573;859592.577;4517189.481;-0.001135996;0;0;0;0;8.042124611;0;-0.1715994;0.307224543;-3.440737697;1.541949257;0.382782253;4.559262303;698.7023669;-132.9586396;0;0;86408.6;2163;0;0;8597.132708;672.3514509;-527.028663
8700;6535099.49;-83753.13534;487563.9143;0;0;0;-0.170118467;0.307234479;519008.5629;859579.7826;4517122.245;-0.001135996;0;0;0;0;8.041879119;0;-0.170118467;0.307234479;-3.440626927;1.543425423;0.382790085;4.559373073;646.0003867;-122.9297862;0;0;86408.7;2163;0;0;8697.13275;619.6485846;-527.064556
8800;6535100.455;-83028.82781;487674.923;0;0;0;-0.168637454;0.307243638;518996.7714;859567.9911;4517060.281;-0.001135996;0;0;0;0;8.041652855;0;-0.168637454;0.307243638;-3.440524828;1.544901668;0.382797304;4.559475172;593.2946613;-112.9002201;0;0;86408.8;2163;0;0;8797.13279;566.942129;-527.097294
8900;6535101.338;-82304.51915;487785.9248;0;0;0;-0.167156368;0.307252019;518985.9828;859557.2025;4517003.587;-0.001135996;0;0;0;0;8.041445818;0;-0.167156368;0.307252019;-3.440431399;1.546377985;0.382803909;4.559568601;540.5855155;-102.8700032;0;0;86408.9;2163;0;0;8897.132826;514.2323996;-527.126985
9000;6535102.14;-81580.20937;487896.9197;0;0;0;-0.165675217;0.307259621;518976.1973;859547.4171;4516952.164;-0.001135996;0;0;0;0;8.041258009;0;-0.165675217;0.307259621;-3.440346643;1.547854368;0.382809902;4.559653357;487.8732368;-92.8391901;0;0;86409;2163;0;0;8997.132858;461.5197011;-527.153628
9100;6535102.86;-80855.89848;488007.9077;0;0;0;-0.164194005;0.307266446;518967.4149;859538.6347;4516906.012;-0.001135996;0;0;0;0;8.041089428;0;-0.164194005;0.307266446;-3.440270561;1.549330811;0.382815282;4.559729439;435.1581428;-82.80784125;0;0;86409.1;2163;0;0;9097.132888;408.8043383;-527.177275
9200;6535103.498;-80131.58648;488118.8888;0;0;0;-0.162712741;0.307272492;518959.6356;859530.8555;4516865.132;-0.001135996;0;0;0;0;8.040940076;0;-0.162712741;0.307272492;-3.440203154;1.550807307;0.382820049;4.559796846;382.4405369;-72.77601439;0;0;86409.2;2163;0;0;9197.132914;356.0866108;-527.19777
9300;6535104.055;-79407.27339;488229.863;0;0;0;-0.16123143;0.307277761;518952.8595;859524.0795;4516829.524;-0.001135996;0;0;0;0;8.040809954;0;-0.16123143;0.307277761;-3.440144424;1.552283849;0.382824202;4.559855576;329.720721;-62.74376699;0;0;86409.3;2163;0;0;9297.132936;303.3668338;-527.215217
9400;6535104.53;-78682.95922;488340.8302;0;0;0;-0.159750078;0.30728225;518947.0866;859518.3068;4516799.188;-0.001135996;0;0;0;0;8.04069906;0;-0.159750078;0.30728225;-3.440094371;1.553760432;0.382827743;4.559905629;276.999011;-52.71115917;0;0;86409.4;2163;0;0;9397.132956;250.6453121;-527.229669
9500;6535104.923;-77958.64397;488451.7905;0;0;0;-0.158268692;0.307285962;518942.317;859513.5373;4516774.124;-0.001135996;0;0;0;0;8.040607396;0;-0.158268692;0.307285962;-3.440052997;1.555237048;0.382830669;4.559947003;224.2757059;-42.67824779;0;0;86409.5;2163;0;0;9497.132971;197.9223452;-527.241019
9600;6535105.235;-77234.32765;488562.7439;0;0;0;-0.15678728;0.307288895;518938.5507;859509.7711;4516754.333;-0.001135996;0;0;0;0;8.040534962;0;-0.15678728;0.307288895;-3.440020301;1.556713692;0.382832982;4.559979699;171.5511105;-32.64509089;0;0;86409.6;2163;0;0;9597.132984;145.1982433;-527.2492172
9700;6535105.465;-76510.01028;488673.6904;0;0;0;-0.155305846;0.307291049;518935.7876;859507.0083;4516739.814;-0.001135996;0;0;0;0;8.040481758;0;-0.155305846;0.307291049;-3.439996285;1.558190357;0.382834682;4.560003715;118.8255385;-22.61174814;0;0;86409.7;2163;0;0;9697.132993;92.47332158;-527.2544721
9800;6535105.614;-75785.69186;488784.6299;0;0;0;-0.153824397;0.307292424;518934.0279;859505.2488;4516730.568;-0.001135996;0;0;0;0;8.040447783;0;-0.153824397;0.307292424;-3.439980949;1.559667036;0.382835768;4.560019051;66.0992898;-12.57827663;0;0;86409.8;2163;0;0;9797.132999;39.74787437;-527.2566267
9900;6535105.68;-75061.3724;488895.5625;0;0;0;-0.152342941;0.307293021;518933.2715;859504.4926;4516726.594;-0.001135996;0;0;0;0;8.040433038;0;-0.152342941;0.307293021;-3.439974294;1.561143722;0.38283624;4.560025706;13.37267317;-2.544735093;0;0;86409.9;2163;0;0;9897.133002;-12.9777883;-527.2556282
10000;6535105.666;-74337.0519;489006.4882;0;0;0;-0.150861483;0.30729284;518933.5185;859504.7398;4516727.893;-0.001135996;0;0;0;0;8.040437524;0;-0.150861483;0.30729284;-3.439976318;1.562620411;0.382836099;4.560023682;-39.35400158;7.4888175;0;0;86410;2163;0;0;9997.133001;-65.70335112;-527.2517918
10100;6535105.569;-73612.73039;489117.407;0;0;0;-0.14938003;0.30729188;518934.7688;859505.9904;4516734.465;-0.001135996;0;0;0;0;8.040461239;0;-0.14938003;0.30729188;-3.439987023;1.564097094;0.382835345;4.560012977;-92.08043224;17.52232364;0;0;86410.1;2163;0;0;10097.133;-118.4285303;-527.244593
10200;6535105.391;-72888.40787;489228.3188;0;0;0;-0.147898588;0.307290141;518937.0224;859508.2443;4516746.309;-0.001135996;0;0;0;0;8.040504184;0;-0.147898588;0.307290141;-3.440006409;1.565573766;0.382833976;4.559993591;-144.8063126;27.55572507;0;0;86410.2;2163;0;0;10197.13299;-171.1529896;-527.234555
10300;6535105.131;-72164.08434;489339.2237;0;0;0;-0.146417164;0.307287623;518940.2794;859511.5015;4516763.426;-0.001135996;0;0;0;0;8.040566359;0;-0.146417164;0.307287623;-3.440034473;1.56705042;0.382831994;4.559965527;-197.5313328;37.58896282;0;0;86410.3;2163;0;0;10297.13298;-223.8764451;-527.221366
10400;6535104.79;-71439.75981;489450.1217;0;0;0;-0.144935765;0.307284327;518944.5396;859515.7621;4516785.816;-0.001135996;0;0;0;0;8.040647764;0;-0.144935765;0.307284327;-3.440071218;1.568527049;0.382829399;4.559928782;-250.2551889;47.62197903;0;0;86410.4;2163;0;0;10397.13296;-276.5985817;-527.205127
10500;6535104.367;-70715.43431;489561.0127;0;0;0;-0.143454396;0.307280253;518949.8031;859521.0259;4516813.477;-0.001135996;0;0;0;0;8.040748398;0;-0.143454396;0.307280253;-3.44011664;1.570003648;0.38282619;4.55988336;-302.9775779;57.65471607;0;0;86410.5;2163;0;0;10497.13295;-329.3190944;-527.185789
10600;6535103.862;-69991.10782;489671.8968;0;0;0;-0.141973064;0.3072754;518956.0698;859527.293;4516846.411;-0.001135996;0;0;0;0;8.040868262;0;-0.141973064;0.3072754;-3.440170741;1.571480209;0.382822368;4.559829259;-355.6981848;67.687114;0;0;86410.6;2163;0;0;10597.13293;-382.0376733;-527.163455
10700;6535103.276;-69266.78037;489782.7739;0;0;0;-0.140491776;0.307269769;518963.3397;859534.5633;4516884.617;-0.001135996;0;0;0;0;8.041007354;0;-0.140491776;0.307269769;-3.440233519;1.572956727;0.382817933;4.559766481;-408.4167069;77.71911519;0;0;86410.7;2163;0;0;10697.1329;-434.7540188;-527.13802
10800;6535102.608;-68542.45196;489893.6441;0;0;0;-0.139010538;0.307263359;518971.6128;859542.8368;4516928.094;-0.001135996;0;0;0;0;8.041165676;0;-0.139010538;0.307263359;-3.440304972;1.574433194;0.382812884;4.559695028;-461.1328427;87.75066229;0;0;86410.8;2163;0;0;10797.13287;-487.4678208;-527.109486
10900;6535101.858;-67818.1226;490004.5074;0;0;0;-0.137529356;0.307256172;518980.889;859552.1135;4516976.843;-0.001135997;0;0;0;0;8.041343226;0;-0.137529356;0.307256172;-3.440385101;1.575909605;0.382807222;4.559614899;-513.8462841;97.78169665;0;0;86410.9;2163;0;0;10897.13284;-540.1787694;-527.078008
11000;6535101.027;-67093.7923;490115.3637;0;0;0;-0.136048238;0.307248206;518991.1683;859562.3932;4517030.863;-0.001135997;0;0;0;0;8.041540004;0;-0.136048238;0.307248206;-3.440473902;1.577385953;0.382800947;4.559526098;-566.556717;107.8121585;0;0;86411;2163;0;0;10997.13281;-592.8865702;-527.043325
11100;6535100.114;-66369.46107;490226.2131;0;0;0;-0.134567189;0.307239462;519002.4506;859573.6759;4517090.155;-0.001135997;0;0;0;0;8.041756009;0;-0.134567189;0.307239462;-3.440571376;1.578862231;0.382794059;4.559428624;-619.2638434;117.8419912;0;0;86411.1;2163;0;0;11097.13277;-645.5909027;-527.005699
11200;6535099.12;-65645.12892;490337.0555;0;0;0;-0.133086215;0.307229941;519014.7357;859585.9615;4517154.716;-0.001135997;0;0;0;0;8.041991242;0;-0.133086215;0.307229941;-3.44067752;1.580338433;0.382786559;4.55932248;-671.9673582;127.8711366;0;0;86411.2;2163;0;0;11197.13273;-698.2914726;-526.964972
11300;6535098.044;-64920.79585;490447.891;0;0;0;-0.131605324;0.307219642;519028.0238;859599.2501;4517224.548;-0.001135997;0;0;0;0;8.042245702;0;-0.131605324;0.307219642;-3.440792332;1.581814553;0.382778445;4.559207668;-724.666947;137.8995349;0;0;86411.3;2163;0;0;11297.13269;-750.9879698;-526.921145
11400;6535096.886;-64196.46188;490558.7195;0;0;0;-0.130124522;0.307208566;519042.3146;859613.5414;4517299.649;-0.001135997;0;0;0;0;8.042519387;0;-0.130124522;0.307208566;-3.44091581;1.583290584;0.38276972;4.55908419;-777.3623195;147.9271309;0;0;86411.4;2163;0;0;11397.13264;-803.6800843;-526.874323
11500;6535095.646;-63472.12702;490669.5411;0;0;0;-0.128643815;0.307196713;519057.6081;859628.8355;4517380.02;-0.001135997;0;0;0;0;8.042812299;0;-0.128643815;0.307196713;-3.441047953;1.584766519;0.382760382;4.558952047;-830.0531557;157.9538636;0;0;86411.5;2163;0;0;11497.13259;-856.3675166;-526.8244
11600;6535094.325;-62747.79127;490780.3557;0;0;0;-0.12716321;0.307184083;519073.9043;859645.1322;4517465.66;-0.001135997;0;0;0;0;8.043124436;0;-0.12716321;0.307184083;-3.441188758;1.586242352;0.382750432;4.558811242;-882.7391489;167.9796748;0;0;86411.6;2163;0;0;11597.13253;-909.0499566;-526.771534
11700;6535092.923;-62023.45464;490891.1634;0;0;0;-0.125682713;0.307170675;519091.2029;859662.4314;4517556.568;-0.001135997;0;0;0;0;8.043455797;0;-0.125682713;0.307170675;-3.441338223;1.587718078;0.38273987;4.558661777;-935.420013;178.0045099;0;0;86411.7;2163;0;0;11697.13247;-961.72711;-526.71546
11800;6535091.438;-61299.11714;491001.9641;0;0;0;-0.12420233;0.307156492;519109.504;859680.733;4517652.744;-0.001135997;0;0;0;0;8.043806382;0;-0.12420233;0.307156492;-3.441496344;1.589193689;0.382728696;4.558503656;-988.0954156;188.0283057;0;0;86411.8;2163;0;0;11797.13241;-1014.398656;-526.65645
11900;6535089.872;-60574.77879;491112.7579;0;0;0;-0.122722068;0.307141532;519128.8073;859700.037;4517754.187;-0.001135997;0;0;0;0;8.04417619;0;-0.122722068;0.307141532;-3.441663121;1.590669179;0.382716911;4.558336879;-1040.765079;198.0510093;0;0;86411.9;2163;0;0;11897.13235;-1067.064301;-526.59434
12000;6535088.225;-59850.43958;491223.5446;0;0;0;-0.121241934;0.307125796;519149.1129;859720.3432;4517860.896;-0.001135997;0;0;0;0;8.044565221;0;-0.121241934;0.307125796;-3.441838549;1.592144541;0.382704515;4.558161451;-1093.428681;208.0725596;0;0;86412;2163;0;0;11997.13228;-1119.723735;-526.52922
12100;6535086.495;-59126.09954;491334.3245;0;0;0;-0.119761933;0.307109284;519170.4205;859741.6515;4517972.872;-0.001135997;0;0;0;0;8.044973473;0;-0.119761933;0.307109284;-3.442022626;1.593619769;0.382691507;4.557977374;-1146.085913;218.0928977;0;0;86412.1;2163;0;0;12097.13221;-1172.376657;-526.46102
12200;6535084.684;-58401.75866;491445.0973;0;0;0;-0.118282073;0.307091996;519192.7301;859763.9617;4518090.113;-0.001135997;0;0;0;0;8.045400946;0;-0.118282073;0.307091996;-3.442215348;1.595094858;0.382677889;4.557784652;-1198.73649;228.1119693;0;0;86412.2;2163;0;0;12197.13214;-1225.022759;-526.3898
12300;6535082.792;-57677.41696;491555.8632;0;0;0;-0.116802359;0.307073934;519216.0415;859787.2738;4518212.619;-0.001135997;0;0;0;0;8.045847639;0;-0.116802359;0.307073934;-3.442416713;1.596569799;0.382663661;4.557583287;-1251.380083;238.1297121;0;0;86412.3;2163;0;0;12297.13206;-1277.661739;-526.31551
12400;6535080.817;-56953.07445;491666.6222;0;0;0;-0.115322798;0.307055096;519240.3546;859811.5876;4518340.389;-0.001135997;0;0;0;0;8.046313551;0;-0.115322798;0.307055096;-3.442626717;1.598044587;0.382648822;4.557373283;-1304.016421;248.1460741;0;0;86412.4;2163;0;0;12397.13198;-1330.29329;-526.23825
12500;6535078.762;-56228.73113;491777.3741;0;0;0;-0.113843397;0.307035484;519265.6693;859836.903;4518473.422;-0.001135997;0;0;0;0;8.046798681;0;-0.113843397;0.307035484;-3.442845356;1.599519215;0.382633374;4.557154644;-1356.645169;258.1609919;0;0;86412.5;2163;0;0;12497.13189;-1382.917115;-526.15785
12600;6535076.624;-55504.38702;491888.1191;0;0;0;-0.112364162;0.307015097;519291.9853;859863.2198;4518611.718;-0.001135997;0;0;0;0;8.047303028;0;-0.112364162;0.307015097;-3.443072627;1.600993678;0.382617315;4.556927373;-1409.266026;268.1744081;0;0;86412.6;2163;0;0;12597.13181;-1435.5329;-526.07456
12700;6535074.405;-54780.04212;491998.8572;0;0;0;-0.110885099;0.306993937;519319.3026;859890.5378;4518755.275;-0.001135997;0;0;0;0;8.047826591;0;-0.110885099;0.306993937;-3.443308526;1.602467968;0.382600648;4.556691474;-1461.878715;278.1862698;0;0;86412.7;2163;0;0;12697.13171;-1488.140356;-525.98806
12800;6535072.104;-54055.69644;492109.5882;0;0;0;-0.109406214;0.306972003;519347.621;859918.857;4518904.093;-0.001135997;0;0;0;0;8.04836937;0;-0.109406214;0.306972003;-3.443553048;1.603942079;0.382583371;4.556446952;-1514.482899;288.1965132;0;0;86412.8;2163;0;0;12797.13162;-1540.739162;-525.89873
12900;6535069.722;-53331.34999;492220.3123;0;0;0;-0.107927515;0.306949296;519376.9402;859948.1771;4519058.172;-0.001135997;0;0;0;0;8.048931362;0;-0.107927515;0.306949296;-3.443806191;1.605416006;0.382565486;4.556193809;-1567.078308;298.2050868;0;0;86412.9;2163;0;0;12897.13152;-1593.329035;-525.80623
13000;6535067.257;-52607.00279;492331.0294;0;0;0;-0.106449007;0.306925816;519407.2603;859978.4979;4519217.509;-0.001135997;0;0;0;0;8.049512568;0;-0.106449007;0.306925816;-3.444067949;1.60688974;0.382546993;4.555932051;-1619.664613;308.211928;0;0;86413;2163;0;0;12997.13142;-1645.909658;-525.7107
13100;6535064.712;-51882.65483;492441.7395;0;0;0;-0.104970696;0.306901563;519438.5809;860009.8194;4519382.104;-0.001135997;0;0;0;0;8.050112985;0;-0.104970696;0.306901563;-3.444338318;1.608363277;0.382527892;4.555661682;-1672.241513;318.2169793;0;0;86413.1;2163;0;0;13097.13132;-1698.480728;-525.61228
13200;6535062.084;-51158.30613;492552.4427;0;0;0;-0.10349259;0.306876539;519470.9019;860042.1413;4519551.957;-0.001135997;0;0;0;0;8.050732612;0;-0.10349259;0.306876539;-3.444617294;1.60983661;0.382508183;4.555382706;-1724.80873;328.2201882;0;0;86413.2;2163;0;0;13197.13121;-1751.041956;-525.51074
13300;6535059.375;-50433.9567;492663.1389;0;0;0;-0.102014695;0.306850743;519504.2231;860075.4634;4519727.066;-0.001135997;0;0;0;0;8.05137145;0;-0.102014695;0.306850743;-3.444904871;1.611309731;0.382487867;4.555095129;-1777.365931;338.221491;0;0;86413.3;2163;0;0;13297.1311;-1803.59303;-525.40618
13400;6535056.585;-49709.60655;492773.828;0;0;0;-0.100537016;0.306824176;519538.5444;860109.7855;4519907.43;-0.001135997;0;0;0;0;8.052029495;0;-0.100537016;0.306824176;-3.445201046;1.612782636;0.382466945;4.554798954;-1829.912845;348.2208363;0;0;86413.4;2163;0;0;13397.13098;-1856.133648;-525.2987
13500;6535053.712;-48985.25568;492884.5102;0;0;0;-0.099059561;0.306796838;519573.8654;860145.1075;4520093.048;-0.001135997;0;0;0;0;8.052706747;0;-0.099059561;0.306796838;-3.445505812;1.614255317;0.382445416;4.554494188;-1882.44915;358.2181627;0;0;86413.5;2163;0;0;13497.13086;-1908.663518;-525.18804
13600;6535050.758;-48260.90411;492995.1855;0;0;0;-0.097582336;0.306768729;519610.1861;860181.4291;4520283.919;-0.001135997;0;0;0;0;8.053403204;0;-0.097582336;0.306768729;-3.445819166;1.615727769;0.382423281;4.554180834;-1934.974535;368.2134111;0;0;86413.6;2163;0;0;13597.13074;-1961.182322;-525.07457
13700;6535047.723;-47536.55184;493105.8537;0;0;0;-0.096105346;0.306739851;519647.5061;860218.7501;4520480.042;-0.001135997;0;0;0;0;8.054118866;0;-0.096105346;0.306739851;-3.446141101;1.617199984;0.382400541;4.553858899;-1987.488737;378.2065315;0;0;86413.7;2163;0;0;13697.13062;-2013.689779;-524.95803
13800;6535044.606;-46812.19888;493216.5149;0;0;0;-0.094628599;0.306710204;519685.8254;860257.0703;4520681.416;-0.001135997;0;0;0;0;8.05485373;0;-0.094628599;0.306710204;-3.446471612;1.618671957;0.382377195;4.553528388;-2039.991413;388.1974584;0;0;86413.8;2163;0;0;13797.13049;-2066.185582;-524.83841
13900;6535041.407;-46087.84524;493327.1692;0;0;0;-0.0931521;0.306679788;519725.1436;860296.3895;4520888.04;-0.001135997;0;0;0;0;8.055607795;0;-0.0931521;0.306679788;-3.446810694;1.620143681;0.382353245;4.553189306;-2092.482304;398.1861428;0;0;86413.9;2163;0;0;13897.13036;-2118.669423;-524.71587
14000;6535038.126;-45363.49094;493437.8165;0;0;0;-0.091675856;0.306648604;519765.4605;860336.7074;4521099.913;-0.001135997;0;0;0;0;8.05638106;0;-0.091675856;0.306648604;-3.447158341;1.62161515;0.382328691;4.552841659;-2144.961079;408.1725217;0;0;86414;2163;0;0;13997.13023;-2171.14101;-524.59033
14100;6535034.764;-44639.13598;493548.4567;0;0;0;-0.090199874;0.306616652;519806.776;860378.0239;4521317.032;-0.001135997;0;0;0;0;8.057173523;0;-0.090199874;0.306616652;-3.447514547;1.623086358;0.382303534;4.552485453;-2197.427435;418.1565374;0;0;86414.1;2163;0;0;14097.13009;-2223.600043;-524.46184
14200;6535031.32;-43914.78036;493659.09;0;0;0;-0.088724159;0.306583932;519849.0897;860420.3387;4521539.398;-0.001135997;0;0;0;0;8.057985183;0;-0.088724159;0.306583932;-3.447879306;1.624557298;0.382277773;4.552120694;-2249.881114;428.1381406;0;0;86414.2;2163;0;0;14197.12995;-2276.046227;-524.33026
14300;6535027.795;-43190.4241;493769.7163;0;0;0;-0.087248719;0.306550446;519892.4014;860463.6515;4521767.008;-0.001135997;0;0;0;0;8.058816038;0;-0.087248719;0.306550446;-3.448252612;1.626027964;0.38225141;4.551747388;-2302.321764;438.1172645;0;0;86414.3;2163;0;0;14297.1298;-2328.479253;-524.19583
14400;6535024.188;-42466.06721;493880.3356;0;0;0;-0.085773558;0.306516194;519936.7109;860507.962;4521999.861;-0.001135997;0;0;0;0;8.059666087;0;-0.085773558;0.306516194;-3.448634459;1.627498349;0.382224444;4.551365541;-2354.749144;448.0938632;0;0;86414.4;2163;0;0;14397.12965;-2380.898836;-524.05825
14500;6535020.499;-41741.70969;493990.9478;0;0;0;-0.084298684;0.306481176;519982.0179;860553.2701;4522237.957;-0.001135997;0;0;0;0;8.060535327;0;-0.084298684;0.306481176;-3.44902484;1.628968448;0.382196877;4.55097516;-2407.162903;458.0678698;0;0;86414.5;2163;0;0;14497.1295;-2433.304661;-523.91795
14600;6535016.728;-41017.35156;494101.5531;0;0;0;-0.082824103;0.306445394;520028.3221;860599.5755;4522481.294;-0.001135997;0;0;0;0;8.061423757;0;-0.082824103;0.306445394;-3.44942375;1.630438253;0.382168709;4.55057625;-2459.56276;468.0392311;0;0;86414.6;2163;0;0;14597.12935;-2485.696456;-523.77443
14700;6535012.876;-40292.99282;494212.1514;0;0;0;-0.081349821;0.306408847;520075.6234;860646.8779;4522729.869;-0.001135997;0;0;0;0;8.062331376;0;-0.081349821;0.306408847;-3.44983118;1.63190776;0.38213994;4.55016882;-2511.948449;478.0078962;0;0;86414.7;2163;0;0;14697.12919;-2538.073899;-523.62807
14800;6535008.943;-39568.63349;494322.7427;0;0;0;-0.079875844;0.306371536;520123.9213;860695.177;4522983.683;-0.001135997;0;0;0;0;8.063258181;0;-0.079875844;0.306371536;-3.450247125;1.633376961;0.382110572;4.549752875;-2564.319617;487.9737981;0;0;86414.8;2163;0;0;14797.12903;-2590.436706;-523.47879
14900;6535004.927;-38844.27357;494433.327;0;0;0;-0.078402179;0.306333462;520173.2157;860744.4726;4523242.733;-0.001135997;0;0;0;0;8.064204171;0;-0.078402179;0.306333462;-3.450671577;1.634845851;0.382080604;4.549328423;-2616.676032;497.9368927;0;0;86414.9;2163;0;0;14897.12887;-2642.784585;-523.32638
15000;6535000.831;-38119.91307;494543.9042;0;0;0;-0.076928832;0.306294626;520223.5062;860794.7643;4523507.018;-0.001135997;0;0;0;0;8.065169344;0;-0.076928832;0.306294626;-3.451104529;1.636314422;0.382050037;4.548895471;-2669.017349;507.8971141;0;0;86415;2163;0;0;14997.1287;-2695.117223;-523.17121
15100;6534996.652;-37395.552;494654.4745;0;0;0;-0.075455809;0.306255028;520274.7926;860846.0519;4523776.536;-0.001135997;0;0;0;0;8.066153698;0;-0.075455809;0.306255028;-3.451545975;1.637782669;0.382018872;4.548454025;-2721.343271;517.854406;0;0;86415.1;2163;0;0;15097.12853;-2747.434344;-523.01302
15200;6534992.392;-36671.19036;494765.0377;0;0;0;-0.073983116;0.306214668;520327.0745;860898.3351;4524051.286;-0.001135997;0;0;0;0;8.067157231;0;-0.073983116;0.306214668;-3.451995906;1.639250586;0.38198711;4.548004094;-2773.653554;527.8087219;0;0;86415.2;2163;0;0;15197.12835;-2799.735646;-522.85186
15300;6534988.05;-35946.82818;494875.594;0;0;0;-0.07251076;0.306173548;520380.3517;860951.6135;4524331.266;-0.001135997;0;0;0;0;8.068179941;0;-0.07251076;0.306173548;-3.452454315;1.640718165;0.38195475;4.547545685;-2825.947836;537.7599928;0;0;86415.3;2163;0;0;15297.12817;-2852.020832;-522.68779
15400;6534983.626;-35222.46545;494986.1432;0;0;0;-0.071038747;0.306131669;520434.6238;861005.887;4524616.475;-0.001135997;0;0;0;0;8.069221826;0;-0.071038747;0.306131669;-3.452921195;1.642185402;0.381921795;4.547078805;-2878.225893;547.7081763;0;0;86415.4;2163;0;0;15397.12799;-2904.289611;-522.52079
15500;6534979.121;-34498.10219;495096.6854;0;0;0;-0.069567083;0.30608903;520489.8906;861061.1551;4524906.91;-0.001135997;0;0;0;0;8.070282885;0;-0.069567083;0.30608903;-3.453396538;1.64365229;0.381888243;4.546603462;-2930.487376;557.6532058;0;0;86415.5;2163;0;0;15497.12781;-2956.54169;-522.35079
15600;6534974.534;-33773.73841;495207.2206;0;0;0;-0.068095774;0.306045633;520546.1518;861117.4175;4525202.572;-0.001135997;0;0;0;0;8.071363114;0;-0.068095774;0.306045633;-3.453880336;1.645118822;0.381854097;4.546119664;-2982.731997;567.5950266;0;0;86415.6;2163;0;0;15597.12762;-3008.776769;-522.178
15700;6534969.866;-33049.37411;495317.7487;0;0;0;-0.066624826;0.306001478;520603.4069;861174.674;4525503.456;-0.001135997;0;0;0;0;8.072462513;0;-0.066624826;0.306001478;-3.45437258;1.646584993;0.381819356;4.54562742;-3034.95951;577.533592;0;0;86415.7;2163;0;0;15697.12743;-3060.994569;-522.00217
15800;6534965.116;-32325.0093;495428.2699;0;0;0;-0.065154247;0.305956566;520661.6557;861232.9241;4525809.563;-0.001135997;0;0;0;0;8.073581079;0;-0.065154247;0.305956566;-3.454873263;1.648050796;0.381784021;4.545126737;-3087.169552;587.4688327;0;0;86415.8;2163;0;0;15797.12724;-3113.194786;-521.8235
15900;6534960.284;-31600.64399;495538.784;0;0;0;-0.06368404;0.305910898;520720.8978;861292.1676;4526120.89;-0.001135997;0;0;0;0;8.074718809;0;-0.06368404;0.305910898;-3.455382376;1.649516226;0.381748094;4.544617624;-3139.361917;597.4007095;0;0;86415.9;2163;0;0;15897.12704;-3165.377136;-521.64188
16000;6534955.371;-30876.2782;495649.2911;0;0;0;-0.062214214;0.305864474;520781.1329;861352.4041;4526437.435;-0.001135997;0;0;0;0;8.075875702;0;-0.062214214;0.305864474;-3.455899912;1.650981274;0.381711574;4.544100088;-3191.536242;607.3291534;0;0;86416;2163;16;0;15997.12684;-3217.541324;-521.45744
16100;6534950.376;-30151.91192;495759.7912;0;0;0;-0.060744774;0.305817296;520842.3607;861413.6333;4526759.196;-0.001135997;0;0;0;0;8.077051755;0;-0.060744774;0.305817296;-3.45642586;1.652445937;0.381674462;4.54357414;-3243.692241;617.2541099;0;0;86416.1;2163;16;0;16097.12663;-3269.687068;-521.26988
16200;6534945.299;-29427.54518;495870.2843;0;0;0;-0.059275727;0.305769364;520904.5808;861475.8548;4527086.173;-0.001135997;0;0;0;0;8.078246966;0;-0.059275727;0.305769364;-3.456960213;1.653910208;0.38163676;4.543039787;-3295.829679;627.1755346;0;0;86416.2;2163;16;0;16197.12643;-3321.814056;-521.0797
16300;6534940.141;-28703.17797;495980.7703;0;0;0;-0.057807077;0.305720679;520967.7928;861539.0683;4527418.362;-0.001135997;0;0;0;0;8.079461333;0;-0.057807077;0.305720679;-3.457502961;1.655374079;0.381598467;4.542497039;-3347.948195;637.0933584;0;0;86416.3;2163;16;0;16297.12622;-3373.922026;-520.88652
16400;6534934.901;-27978.81031;496091.2493;0;0;0;-0.056338833;0.305671241;521031.9964;861603.2734;4527755.762;-0.001135997;0;0;0;0;8.080694854;0;-0.056338833;0.305671241;-3.458054097;1.656837547;0.381559585;4.541945903;-3400.047581;647.007542;0;0;86416.4;2163;16;0;16397.126;-3426.010678;-520.69036
