Elapsed Time (ms);ECEF X (m);ECEF Y (m);ECEF Z (m);ECEF Error X (m);ECEF Error Y (m);ECEF Error Z (m);Body Azimuth (rad);Body Elevation (rad);Range (m);PSR (m);ADR;Clock Correction (s);Clock Noise (m);Delta Af0 (s);Delta Af1 (s/s);Iono Correction (m);Tropo Correction (m);PSR Offset (m);Receiver Antenna Azimuth (rad);Receiver Antenna Elevation (rad);Receiver Antenna Gain (dBi);SV Antenna Azimuth (rad);SV Antenna Elevation (rad);Relative Power Level (incl. Receiver Antenna gain) (dB);Doppler Frequency (Hz);PSR Change Rate (m/s);Receiver Carrier Phase Offset (rad);Satellite Carrier Phase Offset (rad);GPS TOW;GPS Week Number;SBAS t0;Calibration offset (m);PSR satellite time (ms);Doppler;Drift
8300;6488827.567;-29019.79687;-33138.33202;0;0;0;-2.422356775;1.192056141;119131.3026;459697.7017;2415727.727;-0.001135998;0;0;0;0;2.650081567;0;-2.422356775;1.192056141;3.922520768;-0.816281091;1.198844445;11.92252077;9641.369568;-1834.691626;0;0;86408.3;2163;0;0;8298.466614;9529.590834;-2238.63823
8400;6488832.34;-28279.9847;-33110.56665;0;0;0;-2.434718778;1.196015261;118949.9605;459516.3562;2414774.75;-0.001135998;0;0;0;0;2.645953979;0;-2.434718778;1.196015261;3.93229761;-0.828642775;1.202725744;11.93229761;9418.00802;-1792.187336;0;0;86408.4;2163;0;0;8398.467218;9305.727011;-2248.66425
8500;6488837.029;-27540.17227;-33082.8008;0;0;0;-2.447368867;1.19993272;118772.8784;459339.2707;2413844.16;-0.001135998;0;0;0;0;2.641923085;0;-2.447368867;1.19993272;3.941971571;-0.841292546;1.206566431;11.94197157;9193.63473;-1749.490519;0;0;86408.5;2163;0;0;8498.467809;9080.860586;-2258.50594
8600;6488841.635;-26800.35961;-33055.03447;0;0;0;-2.460313041;1.203806089;118600.0753;459166.4644;2412936.056;-0.001135998;0;0;0;0;2.637989288;0;-2.460313041;1.203806089;3.951536657;-0.854236401;1.210364116;11.95153666;8968.268059;-1706.604668;0;0;86408.6;2163;0;0;8598.468386;8855.009992;-2268.15807
8700;6488846.157;-26060.54673;-33027.26766;0;0;0;-2.473557183;1.207632871;118431.5701;458997.9559;2412050.538;-0.001135998;0;0;0;0;2.634152981;0;-2.473557183;1.207632871;3.961794214;-0.867480225;1.214116337;11.96179421;8741.926464;-1663.533294;0;0;86408.7;2163;0;0;8698.468948;8628.194185;-2277.61588
8800;6488850.596;-25320.73363;-32999.50038;0;0;0;-2.487107032;1.211410491;118267.381;458833.7638;2411187.703;-0.001135998;0;0;0;0;2.630414547;0;-2.487107032;1.211410491;3.972031908;-0.881029756;1.21782056;11.97203191;8514.629368;-1620.280095;0;0;86408.8;2163;0;0;8798.469495;8400.432597;-2286.87451
8900;6488854.952;-24580.92032;-32971.73262;0;0;0;-2.500968148;1.215136308;118107.5261;458673.9059;2410347.644;-0.001135998;0;0;0;0;2.626774365;0;-2.500968148;1.215136308;3.982129208;-0.894890553;1.221474184;11.98212921;8286.396316;-1576.848789;0;0;86408.9;2163;0;0;8898.470029;8171.745146;-2295.92931
9000;6488859.223;-23841.10682;-32943.96438;0;0;0;-2.515145867;1.218807606;117952.023;458518.3998;2409530.454;-0.001135998;0;0;0;0;2.623232804;0;-2.515145867;1.218807606;3.992078757;-0.909067955;1.225074535;11.99207876;8057.247462;-1533.243212;0;0;86409;2163;0;0;8998.470547;7942.152215;-2304.77542
9100;6488863.411;-23101.29313;-32916.19566;0;0;0;-2.529645266;1.222421601;117800.8888;458367.2629;2408736.224;-0.001135998;0;0;0;0;2.619790222;0;-2.529645266;1.222421601;4.001979926;-0.923567035;1.22861887;12.00197993;7827.203558;-1489.467313;0;0;86409.1;2163;0;0;9098.471051;7711.674673;-2313.40834
9200;6488867.516;-22361.47926;-32888.42647;0;0;0;-2.544471111;1.22597544;117654.1406;458220.5119;2407965.042;-0.001135998;0;0;0;0;2.616446972;0;-2.544471111;1.22597544;4.012160924;-0.938392562;1.232104382;12.01216092;7596.2855;-1445.525067;0;0;86409.2;2163;0;0;9198.471541;7480.333839;-2321.82333
9300;6488871.537;-21621.66523;-32860.6568;0;0;0;-2.559627813;1.229466204;117511.7945;458078.1633;2407216.995;-0.001135998;0;0;0;0;2.613203395;0;-2.559627813;1.229466204;4.022161227;-0.953548946;1.235528197;12.02216123;7364.515024;-1401.420612;0;0;86409.3;2163;0;0;9298.472016;7248.151506;-2330.01615
9400;6488875.475;-20881.85104;-32832.88665;0;0;0;-2.575119372;1.232890911;117373.8668;457940.233;2406492.167;-0.001135998;0;0;0;0;2.610059826;0;-2.575119372;1.232890911;4.031972291;-0.969040187;1.238887379;12.03197229;7131.914047;-1357.158118;0;0;86409.4;2163;0;0;9398.472476;7015.149891;-2337.9822
9500;6488879.329;-20142.03671;-32805.11604;0;0;0;-2.590949325;1.23624652;117240.3729;457806.7368;2405790.64;-0.001135998;0;0;0;0;2.607016588;0;-2.590949325;1.23624652;4.041585401;-0.984869822;1.242178932;12.0415854;6898.505006;-1312.741854;0;0;86409.5;2163;0;0;9498.472921;6781.351671;-2345.71725
9600;6488883.099;-19402.22224;-32777.34494;0;0;0;-2.607120688;1.239529931;117111.3281;457677.6896;2405112.492;-0.001135998;0;0;0;0;2.604073996;0;-2.607120688;1.239529931;4.05099168;-1.001040867;1.245399807;12.05099168;6664.310905;-1268.176199;0;0;86409.6;2163;0;0;9598.473352;6546.779946;-2353.21697
9700;6488886.786;-18662.40764;-32749.57337;0;0;0;-2.62363589;1.242737994;116986.747;457553.1064;2404457.803;-0.001135998;0;0;0;0;2.601232355;0;-2.62363589;1.242737994;4.060182105;-1.017555752;1.248546901;12.0601821;6429.354876;-1223.465553;0;0;86409.7;2163;0;0;9698.473767;6311.458249;-2360.47743
9800;6488890.39;-17922.59293;-32721.80133;0;0;0;-2.64049672;1.245867513;116866.644;457433.0012;2403826.646;-0.001135998;0;0;0;0;2.598491959;0;-2.64049672;1.245867513;4.069147517;-1.034416263;1.25161707;12.06914752;6193.660828;-1178.614467;0;0;86409.8;2163;0;0;9798.474168;6075.410506;-2367.49432
9900;6488893.91;-17182.77811;-32694.02881;0;0;0;-2.657704252;1.248915252;116751.0327;457317.388;2403219.094;-0.001135998;0;0;0;0;2.595853094;0;-2.657704252;1.248915252;4.077878646;-1.051623478;1.254607126;12.07787865;5957.252814;-1133.627518;0;0;86409.9;2163;0;0;9898.474553;5838.661074;-2374.26412
10000;6488897.346;-16442.96319;-32666.25582;0;0;0;-2.675258786;1.251877942;116639.9267;457206.2801;2402635.218;-0.001135998;0;0;0;0;2.593316036;0;-2.675258786;1.251877942;4.086366127;-1.069177694;1.257513853;12.08636613;5720.155356;-1088.509372;0;0;86410;2163;0;0;9998.474924;5601.234662;-2380.78263
10100;6488900.699;-15703.14819;-32638.48236;0;0;0;-2.693159779;1.254752287;116533.3388;457099.6903;2402075.085;-0.001135998;0;0;0;0;2.590881048;0;-2.693159779;1.254752287;4.094600519;-1.087078368;1.260334007;12.09460052;5482.393478;-1043.264791;0;0;86410.1;2163;0;0;10098.47528;5363.156399;-2387.04631
10200;6488903.968;-14963.33311;-32610.70843;0;0;0;-2.711405777;1.257534977;116431.2813;456997.6312;2401538.761;-0.001135998;0;0;0;0;2.588548385;0;-2.711405777;1.257534977;4.102572338;-1.105324048;1.263064328;12.10257234;5243.992324;-997.8985596;0;0;86410.2;2163;0;0;10198.47562;5124.451768;-2393.05177
10300;6488907.154;-14223.51796;-32582.93402;0;0;0;-2.729994352;1.260222693;116333.7662;456900.1145;2401026.307;-0.001135998;0;0;0;0;2.586318291;0;-2.729994352;1.260222693;4.110272077;-1.123912305;1.265701551;12.11027208;5004.977715;-952.4155916;0;0;86410.3;2163;0;0;10298.47595;4885.146591;-2398.79536
10400;6488910.256;-13483.70276;-32555.15915;0;0;0;-2.748922037;1.26281212;116240.805;456807.1518;2400537.785;-0.001135998;0;0;0;0;2.584191;0;-2.748922037;1.26281212;4.11769024;-1.142839674;1.268242414;12.11769024;4765.375555;-906.8208167;0;0;86410.4;2163;0;0;10398.47626;4645.267055;-2404.27374
10500;6488913.275;-12743.88751;-32527.3838;0;0;0;-2.768184269;1.265299959;116152.4085;456718.7539;2400073.251;-0.001135998;0;0;0;0;2.582166734;0;-2.768184269;1.265299959;4.124817373;-1.162101587;1.270683668;12.12481737;4525.212224;-861.1192543;0;0;86410.5;2163;0;0;10498.47655;4404.839681;-2409.48395
10600;6488916.21;-12004.07222;-32499.60798;0;0;0;-2.787775325;1.267682937;116068.5872;456634.9313;2399632.76;-0.001135998;0;0;0;0;2.580245704;0;-2.787775325;1.267682937;4.131644102;-1.181692326;1.273022093;12.1316441;4284.514436;-815.3159882;0;0;86410.6;2163;0;0;10598.47683;4163.891286;-2414.42289
10700;6488919.062;-11264.2569;-32471.83169;0;0;0;-2.807688281;1.269957821;115989.351;456555.6939;2399216.365;-0.001135998;0;0;0;0;2.578428112;0;-2.807688281;1.269957821;4.138161164;-1.201604964;1.275254507;12.13816116;4043.309085;-769.416136;0;0;86410.7;2163;0;0;10698.47709;3922.448997;-2419.08753
10800;6488921.83;-10524.44156;-32444.05493;0;0;0;-2.82791496;1.272121432;115914.7092;456481.0512;2398824.115;-0.001135998;0;0;0;0;2.576714147;0;-2.82791496;1.272121432;4.144359453;-1.221831325;1.277377783;12.14435945;3801.623537;-723.4249055;0;0;86410.8;2163;0;0;10798.47734;3680.540244;-2423.47527
10900;6488924.515;-9784.626215;-32416.2777;0;0;0;-2.848445901;1.27417066;115844.6709;456411.0118;2398456.055;-0.001135998;0;0;0;0;2.575103987;0;-2.848445901;1.27417066;4.150230059;-1.242361948;1.279388858;12.15023006;3559.485298;-677.3475307;0;0;86410.9;2163;0;0;10898.47758;3438.192717;-2427.5836
11000;6488927.116;-9044.810871;-32388.50001;0;0;0;-2.869270331;1.276102477;115779.2442;456345.5843;2398112.232;-0.001135998;0;0;0;0;2.573597802;0;-2.869270331;1.276102477;4.155764309;-1.263186061;1.281284755;12.15576431;3316.922194;-631.1893066;0;0;86411;2163;0;0;10998.47779;3195.434357;-2431.40985
11100;6488929.633;-8304.995538;-32360.72184;0;0;0;-2.890376151;1.277913957;115718.4372;456284.7765;2397792.684;-0.001135998;0;0;0;0;2.572195745;0;-2.890376151;1.277913957;4.160953815;-1.284291564;1.283062591;12.16095381;3073.962354;-584.9555863;0;0;86411.1;2163;0;0;11098.478;2952.293372;-2434.952
11200;6488932.067;-7565.180225;-32332.94321;0;0;0;-2.91174993;1.279602284;115662.2569;456228.5956;2397497.451;-0.001135998;0;0;0;0;2.570897964;0;-2.91174993;1.279602284;4.165790515;-1.305665026;1.284719597;12.16579052;2830.634005;-538.6517412;0;0;86411.2;2163;0;0;11198.47819;2708.798172;-2438.20771
11300;6488934.418;-6825.364943;-32305.16411;0;0;0;-2.933376917;1.281164775;115610.7102;456177.0483;2397226.569;-0.001135998;0;0;0;0;2.56970459;0;-2.933376917;1.281164775;4.170266724;-1.327291695;1.286253135;12.17026672;2586.965756;-492.2832151;0;0;86411.3;2163;0;0;11298.47836;2464.977401;-2441.17523
11400;6488936.685;-6085.549701;-32277.38454;0;0;0;-2.955241063;1.282598894;115563.8032;456130.1409;2396980.069;-0.001135998;0;0;0;0;2.568615748;0;-2.955241063;1.282598894;4.174375173;-1.349155523;1.287660706;12.17437517;2342.986286;-445.8554656;0;0;86411.4;2163;0;0;11398.47851;2220.859878;-2443.85277
11500;6488938.868;-5345.734509;-32249.6045;0;0;0;-2.977325059;1.283902267;115521.5416;456087.879;2396757.981;-0.001135998;0;0;0;0;2.567631547;0;-2.977325059;1.283902267;4.178109061;-1.371239202;1.288939976;12.17810906;2098.72453;-399.3739991;0;0;86411.5;2163;0;0;11498.47865;1976.474601;-2446.23856
11600;6488940.968;-4605.919376;-32221.824;0;0;0;-2.99961039;1.285072696;115483.9306;456050.2677;2396560.332;-0.001135998;0;0;0;0;2.566752087;0;-2.99961039;1.285072696;4.181462092;-1.393524215;1.290088781;12.18146209;1854.209604;-352.8443558;0;0;86411.6;2163;0;0;11598.47878;1731.850745;-2448.33117
11700;6488942.984;-3866.104312;-32194.04303;0;0;0;-3.022077404;1.286108175;115450.9746;456017.3115;2396387.146;-0.001135998;0;0;0;0;2.565977457;0;-3.022077404;1.286108175;4.184428521;-1.415990912;1.291105149;12.18442852;1609.470694;-306.2720895;0;0;86411.7;2163;0;0;11698.47889;1487.017628;-2450.1297
11800;6488944.917;-3126.289327;-32166.2616;0;0;0;-3.044705395;1.287006905;115422.6776;455989.0145;2396238.445;-0.001135998;0;0;0;0;2.565307732;0;-3.044705395;1.287006905;4.187003192;-1.438618586;1.291987308;12.18700319;1364.537228;-259.6628009;0;0;86411.8;2163;0;0;11798.47898;1242.004658;-2451.632486
11900;6488946.767;-2386.47443;-32138.4797;0;0;0;-3.067472701;1.287767304;115399.043;455965.38;2396114.244;-0.001135998;0;0;0;0;2.564742978;0;-3.067472701;1.287767304;4.189181576;-1.461385575;1.292733703;12.18918158;1119.438674;-213.0220968;0;0;86411.9;2163;0;0;11898.47906;996.8414094;-2452.839199
12000;6488948.532;-1646.659632;-32110.69734;0;0;0;-3.090356815;1.288388022;115380.0737;455946.411;2396014.561;-0.001135998;0;0;0;0;2.564283249;0;-3.090356815;1.288388022;4.190959801;-1.484269372;1.293343004;12.1909598;874.2046178;-166.3556075;0;0;86412;2163;0;0;11998.47913;751.5574895;-2453.74853
12100;6488950.215;-906.8449403;-32082.91451;0;0;0;-3.113334512;1.288867945;115365.7721;455932.1096;2395939.407;-0.001135998;0;0;0;0;2.563928587;0;-3.113334512;1.288867945;4.19233468;-1.507246751;1.293814117;12.19233468;628.8647592;-119.6689847;0;0;86412.1;2163;0;0;12098.47917;506.1826365;-2454.360532
12200;6488951.813;-167.030366;-32055.13122;0;0;0;-3.136381979;1.289206211;115356.1397;455922.4776;2395888.791;-0.001135998;0;0;0;0;2.563679023;0;-3.136381979;1.289206211;4.193303741;-1.530293901;1.294146193;12.19330374;383.4488144;-72.96788323;0;0;86412.2;2163;0;0;12198.47921;260.7465833;-2454.674363
12300;6488953.328;572.7840816;-32027.34746;0;0;0;3.123710341;1.289402211;115351.1779;455917.5163;2395862.719;-0.001135998;0;0;0;0;2.563534576;0;3.123710341;1.289402211;4.193865238;-1.553386571;1.294338632;12.19386524;137.9865766;-26.25797247;0;0;86412.3;2163;0;0;12298.47922;15.279147;-2454.68997
12400;6488954.76;1312.598393;-31999.56325;0;0;0;3.100596377;1.289455594;115350.8871;455917.2261;2395861.194;-0.001135998;0;0;0;0;2.563495253;0;3.100596377;1.289455594;4.194018171;-1.576500218;1.294391091;12.19401817;-107.4921267;20.45507159;0;0;86412.4;2163;0;0;12398.47922;-230.18985;-2454.407407
12500;6488956.108;2052.412559;-31971.77856;0;0;0;3.07748611;1.289366274;115355.2675;455921.6072;2395884.217;-0.001135998;0;0;0;0;2.563561051;0;3.07748611;1.289366274;4.193762288;-1.599610168;1.294303482;12.19376229;-352.9574955;67.16557816;0;0;86412.5;2163;0;0;12498.47921;-475.6305907;-2453.826936
12600;6488957.373;2792.226569;-31943.99342;0;0;0;3.054404192;1.289134426;115364.3185;455930.659;2395931.784;-0.001135998;0;0;0;0;2.563731956;0;3.054404192;1.289134426;4.193098092;-1.622691769;1.29407598;12.19309809;-598.3796984;113.8678705;0;0;86412.6;2163;0;0;12598.47918;-721.0132843;-2452.948556
12700;6488958.554;3532.040415;-31916.20782;0;0;0;3.031375095;1.288760487;115378.0389;455944.3803;2396003.89;-0.001135998;0;0;0;0;2.564007939;0;3.031375095;1.288760487;4.192026835;-1.645720549;1.293709014;12.19202684;-843.7289468;160.5562801;0;0;86412.7;2163;0;0;12698.47913;-966.3081399;-2451.773211
12800;6488959.651;4271.854086;-31888.42175;0;0;0;3.008422953;1.288245151;115396.4271;455962.7696;2396100.527;-0.001135998;0;0;0;0;2.564388963;0;3.008422953;1.288245151;4.190550507;-1.668672374;1.293203268;12.19055051;-1088.9755;207.2251475;0;0;86412.8;2163;0;0;12798.47907;-1211.485461;-2450.30134
12900;6488960.665;5011.667574;-31860.63522;0;0;0;2.985571417;1.287589367;115419.4809;455985.8245;2396221.681;-0.001135998;0;0;0;0;2.564874978;0;2.985571417;1.287589367;4.188671823;-1.691523593;1.292559674;12.18867182;-1334.089681;253.8688253;0;0;86412.9;2163;0;0;12898.479;-1456.515595;-2448.53396
13000;6488961.596;5751.480868;-31832.84823;0;0;0;2.962843512;1.286794327;115447.1975;456013.5423;2396367.339;-0.001135998;0;0;0;0;2.565465924;0;2.962843512;1.286794327;4.186394203;-1.714251181;1.291779407;12.1863942;-1579.041864;300.4816758;0;0;86413;2163;0;0;12998.4789;-1701.368991;-2446.47198
13100;6488962.443;6491.29396;-31805.06078;0;0;0;2.940261503;1.285861463;115479.5735;456045.9196;2396537.483;-0.001135998;0;0;0;0;2.566161727;0;2.940261503;1.285861463;4.183721743;-1.736832873;1.290863874;12.18372174;-1823.802581;347.0580915;0;0;86413.1;2163;0;0;13098.47879;-1946.016189;-2444.117
13200;6488963.206;7231.106839;-31777.27287;0;0;0;2.917846777;1.284792429;115516.6049;456082.9525;2396732.092;-0.001135998;0;0;0;0;2.566962305;0;2.917846777;1.284792429;4.180659188;-1.759247282;1.289814704;12.18065919;-2068.342398;393.5924715;0;0;86413.2;2163;0;0;13198.47867;-2190.427889;-2441.46998
13300;6488963.886;7970.919497;-31749.48451;0;0;0;2.895619736;1.283589098;115558.2874;456124.6366;2396951.143;-0.001135998;0;0;0;0;2.56786756;0;2.895619736;1.283589098;4.177211899;-1.781474007;1.28863374;12.1772119;-2312.6321;440.0792561;0;0;86413.3;2163;0;0;13298.47853;-2434.574887;-2438.53279
13400;6488964.482;8710.731924;-31721.69568;0;0;0;2.873599697;1.282253542;115604.6158;456170.9666;2397194.609;-0.001135998;0;0;0;0;2.568877387;0;2.873599697;1.282253542;4.173385811;-1.803493728;1.287323019;12.17338581;-2556.642551;486.512901;0;0;86413.4;2163;0;0;13398.47838;-2678.428166;-2435.30724
13500;6488964.995;9450.544111;-31693.90639;0;0;0;2.851804822;1.28078802;115655.5846;456221.9372;2397462.461;-0.001135999;0;0;0;0;2.569991667;0;2.851804822;1.28078802;4.1691874;-1.825288286;1.285884767;12.1691874;-2800.344826;532.8879021;0;0;86413.5;2163;0;0;13498.47821;-2921.95889;-2431.79504
13600;6488965.424;10190.35605;-31666.11665;0;0;0;2.830252047;1.279194964;115711.1876;456277.5421;2397754.667;-0.001135999;0;0;0;0;2.571210272;0;2.830252047;1.279194964;4.164623632;-1.846840745;1.284321375;12.16462363;-3043.710193;579.1987916;0;0;86413.6;2163;0;0;13598.47802;-3165.138394;-2427.99839
13700;6488965.77;10930.16773;-31638.32644;0;0;0;2.808957035;1.277476965;115771.4182;456337.7746;2398071.191;-0.001135999;0;0;0;0;2.572533059;0;2.808957035;1.277476965;4.159701925;-1.86813544;1.282635392;12.15970192;-3286.710034;625.4401238;0;0;86413.7;2163;0;0;13698.47782;-3407.938233;-2423.91958
13800;6488966.032;11669.97914;-31610.53578;0;0;0;2.787934144;1.275636751;115836.2691;456402.6276;2398411.996;-0.001135999;0;0;0;0;2.573959877;0;2.787934144;1.275636751;4.154430101;-1.889158015;1.280829506;12.1544301;-3529.316093;671.6065218;0;0;86413.8;2163;0;0;13798.4776;-3650.330191;-2419.56095
13900;6488966.211;12409.79027;-31582.74467;0;0;0;2.767196406;1.27367718;115905.7326;456472.0932;2398777.04;-0.001135999;0;0;0;0;2.575490563;0;2.767196406;1.27367718;4.148816343;-1.909895436;1.278906525;12.14881634;-3771.500213;717.6926275;0;0;86413.9;2163;0;0;13898.47737;-3892.286286;-2414.92517
14000;6488966.306;13149.60111;-31554.95309;0;0;0;2.746755522;1.271601216;115979.8003;456546.1633;2399166.281;-0.001135999;0;0;0;0;2.577124942;0;2.746755522;1.271601216;4.142869146;-1.930336003;1.27686937;12.14286915;-4013.234548;763.6931419;0;0;86414;2163;0;0;13998.47713;-4133.778803;-2410.01487
14100;6488966.318;13889.41166;-31527.16106;0;0;0;2.726621871;1.26941192;116058.4635;456624.8289;2399579.671;-0.001135999;0;0;0;0;2.578862828;0;2.726621871;1.26941192;4.136597274;-1.950469337;1.27472105;12.13659727;-4254.491553;809.6028235;0;0;86414.1;2163;0;0;14098.47686;-4374.78029;-2404.83287
14200;6488966.246;14629.2219;-31499.36857;0;0;0;2.706804526;1.267112428;116141.7128;456708.0806;2400017.163;-0.001135999;0;0;0;0;2.580704025;0;2.706804526;1.267112428;4.130009715;-1.970286367;1.272464653;12.13000972;-4495.243844;855.4164612;0;0;86414.2;2163;0;0;14198.47659;-4615.263577;-2399.38235
14300;6488966.09;15369.03183;-31471.57563;0;0;0;2.687311282;1.264705942;116229.5384;456795.9088;2400478.702;-0.001135999;0;0;0;0;2.582648325;0;2.687311282;1.264705942;4.123115641;-1.989779293;1.270103331;12.12311564;-4735.464484;901.1289291;0;0;86414.3;2163;0;0;14298.47629;-4855.201812;-2393.66634
14400;6488965.851;16108.84143;-31443.78224;0;0;0;2.668148702;1.262195713;116321.9298;456888.3029;2400964.237;-0.001135999;0;0;0;0;2.58469551;0;2.668148702;1.262195713;4.115924364;-2.008941557;1.267640281;12.11592436;-4975.126719;946.735136;0;0;86414.4;2163;0;0;14398.47598;-5094.568446;-2387.68817
14500;6488965.529;16848.6507;-31415.98838;0;0;0;2.649322153;1.259585027;116418.8762;456985.2521;2401473.708;-0.001135999;0;0;0;0;2.586845349;0;2.649322153;1.259585027;4.108445298;-2.02776779;1.265078738;12.1084453;-5214.204149;992.2300582;0;0;86414.5;2163;0;0;14498.47566;-5333.337263;-2381.45122
14600;6488965.123;17588.45963;-31388.19408;0;0;0;2.630835865;1.256877192;116520.3662;457086.745;2402007.057;-0.001135999;0;0;0;0;2.589097604;0;2.630835865;1.256877192;4.100687923;-2.046253761;1.262421959;12.10068792;-5452.670815;1037.608756;0;0;86414.6;2163;0;0;14598.47532;-5571.482385;-2374.95905
14700;6488964.633;18328.2682;-31360.39932;0;0;0;2.612692988;1.25407553;116626.388;457192.7698;2402564.221;-0.001135999;0;0;0;0;2.591452024;0;2.612692988;1.25407553;4.092661752;-2.064396321;1.259673213;12.09266175;-5690.500876;1082.866312;0;0;86414.7;2163;0;0;14698.47497;-5808.97829;-2368.21547
14800;6488964.06;19068.07642;-31332.6041;0;0;0;2.594895651;1.25118336;116736.9292;457303.3141;2403145.135;-0.001135999;0;0;0;0;2.593908346;0;2.594895651;1.25118336;4.084376295;-2.082193342;1.256835766;12.0843763;-5927.66913;1127.99793;0;0;86414.8;2163;0;0;14798.4746;-6045.799837;-2361.22402
14900;6488963.403;19807.88426;-31304.80844;0;0;0;2.577445027;1.248203992;116851.9769;457418.365;2403749.732;-0.001135999;0;0;0;0;2.596466301;0;2.577445027;1.248203992;4.075841034;-2.09964365;1.253912877;12.07584103;-6164.150535;1172.998845;0;0;86414.9;2163;0;0;14898.47422;-6281.922239;-2353.98877
15000;6488962.663;20547.69172;-31277.01232;0;0;0;2.560341401;1.245140716;116971.5179;457537.9093;2404377.942;-0.001135999;0;0;0;0;2.599125606;0;2.560341401;1.245140716;4.067065396;-2.11674696;1.250907785;12.0670654;-6399.920497;1217.864377;0;0;86415;2163;0;0;14998.47382;-6517.321116;-2346.51375
15100;6488961.84;21287.49879;-31249.21574;0;0;0;2.543584234;1.241996794;117095.5384;457661.9332;2405029.692;-0.001135999;0;0;0;0;2.601885969;0;2.543584234;1.241996794;4.058058724;-2.133503811;1.247823699;12.05805872;-6634.954934;1262.589943;0;0;86415.1;2163;0;0;15098.4734;-6751.972491;-2338.80299
15200;6488960.932;22027.30547;-31221.41872;0;0;0;2.527172229;1.238775454;117224.0242;457790.4225;2405704.907;-0.001135999;0;0;0;0;2.604747089;0;2.527172229;1.238775454;4.048830263;-2.149915499;1.244663797;12.04883026;-6869.229904;1307.170988;0;0;86415.2;2163;0;0;15198.47298;-6985.85279;-2330.86079
15300;6488959.942;22767.11174;-31193.62124;0;0;0;2.511103402;1.235479878;117356.9606;457923.3625;2406403.512;-0.001135999;0;0;0;0;2.607708655;0;2.511103402;1.235479878;4.039389134;-2.16598401;1.241431213;12.03938913;-7102.722206;1351.603095;0;0;86415.3;2163;0;0;15298.47253;-7218.938869;-2322.69125
15400;6488958.867;23506.91759;-31165.82332;0;0;0;2.495375139;1.232113203;117494.3324;458060.738;2407125.425;-0.001135999;0;0;0;0;2.610770345;0;2.495375139;1.232113203;4.029744322;-2.181711957;1.238129035;12.02974432;-7335.408812;1395.881884;0;0;86415.4;2163;0;0;15398.47207;-7451.207994;-2314.29907
15500;6488957.71;24246.72302;-31138.02494;0;0;0;2.479984263;1.228678512;117636.1242;458202.5336;2407870.566;-0.001135999;0;0;0;0;2.613931828;0;2.479984263;1.228678512;4.019904656;-2.197102517;1.234760296;12.01990466;-7567.267215;1440.003071;0;0;86415.5;2163;0;0;15498.4716;-7682.637901;-2305.68859
15600;6488956.468;24986.52801;-31110.22611;0;0;0;2.464927092;1.22517883;117782.3199;458348.7332;2408638.85;-0.001135999;0;0;0;0;2.617192766;0;2.464927092;1.22517883;4.009878804;-2.212159372;1.231327975;12.0098788;-7798.275473;1483.962481;0;0;86415.6;2163;0;0;15598.47111;-7913.20676;-2296.86434
15700;6488955.143;25726.33255;-31082.42683;0;0;0;2.450199497;1.221617119;117932.9032;458499.3206;2409430.192;-0.001135999;0;0;0;0;2.620552809;0;2.450199497;1.221617119;3.999692791;-2.22688665;1.22783499;11.99969279;-8028.411772;1527.755963;0;0;86415.7;2163;0;0;15698.47061;-8142.893194;-2287.83082
15800;6488953.735;26466.13665;-31054.62711;0;0;0;2.435796956;1.217996279;118087.8573;458654.2788;2410244.503;-0.001135999;0;0;0;0;2.624011599;0;2.435796956;1.217996279;3.989879988;-2.241288875;1.224284194;11.98987999;-8257.655193;1571.379535;0;0;86415.8;2163;0;0;15798.47009;-8371.676276;-2278.5931
15900;6488952.243;27205.94028;-31026.82693;0;0;0;2.421714604;1.214319142;118247.165;458813.5907;2411081.692;-0.001135999;0;0;0;0;2.62756877;0;2.421714604;1.214319142;3.979914614;-2.255370911;1.220678377;11.97991461;-8485.984918;1614.829237;0;0;86415.9;2163;0;0;15898.46956;-8599.535586;-2269.15558
16000;6488950.668;27945.74344;-30999.0263;0;0;0;2.407947283;1.210588471;118410.8088;458977.2387;2411941.669;-0.001135999;0;0;0;0;2.631223947;0;2.407947283;1.210588471;3.969804157;-2.269137916;1.217020258;11.96980416;-8713.380741;1658.101224;0;0;86416;2163;16;0;15998.46902;-8826.451144;-2259.52321
16100;6488949.009;28685.54612;-30971.22523;0;0;0;2.394489584;1.206806957;118578.7705;459145.2049;2412824.337;-0.001135999;0;0;0;0;2.634976747;0;2.394489584;1.206806957;3.959555914;-2.282595299;1.213312489;11.95955591;-8939.823077;1701.191768;0;0;86416.1;2163;16;0;16098.46846;-9052.403465;-2249.70086
16200;6488947.266;29425.34831;-30943.42371;0;0;0;2.381335892;1.202977223;118751.0321;459317.4709;2413729.601;-0.001135999;0;0;0;0;2.638826778;0;2.381335892;1.202977223;3.949489814;-2.295748676;1.20955765;11.94948981;-9165.292434;1744.09716;0;0;86416.2;2163;16;0;16198.46788;-9277.373551;-2239.69349
16300;6488945.44;30165.15001;-30915.62174;0;0;0;2.368480418;1.199101816;118927.5746;459494.018;2414657.362;-0.001135999;0;0;0;0;2.64277364;0;2.368480418;1.199101816;3.939919698;-2.308603833;1.205758252;11.9399197;-9389.770303;1786.813878;0;0;86416.3;2163;16;0;16298.46729;-9501.3429;-2229.50597
