Elapsed Time (ms);ECEF X (m);ECEF Y (m);ECEF Z (m);ECEF Error X (m);ECEF Error Y (m);ECEF Error Z (m);Body Azimuth (rad);Body Elevation (rad);Range (m);PSR (m);ADR;Clock Correction (s);Clock Noise (m);Delta Af0 (s);Delta Af1 (s/s);Iono Correction (m);Tropo Correction (m);PSR Offset (m);Receiver Antenna Azimuth (rad);Receiver Antenna Elevation (rad);Receiver Antenna Gain (dBi);SV Antenna Azimuth (rad);SV Antenna Elevation (rad);Relative Power Level (incl. Receiver Antenna gain) (dB);Doppler Frequency (Hz);PSR Change Rate (m/s);Receiver Carrier Phase Offset (rad);Satellite Carrier Phase Offset (rad);GPS TOW;GPS Week Number;SBAS t0;Calibration offset (m);PSR satellite time (ms);Doppler;Drift
8300;6538098.702;-31791.70894;125672.2911;0;0;0;-0.24777491;0.889746704;205891.6318;546457.9921;2871656.131;-0.001135997;0;0;0;0;3.166657908;0;-0.24777491;0.889746704;1.683665854;2.300966472;0.909571148;9.683665854;-17203.2881;3273.676876;0;0;86408.3;2163;0;0;8298.177212;-17260.35919;-1143.5948
8400;6538088.135;-31402.64473;126320.4329;0;0;0;-0.243655998;0.887702519;206220.0855;546786.4514;2873382.196;-0.001135997;0;0;0;0;3.171893154;0;-0.243655998;0.887702519;1.661686861;2.305084428;0.907608644;9.661686861;-17317.9238;3295.491324;0;0;86408.4;2163;0;0;8398.176117;-17374.71867;-1138.109
8500;6538077.48;-31013.57995;126968.5728;0;0;0;-0.239570813;0.885656374;206550.7154;547117.0869;2875119.697;-0.001135997;0;0;0;0;3.177164029;0;-0.239570813;0.885656374;1.639686783;2.309168655;0.905644514;9.639686783;-17432.01075;3317.20135;0;0;86408.5;2163;0;0;8498.175014;-17488.52957;-1132.6226
8600;6538066.739;-30624.51459;127616.7109;0;0;0;-0.235519078;0.883608433;206883.511;547449.8882;2876868.58;-0.001135997;0;0;0;0;3.182470385;0;-0.235519078;0.883608433;1.617667403;2.313219432;0.90367892;9.617667403;-17545.54933;3338.807023;0;0;86408.6;2163;0;0;8598.173904;-17601.79183;-1127.1362
8700;6538055.91;-30235.44868;128264.847;0;0;0;-0.231500514;0.881558861;207218.462;547784.8448;2878628.789;-0.001135997;0;0;0;0;3.187812077;0;-0.231500514;0.881558861;1.595630476;2.317237036;0.90171202;9.595630476;-17658.53898;3360.308239;0;0;86408.7;2163;0;0;8698.172786;-17714.50545;-1121.6505
8800;6538044.994;-29846.3822;128912.9814;0;0;0;-0.227514844;0.879507817;207555.5578;548121.9463;2880400.269;-0.001135997;0;0;0;0;3.193188959;0;-0.227514844;0.879507817;1.573577728;2.321221747;0.899743971;9.573577728;-17770.98017;3381.705086;0;0;86408.8;2163;0;0;8798.171662;-17826.6705;-1116.1658
8900;6538033.991;-29457.31516;129561.1138;0;0;0;-0.22356179;0.877455459;207894.7881;548461.1823;2882182.966;-0.001135997;0;0;0;0;3.198600883;0;-0.22356179;0.877455459;1.551510854;2.325173841;0.897774927;9.551510854;-17882.8729;3402.997564;0;0;86408.9;2163;0;0;8898.17053;-17938.28708;-1110.6828
9000;6538022.901;-29068.24757;130209.2443;0;0;0;-0.219641076;0.875401943;208236.1423;548802.5424;2883976.825;-0.001135997;0;0;0;0;3.204047704;0;-0.219641076;0.875401943;1.529431525;2.329093593;0.89580504;9.529431525;-17994.21701;3424.185644;0;0;86409;2163;0;0;8998.169392;-18049.35536;-1105.2021
9100;6538011.724;-28679.17944;130857.373;0;0;0;-0.215752425;0.87334742;208579.6101;549146.016;2885781.792;-0.001135997;0;0;0;0;3.209529276;0;-0.215752425;0.87334742;1.507341379;2.332981282;0.893834457;9.507341379;-18105.01317;3445.269453;0;0;86409.1;2163;0;0;9098.168246;-18159.87557;-1099.724
9200;6538000.459;-28290.11076;131505.4997;0;0;0;-0.211895562;0.871292042;208925.1811;549491.5928;2887597.81;-0.001135997;0;0;0;0;3.215045452;0;-0.211895562;0.871292042;1.486838487;2.336837182;0.891863326;9.486838487;-18215.26111;3466.248938;0;0;86409.2;2163;0;0;9198.167093;-18269.84797;-1094.2493
9300;6537989.107;-27901.04154;132153.6245;0;0;0;-0.208070212;0.869235955;209272.8447;549839.2623;2889424.825;-0.001135997;0;0;0;0;3.220596088;0;-0.208070212;0.869235955;1.467122962;2.340661569;0.88989179;9.467122962;-18324.96154;3487.124235;0;0;86409.3;2163;0;0;9298.165934;-18379.2729;-1088.7784
9400;6537977.668;-27511.97179;132801.7473;0;0;0;-0.204276101;0.867179304;209622.5907;550189.0142;2891262.784;-0.001135997;0;0;0;0;3.226181038;0;-0.204276101;0.867179304;1.44740203;2.344454717;0.887919989;9.44740203;-18434.11474;3507.895398;0;0;86409.4;2163;0;0;9398.164767;-18488.15074;-1083.3117
9500;6537966.142;-27122.9015;133449.8683;0;0;0;-0.200512954;0.865122232;209974.4085;550540.8379;2893111.63;-0.001135997;0;0;0;0;3.231800156;0;-0.200512954;0.865122232;1.427677056;2.348216898;0.885948062;9.427677056;-18542.72086;3528.562456;0;0;86409.5;2163;0;0;9498.163593;-18596.48191;-1077.8498
9600;6537954.529;-26733.83068;134097.9873;0;0;0;-0.196780501;0.863064878;210328.2878;550894.7232;2894971.31;-0.001135997;0;0;0;0;3.237453297;0;-0.196780501;0.863064878;1.407949379;2.351948387;0.883976147;9.407949379;-18650.78077;3549.125572;0;0;86409.6;2163;0;0;9598.162413;-18704.26689;-1072.3934
9700;6537942.828;-26344.75935;134746.1043;0;0;0;-0.193078469;0.861007379;210684.2181;551250.6596;2896841.768;-0.001135997;0;0;0;0;3.243140315;0;-0.193078469;0.861007379;1.388220317;2.355649452;0.882004375;9.388220317;-18758.29448;3569.584752;0;0;86409.7;2163;0;0;9698.161226;-18811.50623;-1066.9427
9800;6537931.041;-25955.68749;135394.2194;0;0;0;-0.189406588;0.858949871;211042.1892;551608.6367;2898722.951;-0.001135997;0;0;0;0;3.248861067;0;-0.189406588;0.858949871;1.368491162;2.359320366;0.88003288;9.368491162;-18865.26296;3589.940177;0;0;86409.8;2163;0;0;9798.160032;-18918.2005;-1061.498
9900;6537919.166;-25566.61512;136042.3325;0;0;0;-0.185764589;0.856892485;211402.1906;551968.6442;2900614.803;-0.001135997;0;0;0;0;3.254615407;0;-0.185764589;0.856892485;1.348763182;2.362961398;0.878061788;9.348763182;-18971.68674;3610.19195;0;0;86409.9;2163;0;0;9898.158831;-19024.3503;-1056.0603
10000;6537907.204;-25177.54223;136690.4436;0;0;0;-0.182152204;0.854835352;211764.2119;552330.6716;2902517.27;-0.001135997;0;0;0;0;3.260403191;0;-0.182152204;0.854835352;1.329194574;2.366572815;0.876091228;9.329194574;-19077.56618;3630.340137;0;0;86410;2163;0;0;9998.157623;-19129.95633;-1050.6297
10100;6537895.154;-24788.46885;137338.5527;0;0;0;-0.178569166;0.852778599;212128.2429;552694.7087;2904430.298;-0.001135997;0;0;0;0;3.266224276;0;-0.178569166;0.852778599;1.310331234;2.370154884;0.874121323;9.310331234;-19182.90246;3650.384963;0;0;86410.1;2163;0;0;10098.15641;-19235.0193;-1045.2067
10200;6537883.018;-24399.39495;137986.6598;0;0;0;-0.17501521;0.850722351;212494.2731;553060.7452;2906353.832;-0.001135997;0;0;0;0;3.272078516;0;-0.17501521;0.850722351;1.291472528;2.373707869;0.872152194;9.291472528;-19287.69574;3670.326463;0;0;86410.2;2163;0;0;10198.15519;-19339.53997;-1039.7919
10300;6537870.794;-24010.32056;138634.7649;0;0;0;-0.171490072;0.848666732;212862.2923;553428.7706;2908287.819;-0.001135997;0;0;0;0;3.277965769;0;-0.171490072;0.848666732;1.272619582;2.377232037;0.870183963;9.272619582;-19391.94728;3690.164871;0;0;86410.3;2163;0;0;10298.15396;-19443.51916;-1034.3855
10400;6537858.483;-23621.24568;139282.868;0;0;0;-0.167993489;0.846611861;213232.2902;553798.7747;2910232.204;-0.001135997;0;0;0;0;3.283885891;0;-0.167993489;0.846611861;1.253773502;2.380727649;0.868216745;9.253773502;-19495.65783;3709.900331;0;0;86410.4;2163;0;0;10398.15273;-19546.95771;-1028.9879
10500;6537846.085;-23232.1703;139930.9691;0;0;0;-0.1645252;0.844557856;213604.2564;554170.7472;2912186.932;-0.001135997;0;0;0;0;3.28983874;0;-0.1645252;0.844557856;1.234935373;2.384194966;0.866250655;9.234935373;-19598.82794;3729.532951;0;0;86410.5;2163;0;0;10498.15149;-19649.8565;-1023.6
10600;6537833.6;-22843.09444;140579.0681;0;0;0;-0.161084945;0.842504835;213978.1808;554544.6779;2914151.951;-0.001135997;0;0;0;0;3.295824172;0;-0.161084945;0.842504835;1.216106257;2.387634249;0.864285807;9.216106257;-19701.45903;3749.062999;0;0;86410.6;2163;0;0;10598.15024;-19752.2165;-1018.2214
10700;6537821.028;-22454.01809;141227.1651;0;0;0;-0.157672467;0.84045291;214354.053;554920.5564;2916127.206;-0.001135997;0;0;0;0;3.301842046;0;-0.157672467;0.84045291;1.197287197;2.391045754;0.862322311;9.197287197;-19803.55149;3768.490547;0;0;86410.7;2163;0;0;10698.14898;-19854.03864;-1012.8534
10800;6537808.368;-22064.94127;141875.26;0;0;0;-0.154287507;0.838402193;214731.8628;555298.3726;2918112.644;-0.001135997;0;0;0;0;3.307892219;0;-0.154287507;0.838402193;1.178479215;2.39442974;0.860360276;9.178479215;-19905.10678;3787.815876;0;0;86410.8;2163;0;0;10798.14772;-19955.32398;-1007.4957
10900;6537795.621;-21675.86397;142523.3529;0;0;0;-0.150929812;0.836352793;215111.5999;555678.1162;2920108.21;-0.001135997;0;0;0;0;3.31397455;0;-0.150929812;0.836352793;1.160166403;2.397786461;0.858399807;9.160166403;-20006.12583;3807.039162;0;0;86410.9;2163;0;0;10898.14646;-20056.07355;-1002.1489
11000;6537782.788;-21286.78621;143171.4436;0;0;0;-0.147599127;0.834304818;215493.2543;556059.777;2922113.851;-0.001135997;0;0;0;0;3.320088897;0;-0.147599127;0.834304818;1.142087608;2.40111617;0.85644101;9.142087608;-20106.60943;3826.160556;0;0;86411;2163;0;0;10998.14518;-20156.28844;-996.8135
11100;6537769.866;-20897.70797;143819.5324;0;0;0;-0.144295202;0.832258372;215876.8158;556443.3449;2924129.514;-0.001135997;0;0;0;0;3.32623512;0;-0.144295202;0.832258372;1.124022313;2.404419119;0.854483985;9.124022313;-20206.55919;3845.180363;0;0;86411.1;2163;0;0;11098.1439;-20255.96979;-991.4899
11200;6537756.858;-20508.62928;144467.619;0;0;0;-0.141017786;0.830213558;216262.274;556828.8097;2926155.145;-0.001135997;0;0;0;0;3.332413077;0;-0.141017786;0.830213558;1.105971426;2.407695558;0.852528832;9.105971426;-20305.97567;3864.09869;0;0;86411.2;2163;0;0;11198.14262;-20355.11878;-986.1781
11300;6537743.763;-20119.55013;145115.7035;0;0;0;-0.13776663;0.828170477;216649.6191;557216.1613;2928190.691;-0.001135997;0;0;0;0;3.33862263;0;-0.13776663;0.828170477;1.087935837;2.410945736;0.85057565;9.087935837;-20404.86054;3882.915855;0;0;86411.3;2163;0;0;11298.14133;-20453.73659;-980.8788
11400;6537730.58;-19730.47052;145763.7859;0;0;0;-0.134541489;0.826129227;217038.8407;557605.3895;2930236.099;-0.001135997;0;0;0;0;3.344863637;0;-0.134541489;0.826129227;1.069916417;2.4141699;0.848624535;9.069916417;-20503.21493;3901.632073;0;0;86411.4;2163;0;0;11398.14003;-20551.82447;-975.5922
11500;6537717.31;-19341.39047;146411.8662;0;0;0;-0.131342117;0.824089906;217429.929;557996.4843;2932291.317;-0.001135997;0;0;0;0;3.351135961;0;-0.131342117;0.824089906;1.051914019;2.417368293;0.84667558;9.051914019;-20601.03978;3920.247524;0;0;86411.5;2163;0;0;11498.13872;-20649.38369;-970.3188
11600;6537703.953;-18952.30997;147059.9443;0;0;0;-0.128168272;0.822052608;217822.8737;558389.4357;2934356.29;-0.001135997;0;0;0;0;3.357439461;0;-0.128168272;0.822052608;1.033929479;2.420541158;0.844728877;9.033929479;-20698.3369;3938.76255;0;0;86411.6;2163;0;0;11598.13741;-20746.41557;-965.0586
11700;6537690.509;-18563.22903;147708.0203;0;0;0;-0.125019712;0.820017425;218217.6648;558784.2335;2936430.966;-0.001135997;0;0;0;0;3.363773999;0;-0.125019712;0.820017425;1.016041223;2.423688738;0.842784517;9.016041223;-20795.10702;3957.177291;0;0;86411.7;2163;0;0;11698.1361;-20842.92143;-959.8123
11800;6537676.977;-18174.14766;148356.0942;0;0;0;-0.121896197;0.817984449;218614.2924;559180.8678;2938515.294;-0.001135997;0;0;0;0;3.370139438;0;-0.121896197;0.817984449;0.99864396;2.426811271;0.840842586;8.99864396;-20891.35198;3975.492097;0;0;86411.8;2163;0;0;11798.13477;-20938.90266;-954.5799
11900;6537663.359;-17785.06585;149004.1659;0;0;0;-0.118797491;0.815953768;219012.7465;559579.3286;2940609.219;-0.001135997;0;0;0;0;3.37653564;0;-0.118797491;0.815953768;0.981266337;2.429908997;0.838903172;8.981266337;-20987.07307;3993.707216;0;0;86411.9;2163;0;0;11898.13344;-21034.36065;-949.3619
12000;6537649.653;-17395.98361;149652.2355;0;0;0;-0.115723357;0.813925469;219413.0171;559979.6059;2942712.691;-0.001135997;0;0;0;0;3.382962467;0;-0.115723357;0.813925469;0.963909098;2.432982148;0.836966358;8.963909098;-21082.27139;4011.822855;0;0;86412;2163;0;0;11998.13211;-21129.29684;-944.1586
12100;6537635.86;-17006.90095;150300.3029;0;0;0;-0.112673562;0.811899636;219815.0942;560381.6899;2944825.656;-0.001135997;0;0;0;0;3.389419783;0;-0.112673562;0.811899636;0.946572969;2.436030959;0.835032227;8.946572969;-21176.94892;4029.839389;0;0;86412.1;2163;0;0;12098.13077;-21223.7127;-938.9702
12200;6537621.98;-16617.81787;150948.3681;0;0;0;-0.109647874;0.809876354;220218.968;560785.5705;2946948.063;-0.001135997;0;0;0;0;3.395907452;0;-0.109647874;0.809876354;0.929258662;2.439055664;0.833100859;8.929258662;-21271.10655;4047.756991;0;0;86412.2;2163;0;0;12198.12942;-21317.60972;-933.7969
12300;6537608.012;-16228.73437;151596.4311;0;0;0;-0.106646062;0.807855703;220624.6287;561191.238;2949079.86;-0.001135997;0;0;0;0;3.402425338;0;-0.106646062;0.807855703;0.911966873;2.44205649;0.831172333;8.911966873;-21364.74626;4065.576034;0;0;86412.3;2163;0;0;12298.12807;-21410.98941;-928.6393
12400;6537593.958;-15839.65046;152244.4919;0;0;0;-0.103667899;0.805837763;221032.0663;561598.6824;2951220.995;-0.001135997;0;0;0;0;3.408973305;0;-0.103667899;0.805837763;0.894698281;2.445033669;0.829246727;8.894698281;-21457.86949;4083.296795;0;0;86412.4;2163;0;0;12398.12671;-21503.85334;-923.4972
12500;6537579.816;-15450.56614;152892.5505;0;0;0;-0.100713159;0.803822611;221441.271;562007.8941;2953371.417;-0.001135997;0;0;0;0;3.41555122;0;-0.100713159;0.803822611;0.877453551;2.447987424;0.827324114;8.877453551;-21550.47749;4100.919512;0;0;86412.5;2163;0;0;12498.12534;-21596.20306;-918.3714
12600;6537565.587;-15061.48142;153540.6069;0;0;0;-0.097781616;0.801810324;221852.2331;562418.8631;2955531.074;-0.001135997;0;0;0;0;3.422158948;0;-0.097781616;0.801810324;0.860437856;2.450917979;0.82540457;8.860437856;-21642.57238;4118.444587;0;0;86412.6;2163;0;0;12598.12397;-21688.0402;-913.2617
12700;6537551.271;-14672.39629;154188.6611;0;0;0;-0.094873048;0.799800975;222264.9427;562831.5797;2957699.914;-0.001135997;0;0;0;0;3.428796355;0;-0.094873048;0.799800975;0.843637508;2.45382556;0.823488165;8.843637508;-21734.15516;4135.87221;0;0;86412.7;2163;0;0;12698.1226;-21779.36637;-908.1687
12800;6537536.868;-14283.31078;154836.713;0;0;0;-0.091987236;0.797794637;222679.3903;563246.0343;2959877.888;-0.001135997;0;0;0;0;3.435463308;0;-0.091987236;0.797794637;0.826862335;2.456710384;0.821574971;8.826862335;-21825.22796;4153.202789;0;0;86412.8;2163;0;0;12798.12121;-21870.18324;-903.0923
12900;6537522.378;-13894.22487;155484.7627;0;0;0;-0.08912396;0.795791381;223095.5661;563662.2171;2962064.943;-0.001135997;0;0;0;0;3.442159674;0;-0.08912396;0.795791381;0.810112931;2.459572672;0.819665054;8.810112931;-21915.79239;4170.436626;0;0;86412.9;2163;0;0;12898.11983;-21960.49247;-898.0329
13000;6537507.8;-13505.13857;156132.8101;0;0;0;-0.086283003;0.793791277;223513.4603;564080.1184;2964261.029;-0.001135997;0;0;0;0;3.448885321;0;-0.086283003;0.793791277;0.793389872;2.462412638;0.817758483;8.793389872;-22005.84977;4187.573975;0;0;86413;2163;0;0;12998.11843;-22050.29576;-892.9909
13100;6537493.135;-13116.05189;156780.8553;0;0;0;-0.083464152;0.79179439;223933.0635;564499.7287;2966466.096;-0.001135997;0;0;0;0;3.455640118;0;-0.083464152;0.79179439;0.776693724;2.4652305;0.815855322;8.776693724;-22095.40234;4204.615264;0;0;86413.1;2163;0;0;13098.11703;-22139.59485;-887.9662
13200;6537478.383;-12726.96484;157428.8982;0;0;0;-0.080667193;0.789800789;224354.366;564921.0383;2968680.093;-0.001135997;0;0;0;0;3.462423934;0;-0.080667193;0.789800789;0.760025038;2.468026469;0.813955635;8.760025038;-22184.45127;4221.560711;0;0;86413.2;2163;0;0;13198.11563;-22228.39147;-882.9592
13300;6537463.544;-12337.8774;158076.9388;0;0;0;-0.077891914;0.787810536;224777.3582;565344.0376;2970902.97;-0.001135997;0;0;0;0;3.469236637;0;-0.077891914;0.787810536;0.743384351;2.470800754;0.812059484;8.743384351;-22272.99879;4238.410744;0;0;86413.3;2163;0;0;13298.11422;-22316.68739;-877.9703
13400;6537448.618;-11948.7896;158724.9771;0;0;0;-0.075138109;0.785823694;225202.0307;565768.7173;2973134.676;-0.001135997;0;0;0;0;3.476078099;0;-0.075138109;0.785823694;0.726772188;2.473553569;0.81016693;8.726772188;-22361.04658;4255.165682;0;0;86413.4;2163;0;0;13398.1128;-22404.48442;-872.9991
13500;6537433.604;-11559.70143;159373.0131;0;0;0;-0.072405568;0.783840325;225628.3738;566195.0676;2975375.162;-0.001135997;0;0;0;0;3.48294819;0;-0.072405568;0.783840325;0.710380326;2.476285116;0.808278031;8.710380326;-22448.5961;4271.825801;0;0;86413.5;2163;0;0;13498.11138;-22491.78433;-868.0464
13600;6537418.504;-11170.6129;160021.0469;0;0;0;-0.069694087;0.781860489;226056.3782;566623.0793;2977624.379;-0.001135997;0;0;0;0;3.489846781;0;-0.069694087;0.781860489;0.694069812;2.478995603;0.806392846;8.694069812;-22535.64974;4288.391557;0;0;86413.6;2163;0;0;13598.10995;-22578.58897;-863.1122
13700;6537403.316;-10781.52401;160669.0783;0;0;0;-0.067003464;0.779884243;226486.0345;567052.7428;2979882.276;-0.001135997;0;0;0;0;3.496773743;0;-0.067003464;0.779884243;0.677788878;2.481685232;0.804511431;8.677788878;-22622.20869;4304.863178;0;0;86413.7;2163;0;0;13698.10852;-22664.90019;-858.1965
13800;6537388.041;-10392.43476;161317.1073;0;0;0;-0.064333496;0.777911645;226917.3332;567484.0488;2982148.804;-0.001135997;0;0;0;0;3.50372895;0;-0.064333496;0.777911645;0.661537992;2.484354204;0.80263384;8.661537992;-22708.2753;4321.241109;0;0;86413.8;2163;0;0;13798.10708;-22750.71984;-853.2998
13900;6537372.679;-10003.34517;161965.1341;0;0;0;-0.061683984;0.775942749;227350.265;567916.9879;2984423.915;-0.001135997;0;0;0;0;3.510712273;0;-0.061683984;0.775942749;0.64531761;2.487002722;0.800760126;8.64531761;-22793.85142;4337.525703;0;0;86413.9;2163;0;0;13898.10563;-22836.04982;-848.4219
14000;6537357.229;-9614.255227;162613.1585;0;0;0;-0.05905473;0.77397761;227784.8206;568351.5508;2986707.558;-0.001135997;0;0;0;0;3.517723588;0;-0.05905473;0.77397761;0.629128175;2.489630978;0.798890341;8.629128175;-22878.93849;4353.717235;0;0;86414;2163;0;0;13998.10418;-22920.89201;-843.5633
14100;6537341.693;-9225.164945;163261.1805;0;0;0;-0.05644554;0.77201628;228220.9907;568787.7283;2988999.686;-0.001135997;0;0;0;0;3.524762767;0;-0.05644554;0.77201628;0.61297012;2.492239171;0.797024536;8.61297012;-22963.53906;4369.816188;0;0;86414.1;2163;0;0;14098.10273;-23005.24834;-838.7241
14200;6537326.069;-8836.074324;163909.2002;0;0;0;-0.053856218;0.77005881;228658.766;569225.511;2991300.25;-0.001135997;0;0;0;0;3.531829686;0;-0.053856218;0.77005881;0.596843864;2.494827494;0.795162761;8.596843864;-23047.65439;4385.822804;0;0;86414.2;2163;0;0;14198.10127;-23089.12075;-833.9041
14300;6537310.358;-8446.983371;164557.2175;0;0;0;-0.051286575;0.768105249;229098.1373;569664.8898;2993609.201;-0.001135997;0;0;0;0;3.538924219;0;-0.051286575;0.768105249;0.580749819;2.49739614;0.793305061;8.580749819;-23131.28694;4401.737548;0;0;86414.3;2163;0;0;14298.0998;-23172.51116;-829.104
14400;6537294.56;-8057.892088;165205.2324;0;0;0;-0.048736418;0.766155647;229539.0956;570105.8554;2995926.491;-0.001135997;0;0;0;0;3.546046244;0;-0.048736418;0.766155647;0.564776252;2.499945298;0.791451485;8.564776252;-23214.4386;4417.560784;0;0;86414.4;2163;0;0;14398.09833;-23255.42156;-824.3235
14500;6537278.674;-7668.80048;165853.245;0;0;0;-0.046205561;0.76421005;229981.6315;570548.3989;2998252.073;-0.001135997;0;0;0;0;3.553195635;0;-0.046205561;0.76421005;0.548843361;2.502475154;0.789602078;8.548843361;-23297.11092;4433.292803;0;0;86414.5;2163;0;0;14498.09686;-23337.85391;-819.5629
14600;6537262.702;-7279.70855;166501.2551;0;0;0;-0.043693816;0.762268504;230425.7361;570992.511;3000585.897;-0.001135997;0;0;0;0;3.560372272;0;-0.043693816;0.762268504;0.532943645;2.504985898;0.787756883;8.532943645;-23379.30651;4448.934103;0;0;86414.6;2163;0;0;14598.09537;-23419.8102;-814.8225
14700;6537246.642;-6890.616304;167149.2629;0;0;0;-0.041201001;0.760331053;230871.4003;571438.1827;3002927.918;-0.001135997;0;0;0;0;3.56757603;0;-0.041201001;0.760331053;0.517077467;2.507477712;0.785915942;8.517077467;-23461.0267;4464.484938;0;0;86414.7;2163;0;0;14698.09389;-23501.29245;-810.102
14800;6537230.496;-6501.523745;167797.2682;0;0;0;-0.038726931;0.758397742;231318.615;571885.405;3005278.087;-0.001135997;0;0;0;0;3.57480679;0;-0.038726931;0.758397742;0.501245183;2.50995078;0.784079298;8.501245183;-23542.27401;4479.945787;0;0;86414.8;2163;0;0;14798.0924;-23582.30265;-805.402
14900;6537214.262;-6112.430877;168445.2711;0;0;0;-0.036271426;0.756468611;231767.3713;572334.1689;3007636.357;-0.001135997;0;0;0;0;3.582064429;0;-0.036271426;0.756468611;0.485447136;2.512405283;0.782246991;8.485447136;-23623.05043;4495.31703;0;0;86414.9;2163;0;0;14898.0909;-23662.84285;-800.7222
15000;6537197.94;-5723.337705;169093.2715;0;0;0;-0.033834307;0.754543701;232217.6602;572784.4654;3010002.682;-0.001135997;0;0;0;0;3.589348827;0;-0.033834307;0.754543701;0.46968366;2.514841397;0.78041906;8.46968366;-23703.35755;4510.598965;0;0;86415;2163;0;0;14998.0894;-23742.91507;-796.0631
15100;6537181.532;-5334.244233;169741.2695;0;0;0;-0.031415396;0.752623053;232669.4729;573236.2857;3012377.013;-0.001135997;0;0;0;0;3.596659865;0;-0.031415396;0.752623053;0.45395508;2.517259303;0.778595542;8.45395508;-23783.19803;4525.792104;0;0;86415.1;2163;0;0;15098.08789;-23822.52138;-791.4244
15200;6537165.037;-4945.150464;170389.2651;0;0;0;-0.02901452;0.750706704;233122.8004;573689.6209;3014759.306;-0.001135997;0;0;0;0;3.603997424;0;-0.02901452;0.750706704;0.43826171;2.519659174;0.776776475;8.43826171;-23862.57329;4540.896713;0;0;86415.2;2163;0;0;15198.08638;-23901.66382;-786.8066
15300;6537148.454;-4556.056403;171037.2582;0;0;0;-0.026631503;0.748794693;233577.6339;574144.4621;3017149.512;-0.001135997;0;0;0;0;3.611361385;0;-0.026631503;0.748794693;0.42256219;2.522041186;0.774961893;8.42256219;-23941.48588;4555.91328;0;0;86415.3;2163;0;0;15298.08486;-23980.34448;-782.2095
15400;6537131.784;-4166.962054;171685.2488;0;0;0;-0.024266174;0.746887054;234033.9647;574600.8006;3019547.587;-0.001135997;0;0;0;0;3.618751631;0;-0.024266174;0.746887054;0.406893306;2.524405509;0.773151833;8.406893306;-24019.93786;4570.842197;0;0;86415.4;2163;0;0;15398.08334;-24058.56543;-777.6332
15500;6537115.027;-3777.867422;172333.237;0;0;0;-0.021918363;0.744983824;234491.784;575058.6276;3021953.485;-0.001135997;0;0;0;0;3.626168044;0;-0.021918363;0.744983824;0.39126063;2.526752313;0.771346326;8.39126063;-24097.93087;4585.683772;0;0;86415.5;2163;0;0;15498.08181;-24136.32875;-773.0781
15600;6537098.183;-3388.772509;172981.2226;0;0;0;-0.019587901;0.743085036;234951.0831;575517.9345;3024367.158;-0.001135997;0;0;0;0;3.633610508;0;-0.019587901;0.743085036;0.375664441;2.529081766;0.769545405;8.375664441;-24175.46763;4600.438528;0;0;86415.6;2163;0;0;15598.08028;-24213.63656;-768.5438
15700;6537081.251;-2999.677322;173629.2058;0;0;0;-0.017274622;0.741190722;235411.8533;575978.7124;3026788.563;-0.001135997;0;0;0;0;3.641078907;0;-0.017274622;0.741190722;0.360105008;2.531394036;0.767749102;8.360105008;-24252.54954;4615.106727;0;0;86415.7;2163;0;0;15698.07874;-24290.49094;-764.0309
15800;6537064.233;-2610.581862;174277.1865;0;0;0;-0.014978361;0.739300916;235874.0859;576440.9529;3029217.653;-0.001135997;0;0;0;0;3.648573125;0;-0.014978361;0.739300916;0.344582594;2.533689288;0.765957447;8.344582594;-24329.1793;4629.688885;0;0;86415.8;2163;0;0;15798.0772;-24366.89403;-759.5389
15900;6537047.127;-2221.486136;174925.1646;0;0;0;-0.012698955;0.737415647;236337.7725;576904.6474;3031654.384;-0.001135997;0;0;0;0;3.656093049;0;-0.012698955;0.737415647;0.329097451;2.535967685;0.764170468;8.329097451;-24405.35893;4644.185387;0;0;86415.9;2163;0;0;15898.07565;-24442.84792;-755.0685
16000;6537029.934;-1832.390147;175573.1402;0;0;0;-0.010436241;0.735534946;236802.9044;577369.7872;3034098.71;-0.001135997;0;0;0;0;3.663638565;0;-0.010436241;0.735534946;0.313649823;2.538229388;0.762388196;8.313649823;-24481.09013;4658.596554;0;0;86416;2163;16;0;15998.0741;-24518.35477;-750.6192
16100;6537012.654;-1443.293898;176221.1133;0;0;0;-0.008190061;0.733658841;237269.4732;577836.3639;3036550.587;-0.001135997;0;0;0;0;3.671209558;0;-0.008190061;0.733658841;0.298239948;2.540474556;0.760610655;8.298239948;-24556.37567;4672.922918;0;0;86416.1;2163;16;0;16098.07255;-24593.41669;-746.1914
16200;6536995.287;-1054.197395;176869.0838;0;0;0;-0.005960255;0.73178736;237737.4704;578304.3689;3039009.97;-0.001135997;0;0;0;0;3.678805917;0;-0.005960255;0.73178736;0.282745185;2.54270335;0.758837874;8.282745185;-24631.21699;4687.164747;0;0;86416.2;2163;16;0;16198.07098;-24668.03583;-741.7849
16300;6536977.832;-665.1006414;177517.0518;0;0;0;-0.003746668;0.72992053;238206.8875;578773.794;3041476.816;-0.001135997;0;0;0;0;3.68642753;0;-0.003746668;0.72992053;0.267228128;2.544915924;0.757069877;8.267228128;-24705.61679;4701.322558;0;0;86416.3;2163;16;0;16298.06942;-24742.21432;-737.4002
